t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.004372342,-0.019646,3.589713,-1.356274,0.023846806,0.054421441,0.001292009,0.998232421,0.005556001,-0.005736516,1.392382656
0.021039009,-0.006004,3.79848,2.441592,0.03929709,0.038445266,0.002293284,0.998485073,0.005556001,-0.005736516,1.392382656
0.037705675,0.007292,3.65324,5.014356,0.046477324,0.021809446,0.001911394,0.998679405,0.005556001,-0.005736516,1.392382656
0.054372342,0.024242,3.128076,5.708512,-0.065502794,-0.011121648,0.000585391,0.997790234,0.005556001,-0.005736516,1.392382656
0.071039009,0.03756,2.355573,5.022064,-0.062063945,-0.013462023,-0.001940502,0.997979496,0.005556001,-0.005736516,1.392382656
0.087705675,0.044065,1.403399,5.042777,0.08759055,0.019758761,-0.005697007,0.995944291,0.005556001,-0.005736516,1.392382656
0.104372342,0.052547,0.363216,5.058203,0.07721436,0.016419006,-0.009380058,0.996835179,0.005556001,-0.005736516,1.392382656
0.121039009,0.057528,-0.767433,5.217192,-0.083110775,-0.011532888,-0.013253207,0.996385439,0.005556001,-0.005736516,1.392382656
0.137705675,0.049641,-1.763635,5.383404,-0.07761588,-0.011992516,-0.016803402,0.996769582,0.005556001,-0.005736516,1.392382656
0.154372342,0.037442,-2.553297,5.346664,-0.068001791,-0.015194067,-0.019726952,0.997374425,0.005556001,-0.005736516,1.392382656
0.171039009,0.025457,-3.109296,4.906997,-0.055501675,-0.018268031,-0.021768116,0.998054103,0.005556001,-0.005736516,1.392382656
0.187705675,0.012645,-3.343183,3.492971,-0.034974658,-0.020095542,-0.022527043,0.998932167,0.005556001,-0.005736516,1.392382656
0.204372342,-0.007152,-3.231492,0.809342,0.030402889,0.045513415,-0.022155326,0.998255145,0.005556001,-0.005736516,1.392382656
0.221039009,-0.019387,-2.790238,-3.230777,0.023357583,0.059236329,-0.020440231,0.997761333,0.005556001,-0.005736516,1.392382656
0.237705675,-0.028988,-2.059772,-7.362156,0.02011355,0.071477975,-0.01724512,0.997090242,0.005556001,-0.005736516,1.392382656
0.254372342,-0.03424,-1.175909,-9.476718,0.017468886,0.078171435,-0.013918282,0.996689694,0.005556001,-0.005736516,1.392382656
0.271039009,-0.035346,-0.154969,-10.248009,0.014751361,0.079075087,-0.009938556,0.996709964,0.005556001,-0.005736516,1.392382656
0.287705675,-0.040703,0.838856,-9.417231,0.020075712,0.076897471,-0.005682863,0.996820671,0.005556001,-0.005736516,1.392382656
0.304372342,-0.041081,1.660386,-6.302937,0.014213728,0.068813961,-0.002579308,0.997524915,0.005556001,-0.005736516,1.392382656
0.321039009,-0.044803,2.359399,-3.124154,0.018240238,0.059981017,0.000467011,0.998032742,0.005556001,-0.005736516,1.392382656
0.337705675,-0.040807,2.785405,0.428874,0.027232659,0.044706207,0.001987949,0.99862695,0.005556001,-0.005736516,1.392382656
0.354372342,-0.018794,2.879388,3.593081,-0.034709918,-0.025438889,0.002291754,0.999070985,0.005556001,-0.005736516,1.392382656
0.371039009,-0.012855,2.654609,4.956007,0.047442562,0.016343148,0.001447968,0.998739209,0.005556001,-0.005736516,1.392382656
0.387705675,0.008839,2.112978,5.308512,-0.06759445,-0.01579884,-0.000357637,0.99758772,0.005556001,-0.005736516,1.392382656
0.404372342,0.025967,1.388174,5.183993,-0.068036205,-0.013232262,-0.003398072,0.997589312,0.005556001,-0.005736516,1.392382656
0.421039009,0.038856,0.559755,5.574651,0.082010385,0.015726731,-0.007134394,0.996481845,0.005556001,-0.005736516,1.392382656
0.437705675,0.049699,-0.461326,5.458348,-0.072245449,-0.012759558,-0.010965908,0.997244974,0.005556001,-0.005736516,1.392382656
0.454372342,0.047219,-1.334438,5.829101,0.078175561,0.015758751,-0.014770231,0.996705615,0.005556001,-0.005736516,1.392382656
0.471039009,0.042083,-2.173643,5.069645,-0.068847353,-0.016672023,-0.018150876,0.997322732,0.005556001,-0.005736516,1.392382656
0.487705675,0.031622,-2.726776,4.956953,-0.057275602,-0.017363942,-0.020831909,0.997989995,0.005556001,-0.005736516,1.392382656
0.504372342,0.024561,-3.016947,4.332459,-0.041754661,-0.023405148,-0.022338542,0.998603894,0.005556001,-0.005736516,1.392382656
0.521039009,0.019183,-2.97352,1.972106,-0.02559971,-0.031183681,-0.022712952,0.998927602,0.005556001,-0.005736516,1.392382656
0.537705675,-0.004545,-2.590817,-1.959758,0.024373904,0.055703358,-0.021380954,0.99792079,0.005556001,-0.005736516,1.392382656
0.554372342,-0.011266,-1.926711,-6.161076,0.018556744,0.068142009,-0.019195302,0.997318331,0.005556001,-0.005736516,1.392382656
0.571039009,-0.014726,-1.024899,-9.141656,0.017061553,0.076282499,-0.015907912,0.996813334,0.005556001,-0.005736516,1.392382656
0.587705675,-0.015577,-0.007625,-10.584819,0.016537201,0.079823132,-0.012020435,0.996599367,0.005556001,-0.005736516,1.392382656
0.604372342,-0.018419,1.034813,-10.527182,0.016722279,0.079688152,-0.007966805,0.996647728,0.005556001,-0.005736516,1.392382656
0.621039009,-0.019175,1.934169,-8.57461,0.013968948,0.075418366,-0.004534622,0.997043818,0.005556001,-0.005736516,1.392382656
