t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.083880803,-0.00137736,-0.01749271,1.78352891,-0.132724501,0.00361379,-0.06363646,0.989101384
0.10054747,-0.001650827,-0.019460232,1.783813703,-0.10073124,0.002995541,-0.073454307,0.992193887
0.117214136,-0.001751173,-0.020098579,1.782865698,-0.051006876,0.007959562,-0.077699096,0.99563939
0.133880803,-0.001640584,-0.019111382,1.763818698,-0.000903649,0.074364095,-0.074297371,0.994459182
0.15054747,-0.001363012,-0.01672655,1.735347314,-2.6132e-05,0.116235557,-0.064551135,0.991121812
0.167214136,-0.001026794,-0.0131972,1.712744079,-0.001401889,0.140786877,-0.048562351,0.988847202
0.183880803,-0.001114254,-0.008823062,1.712434009,-0.003030228,0.141317389,-0.027594162,0.989575048
0.20054747,-0.001201714,-0.004448924,1.712123939,-0.004658622,0.141785655,-0.006595701,0.989864446
0.217214136,-0.001289174,-7.4787e-05,1.711813869,-0.006284903,0.142190973,0.014405102,0.989714464
0.233880803,-0.001383176,0.004279652,1.711887081,-0.007881669,0.142130526,0.035262056,0.989188243
0.25054747,-0.001828894,0.007565434,1.732662719,-0.008098981,0.120191053,0.049673593,0.991474181
0.267214136,-0.002172138,0.009777874,1.761132178,-0.007060244,0.080232396,0.058153254,0.995053323
0.283880803,-0.002261136,0.010592549,1.784770747,-0.047351174,0.001711073,0.060030895,0.997071327
0.30054747,-0.002100932,0.009877653,1.784323021,-0.104959199,-0.00181979,0.054864271,0.992960305
0.317214136,-0.001773192,0.008045407,1.784144209,-0.133544087,-0.002100007,0.045191514,0.990009744
0.333880803,-0.001317664,0.004821346,1.784005082,-0.155947191,-0.00262621,0.029476962,0.987321976
0.35054747,-0.001297218,0.000990517,1.783809352,-0.153292517,-0.001948979,0.011924407,0.988106985
0.367214136,-0.001276771,-0.002840313,1.783613622,-0.150586786,-0.001270489,-0.005648546,0.98857984
0.383880803,-0.001256325,-0.006671142,1.783417892,-0.147832477,-0.000591383,-0.023225215,0.9887395
0.40054747,-0.001235879,-0.010501972,1.783222161,-0.145032208,8.7692e-05,-0.040788892,0.988585817
0.417214136,-0.001215432,-0.014332801,1.783026431,-0.142188728,0.000766092,-0.058322922,0.988119535
0.433880803,-0.001509789,-0.016790563,1.783117283,-0.11890527,0.002628048,-0.069830505,0.990443502
0.45054747,-0.001678318,-0.018055439,1.783331739,-0.083901456,0.003405186,-0.07631016,0.993542002
0.467214136,-0.001669654,-0.017977127,1.778138672,-0.006019151,0.03893291,-0.076264465,0.996309053
0.483880803,-0.001447143,-0.016258823,1.748719985,0.000133601,0.098882916,-0.068702552,0.992724589
0.50054747,-0.001121183,-0.013390741,1.724238959,0.001489056,0.128725063,-0.055056138,0.990149717
0.517214136,-0.001145587,-0.009338796,1.721037785,-0.000706308,0.132356272,-0.034364973,0.99060606
