t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.008953407,-0.037581,-0.140537,0.396885,-0.05104161,-0.06014781,-0.00982468,0.996835227,-0.000579949,0.002031927,1.740526785
0.025620074,0.002597,-0.167286,-0.490185,-0.053060604,-0.063765165,-0.009163378,0.996511218,-0.000579949,0.002031927,1.740526785
0.04228674,0.040027,-0.187706,-1.893697,-0.055611484,-0.065262209,-0.008694889,0.996279381,-0.000579949,0.002031927,1.740526785
0.058953407,0.064056,-0.182746,-0.998273,0.050565139,0.057632718,-0.008308411,0.997021869,-0.000579949,0.002031927,1.740526785
0.075620074,0.106412,-0.193763,-0.413028,-0.049675379,-0.057467364,-0.008001509,0.99707865,-0.000579949,0.002031927,1.740526785
0.09228674,0.119625,-0.187691,0.134792,-0.050186981,-0.05937554,-0.007584891,0.996944473,-0.000579949,0.002031927,1.740526785
0.108953407,0.121725,-0.176435,-0.942706,-0.052945578,-0.062349014,-0.00727273,0.996622533,-0.000579949,0.002031927,1.740526785
0.125620074,0.114849,-0.152981,-2.348263,-0.055721973,-0.064291242,-0.00721793,0.996348132,-0.000579949,0.002031927,1.740526785
0.14228674,0.085872,-0.109624,-1.637493,-0.05111029,-0.059708702,-0.008000362,0.996874417,-0.000579949,0.002031927,1.740526785
0.158953407,0.037147,-0.0572,-0.555804,0.046111593,0.059568141,-0.008785949,0.997119935,-0.000579949,0.002031927,1.740526785
0.175620074,0.009882,-0.024222,0.740451,-0.042533826,-0.062311489,-0.009763246,0.997102217,-0.000579949,0.002031927,1.740526785
0.19228674,-0.028429,0.030881,2.647836,-0.036374898,-0.056111478,-0.010229529,0.997709239,-0.000579949,0.002031927,1.740526785
0.208953407,-0.063899,0.071618,-0.120686,-0.045649454,-0.059555481,-0.010184429,0.997128652,-0.000579949,0.002031927,1.740526785
0.225620074,-0.090395,0.110866,-1.159626,-0.048545896,-0.059787421,-0.010398517,0.996975742,-0.000579949,0.002031927,1.740526785
0.24228674,-0.110275,0.151377,-0.49437,-0.046484499,-0.058473167,-0.011243743,0.997142747,-0.000579949,0.002031927,1.740526785
0.258953407,-0.120316,0.177567,-0.956284,-0.04738091,-0.060425638,-0.011312968,0.996983354,-0.000579949,0.002031927,1.740526785
0.275620074,-0.118433,0.19653,-1.442256,-0.049277357,-0.060914205,-0.011159685,0.996863413,-0.000579949,0.002031927,1.740526785
0.29228674,-0.094719,0.210326,-1.777698,-0.051946794,-0.060458202,-0.010520965,0.996762582,-0.000579949,0.002031927,1.740526785
0.308953407,-0.064905,0.217042,-1.36141,-0.050690756,-0.06144569,-0.010050468,0.99677172,-0.000579949,0.002031927,1.740526785
