frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.004372342,-0.00081107,0.00066989,1.78202628,-0.02597812,0.02009793,0.00336383,0.9994548,0.103115
1,0.019302043,-0.00081655,0.00087456,1.78361961,-0.04774348,0.00374449,0.00445486,0.99884268,0.150597
2,0.036046415,-0.00081553,0.00072483,1.78336951,-0.06585592,0.00536997,0.00408311,0.99780634,0.018775
3,0.053108188,-0.00080103,0.0002585,1.78400711,-0.07923239,0.00628226,0.00237668,0.99683354,0.03711
4,0.072267205,-0.00077295,-0.00050066,1.78352302,-0.08929478,0.00209965,-0.00011245,0.99600302,0.017619
5,0.086595338,-0.00074976,-0.00146488,1.78365322,-0.09426649,0.00291835,-0.00352406,0.99553649,0.046928
6,0.103403903,-0.00072844,-0.00253661,1.78353536,-0.09559473,0.00239674,-0.00735277,0.9953903,0.00331
7,0.119920866,-0.00071565,-0.00362475,1.78389991,-0.09445528,0.00296583,-0.01128749,0.9954607,0.026664
8,0.136303491,-0.00071104,-0.00462513,1.78344521,-0.0906599,0.00271607,-0.01492795,0.99576632,0.039698
9,0.152846491,-0.0007158,-0.00544782,1.7834199,-0.08200523,0.00330543,-0.01793931,0.99646495,0.042578
10,0.170045038,-0.00071898,-0.00600959,1.78326576,-0.07099612,0.0057564,-0.02003203,0.99725881,0.076452
11,0.18651921,-0.00072544,-0.00626134,1.78323886,-0.05569669,0.00804838,-0.0208166,0.99819826,0.157208
12,0.203067133,-0.00072411,-0.00617041,1.78308583,-0.03335288,0.01185631,-0.02045809,0.99916389,0.134093
13,0.219437653,-0.00072421,-0.00574637,1.77982316,-0.0117718,0.03236167,-0.01869487,0.99923203,0.117892
14,0.236877828,-0.00072131,-0.00504383,1.77575095,-0.00993688,0.04620971,-0.01570965,0.99875879,0.192746
15,0.253235966,-0.00072573,-0.00414136,1.77151635,-0.00809244,0.05812078,-0.0121068,0.99820334,0.187296
16,0.269803949,-0.00074101,-0.00313954,1.77002858,-0.00570099,0.06194832,-0.00807074,0.99803044,0.212658
17,0.286233339,-0.00075968,-0.0021468,1.77217548,-0.00892066,0.05608956,-0.00400175,0.99837787,0.206117
18,0.30385314,-0.00078895,-0.00125238,1.77393214,-0.00802824,0.05275227,-0.00039349,0.99857528,0.158577
19,0.319668853,-0.00081622,-0.00056147,1.7799989,-0.01546308,0.03238668,0.00233341,0.99935307,0.17815
20,0.336465695,-0.00083218,-0.00013868,1.78326473,-0.03287334,0.01033825,0.00409519,0.99939767,0.206898
21,0.353502947,-0.0008352,-4.184e-05,1.78335884,-0.05329851,0.00508794,0.00437307,0.99855609,0.050097
22,0.369983263,-0.00082675,-0.00025526,1.78365434,-0.06978181,0.00512059,0.00360228,0.99754263,0.097762
23,0.388952754,-0.00080435,-0.00076781,1.78389678,-0.08075236,0.00431854,0.00150833,0.9967237,0.029974
24,0.402952753,-0.00077881,-0.00151524,1.78303234,-0.0882162,0.00189565,-0.00145601,0.99609848,0.051683
25,0.419585511,-0.00074656,-0.00240933,1.78360633,-0.09016594,0.00469835,-0.00526929,0.99590173,0.042135
26,0.437359213,-0.00072969,-0.00336615,1.78350657,-0.09117247,0.00417379,-0.00921114,0.99578377,0.026543
27,0.45388014,-0.00071733,-0.00428256,1.78323514,-0.08796786,0.00229191,-0.01286841,0.99603755,0.065694
28,0.469822319,-0.00071735,-0.00506582,1.78260178,-0.08265702,0.0041621,-0.016443,0.9964337,0.038808
29,0.487260596,-0.00071568,-0.00563986,1.78352203,-0.07133917,0.00476134,-0.01899356,0.99725989,0.111042
30,0.503774654,-0.00071562,-0.00592638,1.78296422,-0.05810592,0.00580871,-0.02036432,0.9980858,0.095986
31,0.519991325,-0.00071527,-0.00589959,1.78329429,-0.03839829,0.00873261,-0.02074907,0.9990089,0.119452
32,0.537165541,-0.00071452,-0.00554473,1.78132354,-0.01370132,0.02388659,-0.01965037,0.99942762,0.176499
