frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.011890628,-0.00073245,-0.00296565,1.77576071,-0.00905708,0.04722575,-0.0085092,0.99880693,0.216593
1,0.027769448,-0.00074836,-0.00221929,1.77664446,-0.00481725,0.04512392,-0.00559524,0.99895411,0.281395
2,0.04378571,-0.00076449,-0.00153025,1.77769257,-0.01488197,0.04109311,-0.00318975,0.99903939,0.125264
3,0.060803895,-0.00077703,-0.0009696,1.78015701,-0.00754823,0.03302572,-0.00102718,0.99942547,0.173097
4,0.077506422,-0.00078885,-0.00060786,1.78412916,-0.0303862,0.00687137,0.00017832,0.9995146,0.122774
5,0.093926998,-0.00078574,-0.00048151,1.7835796,-0.05000809,0.0084891,0.00048953,0.99871261,0.064884
6,0.110815551,-0.00078204,-0.00059102,1.78349638,-0.06226638,0.00724673,0.00024199,0.99803323,0.055148
7,0.127398147,-0.00076981,-0.00092855,1.78333292,-0.07189749,0.00403971,-0.00131612,0.99740298,0.076469
8,0.144631441,-0.00075306,-0.00144705,1.7835449,-0.07928709,0.00486975,-0.00338153,0.99683419,0.029216
9,0.160913118,-0.00073426,-0.00209261,1.78337693,-0.08199698,0.00203713,-0.0058907,0.99661309,0.079149
10,0.17775644,-0.0007239,-0.00279399,1.78328404,-0.08306198,0.00259186,-0.00871168,0.99650293,0.073
11,0.194255944,-0.00071333,-0.00348504,1.78325943,-0.08170264,0.00220873,-0.01148693,0.99658811,0.019464
12,0.211563814,-0.00070456,-0.0040882,1.78310659,-0.07671594,0.0049509,-0.01416639,0.99694005,0.066185
13,0.227739556,-0.0007081,-0.00455286,1.78321285,-0.06988957,0.00613725,-0.01555687,0.99741454,0.020125
14,0.244202623,-0.00070728,-0.00481617,1.78365142,-0.05841448,0.00552633,-0.01681614,0.99813547,0.091036
15,0.261166762,-0.00070472,-0.00484995,1.78381173,-0.04419696,0.00933059,-0.01698993,0.99883478,0.149239
16,0.277653016,-0.00071008,-0.00464768,1.78296113,-0.02983288,0.01514824,-0.01630694,0.99930707,0.117366
17,0.294415766,-0.00071612,-0.00422641,1.78086208,-0.0147298,0.02765043,-0.01456337,0.99940302,0.183301
18,0.310926123,-0.00071814,-0.00364251,1.77844461,-0.01248804,0.03838591,-0.01204342,0.99911237,0.231002
19,0.328123765,-0.00072547,-0.00295941,1.77717789,-0.00967107,0.04347808,-0.00930965,0.99896419,0.158077
20,0.344334359,-0.00073906,-0.00225298,1.7774512,-0.00653118,0.04243206,-0.00636348,0.99905774,0.2111
21,0.36098081,-0.00075499,-0.00160121,1.77958644,-0.00984164,0.03422129,-0.00353419,0.99935957,0.124704
22,0.37782782,-0.0007721,-0.00106228,1.78134826,-0.01565017,0.02512903,-0.00127412,0.99956089,0.163934
23,0.394517125,-0.00078519,-0.00069498,1.78326232,-0.03230083,0.01314411,0.00019693,0.99939174,0.101313
24,0.411103275,-0.00079273,-0.00055782,1.78342651,-0.04929617,0.01071231,0.00047282,0.99872664,0.08218
25,0.428019702,-0.00079106,-0.00064394,1.78385167,-0.05803068,0.00748668,0.00052995,0.99828659,0.083134
26,0.444508762,-0.00077802,-0.00096661,1.78395015,-0.07136097,0.00237437,-0.00065955,0.99744751,0.061162
27,0.462333539,-0.00075975,-0.00148511,1.78347991,-0.07933549,0.00208235,-0.00266163,0.99684224,0.063493
28,0.478200033,-0.00073849,-0.0021339,1.78340483,-0.08169378,0.00262163,-0.00531301,0.99663987,0.126922
29,0.49463273,-0.00072644,-0.00285319,1.78319614,-0.08395592,0.00363245,-0.00804752,0.99643035,0.056145
30,0.512047467,-0.00071852,-0.00356396,1.78328807,-0.08187077,0.00347235,-0.01080605,0.99657832,0.044299
31,0.528386575,-0.00071266,-0.00419514,1.78304796,-0.07804133,0.00372242,-0.01346877,0.99685219,0.023375
32,0.544563214,-0.0007112,-0.00469061,1.78266976,-0.07170867,0.00847069,-0.01553301,0.99726869,0.100917
33,0.561810016,-0.00071087,-0.0049956,1.7840351,-0.05882126,0.00776629,-0.01673368,0.99809806,0.097804
34,0.578102265,-0.00071045,-0.00507034,1.78365287,-0.04718472,0.00905181,-0.01703034,0.99869997,0.069328
35,0.594754079,-0.00070948,-0.0049056,1.78267538,-0.03180307,0.01438871,-0.01676551,0.99924994,0.134994
36,0.611804778,-0.00071264,-0.00450654,1.7817991,-0.01636986,0.02286863,-0.01508991,0.99949054,0.203479
37,0.628733397,-0.00071891,-0.00392679,1.77802156,-0.00863402,0.03959273,-0.01285531,0.9990959,0.196257
38,0.646143303,-0.00072656,-0.00322229,1.77637885,-0.00989052,0.04644347,-0.01002207,0.99882168,0.161741
39,0.661831731,-0.00073839,-0.00247285,1.77594425,-0.00738994,0.04687171,-0.00699312,0.9988491,0.237423
40,0.678375027,-0.00075453,-0.00176137,1.77736796,-0.01176022,0.04276036,-0.00434319,0.9990067,0.1759
41,0.694868498,-0.00076849,-0.00115764,1.78136094,-0.01221757,0.02378056,-0.00175242,0.99964101,0.184003
42,0.711500836,-0.00077947,-0.00072813,1.78261416,-0.02358406,0.01705867,-0.0003002,0.99957626,0.18791
43,0.728662016,-0.00078583,-0.00051158,1.78380557,-0.03972045,0.00694583,0.00063144,0.99918649,0.102636
44,0.745001315,-0.00078672,-0.0005248,1.78368297,-0.05799453,0.00548958,0.00067577,0.99830158,0.067228
45,0.761602431,-0.00078009,-0.00076899,1.78356115,-0.06978518,0.00629936,-0.00025508,0.99754212,0.076775
