t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.008786946,-0.010751,-0.12592,0.424042,-0.05039913,-0.060713366,-0.009360222,0.996838102,-0.000579617,0.002028888,1.74090615
0.025453613,-0.009759,-0.154349,0.397035,-0.049352496,-0.061237465,-0.009383938,0.996858187,-0.000579617,0.002028888,1.74090615
0.042120279,-0.009444,-0.16986,-0.151221,-0.049649455,-0.062511463,-0.009253617,0.996765579,-0.000579617,0.002028888,1.74090615
0.058786946,-0.008361,-0.173822,-0.483637,-0.050331567,-0.063022417,-0.009202332,0.996699667,-0.000579617,0.002028888,1.74090615
0.075453613,-0.00488,-0.16625,-0.418684,-0.049637856,-0.063007077,-0.009240342,0.996735074,-0.000579617,0.002028888,1.74090615
0.092120279,-0.00057,-0.140352,-0.402652,-0.049141669,-0.063146092,-0.009235448,0.996750909,-0.000579617,0.002028888,1.74090615
0.108786946,0.003288,-0.102618,-0.895157,-0.049388854,-0.064390608,-0.009176342,0.996659614,-0.000579617,0.002028888,1.74090615
0.125453613,0.005897,-0.065066,-1.007167,-0.048209449,-0.064616788,-0.009319599,0.996701392,-0.000579617,0.002028888,1.74090615
0.142120279,0.008043,-0.01619,0.181499,-0.042620098,-0.061789955,-0.009823999,0.997130392,-0.000579617,0.002028888,1.74090615
0.158786946,0.010623,0.044432,0.191745,-0.042908503,-0.061462442,-0.009785393,0.997138644,-0.000579617,0.002028888,1.74090615
0.175453613,0.012052,0.094501,-0.99172,-0.046242557,-0.064354613,-0.009399356,0.996810795,-0.000579617,0.002028888,1.74090615
0.192120279,0.013022,0.137983,-1.553693,-0.046961805,-0.066167908,-0.009360615,0.996658806,-0.000579617,0.002028888,1.74090615
0.208786946,0.014113,0.181525,-1.615833,-0.047967212,-0.066212039,-0.009405668,0.996607569,-0.000579617,0.002028888,1.74090615
0.225453613,0.015434,0.213316,-1.69707,-0.049491759,-0.066039572,-0.009354215,0.996544951,-0.000579617,0.002028888,1.74090615
0.242120279,0.015596,0.230051,-1.705949,-0.050108212,-0.06611219,-0.009322312,0.996509629,-0.000579617,0.002028888,1.74090615
0.258786946,0.014809,0.236793,-1.598014,-0.050200709,-0.065709355,-0.009330424,0.996531541,-0.000579617,0.002028888,1.74090615
0.275453613,0.013699,0.236075,-1.5697,-0.050539046,-0.065489743,-0.009332415,0.996528878,-0.000579617,0.002028888,1.74090615
