frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
5,0,939.930348,286.792641,814.27594,443.851807,1100.887573,406.389038,1064.668335,130.878937,778.437012,166.797897,35.1758,0
6,0,935.791069,258.560557,813.624573,419.923065,1099.493408,377.30661,1057.430298,97.894485,772.075195,139.804688,35.4892,0
7,0,934.12105,248.526093,813.549438,413.395325,1099.221191,368.238312,1054.299927,84.193886,769.41803,129.101822,35.873,0
8,0,935.122137,258.738976,814.135498,425.299133,1100.082642,381.837067,1056.217773,92.028763,771.320374,136.505569,36.0894,0
9,0,938.743091,289.282059,814.975769,456.010986,1101.772217,417.851013,1062.867554,122.072021,777.297974,161.962296,35.4431,0
10,0,943.656966,337.939839,815.038269,502.64328,1102.881104,473.603333,1072.95874,172.361679,786.293091,203.861343,34.7223,0
14,0,938.317884,603.617035,784.310852,743.254211,1072.156494,765.090454,1093.692749,462.739655,805.799255,443.736145,37.9721,0
15,0,932.063622,652.464816,774.021851,785.86377,1061.131104,815.814941,1090.946655,518.355774,803.86615,490.21579,37.7775,0
16,0,927.555546,683.068434,767.404358,811.610962,1054.11731,846.087708,1088.099609,554.210571,801.692078,520.948608,38.5015,0
17,0,926.793518,693.337372,766.080688,819.200256,1052.814697,853.883118,1087.209961,567.706604,801.027649,533.116882,39.0144,0
18,0,929.26723,683.244464,769.679871,808.533691,1056.961182,839.908875,1088.026978,558.60498,801.563599,526.568176,38.4767,0
19,0,934.536019,654.682033,777.513428,781.31665,1065.456177,806.336304,1090.37146,529.004822,803.308289,502.671478,38.1825,0
20,0,940.968122,611.246351,787.735901,740.740906,1076.205811,757.010193,1092.752075,482.975708,804.920776,464.609833,37.4024,0
25,0,942.218963,331.907716,815.071594,486.763245,1102.033569,452.593262,1068.636597,177.940948,781.862488,210.812973,34.4072,0
26,0,937.829995,296.4786,814.393433,456.061584,1100.607788,415.25119,1060.591309,137.7686,774.799561,177.521667,35.7075,0
27,0,935.144284,277.864184,814.121948,441.104736,1099.866699,396.767853,1055.789917,115.131744,770.718628,159.174728,35.9011,0
