t_s,bending_avg_y_mm,torsion_diff_y_mm
0.006582723,-1.445269,3.578287
0.02324939,-1.139522,3.077238
0.039916056,-0.699247,2.250524
0.056582723,-0.150413,1.164545
0.07324939,0.423518,-0.035564
0.089916056,0.962809,-1.211562
0.106582723,1.424322,-2.256495
0.12324939,1.749799,-3.089636
0.139916056,1.921796,-3.551575
0.156582723,1.880033,-3.690094
0.17324939,1.660942,-3.410125
0.189916056,1.280466,-2.792084
0.206582723,0.781808,-1.956144
0.22324939,0.201144,-0.891018
0.239916056,-0.459098,0.366079
0.256582723,-1.042603,1.496664
0.27324939,-1.551668,2.45433
0.289916056,-1.905239,3.178384
0.306582723,-2.084189,3.579167
0.32324939,-2.061961,3.62966
0.339916056,-1.833938,3.296781
0.356582723,-1.396094,2.554244
0.37324939,-0.836154,1.582943
0.389916056,-0.204918,0.456753
0.406582723,0.487819,-0.759826
0.42324939,1.141426,-1.917402
0.439916056,1.676752,-2.854708
0.456582723,2.068108,-3.510498
0.47324939,2.266759,-3.848926
0.489916056,2.268253,-3.785626
0.506582723,2.081064,-3.350859
0.52324939,1.714977,-2.609018
0.539916056,1.21118,-1.599581
0.556582723,0.630265,-0.41087
0.57324939,0.037369,0.824449
0.589916056,-0.513616,1.931038
0.606582723,-0.975402,2.862391
0.62324939,-1.288777,3.526202
0.639916056,-1.42797,3.850323
0.656582723,-1.392972,3.814844
0.67324939,-1.226079,3.469248
0.689916056,-0.831838,2.635898
0.706582723,-0.350597,1.590371
0.72324939,0.156155,0.44655
0.739916056,0.682924,-0.781472
0.756582723,1.129119,-1.884758
0.77324939,1.449982,-2.738974
0.789916056,1.601307,-3.340958
0.806582723,1.605537,-3.601092
0.82324939,1.378125,-3.454308
0.839916056,0.989208,-2.929744
0.856582723,0.467097,-2.132552
0.87324939,-0.140225,-1.067104
0.889916056,-0.792136,0.100957
0.906582723,-1.384448,1.259973
0.92324939,-1.909515,2.245291
0.939916056,-2.283115,3.050485
0.956582723,-2.45709,3.550284
0.97324939,-2.427833,3.670734
0.989916056,-2.175915,3.395235
1.006582723,-1.734136,2.750384
1.02324939,-1.13048,1.824282
1.039916056,-0.429563,0.701334
1.056582723,0.275005,-0.533748
1.07324939,0.986129,-1.670234
1.089916056,1.579712,-2.704006
1.106582723,2.030764,-3.450754
1.12324939,2.270496,-3.855522
1.139916056,2.300959,-3.873598
1.156582723,2.11728,-3.485853
1.17324939,1.746547,-2.772962
1.189916056,1.23096,-1.801868
1.206582723,0.613978,-0.624342
1.22324939,0.010397,0.601793
1.239916056,-0.592036,1.740396
1.256582723,-1.091436,2.737252
1.27324939,-1.454762,3.499548
1.289916056,-1.62341,3.888162
1.306582723,-1.595931,3.87822
1.32324939,-1.381173,3.485986
1.339916056,-1.009343,2.75609
1.356582723,-0.496992,1.702748
1.37324939,0.060553,0.505733
1.389916056,0.620551,-0.742788
1.406582723,1.117454,-1.886904
1.42324939,1.498456,-2.794111
1.439916056,1.725703,-3.413796
1.456582723,1.739194,-3.712844
1.47324939,1.574065,-3.583558
1.489916056,1.241162,-3.071666
1.506582723,0.7429,-2.269679
1.52324939,0.142101,-1.241483
1.539916056,-0.494566,-0.073403
1.556582723,-1.105989,1.08755
1.57324939,-1.624661,2.15601
1.589916056,-2.03191,3.007844
1.606582723,-2.26686,3.575315
1.62324939,-2.290302,3.775513
1.639916056,-2.142584,3.619954
1.656582723,-1.791206,3.063404
