t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.020034548,-0.000730538,-0.002687181,1.783552085,-0.050397879,0.005018243,-0.008006527,0.998684518
0.036701215,-0.000730087,-0.002690297,1.783511918,-0.050881455,0.005313533,-0.00806562,0.998657994
0.053367881,-0.000729799,-0.002699209,1.783401118,-0.050987905,0.0052136,-0.008049197,0.998653224
0.070034548,-0.000729573,-0.002709246,1.783576507,-0.050532298,0.004328979,-0.008042108,0.998680665
0.086701215,-0.000729509,-0.002714257,1.783710082,-0.050741236,0.00394557,-0.00804749,0.998671616
0.103367881,-0.000730079,-0.00271325,1.783681499,-0.050744547,0.004285877,-0.008053982,0.998669993
0.120034548,-0.000732136,-0.00270778,1.783516526,-0.050408226,0.004596263,-0.008023498,0.998685891
0.136701215,-0.000733024,-0.002702245,1.783596772,-0.049758059,0.004177885,-0.00800093,0.998720514
0.153367881,-0.000733108,-0.002698102,1.783780213,-0.049666868,0.004674054,-0.007993384,0.998722915
0.170034548,-0.000733174,-0.002696063,1.783637199,-0.050340125,0.004929391,-0.007973546,0.998688137
0.186701215,-0.000731899,-0.002697549,1.783441048,-0.05126557,0.004595405,-0.00799349,0.998642492
0.203367881,-0.000730657,-0.002698447,1.783538399,-0.050954949,0.005233923,-0.007973037,0.998655411
0.220034548,-0.000732081,-0.00269193,1.783569371,-0.049908437,0.006083145,-0.00795391,0.998703599
0.236701215,-0.000732978,-0.002680663,1.783518927,-0.049098518,0.006362949,-0.007991485,0.998741701
0.253367881,-0.000733022,-0.002670925,1.783420757,-0.049782914,0.006240109,-0.008002994,0.998708503
0.270034548,-0.000732047,-0.002665661,1.783468726,-0.050668315,0.00776657,-0.007984672,0.998653417
0.286701215,-0.000731249,-0.002667278,1.783440054,-0.050865455,0.008007825,-0.007977472,0.998641547
0.303367881,-0.000729815,-0.002672646,1.783400362,-0.050844821,0.006211608,-0.00800288,0.998655183
0.320034548,-0.000729799,-0.002674209,1.78351515,-0.050107463,0.005930644,-0.008058172,0.998693715
0.336701215,-0.000730107,-0.002668211,1.783633148,-0.048715958,0.006104181,-0.008104649,0.998761137
0.353367881,-0.000730251,-0.002656687,1.783685398,-0.048337288,0.005974595,-0.00809761,0.998780376
0.370034548,-0.000730735,-0.002649333,1.783639837,-0.04910334,0.006027574,-0.008058321,0.998743007
0.386701215,-0.000730562,-0.002651494,1.783627686,-0.050050621,0.006313834,-0.008051551,0.998694269
0.403367881,-0.000730229,-0.002660328,1.783644088,-0.050450616,0.007456121,-0.008086866,0.998665982
0.420034548,-0.000729851,-0.002666137,1.783389127,-0.050827206,0.007471052,-0.008090543,0.998646745
0.436701215,-0.000728834,-0.002664914,1.783492283,-0.049884883,0.007870835,-0.008095456,0.998691149
0.453367881,-0.000728467,-0.002656205,1.783605934,-0.049318063,0.008193528,-0.008100682,0.998716663
0.470034548,-0.000729109,-0.002645601,1.783679653,-0.04880877,0.007239011,-0.008097658,0.998749082
0.486701215,-0.000731439,-0.002641631,1.783715466,-0.049480008,0.00801405,-0.008062081,0.998710422
0.503367881,-0.00073167,-0.002645809,1.78358867,-0.050396422,0.00874131,-0.008058503,0.998658526
0.520034548,-0.000730521,-0.002654985,1.783526724,-0.050691213,0.007789497,-0.00803331,0.998651686
0.536701215,-0.000730832,-0.002662367,1.783446783,-0.050907173,0.007100111,-0.00798597,0.99864622
0.553367881,-0.000729471,-0.002661497,1.783538079,-0.050169086,0.006947943,-0.007997357,0.99868455
0.570034548,-0.000728277,-0.002653947,1.783591591,-0.049357387,0.00711988,-0.008054172,0.998723328
0.586701215,-0.000729024,-0.002645566,1.783589692,-0.049341059,0.006868999,-0.008047162,0.998725948
0.603367881,-0.000730312,-0.002645514,1.783644125,-0.049523775,0.00688429,-0.008055434,0.998716733
0.620034548,-0.000730895,-0.002654999,1.783745373,-0.049715839,0.00768453,-0.008046853,0.998701423
0.636701215,-0.000731821,-0.002666808,1.783436998,-0.050687711,0.007875181,-0.008033946,0.998651187
0.653367881,-0.000732776,-0.002673287,1.783192074,-0.051042172,0.007995728,-0.008032948,0.998632183
0.670034548,-0.000732353,-0.002672431,1.783274958,-0.050710884,0.007086015,-0.00804899,0.998655801
0.686701215,-0.000730206,-0.002667079,1.783461998,-0.050246908,0.00574774,-0.008064979,0.998687723
0.703367881,-0.000728356,-0.002664214,1.783676688,-0.050045723,0.005509402,-0.008115169,0.998698761
0.720034548,-0.000728741,-0.00266919,1.783497497,-0.050826205,0.00600456,-0.008120461,0.998656448
0.736701215,-0.000730052,-0.002677699,1.783378112,-0.050735463,0.005960313,-0.008095877,0.998661526
0.753367881,-0.000730324,-0.002684485,1.78340941,-0.05041545,0.006015209,-0.008075615,0.998677568
0.770034548,-0.000731039,-0.002686143,1.783387268,-0.050833669,0.006636167,-0.008038512,0.998652733
0.786701215,-0.000731902,-0.002679981,1.783436211,-0.050364279,0.0062572,-0.00797569,0.998679466
0.803367881,-0.000731857,-0.002672765,1.7833987,-0.050129069,0.006484762,-0.00799686,0.998689679
0.820034548,-0.000731528,-0.002672631,1.783119299,-0.051302999,0.007307534,-0.008047091,0.998623977
0.836701215,-0.000731586,-0.002681573,1.783298558,-0.051260579,0.005718861,-0.00800247,0.998636875
0.853367881,-0.000731918,-0.002689294,1.783463426,-0.050954076,0.00523248,-0.007999019,0.998655255
0.870034548,-0.000732856,-0.002692335,1.783420626,-0.050679718,0.005985226,-0.00802375,0.99866479
0.886701215,-0.000734208,-0.002688903,1.783469746,-0.050056539,0.005600656,-0.007967949,0.998698897
0.903367881,-0.000732937,-0.002681913,1.783373078,-0.050384175,0.005533023,-0.00796212,0.998682845
0.920034548,-0.000732406,-0.002679056,1.783376317,-0.050837005,0.005621368,-0.007977986,0.998659277
0.936701215,-0.00073109,-0.002683254,1.783390644,-0.050912933,0.006287114,-0.00803369,0.998650993
0.953367881,-0.000729217,-0.002691706,1.783333101,-0.051115602,0.005627635,-0.008056735,0.998644388
0.970034548,-0.000729718,-0.002698174,1.783370724,-0.051214063,0.00514097,-0.007998126,0.998642439
0.986701215,-0.000731515,-0.002697792,1.78342899,-0.050741055,0.005559548,-0.008011783,0.998664232
1.003367881,-0.000733335,-0.002691995,1.783485833,-0.050081709,0.005014656,-0.008043563,0.998700144
1.020034548,-0.000734101,-0.002683443,1.78336172,-0.050110511,0.006015467,-0.008002958,0.998693498
1.036701215,-0.000732811,-0.002678649,1.783324751,-0.050619197,0.007606112,-0.007982172,0.998657163
1.053367881,-0.000731544,-0.002680705,1.783381181,-0.051117429,0.006720204,-0.008051489,0.998637582
1.070034548,-0.000730343,-0.002684236,1.783483961,-0.051038706,0.006009075,-0.008120751,0.99864558
1.086701215,-0.00072968,-0.002683325,1.783513225,-0.050293224,0.006101727,-0.008061969,0.998683316
1.103367881,-0.000729795,-0.002675561,1.783598064,-0.049035383,0.005640219,-0.00806781,0.998748532
1.120034548,-0.000730325,-0.002663356,1.783671695,-0.048853169,0.005932505,-0.008081963,0.998755653
1.136701215,-0.000731219,-0.002654868,1.783548695,-0.049667833,0.006748813,-0.008057472,0.998710487
1.153367881,-0.000730893,-0.002651524,1.783395372,-0.050645158,0.007701223,-0.008026851,0.99865476
1.170034548,-0.000729205,-0.002652387,1.783479433,-0.050484969,0.007706595,-0.008076841,0.998662426
1.186701215,-0.00072787,-0.002654165,1.783461382,-0.050471747,0.007322885,-0.008064022,0.998666085
1.203367881,-0.000727846,-0.002652937,1.783382668,-0.050650942,0.007655464,-0.008022874,0.99865485
1.220034548,-0.000728982,-0.002648271,1.783582795,-0.049425154,0.007522021,-0.008049132,0.998717069
1.236701215,-0.000730387,-0.002642431,1.783638017,-0.049420944,0.008395516,-0.008032695,0.998710449
1.253367881,-0.000731298,-0.002639273,1.783472802,-0.050715122,0.008001454,-0.008068628,0.998648512
1.270034548,-0.00073107,-0.002642713,1.783485685,-0.050924211,0.007480118,-0.00807008,0.998641901
1.286701215,-0.000730323,-0.0026501,1.783615303,-0.050232504,0.007979063,-0.008080561,0.998672987
1.303367881,-0.000730072,-0.002657396,1.78357997,-0.050129447,0.006200276,-0.008127354,0.998690413
1.320034548,-0.000728927,-0.002661424,1.783507741,-0.050406083,0.005794157,-0.008106201,0.9986791
1.336701215,-0.000727838,-0.002661859,1.783532388,-0.050530259,0.006070557,-0.008123013,0.998671046
1.353367881,-0.000727732,-0.002660999,1.783584192,-0.050593428,0.005347008,-0.008180692,0.998671513
1.370034548,-0.000729322,-0.002659733,1.783536186,-0.050450484,0.007093751,-0.008078094,0.9986687
1.386701215,-0.000731804,-0.002662554,1.783419968,-0.05103531,0.006828584,-0.008027511,0.99864124
1.403367881,-0.000731441,-0.002668669,1.783389897,-0.050959129,0.006470871,-0.00804119,0.998647402
1.420034548,-0.000730206,-0.002673757,1.783353087,-0.050984819,0.006052083,-0.008059818,0.998648567
1.436701215,-0.000730467,-0.002676619,1.783282138,-0.051070086,0.005792816,-0.008099955,0.998645423
1.453367881,-0.000729229,-0.002675233,1.783195476,-0.051073822,0.006001265,-0.008031281,0.998644555
1.470034548,-0.000728476,-0.002672798,1.783453508,-0.050390192,0.005414613,-0.007986315,0.998682997
1.486701215,-0.00072964,-0.002671729,1.783485017,-0.05028233,0.005879041,-0.00798668,0.998685805
1.503367881,-0.000731355,-0.002672783,1.783351325,-0.050480269,0.006908123,-0.008012999,0.99866902
1.520034548,-0.00073242,-0.002675836,1.783259132,-0.051001063,0.00688291,-0.008008012,0.998642773
1.536701215,-0.000732719,-0.002678434,1.78321505,-0.051697854,0.006300443,-0.008002181,0.998610836
1.553367881,-0.000731825,-0.002678502,1.783350432,-0.051106887,0.005806968,-0.008012,0.998644167
1.570034548,-0.000730128,-0.002677729,1.78337499,-0.050981323,0.006162333,-0.008015724,0.998648426
1.586701215,-0.000728789,-0.002677249,1.783463108,-0.050917468,0.006272874,-0.008077094,0.998650501
1.603367881,-0.000728987,-0.002677594,1.783442668,-0.051103829,0.005725475,-0.008082761,0.998644224
1.620034548,-0.000730428,-0.00267817,1.783310472,-0.051393928,0.00545827,-0.008021371,0.998631328
1.636701215,-0.00073199,-0.002679612,1.78331056,-0.051184877,0.006521625,-0.007996981,0.998635882
1.653367881,-0.000733609,-0.002682694,1.783477151,-0.050872148,0.006526027,-0.0080177,0.998651667
1.670034548,-0.000733256,-0.002682616,1.783464455,-0.050420728,0.007168786,-0.008093346,0.998669543
1.686701215,-0.000731809,-0.002681029,1.783386894,-0.051050982,0.007995497,-0.00813007,0.998630948
1.703367881,-0.000730446,-0.002677295,1.78354767,-0.05093939,0.007356309,-0.008098212,0.998641819
1.720034548,-0.000728997,-0.002672863,1.783447045,-0.05058785,0.006705301,-0.008029461,0.998664827
1.736701215,-0.000729328,-0.002670334,1.783240685,-0.05090442,0.005801789,-0.007973604,0.998654846
1.753367881,-0.000733093,-0.002670112,1.783446371,-0.050641782,0.005876503,-0.008006638,0.998667497
1.770034548,-0.000733227,-0.002670311,1.783311505,-0.050792137,0.006365432,-0.008007553,0.998656858
1.786701215,-0.000731677,-0.002668717,1.783082172,-0.051057286,0.007104139,-0.008015014,0.998638295
1.803367881,-0.00073123,-0.002666358,1.783478186,-0.049881147,0.007733276,-0.008027495,0.998692959
1.820034548,-0.000729595,-0.002663871,1.783687695,-0.049437974,0.007445737,-0.00800529,0.998717359
1.836701215,-0.00072847,-0.002661147,1.783584747,-0.049837331,0.006573419,-0.008040689,0.998703348
1.853367881,-0.000728493,-0.002659108,1.783570394,-0.050036504,0.005508017,-0.008045798,0.998699792
1.870034548,-0.00072931,-0.002659369,1.78367467,-0.049670726,0.005707156,-0.008021443,0.998717129
1.886701215,-0.000731443,-0.002660061,1.783580982,-0.0501567,0.007885107,-0.00805402,0.998677758
1.903367881,-0.000732813,-0.002660642,1.783657966,-0.050266587,0.008253763,-0.008037327,0.998669388
1.920034548,-0.000731174,-0.002662398,1.783713813,-0.049899238,0.006681768,-0.008094423,0.998699104
1.936701215,-0.000729504,-0.002662684,1.783554179,-0.050035701,0.006216394,-0.008112713,0.998695133
1.953367881,-0.000728558,-0.002661452,1.783564846,-0.050418303,0.007342488,-0.008160176,0.99866786
1.970034548,-0.000728035,-0.002660853,1.783541459,-0.050929509,0.008080431,-0.008128398,0.998636481
1.986701215,-0.00072907,-0.002660194,1.783561578,-0.050927017,0.007609253,-0.008035793,0.998641059
2.003367881,-0.000730559,-0.002659996,1.78355919,-0.050538666,0.006700859,-0.008048558,0.998667193
2.020034548,-0.000730722,-0.00265939,1.783586926,-0.049930168,0.005619043,-0.008046946,0.998704486
2.036701215,-0.00073065,-0.002657842,1.78358658,-0.050047699,0.005161385,-0.008101448,0.998700633
2.053367881,-0.000730539,-0.002657758,1.783609781,-0.049932684,0.006388858,-0.008101839,0.998699289
2.070034548,-0.000728315,-0.002657939,1.783640227,-0.04976374,0.006894407,-0.008075965,0.998704569
2.086701215,-0.000727342,-0.002658022,1.783582617,-0.050120394,0.006372637,-0.008110799,0.998689917
2.103367881,-0.000728861,-0.002657123,1.783595947,-0.050045834,0.006943208,-0.008106025,0.998689891
2.120034548,-0.000730102,-0.002656261,1.78358919,-0.050154289,0.00720319,-0.008048413,0.998683075
2.136701215,-0.000731159,-0.002657337,1.783549165,-0.050309489,0.007292745,-0.008016149,0.998674878
2.153367881,-0.000731802,-0.00266017,1.783515155,-0.050288266,0.007618384,-0.008039935,0.998673325
2.170034548,-0.000732011,-0.002663034,1.783490802,-0.050484719,0.008376783,-0.00802389,0.998657469
2.186701215,-0.000731543,-0.002663925,1.783567583,-0.05019397,0.008695785,-0.008019942,0.998669429
2.203367881,-0.000728974,-0.002664783,1.783464368,-0.050552823,0.008499048,-0.008022736,0.998653
2.220034548,-0.000728828,-0.002667186,1.783198507,-0.051448677,0.007997099,-0.008063256,0.998611067
