frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,1048.413011,437.653258,907.365356,586.647156,1197.931763,580.116638,1189.682739,288.424774,899.061646,295.349365,33.442,0
1,0,1048.327043,448.411009,906.416931,596.647217,1197.018433,591.818115,1190.514404,299.885193,899.869019,305.228973,33.7109,0
2,0,1048.207725,459.2002,905.361389,606.71228,1196.058716,603.392273,1191.208008,311.529144,900.685852,315.329102,35.4598,0
3,0,1048.103257,468.915326,904.500671,615.457031,1195.33374,613.810303,1191.851685,322.224792,901.320557,324.461029,35.098,0
4,0,1047.952552,476.616267,903.947571,622.253845,1194.668335,621.712341,1192.283569,330.648956,901.657715,331.936493,36.4802,0
5,0,1047.959612,481.20398,903.57666,626.121399,1194.314697,626.010376,1192.541504,336.086884,901.855225,336.64563,36.5363,0
6,0,1048.196054,482.368756,903.52179,627.119995,1194.226318,626.69458,1192.663208,337.824738,902.045898,337.924438,36.6477,0
7,0,1048.223734,480.173869,903.662109,624.514893,1194.384399,623.957031,1192.619385,335.998566,901.991943,336.32074,36.4304,0
8,0,1048.329026,474.694315,904.236633,619.050964,1194.973877,617.792908,1192.283569,330.475769,901.669739,331.581635,35.5886,0
9,0,1048.522731,466.687863,905.184509,611.50354,1195.912231,608.801147,1191.702637,322.032135,901.105164,324.547516,34.8595,0
10,0,1048.633095,457.057772,905.992737,602.502014,1196.831665,598.331482,1190.979492,311.913269,900.480652,315.828033,34.8603,0
11,0,1048.66683,446.874941,906.908264,593.064514,1197.584473,587.179382,1190.230591,300.886261,899.674133,306.499786,34.4796,0
12,0,1048.730706,437.04985,907.838013,584.160339,1198.442505,576.580383,1189.419067,290.15271,898.854858,297.366425,33.6885,0
13,0,1048.680002,428.639434,908.47876,576.47522,1199.012451,567.798096,1188.846802,280.839966,898.25531,289.395386,34.0243,0
14,0,1048.641539,422.350067,908.8172,571.15802,1199.417969,561.224548,1188.164185,273.86319,897.767334,283.385529,34.2747,0
