t_s,bending_avg_y_mm,torsion_diff_y_mm
0.083880803,-7.158111,11.579604
0.10054747,-7.721104,14.32851
0.117214136,-7.625272,15.809094
0.133880803,-6.769337,15.602208
0.15054747,-5.31453,13.826304
0.167214136,-3.407436,10.663844
0.183880803,-1.231054,6.385944
0.20054747,0.804939,1.827262
0.217214136,2.712028,-2.989225
0.233880803,4.525336,-7.973575
0.25054747,5.856675,-12.243184
0.267214136,6.582587,-15.193398
0.283880803,6.685014,-16.629605
0.30054747,6.148371,-16.396714
0.317214136,4.98378,-14.526451
0.333880803,3.253293,-11.090541
0.35054747,1.457814,-7.177851
0.367214136,-0.253181,-3.09619
0.383880803,-1.886144,1.141535
0.40054747,-3.431365,5.554744
0.417214136,-4.811452,9.953249
0.433880803,-5.568509,13.30703
0.45054747,-5.754502,15.505421
0.467214136,-5.290585,16.222206
0.483880803,-4.151695,15.157644
0.50054747,-2.578026,12.665945
0.517214136,-0.655557,8.834437
0.533880803,1.159218,4.56879
0.55054747,2.818389,-0.008066
0.567214136,4.360963,-4.818116
0.583880803,5.700302,-9.518601
0.60054747,6.512894,-13.203555
0.617214136,6.622502,-15.264038
0.633880803,6.087774,-15.742369
0.65054747,4.99666,-14.691282
0.667214136,3.212074,-11.779276
0.683880803,1.306083,-8.210691
0.70054747,-0.497698,-4.437685
0.717214136,-2.194743,-0.45121
0.733880803,-3.785385,3.748072
0.75054747,-5.275558,8.148291
0.767214136,-6.305891,11.932636
0.783880803,-6.695362,14.570222
0.80054747,-6.463334,15.883405
0.817214136,-5.526725,15.498878
0.833880803,-4.027014,13.515808
0.85054747,-2.209268,10.270826
0.867214136,-0.322425,6.231186
0.883880803,1.415294,1.887934
0.90054747,3.019462,-2.72242
0.917214136,4.552687,-7.474662
0.933880803,5.896431,-11.977625
0.95054747,6.308766,-14.719292
0.967214136,6.119931,-15.90458
0.983880803,5.359511,-15.497226
1.00054747,3.798661,-13.024545
1.017214136,2.108294,-9.832079
1.033880803,0.381001,-6.140994
1.05054747,-1.242155,-2.241636
1.067214136,-2.770593,1.847158
1.083880803,-4.193075,6.147866
1.10054747,-5.453244,10.434045
1.117214136,-6.029066,13.532121
1.133880803,-5.983205,15.372868
1.15054747,-5.315275,15.673562
1.167214136,-4.055846,14.366128
1.183880803,-2.165806,11.230132
1.20054747,-0.254494,7.365634
1.217214136,1.487232,3.161967
1.233880803,3.076666,-1.346289
1.25054747,4.529707,-6.024652
1.267214136,5.622731,-10.292042
1.283880803,6.078427,-13.373822
1.30054747,5.9736,-15.033322
1.317214136,5.266537,-15.184995
1.333880803,4.064214,-13.906522
1.35054747,2.29104,-11.073495
1.367214136,0.42966,-7.612152
1.383880803,-1.321172,-3.929712
1.40054747,-2.953108,-0.00948
1.417214136,-4.459651,4.161538
1.433880803,-5.726683,8.285746
1.45054747,-6.620241,11.963742
1.467214136,-6.783763,14.322827
1.483880803,-6.354162,15.378756
1.50054747,-5.16729,14.644211
1.517214136,-3.512779,12.480817
1.533880803,-1.535374,9.031444
1.55054747,0.450947,4.918419
1.567214136,2.252778,0.581645
1.583880803,3.918002,-4.01111
1.60054747,5.48932,-8.791675
1.617214136,6.539391,-12.631562
1.633880803,6.857817,-14.915146
1.65054747,6.545022,-15.651707
1.667214136,5.632885,-14.892452
1.683880803,4.127703,-12.584712
1.70054747,2.175019,-8.966856
1.717214136,0.291275,-5.114533
1.733880803,-1.494462,-1.066194
1.75054747,-3.184341,3.173862
1.767214136,-4.752614,7.576151
1.783880803,-5.855151,11.395166
1.80054747,-6.409625,14.176576
1.817214136,-6.389066,15.777699
1.833880803,-5.685891,15.837796
1.85054747,-4.40578,14.28275
1.867214136,-2.692584,11.36876
1.883880803,-0.713614,7.228924
1.90054747,1.178485,2.6621
1.917214136,2.942012,-2.210172
1.933880803,4.560258,-7.25441
1.95054747,5.585816,-11.28627
1.967214136,6.109875,-14.217502
1.983880803,6.040802,-15.724003
2.00054747,5.354872,-15.613098
2.017214136,4.168912,-14.103441
2.033880803,2.252309,-10.70945
2.05054747,0.401336,-7.027842
2.067214136,-1.348536,-3.144033
2.083880803,-2.990169,0.956258
2.10054747,-4.517576,5.284996
2.117214136,-5.924145,9.676996
2.133880803,-6.776756,13.113796
2.15054747,-6.92513,15.222731
2.167214136,-6.435889,15.885938
2.183880803,-5.30103,14.9402
2.20054747,-3.668897,12.476623
2.217214136,-1.663317,8.610733
2.233880803,0.20633,4.388817
2.25054747,1.930746,-0.123557
2.267214136,3.556796,-4.832665
2.283880803,5.099716,-9.708034
2.30054747,6.212946,-13.613384
2.317214136,6.481612,-15.723117
2.333880803,6.122005,-16.237878
2.35054747,5.21272,-15.241231
2.367214136,3.851255,-12.836014
2.383880803,2.008662,-9.053943
2.40054747,0.209006,-4.969337
2.417214136,-1.454945,-0.760195
2.433880803,-3.027769,3.61831
2.45054747,-4.490255,8.196659
2.467214136,-5.480612,12.058396
2.483880803,-5.845912,14.755628
2.50054747,-5.691111,16.188232
2.517214136,-4.880253,15.960058
2.533880803,-3.530916,14.105934
2.55054747,-1.795162,10.77626
2.567214136,-0.014362,6.619178
2.583880803,1.595781,2.188302
2.60054747,3.082413,-2.47878
2.617214136,4.419638,-7.307284
2.633880803,5.490033,-11.657126
2.65054747,5.837206,-14.429012
2.667214136,5.590085,-15.700849
2.683880803,4.788622,-15.430622
2.70054747,3.490962,-13.729994
2.717214136,1.808895,-10.752806
2.733880803,0.033728,-7.078181
2.75054747,-1.780159,-2.855143
2.767214136,-3.47007,1.615849
2.783880803,-4.995382,6.238112
2.80054747,-5.959528,10.08631
2.817214136,-6.439273,13.04727
2.833880803,-6.469021,14.741228
2.85054747,-5.458563,15.382554
2.867214136,-4.096532,14.158602
2.883880803,-2.381705,11.67011
2.90054747,-0.349339,7.817262
2.917214136,1.566156,3.520452
2.933880803,3.326222,-1.087213
2.95054747,4.977454,-5.912546
2.967214136,6.395097,-10.645876
2.983880803,7.011726,-13.732484
3.00054747,7.063321,-15.487598
3.017214136,6.449609,-15.566502
3.033880803,5.317458,-14.266314
3.05054747,3.557959,-11.339136
3.067214136,1.600922,-7.6183
3.083880803,-0.255008,-3.695253
3.10054747,-2.007443,0.434785
3.117214136,-3.654273,4.776033
3.133880803,-5.174764,9.224973
3.15054747,-5.926986,12.37316
3.167214136,-6.25615,14.835336
3.183880803,-5.999529,15.947486
3.20054747,-4.970349,15.211095
3.217214136,-3.419044,12.938289
3.233880803,-1.491957,9.336926
3.25054747,0.306604,5.321352
3.267214136,1.953456,1.002361
3.283880803,3.481512,-3.554227
3.30054747,4.936532,-8.256883
3.317214136,6.286668,-12.800249
3.333880803,6.72277,-15.311462
3.35054747,6.462975,-16.145299
3.367214136,5.615026,-15.44542
3.383880803,4.311896,-13.367002
3.40054747,2.578034,-10.005243
3.417214136,0.749886,-6.038057
3.433880803,-0.972404,-1.859156
3.45054747,-2.549198,2.434747
3.467214136,-3.815168,6.531184
3.483880803,-5.013386,10.763124
3.50054747,-5.695747,14.06538
3.517214136,-5.592662,15.738558
3.533880803,-4.769983,15.69691
3.55054747,-3.435382,14.13527
3.567214136,-1.671116,11.084562
3.583880803,0.174832,7.184663
3.60054747,1.860002,2.963212
3.617214136,3.400341,-1.547904
3.633880803,4.842978,-6.254424
3.65054747,6.22363,-11.026522
3.667214136,6.77127,-14.092799
3.683880803,6.568724,-15.463533
3.70054747,5.73783,-15.211391
3.717214136,4.382798,-13.484584
3.733880803,2.419712,-10.139389
3.75054747,0.475726,-6.415461
3.767214136,-1.370544,-2.496103
