t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.003787355,-0.00070314,-0.00161762,1.78341129,-0.05085563,0.00716252,-0.00689189,0.99865655
0.020454022,-0.000700444,-0.001639185,1.783454163,-0.054621767,0.006621091,-0.007009914,0.998460557
0.037120688,-0.000699359,-0.001716142,1.783273134,-0.055471243,0.007611522,-0.007067882,0.998406255
0.053787355,-0.000703392,-0.001822789,1.783298777,-0.056715387,0.006999565,-0.007255163,0.998339488
0.070454022,-0.000699847,-0.001943098,1.783276862,-0.058524682,0.007981097,-0.007502725,0.998225863
0.087120688,-0.000705281,-0.002086754,1.783084638,-0.059159412,0.006445571,-0.007747517,0.998197673
0.103787355,-0.000703496,-0.002237179,1.782996602,-0.059517902,0.007967492,-0.008152089,0.998162152
0.120454022,-0.000709099,-0.0023836,1.783141674,-0.058432373,0.009686372,-0.008533601,0.998207899
0.137120688,-0.000710572,-0.00252518,1.783186467,-0.058059243,0.008532791,-0.008705107,0.998238717
0.153787355,-0.00071063,-0.0026622,1.783453002,-0.057701724,0.008133622,-0.00885664,0.998261446
0.170454022,-0.000715639,-0.002791445,1.783209063,-0.058152895,0.004919713,-0.008809886,0.998256692
0.187120688,-0.000714111,-0.00291108,1.783264807,-0.057332453,0.006019894,-0.008676245,0.998299291
0.203787355,-0.000720641,-0.003021484,1.783224837,-0.057659494,0.004897473,-0.008612293,0.998287146
0.220454022,-0.000718232,-0.00311095,1.783552473,-0.054227013,0.00650647,-0.00837914,0.998472276
0.237120688,-0.000720899,-0.003177269,1.783315462,-0.054492267,0.007291671,-0.008169047,0.998454151
0.253787355,-0.000723731,-0.00323094,1.78334358,-0.05299399,0.005718854,-0.008019233,0.998546255
0.270454022,-0.000720106,-0.003267535,1.783283539,-0.052882256,0.00434707,-0.007527215,0.998562923
0.287120688,-0.00072875,-0.003289361,1.78330867,-0.052571015,0.008263431,-0.007544253,0.998554499
0.303787355,-0.000728264,-0.003307024,1.783313324,-0.052529206,0.006862709,-0.007321448,0.998568967
0.320454022,-0.000733378,-0.003328533,1.78331161,-0.051519379,0.007390361,-0.007169296,0.998618915
0.337120688,-0.000735526,-0.003359092,1.78350841,-0.052718111,0.006842819,-0.007033534,0.998561218
0.353787355,-0.000738219,-0.003404421,1.783264123,-0.053750571,0.008384813,-0.006995135,0.998494687
0.370454022,-0.000740268,-0.003455682,1.78341071,-0.053775164,0.006287561,-0.007012055,0.998508653
0.387120688,-0.00073909,-0.003517187,1.783300812,-0.054843766,0.008356347,-0.007209418,0.998433952
0.403787355,-0.000739094,-0.003583452,1.783054569,-0.0546109,0.009724727,-0.007637677,0.998431142
0.420454022,-0.000735257,-0.003635818,1.783282113,-0.052533161,0.008342455,-0.007911074,0.998552996
0.437120688,-0.000735449,-0.003669358,1.783430847,-0.050591653,0.007990406,-0.008271027,0.998653207
0.453787355,-0.000727168,-0.003672707,1.783370125,-0.050276828,0.006567048,-0.008567161,0.998676984
0.470454022,-0.000724559,-0.003649799,1.783432831,-0.047047472,0.008260441,-0.008805045,0.998819689
0.487120688,-0.000723297,-0.00359144,1.783291083,-0.045485845,0.008429439,-0.008815232,0.998890522
0.503787355,-0.00071919,-0.003507075,1.783368596,-0.044791737,0.009390492,-0.008715932,0.998914186
0.520454022,-0.000722746,-0.003381162,1.783436233,-0.042203392,0.007549045,-0.00877401,0.999041992
0.537120688,-0.000719962,-0.00323335,1.783491848,-0.03931624,0.005868944,-0.0084342,0.999173985
0.553787355,-0.00072138,-0.003042232,1.783317086,-0.03670353,0.010437707,-0.008251095,0.999237622
0.570454022,-0.000720366,-0.002827714,1.783327777,-0.033967184,0.012017107,-0.008046429,0.999318305
0.587120688,-0.000721199,-0.002590312,1.783025392,-0.034400739,0.014079428,-0.00774059,0.999278961
0.603787355,-0.000723293,-0.002357362,1.783200722,-0.035508949,0.010809848,-0.007345718,0.999283895
0.620454022,-0.000719485,-0.002145603,1.783492865,-0.03688827,0.006377884,-0.00675956,0.999276181
0.637120688,-0.000722778,-0.001965519,1.783381068,-0.040744524,0.007318516,-0.006501728,0.99912164
0.653787355,-0.000716601,-0.001820414,1.783555708,-0.042814873,0.009172931,-0.006319832,0.999020923
0.670454022,-0.000717853,-0.0017153,1.783444661,-0.045773083,0.00867602,-0.006283943,0.998894421
0.687120688,-0.000712346,-0.001659805,1.783422751,-0.04830078,0.006711713,-0.006308777,0.998790362
0.703787355,-0.000707698,-0.001634996,1.783303891,-0.050667309,0.005826776,-0.006389258,0.998678151
0.720454022,-0.000704713,-0.001644394,1.783309988,-0.053188347,0.006972763,-0.006738856,0.998537414
0.737120688,-0.000697133,-0.001698152,1.78310464,-0.056308686,0.007524892,-0.007282386,0.99835849
0.753787355,-0.00069885,-0.001779232,1.783220536,-0.056718798,0.008891031,-0.007751985,0.998320507
0.770454022,-0.000695652,-0.001885095,1.783371021,-0.057800935,0.007570379,-0.008012286,0.998267271
0.787120688,-0.000699592,-0.002002288,1.783068236,-0.058442013,0.007885863,-0.008440003,0.998223978
0.803787355,-0.000698416,-0.002127145,1.783170944,-0.058503646,0.007123737,-0.008633636,0.998224442
0.820454022,-0.000702324,-0.002256388,1.782827319,-0.058717807,0.009203516,-0.008909662,0.998192433
0.837120688,-0.000706476,-0.002401815,1.783094564,-0.058385437,0.00808183,-0.00919191,0.998219081
0.853787355,-0.000706628,-0.002523347,1.783241661,-0.057257796,0.007472388,-0.009214533,0.998288936
0.870454022,-0.000715217,-0.002650905,1.783329858,-0.056628908,0.007534855,-0.009124141,0.998325169
0.887120688,-0.000716691,-0.002764435,1.783235469,-0.057651028,0.006564382,-0.008865719,0.998275847
0.903787355,-0.000723085,-0.002882259,1.783337182,-0.057189017,0.006929821,-0.008572555,0.998302512
0.920454022,-0.000724624,-0.003019379,1.783438255,-0.058528382,0.00618211,-0.008135015,0.998233455
0.937120688,-0.000725873,-0.003169405,1.783532757,-0.058971171,0.005451953,-0.007697938,0.998215117
0.953787355,-0.000729525,-0.00333112,1.783345088,-0.059590222,0.005432381,-0.007355257,0.998181043
0.970454022,-0.000728202,-0.003492271,1.78355487,-0.059409844,0.005952844,-0.007220566,0.99818981
0.987120688,-0.000734983,-0.003662982,1.783464793,-0.058976526,0.005424949,-0.007037855,0.998219819
1.003787355,-0.000733118,-0.003799791,1.783353027,-0.059409553,0.006435595,-0.007148304,0.998187352
1.020454022,-0.000737553,-0.003991537,1.783436792,-0.0585813,0.006200553,-0.007051076,0.998238482
1.037120688,-0.00074002,-0.004143616,1.783402001,-0.057481653,0.008131819,-0.007366557,0.998286265
1.053787355,-0.000739113,-0.00427398,1.783509632,-0.056933832,0.00611217,-0.007373234,0.998332017
1.070454022,-0.000741624,-0.004373314,1.78325077,-0.054589274,0.00698751,-0.007681754,0.998454895
1.087120688,-0.000741388,-0.00443219,1.783288681,-0.052881919,0.008609618,-0.007987579,0.99853171
1.103787355,-0.000744326,-0.004454226,1.783529858,-0.050240485,0.008410147,-0.008279414,0.998667419
1.120454022,-0.000739123,-0.00443507,1.783246389,-0.04683811,0.009759257,-0.008655897,0.998817313
1.137120688,-0.000740078,-0.004364469,1.783427954,-0.043560849,0.007973229,-0.008831298,0.998979924
1.153787355,-0.000734518,-0.004252246,1.783423418,-0.040774762,0.007397842,-0.0089461,0.999100925
1.170454022,-0.000729215,-0.004083949,1.783577894,-0.037275623,0.011075862,-0.008833442,0.999204595
1.187120688,-0.000728839,-0.003898127,1.783631509,-0.035513643,0.011142023,-0.008734013,0.99926891
1.203787355,-0.000726601,-0.003690567,1.783299173,-0.037203366,0.010968922,-0.008370142,0.999212456
1.220454022,-0.000728196,-0.003478902,1.783492764,-0.036937678,0.009832963,-0.007999889,0.99923717
1.237120688,-0.000727786,-0.003274117,1.783497959,-0.036800192,0.007951499,-0.007726753,0.999261135
