t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.005528397,-0.000528866,0.0026669,1.741700158,-0.048267142,-0.049337078,-0.008932486,0.997575234
0.022195064,-0.000519222,0.002554507,1.741552012,0.053063884,0.05450139,-0.008755752,0.99706427
0.03886173,-0.000512724,0.002421868,1.7410264,0.051904034,0.055083178,-0.008691792,0.997093911
0.055528397,-0.000509528,0.002281275,1.740648372,0.037871306,0.041598084,-0.008523073,0.998380048
0.072195064,-0.000500423,0.002138601,1.740166116,-0.045111539,-0.047081887,-0.008136642,0.997838684
0.08886173,-0.000516,0.001998104,1.742195814,0.040126578,0.039761932,-0.008492829,0.998367026
0.105528397,-0.000520939,0.001831361,1.741242125,-0.046098213,-0.044951565,-0.008115403,0.997892004
0.122195064,-0.000549503,0.001669409,1.742813761,0.036916027,0.039311968,-0.008897882,0.998505185
0.13886173,-0.000561243,0.001501663,1.741562374,-0.053374604,-0.059897407,-0.008743323,0.996738184
0.155528397,-0.000585359,0.00138902,1.742444013,-0.049753102,-0.05825327,-0.00905659,0.997020142
0.172195064,-0.000604448,0.001340431,1.743208469,-0.045534827,-0.056337081,-0.009386404,0.997328736
0.18886173,-0.000630556,0.00128339,1.743668951,-0.041762761,-0.052646234,-0.009877261,0.997690676
0.205528397,-0.000655131,0.001223965,1.741315829,-0.047227574,-0.055312966,-0.009936704,0.997302007
0.222195064,-0.000661038,0.001196284,1.74030322,-0.051248028,-0.057377229,-0.009803362,0.996988158
0.23886173,-0.00066236,0.001167242,1.740548768,-0.05047909,-0.056409379,-0.009933696,0.997081323
0.255528397,-0.000656731,0.001140904,1.741140383,-0.048332038,-0.055388532,-0.009994608,0.997244319
0.272195064,-0.000642068,0.001134053,1.741394326,-0.046995461,-0.056733636,-0.009882806,0.997233699
0.28886173,-0.000627358,0.001139733,1.741521073,-0.045693415,-0.058396028,-0.009578482,0.997201218
0.305528397,-0.000606665,0.001160434,1.741238863,-0.046599335,-0.060869057,-0.009079979,0.997016055
0.322195064,-0.000584858,0.001175305,1.740435836,-0.048639505,-0.063308133,-0.008947551,0.996767887
0.33886173,-0.00057196,0.001180087,1.740313672,-0.049539491,-0.063147277,-0.008893123,0.996734254
0.355528397,-0.000552458,0.00118735,1.740299591,-0.038150746,-0.048459667,-0.008654758,0.998058754
0.372195064,-0.000550019,0.001196145,1.740665139,0.047914871,0.059900083,-0.008527529,0.997017265
0.38886173,-0.00053902,0.001189916,1.740446605,0.048565503,0.059581686,-0.008323433,0.997006587
0.405528397,-0.000539526,0.001176867,1.739826382,0.045581079,0.054633527,-0.008188403,0.997431949
0.422195064,-0.000541108,0.00117585,1.740126722,-0.049029855,-0.062203942,-0.008433758,0.99682276
0.43886173,-0.000559516,0.001201255,1.740152678,-0.047836949,-0.062889481,-0.008876044,0.996833865
0.455528397,-0.00057845,0.001239395,1.740991765,-0.043822071,-0.061996463,-0.009400059,0.997069558
0.472195064,-0.000596131,0.001303414,1.741728462,-0.040397742,-0.059828629,-0.009466121,0.997345953
0.48886173,-0.000603172,0.001361971,1.74043188,-0.045047104,-0.062657138,-0.009112156,0.996976334
0.505528397,-0.000608337,0.001429102,1.74059632,-0.042975381,-0.062071816,-0.00936728,0.997102031
0.522195064,-0.000615481,0.001514698,1.739729476,-0.047158954,-0.063557391,-0.009250595,0.996820404
0.53886173,-0.000617747,0.001621171,1.740628687,-0.039888106,-0.061382848,-0.009789295,0.997268898
0.555528397,-0.000614963,0.001739549,1.740850293,-0.039002378,-0.061316508,-0.009919799,0.997306722
0.572195064,-0.00060565,0.001867486,1.739377084,-0.044492803,-0.06565162,-0.00927856,0.996806984
0.58886173,-0.000589382,0.002018295,1.739535845,-0.040302676,-0.065390095,-0.009647549,0.996998874
0.605528397,-0.000567792,0.002177175,1.737610657,-0.045323347,-0.069068386,-0.009198176,0.996539385
0.622195064,-0.000546101,0.002333031,1.737573464,-0.044136039,-0.067858872,-0.009311233,0.996674714
0.63886173,-0.000514469,0.002492411,1.737582799,-0.047453146,-0.065506992,-0.008783022,0.996684449
0.655528397,-0.000485996,0.002629016,1.738239864,-0.046683604,-0.063505301,-0.008482991,0.996852926
0.672195064,-0.000464474,0.002773743,1.738489383,-0.044516265,-0.063050765,-0.008351564,0.996982023
0.68886173,-0.000451062,0.002918944,1.738866294,-0.046126129,-0.062948349,-0.007936531,0.996918701
0.705528397,-0.000441351,0.003034154,1.740278291,-0.04313516,-0.060941578,-0.007788831,0.997178427
0.722195064,-0.000444093,0.00311685,1.740776208,-0.042745057,-0.059770365,-0.007891748,0.997265303
0.73886173,-0.000453149,0.003165803,1.74150024,-0.043799245,-0.057430027,-0.008239386,0.997354265
0.755528397,-0.000473183,0.003157652,1.741288904,-0.048292757,-0.055723555,-0.008589828,0.997240648
0.772195064,-0.000497881,0.003106427,1.742190115,-0.050122391,-0.052728235,-0.009044837,0.997309215
0.78886173,-0.000533724,0.003018594,1.740600608,-0.053416317,-0.059716254,-0.009059214,0.996743998
0.805528397,-0.000567788,0.002920042,1.742160433,-0.049991366,-0.058401229,-0.0096016,0.996994468
0.822195064,-0.000601773,0.002811813,1.744548685,-0.043812195,-0.053387801,-0.010220982,0.997559906
0.83886173,-0.000637832,0.002667757,1.743564985,-0.050795642,-0.052472679,-0.010254254,0.997276928
0.855528397,-0.000662946,0.002494452,1.743584218,-0.041516714,-0.037700988,-0.010548634,0.998370535
0.872195064,-0.000687736,0.002288134,1.743620012,0.040463927,0.037920576,-0.010756175,0.998403228
0.88886173,-0.00067805,0.002030411,1.744118468,-0.055966513,-0.04643103,-0.010683183,0.997295231
0.905528397,-0.000669176,0.001751345,1.743409429,-0.059173439,-0.04869838,-0.010105481,0.997007949
0.922195064,-0.000649425,0.001461801,1.742942842,-0.058632583,-0.051437885,-0.009863909,0.996904743
0.93886173,-0.000629284,0.001188053,1.745275335,-0.053058124,-0.047687043,-0.009690051,0.997405075
0.955528397,-0.000609512,0.00092781,1.745215942,-0.053939411,-0.050246522,-0.009184984,0.997236914
0.972195064,-0.000591113,0.00067778,1.743628367,-0.053886704,-0.055508493,-0.008911711,0.996963195
0.98886173,-0.000573504,0.000448287,1.743691891,-0.052419484,-0.054857864,-0.008938413,0.997077187
1.005528397,-0.000559078,0.000287016,1.743812127,-0.05203584,-0.054030581,-0.008774806,0.997143907
1.022195064,-0.000557154,6.6086e-05,1.741977503,0.056306507,0.056702203,-0.007925347,0.996770599
1.03886173,-0.000549155,-5.047e-05,1.741924275,0.050652574,0.056264559,-0.0079757,0.997098292
1.055528397,-0.000552137,-0.000113547,1.73962339,0.051376762,0.061548856,-0.007768228,0.996750631
1.072195064,-0.000568875,-9.7232e-05,1.739033623,0.039844288,0.051014571,-0.008141612,0.997869561
1.08886173,-0.000576066,-3.1406e-05,1.739942378,-0.045842551,-0.064553806,-0.008586321,0.996823726
1.105528397,-0.000592894,6.1761e-05,1.739739352,-0.042706215,-0.064520001,-0.008925091,0.996962232
1.122195064,-0.000614264,0.000183822,1.740365044,-0.038808253,-0.062953406,-0.009109428,0.997220039
1.13886173,-0.000624432,0.000324713,1.739216859,-0.04402456,-0.064117059,-0.008924807,0.996930885
1.155528397,-0.000639056,0.000483657,1.738836094,-0.041486956,-0.062946712,-0.009468453,0.997109268
1.172195064,-0.000655924,0.000683892,1.737549908,-0.04168337,-0.06370187,-0.009730261,0.997050596
1.18886173,-0.000661589,0.000919282,1.737583557,-0.043112277,-0.063519334,-0.009852695,0.997000276
1.205528397,-0.000662073,0.001199003,1.736901023,-0.032821279,-0.051623494,-0.009956015,0.99807748
1.222195064,-0.000668947,0.001496821,1.736766993,0.041381359,0.065625827,-0.009988532,0.996935837
1.23886173,-0.000650025,0.001781088,1.738168888,0.030514247,0.054002055,-0.01019308,0.998022425
1.255528397,-0.000599487,0.002034072,1.738244815,-0.039312298,-0.067299794,-0.009851468,0.996909339
1.272195064,-0.000568944,0.002257303,1.737319593,-0.044790771,-0.069655927,-0.009238162,0.9965222
1.28886173,-0.000535853,0.00244799,1.737850537,-0.047652083,-0.067134224,-0.009044091,0.996564338
1.305528397,-0.000504858,0.002624754,1.738340599,-0.046666381,-0.063140111,-0.008787894,0.996874289
1.322195064,-0.00048364,0.002777147,1.738234813,-0.035828977,-0.049336953,-0.008684371,0.998101564
1.33886173,-0.000485064,0.002924531,1.738143457,0.038563588,0.050229872,-0.008291062,0.99795845
1.355528397,-0.000462642,0.003012627,1.738301612,-0.05047054,-0.062551453,-0.008103498,0.996731846
1.372195064,-0.000454902,0.003069565,1.740633118,-0.046216414,-0.05889999,-0.008137763,0.997160274
1.38886173,-0.000458536,0.003115166,1.740769387,-0.046879817,-0.058018307,-0.008245186,0.997180112
1.405528397,-0.000467386,0.003134957,1.74126987,-0.046890001,-0.05616292,-0.0085338,0.997283424
1.422195064,-0.000484222,0.003141555,1.74083294,-0.049094423,-0.056017821,-0.008875141,0.997182518
1.43886173,-0.000509267,0.003148661,1.741032511,-0.048115645,-0.056587858,-0.009200733,0.997195089
1.455528397,-0.000536309,0.00315098,1.741002928,-0.047575186,-0.059557035,-0.009697227,0.997043392
1.472195064,-0.000566045,0.00314072,1.741930644,-0.046088981,-0.060242052,-0.010135157,0.997067691
1.48886173,-0.000582372,0.003094076,1.743553105,-0.043466212,-0.05585789,-0.010173357,0.997440268
1.505528397,-0.000589265,0.003017013,1.741698997,-0.051382809,-0.060540124,-0.009484514,0.996797243
1.522195064,-0.000596191,0.002895567,1.742564882,-0.049193702,-0.058360102,-0.009756906,0.997035045
1.53886173,-0.000597342,0.002741835,1.743914909,-0.048314359,-0.054958776,-0.010003672,0.997268862
1.555528397,-0.000595996,0.002564237,1.743002686,-0.052551257,-0.057314532,-0.009509766,0.996926765
1.572195064,-0.000593732,0.002367502,1.74410755,-0.051805142,-0.054535933,-0.009728453,0.99711956
1.58886173,-0.000588958,0.002156757,1.743202179,-0.053710098,-0.056783612,-0.009313685,0.996897237
1.605528397,-0.000583213,0.00193856,1.7434992,-0.053604207,-0.056121368,-0.009241751,0.996941107
1.622195064,-0.000576045,0.001717352,1.745372768,-0.054367081,-0.051783056,-0.009373558,0.997133327
1.63886173,-0.000564482,0.001445772,1.743324954,-0.047912822,-0.046001254,-0.008775218,0.997753097
1.655528397,-0.000566158,0.001186114,1.743574746,0.04501654,0.04479976,-0.00877295,0.997942648
1.672195064,-0.000554745,0.000937693,1.743568674,-0.055431151,-0.054200743,-0.008621976,0.996953022
1.68886173,-0.000553425,0.000733581,1.741844057,-0.051718223,-0.058311771,-0.008695861,0.996919929
1.705528397,-0.00056651,0.00059693,1.741683377,-0.050270059,-0.059705351,-0.008724466,0.996911268
1.722195064,-0.00058296,0.000507682,1.743220286,-0.046479334,-0.056183499,-0.00910016,0.997296482
1.73886173,-0.000595509,0.000456777,1.741445594,-0.04553307,-0.060773156,-0.008873136,0.997073032
1.755528397,-0.000606218,0.000445083,1.741113537,-0.045442874,-0.061121307,-0.008783859,0.997056656
1.772195064,-0.000616561,0.000448524,1.741203796,-0.044953414,-0.05998766,-0.008754076,0.997147952
1.78886173,-0.000620459,0.000476366,1.741183054,-0.042583963,-0.060062651,-0.009228967,0.997243155
1.805528397,-0.000625743,0.000563765,1.741424453,-0.037991164,-0.059050698,-0.009498953,0.99748657
1.822195064,-0.000631865,0.000687118,1.738937275,-0.041585781,-0.063475906,-0.009367451,0.997072557
1.83886173,-0.000634448,0.000858616,1.738799924,-0.039222354,-0.063295899,-0.00962491,0.997177315
1.855528397,-0.000634672,0.001051731,1.738311766,-0.04373488,-0.06429825,-0.009351252,0.996928056
1.872195064,-0.000634873,0.001274205,1.738760018,-0.038010098,-0.064160032,-0.009839209,0.997166943
1.88886173,-0.00062704,0.001498143,1.73852203,-0.042424304,-0.064910168,-0.009492261,0.996943702
1.905528397,-0.000604879,0.00170622,1.738642261,-0.041203197,-0.066439378,-0.009560624,0.996893525
1.922195064,-0.000583819,0.001910452,1.737606385,-0.044928142,-0.069792755,-0.009148078,0.996507273
1.93886173,-0.000567855,0.002113873,1.738046713,-0.043184729,-0.068527396,-0.009288055,0.996670862
1.955528397,-0.000552005,0.002298814,1.737003551,-0.046317642,-0.069445752,-0.009173065,0.996467671
1.972195064,-0.000530941,0.002499492,1.73766262,-0.044933758,-0.066736017,-0.008990593,0.996717829
1.98886173,-0.000515974,0.002685465,1.737223223,-0.037609044,-0.052558807,-0.008840267,0.997870223
2.005528397,-0.00052115,0.002854641,1.738392425,0.034618084,0.052851061,-0.009190021,0.997959868
2.022195064,-0.000503957,0.002963425,1.737634459,-0.038623381,-0.050069586,-0.008594557,0.997961625
2.03886173,-0.000510532,0.003064883,1.739232918,0.037380903,0.046887118,-0.008809409,0.99816164
2.055528397,-0.000498224,0.00312336,1.740593316,-0.045970081,-0.05645251,-0.009150089,0.997304438
2.072195064,-0.000499447,0.003152496,1.740815434,-0.048467961,-0.056595545,-0.009011737,0.997179317
2.08886173,-0.000503724,0.003151118,1.741158559,-0.048304054,-0.055773027,-0.009255758,0.997231377
2.105528397,-0.000515379,0.003122689,1.741670866,-0.048825086,-0.055627071,-0.009480207,0.997212046
2.122195064,-0.000537121,0.003059376,1.741005871,-0.05177428,-0.059003496,-0.009334747,0.99687054
2.13886173,-0.000552066,0.002980063,1.741232681,-0.054652509,-0.060467643,-0.009390993,0.996628605
2.155528397,-0.000560072,0.002862779,1.741552084,-0.052016916,-0.060215948,-0.009570401,0.99678317
2.172195064,-0.000575338,0.002715799,1.742623465,-0.051185071,-0.058416404,-0.009500639,0.996933975
2.18886173,-0.000583985,0.00253598,1.74373204,-0.052376335,-0.055432527,-0.009460245,0.997042857
2.205528397,-0.000588691,0.002339083,1.744847076,-0.050732637,-0.052727178,-0.009760993,0.997271662
2.222195064,-0.000589859,0.002129263,1.742966189,-0.052651856,-0.057148999,-0.009218423,0.996933696
2.23886173,-0.000592886,0.00193819,1.743472321,-0.052131307,-0.055789613,-0.00926383,0.997037626
2.255528397,-0.00059647,0.001752735,1.744730325,-0.051778115,-0.052526862,-0.00940651,0.997231905
2.272195064,-0.000597521,0.001567605,1.744517159,-0.050603537,-0.052940735,-0.00934351,0.997270906
2.28886173,-0.000597589,0.001400797,1.743782978,-0.050872368,-0.055092221,-0.00926168,0.99714145
2.305528397,-0.000595809,0.001253307,1.744701746,-0.04730576,-0.052608099,-0.009463016,0.997449249
2.322195064,-0.000591279,0.00110757,1.742911871,-0.053157383,-0.057318123,-0.008876062,0.996900266
2.33886173,-0.000581681,0.000997857,1.742795166,-0.051189576,-0.057661153,-0.009013659,0.996982233
