frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,1040.143392,474.555996,897.275818,620.388855,1187.879883,617.153687,1182.99353,328.740936,892.356384,331.909546,35.1755,0,83844.0584,10185.361,37.843
1,0,1040.308891,471.944105,897.770691,618.254333,1188.44104,613.878296,1182.840576,325.640564,892.206238,330.038177,35.7368,0,83798.326,10345.0676,43.4256
2,0,1040.265658,468.754396,898.081909,615.334534,1188.681396,610.377014,1182.338135,322.288971,891.809204,327.092926,34.5601,0,83761.1722,10002.2191,39.0785
3,0,1040.434647,465.571405,898.601868,612.427979,1189.256958,606.921448,1182.205078,318.779388,891.725708,324.329041,34.8955,0,83756.873,10099.0298,42.7934
4,0,1040.427849,462.70124,898.87793,609.996887,1189.493286,603.773071,1181.890503,315.496399,891.431824,321.695099,34.7283,0,83805.4293,10053.5537,41.9793
5,0,1040.475135,460.576799,899.271667,608.156189,1189.749512,601.413818,1181.711426,312.963104,891.141174,319.683563,34.962,0,83859.4709,10124.4707,39.4752
6,0,1040.469492,458.876874,899.409302,606.714844,1189.983521,599.63208,1181.481689,311.089203,891.000854,318.164398,34.586,0,83890.6018,10017.4456,40.843
7,0,1040.5632,457.799286,899.469421,605.668457,1190.00708,598.582825,1181.520264,310.073395,891.036682,316.937897,34.8947,0,83906.1814,10107.7955,36.2066
8,0,1040.308012,457.223018,899.186462,605.082214,1189.782349,598.192993,1181.341064,309.456543,890.860413,316.278259,34.231,0,83956.2687,9918.5035,37.8512
9,0,1040.373795,457.155482,899.114014,604.891296,1189.700073,598.348022,1181.594727,309.460297,891.056274,315.971222,34.3285,0,83997.3178,9949.1857,41.9669
10,0,1040.13727,457.362355,898.574036,604.897095,1189.310181,598.928284,1181.642212,309.888367,891.125427,315.94928,34.624,0,84034.7277,10037.0627,41.0455
11,0,1040.042356,457.876611,898.216125,605.085388,1188.909424,599.840332,1181.893066,310.642426,891.357422,316.086578,35.4184,0,84053.2449,10268.4804,41.3595
12,0,1039.912978,458.21751,897.727051,605.075073,1188.38855,600.388428,1182.071655,311.388092,891.512024,316.118042,35.9771,0,84009.7605,10427.76,39.5372
13,0,1039.843926,458.096489,897.419983,604.601196,1188.088257,600.463989,1182.355225,311.501923,891.759705,315.882751,34.9648,0,83970.4535,10131.9794,40.3306
14,0,1039.65747,456.872367,896.844788,603.088074,1187.442383,599.179871,1182.329834,310.800323,891.770874,314.466949,35.1862,0,83851.221,10188.8944,43.1488
15,0,1039.578014,454.630647,896.672913,600.338501,1187.323853,597.132202,1182.453247,308.953247,891.813538,312.111115,34.695,0,83780.3848,10042.4128,38.1777
16,0,1039.462995,450.973099,896.303101,596.598694,1187.054443,593.410095,1182.358643,305.616302,891.853333,308.518524,34.2371,0,83696.5689,9904.916,38.5289
17,0,1039.360469,446.080158,896.254211,591.548828,1186.977173,588.324341,1182.290894,300.790222,891.734985,303.827515,35.0052,0,83610.3677,10121.9137,42.4256
18,0,1039.178886,440.290194,896.221985,585.58667,1186.856567,582.361694,1182.049316,295.081604,891.463196,298.182129,34.5638,0,83519.7787,9988.8652,37.8347
19,0,1039.17186,433.581796,896.510071,579.018738,1187.196899,575.491516,1181.814209,288.164673,891.324524,291.842438,34.7303,0,83490.9693,10035.2521,39.9421
20,0,1039.094985,426.610572,896.618591,572.388367,1187.286621,568.042114,1181.53894,280.865967,890.958557,285.23172,33.9479,0,83482.3523,9808.6729,38.5868
21,0,1039.223358,419.454211,897.052734,565.679016,1187.755371,560.46167,1181.162964,273.46701,890.666748,278.423401,33.6643,0,83471.41,9726.094,41.7562
22,0,1039.076476,412.69135,897.294312,559.257629,1187.984863,553.539612,1180.654419,266.336182,890.198181,271.871552,33.2509,0,83520.7987,9609.4985,39.9669
23,0,1039.125041,406.781085,897.644165,553.856262,1188.253784,547.335571,1180.39978,259.920197,889.981689,266.21283,34.3871,0,83580.9797,9941.4396,39.9463
24,0,1039.027825,402.090901,897.75592,549.513733,1188.369751,542.595886,1180.072144,254.905563,889.654297,261.556183,33.9385,0,83673.0405,9817.1498,39.4256
25,0,1039.01502,399.036281,897.985229,546.742554,1188.566772,539.601807,1179.986816,251.390747,889.479187,258.485718,33.7243,0,83805.621,9762.9152,39.6405
26,0,1038.965377,397.650766,897.923462,545.643372,1188.540649,538.367981,1179.888428,249.782883,889.393555,256.936798,33.5986,0,83929.7697,9733.7278,39.5785
27,0,1039.028997,398.101194,898.005127,546.291565,1188.598267,539.120178,1179.902832,250.068481,889.458923,257.081451,32.4287,0,84059.0244,9402.0317,40.0165
28,0,1038.8911,400.335537,897.711487,548.47345,1188.333252,541.898071,1180.077148,252.190872,889.646118,258.959778,32.6395,0,84193.9261,9470.7392,41.9628
29,0,1038.960341,404.262006,897.590942,552.257202,1188.184326,546.27179,1180.35498,256.240387,889.90863,262.416168,33.5574,0,84279.3917,9742.0196,40.9835
30,0,1038.944017,409.564266,897.168213,557.421265,1187.792725,552.047363,1180.748169,261.677704,890.21637,267.197052,32.7822,0,84392.0648,9523.3315,38.7397
31,0,1038.940242,415.814622,896.911743,563.346252,1187.510254,558.826599,1181.054443,268.19397,890.509216,272.936432,33.3042,0,84447.069,9678.1265,39.624
32,0,1038.836559,422.600076,896.317566,569.924988,1186.924561,565.856689,1181.392944,275.236511,890.844727,279.436493,33.7913,0,84451.3305,9819.9245,40.3843
33,0,1039.082453,429.730927,896.236938,576.791931,1186.807983,573.292908,1181.843872,282.7565,891.177551,285.994629,34.0924,0,84490.101,9909.6996,37.7686
34,0,1039.007699,436.965335,895.977356,583.843262,1186.482056,580.720093,1182.096802,290.027069,891.379211,293.060333,33.2033,0,84505.5228,9652.1441,36.0826
35,0,1038.963134,444.046083,895.851257,590.519287,1186.450439,588.17572,1182.242676,297.401276,891.636902,300.073853,34.2655,0,84462.53,9958.3897,38.2231
36,0,1039.057487,450.916003,895.874512,597.34137,1186.445557,595.023376,1182.478516,304.247192,891.811646,306.947693,34.4879,0,84459.5641,10022.8486,40.8843
37,0,1039.445509,457.291708,896.241394,603.824402,1186.779663,601.226807,1182.635498,310.773468,892.011536,313.259094,34.9701,0,84427.165,10161.0357,37.1405
38,0,1039.455703,462.869186,896.412231,609.424011,1186.989624,606.617859,1182.679321,316.129791,892.120483,319.314117,35.3966,0,84364.5104,10281.144,38.3802
39,0,1040.009255,467.917002,897.054321,614.786133,1187.728516,611.281128,1182.680176,321.339661,892.181458,324.44754,34.7664,0,84327.1651,10095.8636,39.0661
40,0,1040.236181,472.614802,897.554932,619.722778,1188.131958,615.552734,1182.782715,325.645721,892.23053,329.570679,34.8361,0,84293.9243,10114.1098,37.1405
41,0,1040.502645,476.661605,898.327393,623.861145,1188.936279,619.385986,1182.719604,329.418884,892.246399,334.107788,35.942,0,84244.4683,10432.1287,40.1736
42,0,1040.836715,480.281743,898.751648,627.80011,1189.317383,622.514099,1182.780762,332.90979,892.226501,337.925293,36.2349,0,84220.3658,10515.638,39.719
43,0,1041.13818,483.325338,899.50647,631.000732,1190.089844,625.334656,1182.75354,335.666992,892.221619,341.349487,35.8051,0,84204.252,10389.9128,39.4959
44,0,1041.284512,485.947061,899.780457,633.681152,1190.316895,627.725586,1182.860229,338.138153,892.309692,344.223297,34.3699,0,84163.8529,9971.0541,36.0041
45,0,1041.56821,488.205907,900.14093,636.096069,1190.709229,629.82782,1182.880981,340.435486,892.395203,346.553619,35.8367,0,84146.3304,10395.5052,40.0248
46,0,1041.683979,490.452844,900.264221,638.458252,1190.854858,631.94165,1183.03479,342.519592,892.492554,348.94455,36.3396,0,84160.0957,10542.2486,39.3264
47,0,1041.702255,492.639755,900.328491,640.533936,1190.903198,634.172852,1183.108398,344.7117,892.533386,351.137085,36.7115,0,84150.6264,10649.539,40.2975
48,0,1041.75705,494.570184,900.125854,642.272156,1190.778564,636.223572,1183.261963,346.999908,892.69635,352.879547,35.9726,0,84120.1651,10433.3046,37.3471
49,0,1041.613472,496.017629,899.964661,643.443542,1190.572266,637.824951,1183.357178,348.49295,892.814758,354.362701,36.3552,0,84077.4169,10541.5924,37.4132
