frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,948.93456,508.069649,806.37439,653.927063,1095.39856,650.038818,1091.421997,362.286652,802.93219,366.547943,33.7259,0,83051.7039,9719.3634,42.0579
1,0,948.893446,505.857516,806.41217,651.642578,1095.385742,647.710754,1091.378784,360.068298,802.934326,364.520569,33.4457,0,82985.5296,9634.7727,41.2479
2,0,948.931195,503.129342,806.327332,649.069397,1095.371948,644.820129,1091.320312,357.409058,802.934265,361.867981,33.7648,0,82965.9248,9725.5475,42.3058
3,0,949.005364,500.128325,806.389771,646.029053,1095.369019,641.733765,1091.339355,354.515686,802.836426,358.711273,33.6445,0,82962.1513,9690.6762,41.3058
4,0,948.907894,496.970102,806.405334,642.874634,1095.395752,638.503113,1091.261353,351.218231,802.773621,355.778717,33.7899,0,82940.432,9731.2819,38.4339
5,0,948.866818,493.917784,806.494629,639.874634,1095.481323,635.54541,1091.193726,348.007355,802.737793,352.759125,33.8035,0,82975.6288,9737.264,39.4463
6,0,948.929577,491.329359,806.612366,637.599609,1095.634033,632.768311,1091.077148,345.233459,802.59082,350.242981,32.7083,0,83022.2112,9424.4306,43.3306
7,0,948.833587,489.27972,806.701904,635.56897,1095.681641,630.718079,1090.900269,343.057373,802.483215,348.320709,33.452,0,83010.4053,9638.0318,40.405
8,0,948.945135,487.775339,806.780334,634.378418,1095.86438,629.240845,1090.890015,341.399048,802.460999,346.72879,34.0224,0,83112.7738,9808.415,42.1281
9,0,948.829606,486.934689,806.874573,633.462036,1095.840576,628.46936,1090.810059,340.381104,802.349243,345.910858,33.3681,0,83122.5495,9620.3507,43.8471
10,0,948.822834,486.576142,806.904419,633.135437,1095.833984,628.189819,1090.80127,339.954865,802.338501,345.46994,34.4048,0,83155.2285,9921.1912,41.0744
11,0,948.801197,486.579885,806.790588,633.156067,1095.770874,628.249146,1090.80957,340.006012,802.366394,345.426208,33.9189,0,83169.3112,9781.9021,41.6983
12,0,948.871568,487.118219,806.825134,633.796448,1095.735474,628.833679,1090.863403,340.496368,802.377258,345.759399,33.3023,0,83222.9584,9607.1773,41.2562
13,0,948.849524,488.034355,806.713623,634.776367,1095.672485,629.818115,1090.881714,341.399414,802.452576,346.661987,33.8844,0,83243.9499,9776.3365,45.4463
14,0,948.776598,489.271505,806.623291,635.809753,1095.602905,631.233215,1090.916504,342.74707,802.467224,347.809601,33.8506,0,83241.2695,9766.4272,39.5289
15,0,948.764971,490.672216,806.516174,637.247131,1095.515381,632.696228,1090.900879,344.213623,802.539673,349.156403,33.2089,0,83243.0445,9581.3889,43.157
16,0,948.787703,491.918651,806.436707,638.399353,1095.430542,633.99469,1091.053101,345.526031,802.591553,350.275391,33.4879,0,83257.9457,9662.7504,44.4091
17,0,948.762893,492.955511,806.355347,639.251892,1095.343994,635.10907,1091.114868,346.716217,802.685364,351.290314,33.8771,0,83216.5914,9772.624,43.2438
18,0,948.725749,493.592638,806.283142,639.696045,1095.340698,635.857422,1091.15625,347.501648,802.738708,351.937134,32.5408,0,83188.9584,9385.579,42.1983
19,0,948.799371,493.847861,806.309326,639.905823,1095.333008,636.05658,1091.243164,347.837311,802.855957,352.211945,33.8367,0,83150.1392,9757.0716,42.1529
20,0,948.746474,493.733347,806.225464,639.721375,1095.258545,635.941345,1091.255615,347.757477,802.802368,352.07663,33.8264,0,83148.324,9753.995,41.8512
21,0,948.781255,493.300181,806.257019,639.353638,1095.233887,635.303345,1091.248779,347.30484,802.743835,351.699615,33.8996,0,83123.0471,9773.6167,44.7025
22,0,948.889561,492.677453,806.347229,638.920654,1095.312988,634.500305,1091.197754,346.674469,802.701477,351.08255,34.2298,0,83123.147,9868.8228,40.4752
23,0,948.870204,492.165545,806.401794,638.501648,1095.374878,633.944824,1091.120361,346.053619,802.676331,350.687042,34.1269,0,83123.9315,9839.202,41.7355
24,0,948.796704,491.965355,806.459717,638.354248,1095.410034,633.757568,1091.101807,345.609253,802.591431,350.56778,32.96,0,83164.4568,9505.0867,43.0537
25,0,948.83424,491.987126,806.609009,638.515442,1095.51355,633.75415,1090.973755,345.547119,802.556396,350.608124,33.2222,0,83171.9569,9581.1325,40.7231
26,0,948.89859,492.376126,806.645813,639.03064,1095.625244,634.154114,1090.974609,345.903839,802.487549,350.903107,33.9741,0,83231.4663,9801.4817,42.0413
27,0,948.814698,493.258547,806.71167,639.893005,1095.661743,635.104675,1090.907349,346.634796,802.445374,351.873871,33.1453,0,83240.5389,9562.8952,39.376
28,0,948.857865,494.613371,806.767517,641.347656,1095.660767,636.434326,1091.020996,347.803925,802.508911,353.230957,34.2444,0,83277.2162,9882.1777,41.7397
29,0,948.916343,496.23696,806.784729,643.082825,1095.772217,638.148437,1090.956787,349.485291,802.564392,354.812439,33.9788,0,83300.634,9806.91,40.5868
30,0,948.949515,498.480215,806.850159,645.371521,1095.810303,640.506592,1090.990723,351.649017,802.536438,356.88681,34.1102,0,83364.5094,9848.6083,42.5744
31,0,949.023206,501.184233,806.838196,647.990662,1095.817139,643.361633,1091.113159,354.475952,802.659241,359.423279,33.8304,0,83381.3602,9768.8091,39.8017
32,0,949.000592,504.417896,806.828308,651.222351,1095.776489,646.752075,1091.216919,357.567963,802.778809,362.621063,33.7623,0,83421.8391,9751.5108,40.314
33,0,949.084323,507.804202,806.835205,654.519897,1095.756104,650.185547,1091.293945,361.129242,802.864319,365.86142,34.5906,0,83405.0978,9989.7448,38.3926
34,0,949.110648,511.209534,806.708618,657.887756,1095.651001,653.540955,1091.426758,364.619812,802.966187,369.262634,33.7082,0,83387.1342,9733.8598,39.7149
35,0,949.159436,514.482877,806.698914,661.098999,1095.667236,656.873169,1091.508667,367.981293,803.080627,372.509521,34.3216,0,83375.928,9910.3243,43.3058
36,0,949.156813,517.448222,806.654907,663.850769,1095.576294,659.966492,1091.695068,371.008331,803.241028,375.420227,34.8794,0,83357.6426,10070.284,42.6694
37,0,949.160541,519.946012,806.557617,666.188049,1095.555054,662.542725,1091.706177,373.762726,803.266724,377.837006,34.8145,0,83327.9676,10049.7569,36.9587
38,0,949.191439,521.800288,806.597839,668.056152,1095.582764,664.219299,1091.769409,375.560455,803.342834,379.909271,35.2698,0,83278.0295,10178.1352,41.3719
39,0,949.284016,522.871223,806.641541,668.982422,1095.564087,665.112,1091.750488,376.940308,803.323547,380.941223,35.2716,0,83183.088,10172.8509,41.2851
40,0,949.298643,522.940307,806.657654,669.008606,1095.603882,665.062805,1091.775635,377.039948,803.330811,381.145569,36.4013,0,83142.2427,10496.0952,40.0083
41,0,949.36897,522.138848,806.705383,668.222534,1095.69873,663.970337,1091.797485,376.295868,803.283142,380.543793,35.2512,0,83083.2884,10160.8665,43.7727
42,0,949.219623,520.39155,806.769287,666.338257,1095.788452,662.211243,1091.677246,374.437378,803.225708,379.128143,34.8528,0,83025.9752,10042.5654,40.5537
43,0,949.282214,517.868635,806.902222,663.834167,1095.891724,659.43634,1091.625854,371.940369,803.072632,376.687103,33.6625,0,82988.7333,9697.4139,42.9298
44,0,949.339536,514.701495,807.047729,660.783325,1095.968384,656.043457,1091.482422,368.772552,803.032593,373.66983,34.0765,0,82928.6313,9813.1227,41.4256
45,0,949.368546,511.29601,807.232605,657.486877,1096.192627,652.496521,1091.352905,365.261047,802.904846,370.442078,34.2097,0,82921.8291,9851.0767,40.7893
46,0,949.294146,507.839196,807.341675,654.14978,1096.315674,648.903503,1091.238403,361.537079,802.684143,367.169739,34.0849,0,82951.8046,9816.913,43.8802
