frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.003787355,-0.00070314,-0.00161762,1.78341129,-0.05085563,0.00716252,-0.00689189,0.99865655,0.149379
1,0.020604561,-0.00070042,-0.00163938,1.78345455,-0.05465578,0.0066162,-0.00701098,0.99845872,0.116971
2,0.037262202,-0.00069935,-0.0017168,1.78327158,-0.05547823,0.00762005,-0.00706837,0.9984058,0.052489
3,0.053862332,-0.00070341,-0.00182327,1.7832989,-0.056721,0.00699675,-0.00725601,0.99833918,0.116981
4,0.071185451,-0.00069969,-0.00194838,1.78327589,-0.05860419,0.00802449,-0.0075136,0.99822077,0.06307
5,0.087458792,-0.0007054,-0.00208969,1.78308058,-0.05917119,0.00641207,-0.00775248,0.99819715,0.166046
6,0.104013349,-0.00070347,-0.00223922,1.78299544,-0.0595227,0.00798902,-0.00815762,0.99816165,0.036529
7,0.121040404,-0.0007093,-0.00238875,1.78314689,-0.05839348,0.00974691,-0.00854701,0.99820947,0.093897
8,0.137731269,-0.00071062,-0.00253036,1.78318797,-0.05804655,0.00848669,-0.00871111,0.9982398,0.063916
9,0.154233123,-0.00071063,-0.00266586,1.78346036,-0.05769215,0.00812382,-0.00886068,0.99826204,0.085519
10,0.170781479,-0.00071574,-0.00279398,1.78320399,-0.05816219,0.00485503,-0.00880886,0.99825648,0.07685
11,0.187430486,-0.00071408,-0.0029133,1.78326596,-0.05731672,0.00604198,-0.00867373,0.99830008,0.134082
12,0.204009065,-0.00072073,-0.00302295,1.78322428,-0.05766414,0.00488196,-0.00861146,0.99828696,0.122284
13,0.221057675,-0.00071814,-0.00311418,1.78356452,-0.05410083,0.0065661,-0.00837061,0.9984788,0.079152
14,0.237765114,-0.00072101,-0.0031798,1.78330547,-0.05450797,0.00732078,-0.00816096,0.99845315,0.126109
15,0.253959529,-0.00072376,-0.00323149,1.78334399,-0.05297772,0.00570164,-0.00801771,0.99854723,0.106958
16,0.270753821,-0.00072004,-0.00326819,1.78328244,-0.05288052,0.00432245,-0.0075183,0.99856319,0.087367
17,0.287251421,-0.00072882,-0.00328953,1.78330888,-0.05256854,0.00829491,-0.00754446,0.99855437,0.077164
