frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,0.00553834,-0.00655253,1.3900886,0.02254853,0.05734326,-0.01002851,0.99804947,0.104326
1,0.015732513,0.00555252,-0.00604169,1.39022359,0.02054852,0.05713709,-0.01005503,0.99810421,0.104379
2,0.032268541,0.00556811,-0.00551502,1.39013563,0.02100077,0.05703838,-0.01006503,0.99810034,0.078186
3,0.048246978,0.00560021,-0.00499755,1.38999702,-0.01842255,-0.05310994,-0.01013954,0.99836723,0.116192
4,0.065756707,0.00560677,-0.00448088,1.3904774,0.02126439,0.05584465,-0.01017649,0.99816113,0.116526
5,0.082579066,0.00563948,-0.00400042,1.39120825,-0.01822869,-0.04937509,-0.01029121,0.99856092,0.098622
6,0.098431603,0.00565344,-0.0035482,1.39111645,-0.02046165,-0.04920518,-0.01026462,0.99852632,0.098571
7,0.115367203,0.00565769,-0.00313942,1.39172753,0.02546103,0.05126016,-0.01012336,0.9983094,0.07527
8,0.132147221,0.00568995,-0.00280139,1.39281127,-0.02220335,-0.04349263,-0.01026544,0.99875424,0.093804
9,0.148530309,0.00569743,-0.00250391,1.39391193,0.0270925,0.04307942,-0.01025654,0.99865157,0.103967
10,0.165531354,0.00571333,-0.00228064,1.39446472,0.03055399,0.04058375,-0.0101852,0.99865694,0.088206
11,0.182343007,0.00572886,-0.00213971,1.39557572,0.03295736,0.03483669,-0.01024237,0.99879693,0.093423
12,0.198944952,0.00573291,-0.00206707,1.39603266,0.03732691,0.03273335,-0.01021224,0.99871464,0.073469
13,0.21575595,0.00573447,-0.00207205,1.3963539,0.04021063,0.03075303,-0.01015864,0.99866619,0.098419
14,0.232236019,0.00572921,-0.00215565,1.39674686,0.04581294,0.02708906,-0.01026126,0.99852995,0.100296
15,0.248690855,0.00572228,-0.00231652,1.39717408,0.04939994,0.02377934,-0.01012641,0.99844461,0.08838
16,0.266530654,0.00571235,-0.00254938,1.39726853,0.05347705,0.02166546,-0.01017968,0.99828212,0.098413
17,0.283134828,0.00570145,-0.0028506,1.39726168,0.05614901,0.02127018,-0.01008515,0.99814486,0.060465
18,0.298800671,0.00568762,-0.00320573,1.39722808,0.05882261,0.02081815,-0.01010767,0.99800017,0.116921
19,0.315974686,0.0056728,-0.00362324,1.39744426,0.06178261,0.02224063,-0.009946,0.99779223,0.135763
20,0.332009655,0.00565517,-0.00408244,1.39756435,0.06349741,0.02025145,-0.00996007,0.99772679,0.11134
21,0.348701327,0.00563404,-0.00457188,1.39756124,0.06553848,0.02065225,-0.00982722,0.9975879,0.098192
22,0.365448206,0.00561711,-0.00509514,1.39771276,0.06491325,0.01841388,-0.00978836,0.99767299,0.09953
23,0.38243956,0.00559916,-0.00562045,1.39764083,0.06625307,0.01906244,-0.00994972,0.99757113,0.119365
24,0.401073152,0.00558207,-0.00614731,1.39728594,0.06736205,0.02192033,-0.00992644,0.99743838,0.121811
25,0.41586038,0.0055746,-0.00665904,1.39751891,0.06521239,0.02098313,-0.01001762,0.99760047,0.123696
26,0.432500326,0.00557087,-0.00716513,1.39723734,-0.05980649,-0.0175076,-0.00977875,0.99800854,0.126739
27,0.44923501,0.00555839,-0.00760584,1.39722234,0.06368649,0.02154168,-0.01006629,0.99768665,0.125434
28,0.466045836,0.00554994,-0.00801152,1.39720923,0.05976035,0.02341049,-0.01007484,0.99788734,0.115379
29,0.483291471,0.00555013,-0.00837896,1.39694247,-0.05211432,-0.02043297,-0.00991626,0.99838282,0.105104
30,0.499597989,0.00554685,-0.00866383,1.39692748,-0.04868291,-0.02174615,-0.01006749,0.99852678,0.122904
31,0.515976145,0.00554254,-0.00887193,1.39652817,-0.0446447,-0.02469314,-0.00999252,0.99864771,0.077798
32,0.532763863,0.00553323,-0.00898812,1.39645798,0.0459058,0.03000542,-0.01010398,0.99844391,0.102739
