frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.004484737,-0.00052949,0.00267378,1.74170609,-0.05541609,-0.05664825,-0.00893743,0.99681501,0.088939
1,0.020261723,-0.00052005,0.00256977,1.74161642,0.05319856,0.0544308,-0.00876199,0.9970609,0.092447
2,0.036816812,-0.00051296,0.00243907,1.7410649,0.0520453,0.05503522,-0.00870857,0.99708905,0.115883
3,0.053472493,-0.00051104,0.00229896,1.74075132,0.05089467,0.0554258,-0.00857191,0.99712799,0.056113
4,0.070425236,-0.00049857,0.00215313,1.73990242,-0.05690615,-0.05904813,-0.00807655,0.99659911,0.222305
5,0.08686624,-0.00051578,0.00201816,1.74235205,0.05315631,0.05263035,-0.00854547,0.99716169,0.085307
6,0.103768317,-0.00051764,0.00184828,1.74102871,-0.05763665,-0.05679236,-0.00800872,0.99668877,0.260824
7,0.12008626,-0.00054823,0.00169142,1.74300731,0.04982551,0.05346087,-0.00891193,0.99728628,0.032301
8,0.136948587,-0.00055841,0.00151542,1.74145966,-0.05378257,-0.06008258,-0.00870757,0.99670542,0.087783
9,0.153844138,-0.00058343,0.00139393,1.74236676,-0.05017932,-0.05844684,-0.00902325,0.99698775,0.204995
10,0.178160339,-0.00061128,0.00132304,1.74348208,-0.0440248,-0.05565095,-0.0095044,0.99743394,0.250399
11,0.193544347,-0.00063899,0.00126604,1.74375072,-0.04077277,-0.05133122,-0.01004037,0.99779852,0.234099
12,0.204063598,-0.00065459,0.00122639,1.74141146,-0.04684892,-0.05511512,-0.00994989,0.99733069,0.076225
13,0.221216619,-0.00066092,0.00119799,1.74029161,-0.05128247,-0.05743129,-0.00979537,0.99698335,0.025153
14,0.237053785,-0.00066283,0.00117038,1.74047953,-0.05072496,-0.05655623,-0.00992473,0.99706062,0.008457
15,0.253451145,-0.00065857,0.00114192,1.74110749,-0.04849486,-0.05522418,-0.01000602,0.99724541,0.060802
16,0.270352687,-0.00064361,0.00113365,1.74137512,-0.04716998,-0.05656134,-0.00991315,0.99723495,0.094868
17,0.286917416,-0.00062975,0.00113727,1.7415478,-0.04560079,-0.05811032,-0.00964031,0.99722155,0.153345
18,0.30417578,-0.00060852,0.00115913,1.74131056,-0.04642281,-0.06064616,-0.00909147,0.99703777,0.225055
19,0.320434626,-0.00058622,0.0011748,1.74044874,-0.04854444,-0.06332512,-0.0089533,0.99677139,0.196643
20,0.341627385,-0.00056982,0.00118088,1.7402934,-0.04968883,-0.06312058,-0.00888409,0.99672859,0.120521
