frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,948.84348,501.371361,806.705566,647.862549,1095.639526,643.189331,1090.907471,354.95636,802.49762,359.988312,34.2434,0,83174.6738,9875.8033,40.9298
1,0,948.887457,501.745719,806.693359,648.344238,1095.648804,643.550232,1090.892212,355.342407,802.461365,360.265137,34.3646,0,83206.8778,9912.6759,41.2149
2,0,948.856078,501.862506,806.721558,648.317688,1095.701416,643.736084,1090.905396,355.495117,802.541016,360.501251,34.3874,0,83167.372,9916.8976,43.3017
3,0,948.872047,501.815503,806.685303,648.291443,1095.657959,643.597717,1090.995361,355.404907,802.580627,360.510925,34.2016,0,83161.4134,9862.9619,43.6116
4,0,948.833262,501.404311,806.677856,647.859558,1095.637085,643.194336,1090.864136,355.077362,802.529175,360.096954,33.5894,0,83134.5847,9684.8548,42.9628
5,0,948.844262,501.189392,806.624512,647.615479,1095.656616,643.03656,1090.923218,354.908264,802.503357,359.797729,33.8133,0,83166.2536,9751.2688,41.5372
6,0,948.840315,501.309641,806.701477,647.717163,1095.62207,643.174866,1090.977661,354.903656,802.489258,359.860687,34.1894,0,83186.3602,9860.9224,41.0455
7,0,948.793791,501.695977,806.713928,648.127625,1095.626099,643.590637,1090.948853,355.186829,802.444885,360.268463,33.4025,0,83207.3975,9635.1824,41.4876
8,0,948.835622,501.927296,806.683655,648.435303,1095.641235,643.708191,1090.894531,355.515198,802.522156,360.621704,34.0374,0,83158.3649,9815.4304,42.6405
9,0,948.839292,501.949422,806.691589,648.480164,1095.645142,643.673035,1090.874268,355.534882,802.481689,360.658539,34.2535,0,83154.334,9877.5082,41.5248
10,0,948.81472,501.673768,806.704346,648.095581,1095.575195,643.435486,1090.900513,355.277283,802.49469,360.337494,33.8374,0,83137.3494,9756.523,41.6694
11,0,948.783925,501.39516,806.637817,647.821106,1095.585205,643.187073,1090.914307,354.985413,802.444031,360.048889,33.9489,0,83165.864,9790.3509,41.5826
12,0,948.875,501.336564,806.667664,647.828491,1095.669556,643.132019,1090.939575,354.991699,802.513367,359.95929,34.1812,0,83172.4854,9857.7351,41.3099
13,0,948.815342,501.584475,806.709045,648.079529,1095.669922,643.4599,1090.866699,355.146057,802.460205,360.191559,34.2429,0,83191.9038,9876.682,41.624
14,0,948.829511,501.930352,806.689209,648.499939,1095.601196,643.779053,1090.886963,355.446198,802.494263,360.503448,34.7187,0,83201.187,10014.4757,39.2438
15,0,948.780454,501.970038,806.635559,648.465027,1095.595215,643.732117,1090.876709,355.525177,802.500916,360.724762,33.0708,0,83150.668,9536.2488,44.2231
16,0,948.827429,501.82572,806.645996,648.341675,1095.5979,643.548767,1090.921509,355.39978,802.536133,360.565369,34.3696,0,83147.66,9910.5896,42.8347
17,0,948.814914,501.474454,806.68988,647.928894,1095.645142,643.240417,1090.846802,355.115997,802.540039,360.24469,34.2249,0,83120.0745,9867.2277,42.5744
18,0,948.825303,501.344884,806.624634,647.864319,1095.663696,643.19928,1090.873657,354.982391,802.57605,360.059631,33.4505,0,83161.1217,9646.3448,43.6529
19,0,948.857863,501.440035,806.71283,647.959595,1095.648804,643.257935,1090.894897,355.031799,802.52832,360.067902,34.2115,0,83170.3331,9866.3459,42.7521
20,0,948.844968,501.670255,806.650696,648.244751,1095.578003,643.429138,1090.914062,355.224792,802.466614,360.254028,34.5724,0,83191.8986,9971.7193,41.2149
21,0,948.810833,501.882879,806.635864,648.336182,1095.515259,643.648132,1090.938232,355.478577,802.466797,360.465881,35.0313,0,83165.4276,10102.4723,41.5455
22,0,948.830815,501.848111,806.674377,648.319153,1095.55957,643.580078,1090.91394,355.452606,802.495056,360.495758,34.0316,0,83146.2778,9813.0446,42.3471
23,0,948.802655,501.697317,806.701416,648.085144,1095.630371,643.544373,1090.922241,355.290588,802.517029,360.373962,34.4605,0,83152.4593,9937.0877,41.1322
24,0,948.805036,501.415908,806.675537,647.887207,1095.679199,643.2229,1090.875366,355.005585,802.533386,360.190643,33.1628,0,83147.3701,9562.5881,42.157
25,0,948.856134,501.41836,806.73822,647.911011,1095.666626,643.209839,1090.889038,355.013336,802.503662,360.069244,33.9954,0,83160.6911,9803.4559,43.595
26,0,948.825912,501.582688,806.7276,648.066772,1095.668945,643.43811,1090.851074,355.174011,802.451965,360.18042,34.4106,0,83180.6449,9924.38,42.2314
