frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,1048.605502,449.900848,906.526184,597.008179,1197.241455,591.811707,1190.591797,302.889832,899.988281,308.007874,34.5571,0,84023.261,10016.9858,43.1033
1,0,1048.600183,449.938242,906.489807,597.061401,1197.228882,591.862732,1190.566284,302.964447,899.979614,308.021515,34.1808,0,84026.3586,9908.0912,41.8017
2,0,1048.573479,450.026427,906.505188,597.130432,1197.209961,591.95697,1190.554321,303.01297,899.977844,308.134888,34.6651,0,84020.2861,10048.1136,43.6736
3,0,1048.628674,450.117871,906.504883,597.282837,1197.225586,592.000793,1190.590332,303.120789,899.975037,308.180786,34.5335,0,84034.4822,10010.8133,41.1736
4,0,1048.584419,450.159841,906.490784,597.237183,1197.219849,592.139526,1190.532593,303.233063,899.997314,308.226318,35.1844,0,84013.9355,10198.2538,40.5289
5,0,1048.568186,450.206826,906.493958,597.29657,1197.2229,592.147827,1190.537109,303.226105,899.960022,308.310272,34.7776,0,84019.1731,10080.6563,40.6405
6,0,1048.627867,450.343563,906.552124,597.443115,1197.248413,592.303345,1190.573853,303.378357,899.994995,308.372009,35.1501,0,84027.2117,10189.1168,44.281
7,0,1048.592742,450.547359,906.545715,597.706238,1197.277466,592.521851,1190.519897,303.512665,899.974792,308.636627,34.2751,0,84040.3051,9936.2507,40.9876
8,0,1048.584149,450.768509,906.547913,597.879822,1197.249634,592.762207,1190.552734,303.727264,899.946716,308.801605,35.4274,0,84049.2969,10270.8485,39.8512
9,0,1048.602167,450.924114,906.538452,597.961243,1197.208252,592.846558,1190.58252,303.973267,899.96698,308.973877,34.3236,0,84008.8555,9948.4487,39.3884
10,0,1048.566621,450.998956,906.565308,598.014099,1197.233765,593.004944,1190.578857,303.972504,900.017639,309.105835,35.1382,0,84012.5486,10184.7785,40.095
11,0,1048.52972,451.052491,906.523621,598.048157,1197.132446,593.044373,1190.627686,303.961731,900.032166,309.161102,34.8739,0,84012.7754,10108.185,38.6281
12,0,1048.571824,451.170852,906.565674,598.217529,1197.21167,593.116943,1190.621826,304.078766,899.965149,309.256439,35.3356,0,84032.0232,10243.1818,41.0826
13,0,1048.604654,451.297164,906.576172,598.296082,1197.215332,593.304626,1190.641479,304.289612,900.034058,309.328003,34.2335,0,84020.562,9923.0252,38.0785
