frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,949.709662,568.360404,807.020386,717.109924,1099.591675,712.73761,1091.798096,420.237244,800.146729,424.290558,54.9674,0
1,0,949.66496,568.476586,807.051636,717.214355,1099.55249,712.793091,1091.787476,420.250702,800.108093,424.478455,55.2145,0
2,0,949.729165,568.547146,807.084045,717.374084,1099.622559,712.82666,1091.853394,420.263672,800.178955,424.597961,56.165,0
3,0,949.687652,568.57186,807.097961,717.362488,1099.621582,712.874146,1091.825684,420.252533,800.133545,424.635132,55.3515,0
4,0,949.702873,568.731495,807.023865,717.739319,1099.588989,712.921021,1091.776978,420.355408,800.117676,424.831451,54.7661,0
5,0,949.618858,569.016677,806.941345,717.958923,1099.490601,713.199158,1091.797607,420.595093,800.122925,425.19574,55.6408,0
6,0,949.681978,569.040119,806.983704,718.04303,1099.525391,713.154236,1091.765747,420.678864,800.155579,425.230896,55.7287,0
7,0,949.70973,569.098987,807.081055,718.050232,1099.567383,713.24469,1091.795288,420.714935,800.158203,425.247742,55.2346,0
8,0,949.706855,569.264271,807.044617,718.252502,1099.544678,713.440857,1091.80249,420.867767,800.141846,425.350189,54.6186,0
9,0,949.765326,569.533936,807.075256,718.414063,1099.606689,713.755432,1091.814819,421.322174,800.124634,425.505585,55.2636,0
10,0,949.749337,569.662647,807.031433,718.404785,1099.597534,714.010925,1091.854004,421.559631,800.175232,425.5784,55.4638,0
11,0,949.801997,569.708859,807.076904,718.496399,1099.680664,714.047913,1091.832642,421.645264,800.195068,425.6315,54.5429,0
12,0,949.799288,569.795354,807.067139,718.511475,1099.628052,714.148315,1091.888306,421.749329,800.169434,425.634033,54.6247,0
13,0,949.747652,569.910578,806.983154,718.559204,1099.628296,714.448486,1091.822632,421.979889,800.19104,425.68515,55.6223,0
14,0,949.754236,570.058532,807.048401,718.586487,1099.631714,714.607666,1091.814941,422.202026,800.115662,425.739807,54.6345,0
15,0,949.775127,570.060801,807.06427,718.590027,1099.66333,714.615784,1091.820801,422.223877,800.156189,425.765503,55.4991,0
16,0,949.771346,570.098957,807.094482,718.612061,1099.675903,714.696167,1091.870117,422.187592,800.161865,425.786377,54.5662,0
17,0,949.758461,570.171849,807.087036,718.625366,1099.618774,714.775391,1091.901123,422.268524,800.166809,425.827545,54.9019,0
18,0,949.736567,570.288208,807.05603,718.802246,1099.631958,714.930786,1091.804077,422.412262,800.108826,425.9039,55.0962,0
19,0,949.789432,570.320948,807.070068,718.819702,1099.630493,714.902405,1091.834961,422.523315,800.12439,425.909332,55.0225,0
20,0,949.7866,570.255231,807.061218,718.766052,1099.612427,714.806335,1091.856567,422.426392,800.123047,425.860687,55.0081,0
21,0,949.730349,570.198773,807.030151,718.736145,1099.620117,714.794434,1091.796387,422.321503,800.140076,425.892029,54.9275,0
22,0,949.747549,570.268245,807.023499,718.768188,1099.614502,714.876343,1091.838989,422.426514,800.133972,425.904633,55.4976,0
23,0,949.775948,570.294616,807.080933,718.763916,1099.643799,714.955139,1091.865723,422.455048,800.154419,425.871857,54.766,0
24,0,949.761383,570.250871,807.051941,718.726074,1099.66687,714.883667,1091.849243,422.422363,800.124023,425.87677,55.0275,0
25,0,949.737792,570.175156,807.03656,718.674561,1099.627075,714.759705,1091.828369,422.311218,800.115845,425.84848,55.2978,0
26,0,949.741761,570.148348,807.054321,718.64978,1099.588135,714.724243,1091.798706,422.303101,800.117615,425.786865,54.9764,0
27,0,949.768286,570.135403,807.047913,718.677002,1099.580688,714.651611,1091.806396,422.303894,800.103821,425.761902,54.5661,0
28,0,949.753263,570.040455,806.986938,718.573181,1099.592896,714.545654,1091.854004,422.200195,800.136902,425.75058,54.7509,0
29,0,949.768229,569.914126,807.074341,718.548157,1099.553345,714.278137,1091.872559,421.894196,800.118469,425.680573,55.918,0
30,0,949.824425,569.886858,807.085083,718.560425,1099.571899,714.212097,1091.899902,421.904755,800.15332,425.635223,54.8375,0
31,0,949.81047,569.830809,807.00531,718.556702,1099.633667,714.202332,1091.838989,421.913757,800.177612,425.6427,55.8101,0
32,0,949.81801,569.774726,807.056152,718.470154,1099.643066,714.13739,1091.81958,421.871185,800.170715,425.583344,55.0645,0
33,0,949.793264,569.617912,807.106018,718.354797,1099.628052,713.898682,1091.837646,421.551147,800.178406,425.54892,55.0476,0
34,0,949.787376,569.455198,807.093262,718.278748,1099.583618,713.63623,1091.889893,421.248657,800.160767,425.437439,55.4191,0
35,0,949.74961,569.395914,807.059204,718.256531,1099.569336,713.614624,1091.867676,421.132385,800.210022,425.446869,55.0143,0
36,0,949.768935,569.297761,807.106567,718.228882,1099.610229,713.431396,1091.84375,420.980011,800.160889,425.388489,55.2664,0
37,0,949.694996,569.130395,807.06366,718.05835,1099.580933,713.278625,1091.849243,420.700592,800.180786,425.339661,55.1214,0
38,0,949.670619,569.047471,807.084839,717.903442,1099.56897,713.231812,1091.839844,420.626373,800.160889,425.236938,55.2828,0
39,0,949.721452,569.005133,807.078674,717.972046,1099.601318,713.152771,1091.829712,420.596436,800.172974,425.176208,55.7552,0
40,0,949.7009,569.010386,807.094238,717.942505,1099.60791,713.138,1091.822388,420.584961,800.122803,425.199005,56.0319,0
41,0,949.718951,568.901691,807.091919,717.818481,1099.612793,713.004395,1091.805786,420.54892,800.09845,425.061768,55.9422,0
42,0,949.627167,568.771368,807.042908,717.586365,1099.625732,713.056824,1091.787109,420.399231,800.09198,424.931641,55.1607,0
43,0,949.6222,568.732852,807.053833,717.540344,1099.619263,713.033691,1091.765625,420.368896,800.09259,424.881714,54.4066,0
44,0,949.700326,568.712482,807.054504,717.620667,1099.637207,712.922607,1091.787109,420.387878,800.121094,424.846344,54.893,0
45,0,949.67723,568.663068,807.057129,717.503967,1099.617798,712.857483,1091.789917,420.351715,800.122009,424.839233,55.5413,0
46,0,949.704594,568.654623,807.053162,717.482849,1099.630737,712.928284,1091.819458,420.3862,800.132263,424.721436,54.5057,0
47,0,949.684689,568.710091,807.078186,717.55835,1099.635498,712.970337,1091.81311,420.36084,800.147827,424.848083,55.2811,0
48,0,949.680677,568.800683,807.074097,717.719849,1099.609741,713.000244,1091.784302,420.406738,800.126709,424.961884,55.8904,0
49,0,949.667251,568.80541,807.079224,717.65802,1099.604004,713.032898,1091.80542,420.422424,800.113892,424.946716,56.1786,0
50,0,949.709583,568.775069,807.116638,717.589661,1099.614624,713.010193,1091.840332,420.442841,800.114136,424.83783,55.7924,0
51,0,949.736832,568.883822,807.102783,717.844604,1099.584595,713.042847,1091.853638,420.463226,800.11908,424.946075,55.4601,0
52,0,949.708659,569.027707,807.126343,717.952515,1099.605835,713.201843,1091.848145,420.56543,800.137695,425.167328,55.2925,0
53,0,949.73735,569.071648,807.097351,718.028687,1099.637207,713.239258,1091.84021,420.675537,800.17627,425.229858,55.0041,0
54,0,949.778269,569.122119,807.110168,718.132202,1099.650391,713.259827,1091.833862,420.75177,800.174561,425.242554,54.4927,0
55,0,949.752257,569.207429,807.09967,718.194824,1099.611084,713.37207,1091.832397,420.817902,800.189087,425.327209,54.9514,0
56,0,949.716234,569.377138,807.039734,718.316406,1099.581421,713.597839,1091.816528,421.039368,800.156494,425.450378,54.8305,0
57,0,949.760755,569.516037,807.078552,718.338135,1099.612793,713.752563,1091.835083,421.327972,800.14502,425.506958,54.9481,0
58,0,949.742619,569.55229,807.096008,718.345825,1099.599121,713.82959,1091.852539,421.318573,800.169434,425.54776,55.1203,0
59,0,949.733023,569.537808,807.002563,718.403259,1099.602173,713.854858,1091.81897,421.344574,800.167358,425.513,55.3546,0
60,0,949.734,569.683935,807.000427,718.463074,1099.60498,714.017883,1091.810303,421.589905,800.115723,425.593353,54.353,0
61,0,949.757725,569.891585,807.031677,718.534058,1099.583496,714.327515,1091.813965,421.946686,800.13269,425.64917,54.1615,0
62,0,949.779972,569.952587,807.030701,718.553101,1099.627686,714.435669,1091.869629,422.038727,800.184998,425.713196,54.9505,0
63,0,949.817528,569.90774,807.058044,718.558044,1099.631958,714.336731,1091.8479,422.016632,800.204407,425.672821,54.953,0
64,0,949.777287,569.914133,807.029968,718.55249,1099.624268,714.361328,1091.843506,421.984985,800.132141,425.661499,54.7385,0
65,0,949.747007,570.041841,807.046326,718.617432,1099.602661,714.574036,1091.81311,422.126953,800.13208,425.741821,55.5435,0
66,0,949.772127,570.083733,807.057678,718.628479,1099.613159,714.578979,1091.852051,422.199432,800.112793,425.763702,54.3588,0
67,0,949.793038,570.03712,807.086914,718.59137,1099.684692,714.571777,1091.829834,422.179626,800.174744,425.766052,54.8235,0
68,0,949.767577,570.06185,807.047729,718.565735,1099.654785,714.643799,1091.875488,422.194702,800.174805,425.763916,55.9017,0
69,0,949.759922,570.107157,807.01123,718.653992,1099.578613,714.625488,1091.870605,422.224243,800.12616,425.767212,54.4598,0
70,0,949.738184,570.141969,807.034668,718.636963,1099.5448,714.678162,1091.884277,422.22702,800.121948,425.789459,55.2996,0
71,0,949.793411,570.025812,807.062073,718.57666,1099.670166,714.542297,1091.841064,422.186523,800.167236,425.750946,54.5475,0
72,0,949.794519,569.97146,807.069092,718.60498,1099.574097,714.40155,1091.848511,422.03717,800.163635,425.684753,55.2787,0
73,0,949.763584,569.960777,807.028809,718.548401,1099.630371,714.499268,1091.823853,422.075317,800.141602,425.658386,55.1177,0
74,0,949.77617,569.958311,807.023438,718.575073,1099.637207,714.452271,1091.850586,422.047729,800.165527,425.70578,54.5145,0
75,0,949.792793,569.904795,807.048462,718.53241,1099.702759,714.422241,1091.838257,422.004852,800.20282,425.695831,55.104,0
76,0,949.831436,569.876557,807.070251,718.559204,1099.61438,714.214478,1091.87085,421.945618,800.161865,425.647888,55.1647,0
77,0,949.828808,569.6116,807.051636,718.468689,1099.57959,713.771973,1091.832397,421.561035,800.152466,425.522888,54.7016,0
78,0,949.718562,569.543728,807.043335,718.353943,1099.589478,713.868225,1091.792969,421.360168,800.139587,425.500366,55.1258,0
79,0,949.751922,569.578051,807.062744,718.402039,1099.562134,713.868469,1091.809448,421.412872,800.173767,425.511139,54.5211,0
80,0,949.78109,569.447031,807.110291,718.277039,1099.598511,713.614685,1091.821411,421.274719,800.174988,425.482727,55.1861,0
81,0,949.713208,569.239601,807.086487,718.138794,1099.581055,713.425171,1091.825928,420.877014,800.117188,425.315552,55.3243,0
82,0,949.721183,569.166688,807.093018,718.110168,1099.567383,713.301819,1091.828613,420.766998,800.154114,425.300049,55.3447,0
83,0,949.675809,569.151932,807.026001,718.050476,1099.565796,713.38031,1091.809937,420.791656,800.17865,425.301544,55.0736,0
84,0,949.703688,569.124101,807.017578,718.070374,1099.59668,713.2948,1091.793701,420.800079,800.19696,425.324921,55.0591,0
85,0,949.655345,568.896062,807.063965,717.737671,1099.584595,713.075684,1091.80603,420.514465,800.132446,425.107208,56.0458,0
86,0,949.705067,568.608129,807.081848,717.422241,1099.624512,712.874207,1091.830933,420.312958,800.111023,424.655182,55.4887,0
87,0,949.705095,568.627643,807.091125,717.456543,1099.652466,712.958313,1091.815063,420.324707,800.143982,424.668762,54.8211,0
88,0,949.73195,568.673882,807.115112,717.532349,1099.684204,712.928833,1091.841553,420.344849,800.172058,424.796387,55.0116,0
89,0,949.730597,568.627638,807.08728,717.503052,1099.657104,712.882812,1091.8125,420.338165,800.144104,424.699615,54.6745,0
90,0,949.721986,568.624655,807.094849,717.442261,1099.613525,712.894226,1091.830566,420.348114,800.170837,424.682709,55.3712,0
91,0,949.702374,568.617626,807.103882,717.44873,1099.629395,712.866455,1091.806885,420.302094,800.143555,424.723053,55.3855,0
92,0,949.713491,568.63095,807.102417,717.437195,1099.586548,712.912292,1091.835083,420.335449,800.17218,424.668976,55.187,0
93,0,949.711658,568.712536,807.092957,717.625977,1099.613159,712.927917,1091.791748,420.361481,800.10907,424.784729,55.686,0
94,0,949.680374,568.768561,807.074646,717.676208,1099.604004,712.944458,1091.784302,420.384888,800.077087,424.900726,54.961,0
95,0,949.642501,568.79638,807.048889,717.592957,1099.54834,713.036072,1091.860474,420.391785,800.130371,424.935516,55.224,0
96,0,949.699048,568.849421,807.085083,717.77356,1099.629395,713.035034,1091.790527,420.470886,800.112671,424.994598,55.7479,0
97,0,949.691423,568.950292,807.098938,717.935364,1099.631714,713.11792,1091.802246,420.468475,800.13739,425.154053,55.7642,0
98,0,949.717461,569.234476,807.02655,718.24823,1099.614258,713.434814,1091.806519,420.849243,800.132324,425.333954,54.6624,0
99,0,949.724908,569.380074,806.974609,718.284607,1099.535156,713.569519,1091.790771,421.189484,800.143982,425.411346,54.8518,0
100,0,949.748539,569.334796,806.992981,718.3349,1099.589478,713.511658,1091.780273,421.090179,800.169128,425.409576,55.3378,0
101,0,949.758686,569.51532,807.083679,718.394958,1099.550537,713.768127,1091.828979,421.266693,800.192749,425.480072,54.6251,0
102,0,949.765271,569.782723,807.096985,718.40625,1099.57373,714.142639,1091.857666,421.759125,800.139526,425.598877,54.847,0
103,0,949.783709,569.810251,807.069275,718.481812,1099.598755,714.187866,1091.838501,421.825867,800.158264,425.615356,54.2901,0
104,0,949.818786,569.873579,807.085266,718.525085,1099.631226,714.266907,1091.890503,421.911316,800.196106,425.663147,55.1459,0
105,0,949.77275,570.026305,807.085571,718.558533,1099.608765,714.540833,1091.895874,422.081238,800.179077,425.745514,55.1971,0
106,0,949.784522,570.132371,807.063599,718.629089,1099.615845,714.73291,1091.891968,422.273956,800.175781,425.746643,55.2629,0
107,0,949.763315,570.189964,807.0802,718.638123,1099.680054,714.828613,1091.895874,422.314606,800.180176,425.873169,54.4238,0
108,0,949.786537,570.282654,807.112854,718.714783,1099.651001,714.947998,1091.906372,422.426727,800.1521,425.839355,53.9303,0
109,0,949.793149,570.32383,807.090088,718.832886,1099.64978,714.953552,1091.864868,422.471802,800.155884,425.905823,54.6202,0
110,0,949.810753,570.383663,807.1203,718.878174,1099.681519,715.016602,1091.867432,422.548706,800.134888,425.938812,54.953,0
111,0,949.84642,570.371574,807.105286,718.891357,1099.733643,715.043884,1091.868774,422.59967,800.189453,425.921509,54.7768,0
112,0,949.848038,570.397128,807.115356,718.989563,1099.727783,715.007813,1091.888062,422.525787,800.182007,425.992645,55.829,0
113,0,949.851698,570.494059,807.077515,719.123962,1099.671875,715.08313,1091.844971,422.677094,800.149292,426.018646,54.879,0
114,0,949.791083,570.521372,807.067505,719.077454,1099.601318,715.118835,1091.838135,422.669464,800.115234,426.053619,55.2391,0
115,0,949.764208,570.373118,807.027222,718.891785,1099.668213,715.070679,1091.80188,422.582092,800.158508,425.963501,55.1033,0
116,0,949.782066,570.374878,807.063965,718.849915,1099.621948,715.009216,1091.86731,422.558228,800.132385,425.924133,54.8289,0
117,0,949.753415,570.40327,807.051636,718.93988,1099.609497,715.044128,1091.80249,422.546051,800.114685,425.972198,55.1231,0
118,0,949.761233,570.385687,807.016663,718.924927,1099.578857,715.01178,1091.815308,422.564972,800.11554,425.925568,54.5095,0
119,0,949.785478,570.251399,807.101013,718.771912,1099.682007,714.872192,1091.790039,422.438599,800.120972,425.854462,55.3978,0
120,0,949.792219,570.193793,807.062195,718.709839,1099.661987,714.788696,1091.832886,422.39505,800.143127,425.811798,54.8834,0
121,0,949.763305,570.207734,807.066772,718.66803,1099.614746,714.808899,1091.869751,422.361359,800.160217,425.846222,54.5656,0
122,0,949.777897,570.113469,807.076111,718.59436,1099.565552,714.652832,1091.871216,422.265686,800.165344,425.743073,55.2927,0
