t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.007803969,0.323704,0.835519,-1.928305,-0.00290045,-0.004014605,-0.005415537,0.999973071,-0.000574373,0.001664851,1.740561242
0.024470636,0.315139,0.943,-2.589475,-0.048092807,-0.069544031,-0.00493564,0.996406719,-0.000574373,0.001664851,1.740561242
0.041137302,0.261966,1.09167,-2.00444,-0.046367285,-0.064816294,-0.005323364,0.996805189,-0.000574373,0.001664851,1.740561242
0.057803969,0.192065,1.238875,-2.185173,-0.046857215,-0.064560093,-0.006064516,0.996794672,-0.000574373,0.001664851,1.740561242
0.074470636,0.110099,1.365414,-1.741925,0.005412437,0.007961107,-0.007690202,0.999924091,-0.000574373,0.001664851,1.740561242
0.091137302,0.02906,1.47105,-0.414392,-0.007438952,-0.012019016,-0.009275316,0.999857077,-0.000574373,0.001664851,1.740561242
0.107803969,-0.044302,1.561392,0.595696,-0.041853374,-0.058337016,-0.010363377,0.997365373,-0.000574373,0.001664851,1.740561242
0.124470636,-0.115208,1.632142,-0.327091,-0.045230241,-0.059192017,-0.011411284,0.997156113,-0.000574373,0.001664851,1.740561242
0.141137302,-0.171372,1.684984,-0.519035,-0.048162169,-0.061316591,-0.012163665,0.996881501,-0.000574373,0.001664851,1.740561242
0.157803969,-0.200276,1.702486,0.17789,-0.04926765,-0.059845088,-0.012641332,0.996910959,-0.000574373,0.001664851,1.740561242
0.174470636,-0.2122,1.659249,0.501666,-0.051779489,-0.058854786,-0.012896987,0.996839338,-0.000574373,0.001664851,1.740561242
0.191137302,-0.205238,1.558732,1.588256,-0.053334531,-0.055489846,-0.012935156,0.996949842,-0.000574373,0.001664851,1.740561242
0.207803969,-0.170014,1.396108,1.696582,-0.056305057,-0.055056274,-0.012242167,0.99681928,-0.000574373,0.001664851,1.740561242
0.224470636,-0.120341,1.191213,2.438666,0.006973818,0.004682495,-0.011471538,0.999898917,-0.000574373,0.001664851,1.740561242
0.241137302,-0.050028,0.947047,3.621133,-0.010994196,-0.010528877,-0.010385507,0.999830191,-0.000574373,0.001664851,1.740561242
0.257803969,0.016792,0.685467,2.042816,0.010985402,0.010907965,-0.009273184,0.999837159,-0.000574373,0.001664851,1.740561242
0.274470636,0.081275,0.403982,1.67287,-0.008611078,-0.006421358,-0.008178672,0.999908858,-0.000574373,0.001664851,1.740561242
0.291137302,0.13256,0.112717,3.515802,-0.058084341,-0.05078538,-0.007262735,0.996992631,-0.000574373,0.001664851,1.740561242
0.307803969,0.163991,-0.201824,4.663184,-0.057462086,-0.0470231,-0.006742728,0.997216863,-0.000574373,0.001664851,1.740561242
0.324470636,0.174898,-0.530011,4.548095,-0.057911804,-0.046368059,-0.0064586,0.997223402,-0.000574373,0.001664851,1.740561242
0.341137302,0.166171,-0.857082,3.823068,-0.056826447,-0.049902592,-0.006355746,0.997115886,-0.000574373,0.001664851,1.740561242
0.357803969,0.140226,-1.169144,3.009335,-0.05655264,-0.053963858,-0.006470997,0.996919168,-0.000574373,0.001664851,1.740561242
0.374470636,0.08281,-1.431521,3.39099,0.003547912,0.003500754,-0.007274855,0.999961116,-0.000574373,0.001664851,1.740561242
0.391137302,0.001915,-1.655183,3.957105,-0.008308946,-0.009804729,-0.008234108,0.999883507,-0.000574373,0.001664851,1.740561242
0.407803969,-0.080694,-1.845172,3.935728,-0.048491871,-0.048444593,-0.009544384,0.997602408,-0.000574373,0.001664851,1.740561242
0.424470636,-0.16299,-2.004437,3.53409,-0.047493912,-0.051429249,-0.010752372,0.99748872,-0.000574373,0.001664851,1.740561242
0.441137302,-0.237389,-2.142653,3.025513,-0.047970056,-0.053745446,-0.011566877,0.997334702,-0.000574373,0.001664851,1.740561242
0.457803969,-0.298809,-2.260788,1.968073,-0.049728045,-0.054453408,-0.01245241,0.997199521,-0.000574373,0.001664851,1.740561242
0.474470636,-0.330503,-2.361191,1.087703,-0.050130494,-0.057301136,-0.012946821,0.997013487,-0.000574373,0.001664851,1.740561242
0.491137302,-0.33765,-2.431296,0.769953,-0.048397183,-0.058848852,-0.013126652,0.997006628,-0.000574373,0.001664851,1.740561242
0.507803969,-0.317664,-2.464649,-0.365399,-0.048562808,-0.061537443,-0.013004087,0.996837846,-0.000574373,0.001664851,1.740561242
0.524470636,-0.273525,-2.46311,-1.538814,-0.049969535,-0.063724763,-0.012302452,0.996639779,-0.000574373,0.001664851,1.740561242
0.541137302,-0.211127,-2.42975,-1.905359,-0.0498562,-0.065479137,-0.011546039,0.996540782,-0.000574373,0.001664851,1.740561242
0.557803969,-0.129834,-2.358144,-2.289148,-0.049544238,-0.064277856,-0.010360772,0.996647571,-0.000574373,0.001664851,1.740561242
0.574470636,-0.041546,-2.248402,-2.040481,-0.046640043,-0.064512399,-0.009271274,0.996783276,-0.000574373,0.001664851,1.740561242
0.591137302,0.047957,-2.106432,-4.013769,-0.049297347,-0.06886595,-0.007962563,0.996375356,-0.000574373,0.001664851,1.740561242
0.607803969,0.120174,-1.895651,-4.705234,0.002379913,0.009095249,-0.00675853,0.999932965,-0.000574373,0.001664851,1.740561242
0.624470636,0.169327,-1.603794,-3.64117,0.039479872,0.065954362,-0.005956922,0.997023509,-0.000574373,0.001664851,1.740561242
0.641137302,0.211992,-1.239013,-5.758988,0.038960813,0.069382982,-0.005209141,0.99681539,-0.000574373,0.001664851,1.740561242
0.657803969,0.243032,-0.814831,-7.218827,-0.006309702,-0.011225707,-0.004912814,0.999905013,-0.000574373,0.001664851,1.740561242
0.674470636,0.243533,-0.34636,-6.835209,0.003588756,0.009617567,-0.005158668,0.999934004,-0.000574373,0.001664851,1.740561242
0.691137302,0.227951,0.159743,-6.673951,-0.001058307,-0.006377196,-0.005704002,0.999962837,-0.000574373,0.001664851,1.740561242
0.707803969,0.199774,0.704021,-6.663921,-0.035780117,-0.073409195,-0.006445158,0.996639019,-0.000574373,0.001664851,1.740561242
0.724470636,0.156826,1.261119,-6.463065,-0.03618612,-0.074588906,-0.007221716,0.996531438,-0.000574373,0.001664851,1.740561242
0.741137302,0.109966,1.798022,-6.545791,-0.037261503,-0.07309198,-0.008267415,0.996594598,-0.000574373,0.001664851,1.740561242
0.757803969,0.05523,2.300258,-6.400032,-0.039720641,-0.073574868,-0.009588213,0.996452245,-0.000574373,0.001664851,1.740561242
0.774470636,0.013256,2.741449,-5.188484,-0.039755737,-0.07345083,-0.010427387,0.996451568,-0.000574373,0.001664851,1.740561242
0.791137302,-0.018681,3.111743,-4.178455,-0.040874307,-0.070720285,-0.010976067,0.996597942,-0.000574373,0.001664851,1.740561242
0.807803969,-0.036265,3.394071,-3.246223,-0.042539054,-0.067476623,-0.011437456,0.996747972,-0.000574373,0.001664851,1.740561242
0.824470636,-0.040273,3.598921,-2.014898,-0.043950559,-0.064491833,-0.01163019,0.996882085,-0.000574373,0.001664851,1.740561242
0.841137302,-0.039277,3.725422,-0.313274,0.000432123,0.00142182,-0.01190748,0.999927999,-0.000574373,0.001664851,1.740561242
0.857803969,-0.012735,3.752031,1.811078,-0.006357168,-0.003751496,-0.011793131,0.999903213,-0.000574373,0.001664851,1.740561242
0.874470636,0.041064,3.662276,1.467094,-0.052879285,-0.056482427,-0.010942692,0.996942212,-0.000574373,0.001664851,1.740561242
0.891137302,0.095183,3.482962,2.20865,-0.056229748,-0.051023218,-0.009786976,0.997065224,-0.000574373,0.001664851,1.740561242
0.907803969,0.150882,3.239939,3.931888,-0.056698049,-0.049496622,-0.00876552,0.997125158,-0.000574373,0.001664851,1.740561242
0.924470636,0.201101,2.937835,3.166369,-0.060666528,-0.052316857,-0.007647556,0.996756758,-0.000574373,0.001664851,1.740561242
0.941137302,0.244995,2.600824,2.475749,0.010993321,0.008283139,-0.006798842,0.999882149,-0.000574373,0.001664851,1.740561242
0.957803969,0.277241,2.248108,3.288363,0.058566111,0.052493398,-0.006255593,0.996882802,-0.000574373,0.001664851,1.740561242
