frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.007803969,-0.00071146,-0.00115019,1.78310189,-0.06097203,0.00378808,-0.00579436,0.99811547,0.084641
1,0.024325795,-0.00070827,-0.00135485,1.78333762,-0.06284409,0.00878744,-0.00701682,0.99796,0.138833
2,0.041279996,-0.0006981,-0.00157668,1.78307425,-0.06344971,0.00487686,-0.0082502,0.99793902,0.070952
3,0.058299294,-0.00069393,-0.00179111,1.78315038,-0.06169738,0.00820739,-0.00931619,0.99801768,0.067191
4,0.074232267,-0.00068643,-0.00197162,1.78315685,-0.05983691,0.00888423,-0.01040367,0.99811441,0.099028
5,0.091332889,-0.0006864,-0.00210562,1.78300757,-0.05763586,0.00922109,-0.01104873,0.99823394,0.118489
6,0.108605268,-0.00068287,-0.00220391,1.78311279,-0.05560093,0.00669362,-0.0115382,0.99836396,0.132136
7,0.125059647,-0.00068651,-0.00226051,1.78293578,-0.05405593,0.00767358,-0.01150438,0.99844215,0.148544
8,0.141433263,-0.00069062,-0.00228577,1.78309686,-0.05178793,0.00272558,-0.01119507,0.99859163,0.156779
9,0.159831742,-0.00069439,-0.00228412,1.78307406,-0.05030268,0.00838101,-0.0104872,0.99864379,0.140662
10,0.174793749,-0.00070507,-0.0022562,1.78348762,-0.04651479,0.00299577,-0.00943876,0.99886851,0.167319
11,0.191553682,-0.00071137,-0.00222389,1.78330287,-0.04757849,0.00575674,-0.0080856,0.99881819,0.191571
12,0.208384425,-0.00071998,-0.00221212,1.78331929,-0.04989758,0.00594733,-0.00730248,0.99870994,0.145653
13,0.224856705,-0.00072933,-0.00224831,1.78351889,-0.05389933,0.00388742,-0.00632363,0.99851878,0.141042
14,0.241679688,-0.00074036,-0.00236058,1.78323593,-0.0579234,0.00626081,-0.00562593,0.99828555,0.129207
15,0.257941351,-0.00074549,-0.00255882,1.78347627,-0.062998,0.00637938,-0.00519071,0.99797977,0.08604
16,0.274620702,-0.00075144,-0.00283777,1.78347976,-0.06784767,0.00257698,-0.00485503,0.99768055,0.097804
17,0.292060816,-0.00075461,-0.00319803,1.78337864,-0.06992884,0.00464406,-0.00498651,0.99752871,0.139007
18,0.308069658,-0.00075646,-0.00363568,1.78334617,-0.07281817,0.0055694,-0.00545768,0.99731475,0.131843
19,0.324680532,-0.00074901,-0.00410124,1.78337604,-0.07379491,0.00506966,-0.00615981,0.99724153,0.028715
20,0.341717409,-0.00075281,-0.00459108,1.78316446,-0.07506788,0.00585869,-0.00750588,0.99713297,0.02098
21,0.358415758,-0.00074076,-0.00507739,1.78326543,-0.07303634,0.00560916,-0.0086621,0.99727589,0.053512
22,0.375060016,-0.00074236,-0.0055247,1.78298554,-0.07157271,0.00642903,-0.00978909,0.99736663,0.032451
23,0.392284378,-0.0007347,-0.00589825,1.78322884,-0.06750582,0.00680772,-0.01074737,0.99763777,0.091603
24,0.408332749,-0.00074288,-0.006177,1.78327503,-0.06280538,0.00802992,-0.01144293,0.99792789,0.126984
25,0.427422474,-0.00073578,-0.00633931,1.7832145,-0.05684154,0.00830257,-0.01178198,0.99827916,0.096813
26,0.441601499,-0.00074134,-0.00638308,1.78313998,-0.04946682,0.00852331,-0.01182159,0.99866943,0.103178
27,0.458915551,-0.00073541,-0.00629973,1.78337782,-0.04112109,0.01000264,-0.01134597,0.99903968,0.108656
28,0.475073944,-0.0007454,-0.00609615,1.78295786,-0.0330215,0.0112261,-0.01078236,0.99933343,0.154915
29,0.491826518,-0.00074259,-0.00578777,1.7829244,-0.02260037,0.01254934,-0.0095636,0.99962007,0.144268
30,0.508745518,-0.00075676,-0.00539417,1.78272459,-0.01579568,0.01660068,-0.0084426,0.99970177,0.165261
31,0.525302889,-0.00075655,-0.00493975,1.78153336,-0.01841562,0.02420326,-0.00728714,0.99951086,0.154983
32,0.541913717,-0.00077308,-0.0044627,1.78136165,-0.01548167,0.02663531,-0.0059654,0.99950752,0.120049
33,0.558457203,-0.00076406,-0.00397117,1.78145726,-0.01337056,0.02503265,-0.00489112,0.99958525,0.092343
