t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.006576765,-0.001443,-0.001286,0.009278,-0.049471988,0.008197623,-0.00807517,0.998709223,-0.000728944,-0.002638488,1.783590186
0.023243432,0.00017,0.004176,-0.098563,-0.049586177,0.00763184,-0.008078644,0.998708016,-0.000728944,-0.002638488,1.783590186
0.039910098,0.000492,0.007495,-0.119522,-0.049870377,0.007741189,-0.008092395,0.998692912,-0.000728944,-0.002638488,1.783590186
0.056576765,0.00058,0.004862,-0.00382,-0.049493626,0.007357741,-0.008081333,0.998714642,-0.000728944,-0.002638488,1.783590186
0.073243432,0.000749,-0.000352,0.083377,-0.04939272,0.006622205,-0.008061951,0.998724942,-0.000728944,-0.002638488,1.783590186
0.089910098,0.00117,-0.004751,-0.06503,-0.050145679,0.006351976,-0.008103511,0.998688839,-0.000728944,-0.002638488,1.783590186
0.106576765,0.001921,-0.003634,-0.189287,-0.049902367,0.006375981,-0.008137593,0.998700596,-0.000728944,-0.002638488,1.783590186
0.123243432,0.001153,0.002593,0.016252,-0.049216781,0.006559588,-0.008118765,0.998733581,-0.000728944,-0.002638488,1.783590186
0.139910098,0.000854,0.009216,-0.027731,-0.049685382,0.007032085,-0.008088986,0.998707405,-0.000728944,-0.002638488,1.783590186
0.156576765,0.000176,0.01143,-0.183436,-0.049878839,0.007993236,-0.008086267,0.998690554,-0.000728944,-0.002638488,1.783590186
0.173243432,-0.000475,0.005758,-0.144474,-0.050511543,0.007860482,-0.008073216,0.998659912,-0.000728944,-0.002638488,1.783590186
0.189910098,-0.000331,-0.002714,0.035034,-0.050210644,0.006997171,-0.0080733,0.998681507,-0.000728944,-0.002638488,1.783590186
0.206576765,0.000632,-0.006395,-0.029673,-0.049921021,0.006325326,-0.008057203,0.998700638,-0.000728944,-0.002638488,1.783590186
0.223243432,0.001507,-0.003458,-0.155957,-0.049897387,0.006814784,-0.008087755,0.998698352,-0.000728944,-0.002638488,1.783590186
0.239910098,0.001613,0.004771,-0.005626,-0.049056352,0.007135395,-0.008118364,0.998737529,-0.000728944,-0.002638488,1.783590186
0.256576765,-0.000664,0.011735,0.067553,-0.048328571,0.007171684,-0.008093933,0.998772949,-0.000728944,-0.002638488,1.783590186
0.273243432,-0.001758,0.010829,0.108357,-0.048386386,0.007488713,-0.008058316,0.998768111,-0.000728944,-0.002638488,1.783590186
0.289910098,0.000206,0.002854,0.036424,-0.04915347,0.007398395,-0.008033931,0.998731524,-0.000728944,-0.002638488,1.783590186
0.306576765,0.001337,-0.005254,0.087446,-0.049486561,0.008002429,-0.008054604,0.998710251,-0.000728944,-0.002638488,1.783590186
0.323243432,0.001918,-0.007714,0.170556,-0.049352285,0.007298597,-0.00804402,0.998722372,-0.000728944,-0.002638488,1.783590186
0.339910098,0.002982,-0.003429,0.114903,-0.049548621,0.007256798,-0.008061669,0.998712813,-0.000728944,-0.002638488,1.783590186
0.356576765,0.00253,0.005098,-0.006026,-0.049992248,0.007004083,-0.008117993,0.998692053,-0.000728944,-0.002638488,1.783590186
0.373243432,0.000352,0.010803,0.044433,-0.04991188,0.007330765,-0.008171899,0.998693288,-0.000728944,-0.002638488,1.783590186
0.389910098,-0.000982,0.007563,-0.01558,-0.05001871,0.007400177,-0.008152304,0.998687592,-0.000728944,-0.002638488,1.783590186
0.406576765,-0.000643,-0.001861,0.106765,-0.050078241,0.007086582,-0.008093603,0.99868736,-0.000728944,-0.002638488,1.783590186
0.423243432,-0.000344,-0.009621,-0.024099,-0.050139081,0.00698364,-0.008058835,0.998685314,-0.000728944,-0.002638488,1.783590186
0.439910098,0.001384,-0.009797,-0.246374,-0.050354594,0.006673049,-0.008074602,0.998676467,-0.000728944,-0.002638488,1.783590186
0.456576765,0.00222,-0.000893,-0.221772,-0.049343981,0.006868287,-0.008089776,0.998725465,-0.000728944,-0.002638488,1.783590186
0.473243432,0.00151,0.009481,-0.204803,-0.049083217,0.008391972,-0.00811024,0.998726507,-0.000728944,-0.002638488,1.783590186
0.489910098,-0.000943,0.00989,-0.191902,-0.05102796,0.008333607,-0.008121961,0.998629427,-0.000728944,-0.002638488,1.783590186
0.506576765,-0.001709,0.000196,-0.074922,-0.051233003,0.007227705,-0.008093703,0.998627774,-0.000728944,-0.002638488,1.783590186
0.523243432,-0.000898,-0.012405,0.051415,-0.050299285,0.007745683,-0.008069219,0.998671555,-0.000728944,-0.002638488,1.783590186
0.539910098,-0.000113,-0.016896,0.090067,-0.049423393,0.007551793,-0.008050887,0.998716918,-0.000728944,-0.002638488,1.783590186
0.556576765,0.001468,-0.008685,-0.01619,-0.049108127,0.006742569,-0.008027359,0.99873845,-0.000728944,-0.002638488,1.783590186
0.573243432,0.002356,0.007609,-0.036706,-0.048707868,0.006518937,-0.00804717,0.998759375,-0.000728944,-0.002638488,1.783590186
0.589910098,0.002028,0.018554,-0.095738,-0.049075685,0.007590838,-0.00810103,0.998733363,-0.000728944,-0.002638488,1.783590186
0.606576765,0.001006,0.011896,-0.093235,-0.050595226,0.00769505,-0.008090549,0.998656824,-0.000728944,-0.002638488,1.783590186
0.623243432,0.00054,-0.00519,0.016315,-0.050120008,0.006698687,-0.008068743,0.998688143,-0.000728944,-0.002638488,1.783590186
0.639910098,0.000105,-0.018381,-0.096671,-0.049950961,0.006572729,-0.008090414,0.998697274,-0.000728944,-0.002638488,1.783590186
0.656576765,-0.00066,-0.016276,-0.120796,-0.049261714,0.00555558,-0.0080666,0.998737878,-0.000728944,-0.002638488,1.783590186
0.673243432,-0.00059,-0.001397,-0.178591,-0.048784437,0.006340163,-0.008079168,0.998756531,-0.000728944,-0.002638488,1.783590186
0.689910098,0.000748,0.014582,-0.14345,-0.049215795,0.007075654,-0.008147636,0.998729872,-0.000728944,-0.002638488,1.783590186
0.706576765,0.000712,0.01778,-0.115815,-0.050419768,0.006979946,-0.008167978,0.998670322,-0.000728944,-0.002638488,1.783590186
0.723243432,0.000145,0.007088,-0.133176,-0.051337533,0.007175184,-0.008118839,0.998622581,-0.000728944,-0.002638488,1.783590186
