t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.010681323,0.120293,3.118892,0.771477,-0.04807278,-0.05559909,-0.00923809,0.997252429,-0.000567793,0.002049248,1.740704483
0.02734799,0.117238,3.030278,3.144071,-0.047124759,-0.048428484,-0.009514316,0.997668992,-0.000567793,0.002049248,1.740704483
0.044014656,0.115981,2.859133,2.403957,-0.055754872,-0.050920543,-0.009059961,0.997104011,-0.000567793,0.002049248,1.740704483
0.060681323,0.11041,2.61606,4.122034,-0.056247567,-0.045123032,-0.009323299,0.997353097,-0.000567793,0.002049248,1.740704483
0.07734799,0.098804,2.313804,4.424938,-0.059156871,-0.043563025,-0.009254195,0.997254776,-0.000567793,0.002049248,1.740704483
0.094014656,0.085333,1.982659,2.956868,-0.064833845,-0.046818169,-0.009158871,0.996755109,-0.000567793,0.002049248,1.740704483
0.110681323,0.066939,1.59341,3.845608,-0.062903474,-0.04509881,-0.009412017,0.996955698,-0.000567793,0.002049248,1.740704483
0.12734799,0.041324,1.170119,5.729891,-0.063618304,-0.042438235,-0.009922295,0.997022194,-0.000567793,0.002049248,1.740704483
0.144014656,0.014551,0.71227,6.35826,-0.063167072,-0.044029818,-0.009993571,0.996981156,-0.000567793,0.002049248,1.740704483
0.160681323,-0.002716,0.235599,6.675224,-0.060329124,-0.044949584,-0.009805351,0.99711774,-0.000567793,0.002049248,1.740704483
0.17734799,-0.019343,-0.248862,6.514254,-0.061733493,-0.045929824,-0.009601616,0.996989085,-0.000567793,0.002049248,1.740704483
0.194014656,-0.036354,-0.703512,7.301144,-0.059782823,-0.043379151,-0.009741306,0.997220823,-0.000567793,0.002049248,1.740704483
0.210681323,-0.045323,-1.155523,7.255654,-0.058809775,-0.042803,-0.009785488,0.997303142,-0.000567793,0.002049248,1.740704483
0.22734799,-0.051342,-1.58345,5.791374,-0.057992576,-0.046121963,-0.009527113,0.997205525,-0.000567793,0.002049248,1.740704483
0.244014656,-0.064334,-1.952295,5.71474,-0.056369328,-0.044974294,-0.009569588,0.997350608,-0.000567793,0.002049248,1.740704483
0.260681323,-0.071066,-2.27319,5.331275,-0.056274443,-0.045651649,-0.009568905,0.997325198,-0.000567793,0.002049248,1.740704483
0.27734799,-0.073269,-2.57768,4.042565,-0.056271641,-0.048652314,-0.009574663,0.997183424,-0.000567793,0.002049248,1.740704483
0.294014656,-0.073224,-2.810062,2.591087,-0.052177835,-0.052975303,-0.009455181,0.997186888,-0.000567793,0.002049248,1.740704483
0.310681323,-0.069465,-2.961975,2.037751,-0.047912423,-0.054675104,-0.009514047,0.997308636,-0.000567793,0.002049248,1.740704483
0.32734799,-0.067531,-3.031174,2.153986,-0.046265261,-0.05471735,-0.009395356,0.997385214,-0.000567793,0.002049248,1.740704483
0.344014656,-0.063659,-3.048578,1.948477,-0.041744109,-0.055506838,-0.009592847,0.997539171,-0.000567793,0.002049248,1.740704483
0.360681323,-0.057547,-2.998615,-0.21919,-0.043717365,-0.060727308,-0.009137007,0.997154703,-0.000567793,0.002049248,1.740704483
0.37734799,-0.053121,-2.871751,-1.680101,-0.040166908,-0.064917988,-0.0091928,0.997039501,-0.000567793,0.002049248,1.740704483
0.394014656,-0.049496,-2.68332,-1.819144,-0.041338297,-0.065349085,-0.009068922,0.996964592,-0.000567793,0.002049248,1.740704483
0.410681323,-0.04722,-2.446758,-3.531583,-0.040838072,-0.069134611,-0.008922792,0.996731178,-0.000567793,0.002049248,1.740704483
0.42734799,-0.045979,-2.126842,-3.906873,-0.036144636,-0.067536859,-0.009229985,0.99701913,-0.000567793,0.002049248,1.740704483
0.444014656,-0.056453,-1.761989,-3.728939,0.033195243,0.064949109,-0.009393417,0.99729206,-0.000567793,0.002049248,1.740704483
0.460681323,-0.034604,-1.375479,-5.573677,-0.037280145,-0.073909092,-0.009200248,0.99652546,-0.000567793,0.002049248,1.740704483
0.47734799,-0.032329,-0.939133,-5.184135,-0.039174994,-0.073163113,-0.0092502,0.996507357,-0.000567793,0.002049248,1.740704483
0.494014656,-0.027168,-0.499778,-5.167879,-0.038017102,-0.073278152,-0.009543792,0.996540982,-0.000567793,0.002049248,1.740704483
0.510681323,-0.016333,-0.040557,-5.704496,-0.037764095,-0.07472935,-0.009784187,0.996440499,-0.000567793,0.002049248,1.740704483
0.52734799,-0.007367,0.429995,-5.661265,-0.039390068,-0.074496307,-0.009749669,0.996395337,-0.000567793,0.002049248,1.740704483
0.544014656,0.006459,0.868883,-6.203145,-0.042106236,-0.075257611,-0.009801782,0.996226521,-0.000567793,0.002049248,1.740704483
0.560681323,0.021359,1.299163,-5.447276,-0.043442953,-0.073362105,-0.00997783,0.996308765,-0.000567793,0.002049248,1.740704483
0.57734799,0.041841,1.695479,-6.667225,-0.045903112,-0.073882837,-0.009853979,0.996161197,-0.000567793,0.002049248,1.740704483
0.594014656,0.058446,2.048018,-5.088189,-0.046889841,-0.069284175,-0.00978412,0.996446344,-0.000567793,0.002049248,1.740704483
0.610681323,0.079102,2.371815,-4.262369,-0.044662217,-0.061889866,-0.00951823,0.99703778,-0.000567793,0.002049248,1.740704483
0.62734799,0.078533,2.627854,-2.576476,0.033608157,0.056213817,-0.009969318,0.997803143,-0.000567793,0.002049248,1.740704483
0.644014656,0.103824,2.809287,-2.480341,-0.047793569,-0.061314661,-0.009131821,0.996931741,-0.000567793,0.002049248,1.740704483
0.660681323,0.113026,2.935403,-1.039186,-0.045521978,-0.058925938,-0.009279883,0.997180709,-0.000567793,0.002049248,1.740704483
