t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.007803969,-0.000250669,0.00250037,1.738632937,-0.00290045,-0.004014605,-0.005415537,0.999973071
0.024470636,-0.000259234,0.002607851,1.737971767,-0.048092807,-0.069544031,-0.00493564,0.996406719
0.041137302,-0.000312407,0.002756521,1.738556802,-0.046367285,-0.064816294,-0.005323364,0.996805189
0.057803969,-0.000382308,0.002903726,1.738376069,-0.046857215,-0.064560093,-0.006064516,0.996794672
0.074470636,-0.000464274,0.003030265,1.738819317,0.005412437,0.007961107,-0.007690202,0.999924091
0.091137302,-0.000545313,0.003135901,1.74014685,-0.007438952,-0.012019016,-0.009275316,0.999857077
0.107803969,-0.000618675,0.003226243,1.741156938,-0.041853374,-0.058337016,-0.010363377,0.997365373
0.124470636,-0.000689581,0.003296993,1.740234151,-0.045230241,-0.059192017,-0.011411284,0.997156113
0.141137302,-0.000745745,0.003349835,1.740042207,-0.048162169,-0.061316591,-0.012163665,0.996881501
0.157803969,-0.000774649,0.003367337,1.740739132,-0.04926765,-0.059845088,-0.012641332,0.996910959
0.174470636,-0.000786573,0.0033241,1.741062908,-0.051779489,-0.058854786,-0.012896987,0.996839338
0.191137302,-0.000779611,0.003223583,1.742149498,-0.053334531,-0.055489846,-0.012935156,0.996949842
0.207803969,-0.000744387,0.003060959,1.742257824,-0.056305057,-0.055056274,-0.012242167,0.99681928
0.224470636,-0.000694714,0.002856064,1.742999908,0.006973818,0.004682495,-0.011471538,0.999898917
0.241137302,-0.000624401,0.002611898,1.744182375,-0.010994196,-0.010528877,-0.010385507,0.999830191
0.257803969,-0.000557581,0.002350318,1.742604058,0.010985402,0.010907965,-0.009273184,0.999837159
0.274470636,-0.000493098,0.002068833,1.742234112,-0.008611078,-0.006421358,-0.008178672,0.999908858
0.291137302,-0.000441813,0.001777568,1.744077044,-0.058084341,-0.05078538,-0.007262735,0.996992631
0.307803969,-0.000410382,0.001463027,1.745224426,-0.057462086,-0.0470231,-0.006742728,0.997216863
0.324470636,-0.000399475,0.00113484,1.745109337,-0.057911804,-0.046368059,-0.0064586,0.997223402
