t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.005331897,-0.002667,-0.067679,0.822214,-0.044305859,-0.060490861,-0.00984398,0.997136371,-0.000575276,0.002070679,1.740972113
0.021998564,-0.002572,-0.061277,1.151796,-0.043346185,-0.059856154,-0.009949619,0.997215801,-0.000575276,0.002070679,1.740972113
0.03866523,0.000138,-0.056587,1.273557,-0.042435396,-0.059370036,-0.010021714,0.99728331,-0.000575276,0.002070679,1.740972113
0.055331897,-0.001382,-0.052534,1.254114,-0.042060852,-0.059373306,-0.010088109,0.997298313,-0.000575276,0.002070679,1.740972113
0.071998564,-0.004514,-0.037587,1.693542,-0.039836902,-0.058241343,-0.010192582,0.997455301,-0.000575276,0.002070679,1.740972113
0.08866523,-0.006349,-0.022544,2.190947,-0.039107291,-0.057168534,-0.010169905,0.997546466,-0.000575276,0.002070679,1.740972113
0.105331897,-0.004622,-0.019859,2.263437,-0.039330492,-0.057419278,-0.010219182,0.997522785,-0.000575276,0.002070679,1.740972113
0.121998564,-0.002555,-0.015528,1.920776,-0.039824382,-0.058350568,-0.010208258,0.997449258,-0.000575276,0.002070679,1.740972113
0.13866523,-0.002803,-0.002703,1.536532,-0.040469274,-0.058975458,-0.01013449,0.9973873,-0.000575276,0.002070679,1.740972113
0.155331897,-0.001312,0.012356,1.067988,-0.043333968,-0.05977177,-0.009957326,0.997221317,-0.000575276,0.002070679,1.740972113
0.171998564,-0.000138,0.020033,0.823832,-0.044665279,-0.060265891,-0.009796593,0.997134425,-0.000575276,0.002070679,1.740972113
0.18866523,0.001368,0.024142,0.675743,-0.045188444,-0.060557582,-0.009810916,0.99709304,-0.000575276,0.002070679,1.740972113
0.205331897,0.000555,0.029281,0.365333,-0.04597549,-0.061115534,-0.009669289,0.997024398,-0.000575276,0.002070679,1.740972113
0.221998564,-0.000736,0.038261,-0.247944,-0.047672185,-0.062565764,-0.009502789,0.996856351,-0.000575276,0.002070679,1.740972113
0.23866523,-0.000324,0.043749,-0.57797,-0.049351352,-0.063326821,-0.00945529,0.996727021,-0.000575276,0.002070679,1.740972113
0.255331897,0.00132,0.044908,-0.57605,-0.049306636,-0.063370523,-0.009453846,0.996726471,-0.000575276,0.002070679,1.740972113
0.271998564,0.002481,0.046853,-0.723149,-0.049061378,-0.063621993,-0.009424219,0.996722834,-0.000575276,0.002070679,1.740972113
0.28866523,0.001376,0.051964,-0.797489,-0.049209414,-0.063899763,-0.009371036,0.996698268,-0.000575276,0.002070679,1.740972113
0.305331897,-0.000315,0.058845,-1.091269,-0.049657927,-0.064528491,-0.009387077,0.996635363,-0.000575276,0.002070679,1.740972113
0.321998564,0.000271,0.05901,-0.891731,-0.049898365,-0.064064311,-0.009364126,0.996653516,-0.000575276,0.002070679,1.740972113
0.33866523,-0.000213,0.055102,-0.72268,-0.049351551,-0.063683442,-0.009393842,0.996704871,-0.000575276,0.002070679,1.740972113
0.355331897,-0.000945,0.054805,-0.68166,-0.049029591,-0.063688078,-0.009415354,0.996720261,-0.000575276,0.002070679,1.740972113
0.371998564,0.000104,0.05767,-0.916482,-0.049566995,-0.064020586,-0.009342341,0.996673065,-0.000575276,0.002070679,1.740972113
0.38866523,0.001633,0.057536,-1.159079,-0.049982555,-0.064544802,-0.009322387,0.996618686,-0.000575276,0.002070679,1.740972113
0.405331897,0.000477,0.054656,-0.977068,-0.050031256,-0.063883806,-0.009372469,0.996658361,-0.000575276,0.002070679,1.740972113
0.421998564,-0.000922,0.050519,-0.706835,-0.049445122,-0.063614356,-0.009410019,0.996704492,-0.000575276,0.002070679,1.740972113
0.43866523,-0.001603,0.048645,-0.663985,-0.049311027,-0.063910938,-0.009406745,0.996692193,-0.000575276,0.002070679,1.740972113
0.455331897,-0.001846,0.046502,-0.454677,-0.049061849,-0.06316819,-0.009424047,0.996751675,-0.000575276,0.002070679,1.740972113
0.471998564,-0.001519,0.040035,-0.017361,-0.048129871,-0.061906564,-0.009477646,0.996875753,-0.000575276,0.002070679,1.740972113
0.48866523,-0.000782,0.03219,0.400468,-0.046315849,-0.061362005,-0.009640099,0.996993789,-0.000575276,0.002070679,1.740972113
0.505331897,0.000302,0.031139,0.486709,-0.046204971,-0.06112851,-0.009637804,0.997013299,-0.000575276,0.002070679,1.740972113
0.521998564,-0.000422,0.029991,0.455588,-0.046670746,-0.060932076,-0.009652392,0.997003488,-0.000575276,0.002070679,1.740972113
0.53866523,0.000231,0.023783,0.598253,-0.046544617,-0.060967026,-0.009715653,0.997006633,-0.000575276,0.002070679,1.740972113
0.555331897,0.000559,0.012379,1.17868,-0.044458524,-0.059775338,-0.009882012,0.997172349,-0.000575276,0.002070679,1.740972113
0.571998564,-6.1e-05,0.003063,1.576424,-0.04240131,-0.058702377,-0.009977834,0.997324723,-0.000575276,0.002070679,1.740972113
0.58866523,-0.000337,-0.000374,1.752021,-0.041303169,-0.058503132,-0.010039906,0.997381889,-0.000575276,0.002070679,1.740972113
0.605331897,-0.000439,-0.007895,1.914533,-0.040675107,-0.057978901,-0.010180908,0.997436881,-0.000575276,0.002070679,1.740972113
0.621998564,-0.00129,-0.017078,2.212457,-0.039591521,-0.057267531,-0.010213622,0.99752124,-0.000575276,0.002070679,1.740972113
0.63866523,-0.001365,-0.023092,2.060525,-0.0401836,-0.057763601,-0.010191248,0.997469189,-0.000575276,0.002070679,1.740972113
0.655331897,-0.001132,-0.02459,2.016398,-0.039803037,-0.057705618,-0.010248457,0.997487217,-0.000575276,0.002070679,1.740972113
0.671998564,-0.00177,-0.02698,2.003791,-0.040519569,-0.057516901,-0.010275222,0.997468992,-0.000575276,0.002070679,1.740972113
