frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,-0.00064605,0.00044535,1.78360691,-0.05162588,0.00318537,-0.00782577,0.99863075,0.098571
1,0.015737134,-0.00064937,0.00039844,1.78354244,-0.05601554,0.00293485,-0.00791768,0.99839419,0.064948
2,0.033639659,-0.00065499,0.00027252,1.78330598,-0.0604267,0.00510513,-0.00800722,0.99812746,0.106734
3,0.048857608,-0.00065786,4.967e-05,1.7830414,-0.06568139,0.00532499,-0.00770429,0.99779669,0.051018
4,0.065933252,-0.00066617,-0.00024168,1.78331796,-0.06794504,0.00590173,-0.00775663,0.99764146,0.128586
5,0.082321424,-0.00067495,-0.00058329,1.7830252,-0.06995504,0.0050089,-0.00780315,0.99750705,0.152237
6,0.099310002,-0.00068678,-0.00096484,1.78351644,-0.07061669,0.00693861,-0.00788572,0.99744822,0.028258
7,0.115912951,-0.00070043,-0.00138988,1.78334549,-0.07353498,0.00621112,-0.00790696,0.99724195,0.043577
8,0.132318211,-0.0007128,-0.00185145,1.78312818,-0.07454521,0.00622248,-0.00792862,0.9971667,0.114351
9,0.149236811,-0.00072099,-0.00233631,1.78331224,-0.07442854,0.00566366,-0.0081036,0.99717734,0.095418
10,0.165752443,-0.00072669,-0.0028368,1.78329702,-0.07512253,0.00434026,-0.00800256,0.99713275,0.048643
11,0.182143222,-0.00073426,-0.00332796,1.78320786,-0.0747359,0.00538432,-0.00815774,0.99715546,0.092235
12,0.199444565,-0.00073711,-0.00379308,1.78338997,-0.0727001,0.00664141,-0.00835365,0.99729675,0.082327
13,0.21604024,-0.00073902,-0.00422404,1.78373273,-0.06878742,0.00455477,-0.00820916,0.99758717,0.113448
14,0.232586077,-0.00074773,-0.00459865,1.78329135,-0.06972277,0.00627959,-0.0083626,0.99751159,0.019424
15,0.249993038,-0.00075156,-0.00494111,1.78327077,-0.06740846,0.00756708,-0.00827368,0.99766246,0.083274
16,0.266499831,-0.00075377,-0.0052363,1.78342699,-0.06457779,0.00553749,-0.0082201,0.99786346,0.18163
17,0.282578927,-0.00075572,-0.00546586,1.78318056,-0.06183934,0.00758091,-0.00832893,0.99802257,0.085243
18,0.299765821,-0.00075396,-0.00562985,1.78335957,-0.05607265,0.00592542,-0.00820913,0.99837536,0.099695
19,0.317743705,-0.00075149,-0.00571043,1.78329597,-0.05199724,0.00689212,-0.00817558,0.99858998,0.121434
20,0.332938908,-0.00075031,-0.00571513,1.78315417,-0.04900396,0.00843644,-0.00825023,0.99872888,0.118268
21,0.349465689,-0.00075133,-0.00566353,1.78351034,-0.04422498,0.00676545,-0.00808283,0.99896599,0.112999
22,0.366611359,-0.00075279,-0.00554773,1.78367491,-0.04036497,0.00781509,-0.00808101,0.99912176,0.138491
23,0.382630445,-0.00075246,-0.00537894,1.78320398,-0.03752411,0.00832143,-0.00791052,0.99922976,0.141507
24,0.399336895,-0.00075391,-0.00514599,1.78355057,-0.03231161,0.006968,-0.00795332,0.99942191,0.156048
25,0.416136174,-0.00075377,-0.00485646,1.78303856,-0.0269567,0.01554769,-0.00808953,0.99948295,0.098328
26,0.432849527,-0.00075059,-0.00451293,1.78278871,-0.02500613,0.01766677,-0.00804922,0.99949877,0.133273
27,0.449614259,-0.00074823,-0.00413775,1.78187905,-0.02004524,0.02366502,-0.00821681,0.99948519,0.14082
28,0.466180367,-0.00074129,-0.00373056,1.78236288,-0.01660966,0.01767689,-0.00808419,0.99967309,0.144828
29,0.482810006,-0.00073826,-0.00330375,1.78250201,-0.01674797,0.01834315,-0.0082653,0.9996573,0.155488
