t_s,bending_avg_y_mm,torsion_diff_y_mm
0.002827483,-0.777894,1.057826
0.01949415,-0.466396,0.470533
0.036160816,-0.131557,-0.136219
0.052827483,0.197691,-0.704173
0.06949415,0.510383,-1.223496
0.086160816,0.75391,-1.61042
0.102827483,0.924208,-1.86535
0.11949415,1.000617,-1.934103
0.136160816,1.002222,-1.767694
0.152827483,0.891417,-1.484238
0.16949415,0.699597,-1.03794
0.186160816,0.480527,-0.49456
0.202827483,0.201232,0.11697
0.21949415,-0.067446,0.669132
0.236160816,-0.3062,1.179514
0.252827483,-0.48481,1.555973
0.26949415,-0.592571,1.776235
0.286160816,-0.615649,1.828614
0.302827483,-0.542654,1.684507
0.31949415,-0.392538,1.371448
0.336160816,-0.18793,0.935329
0.352827483,0.063698,0.392144
0.36949415,0.318171,-0.169584
0.386160816,0.548758,-0.705007
0.402827483,0.73191,-1.164866
0.41949415,0.828036,-1.513171
0.436160816,0.842254,-1.691902
0.452827483,0.774015,-1.653758
0.46949415,0.584126,-1.492519
0.486160816,0.331664,-1.120104
0.502827483,0.009341,-0.688255
0.51949415,-0.309898,-0.207216
0.536160816,-0.650967,0.336515
0.552827483,-0.993996,0.922512
0.56949415,-1.257341,1.353941
0.586160816,-1.426643,1.65211
0.602827483,-1.490105,1.783075
0.61949415,-1.435119,1.721793
0.636160816,-1.261532,1.461594
0.652827483,-0.98972,1.054764
0.66949415,-0.638912,0.538451
0.686160816,-0.246979,-0.034839
0.702827483,0.162044,-0.625994
0.71949415,0.527355,-1.136364
0.736160816,0.85821,-1.568944
0.752827483,1.097631,-1.821564
0.76949415,1.232955,-1.916155
0.786160816,1.230985,-1.839746
0.802827483,1.139255,-1.580578
0.81949415,0.998532,-1.231555
0.836160816,0.774835,-0.76143
0.852827483,0.419418,-0.095995
0.86949415,0.053805,0.583289
0.886160816,-0.251755,1.118396
0.902827483,-0.505201,1.528255
0.91949415,-0.691891,1.80618
0.936160816,-0.784243,1.895033
0.952827483,-0.779922,1.797089
0.96949415,-0.670016,1.512012
0.986160816,-0.477704,1.085855
1.002827483,-0.225702,0.545963
1.01949415,0.05035,-0.037062
1.036160816,0.338189,-0.62729
1.052827483,0.579069,-1.121251
1.06949415,0.757704,-1.512324
1.086160816,0.861666,-1.748108
1.102827483,0.871015,-1.767564
1.11949415,0.793542,-1.610612
1.136160816,0.602998,-1.311319
1.152827483,0.334878,-0.899362
1.16949415,0.023338,-0.340844
1.186160816,-0.307668,0.242492
1.202827483,-0.621428,0.784557
1.21949415,-0.88607,1.251538
1.236160816,-1.110815,1.638634
1.252827483,-1.227095,1.83054
1.26949415,-1.241268,1.835381
1.286160816,-1.151379,1.648004
1.302827483,-0.963202,1.28504
1.31949415,-0.69222,0.788583
1.336160816,-0.379856,0.230968
1.352827483,-0.037379,-0.356334
1.36949415,0.304788,-0.936539
1.386160816,0.59749,-1.39444
1.402827483,0.818081,-1.724534
1.41949415,0.950455,-1.925108
1.436160816,0.98566,-1.916878
1.452827483,0.948984,-1.676464
1.46949415,0.810347,-1.319005
1.486160816,0.606074,-0.84169
1.502827483,0.363712,-0.2392
1.51949415,0.106872,0.335187
1.536160816,-0.135879,0.866235
1.552827483,-0.296533,1.244768
1.56949415,-0.426115,1.56199
1.586160816,-0.494893,1.755774
1.602827483,-0.478349,1.758004
1.61949415,-0.35786,1.553388
1.636160816,-0.147083,1.162598
1.652827483,0.098177,0.690746
1.66949415,0.38931,0.106656
1.686160816,0.666117,-0.454328
1.702827483,0.8908,-0.936091
1.71949415,1.056676,-1.360666
1.736160816,1.128877,-1.610314
1.752827483,1.106834,-1.686908
1.76949415,0.967171,-1.583606
1.786160816,0.757116,-1.336436
1.802827483,0.413677,-0.917637
1.81949415,0.043871,-0.428982
1.836160816,-0.336682,0.146841
1.852827483,-0.713187,0.690083
1.86949415,-1.05409,1.196214
1.886160816,-1.321358,1.578173
1.902827483,-1.481748,1.797126
1.91949415,-1.530835,1.84353
1.936160816,-1.472619,1.721166
1.952827483,-1.302541,1.420342
1.96949415,-1.014488,0.946362
1.986160816,-0.65567,0.360225
2.002827483,-0.284754,-0.230655
2.01949415,0.099011,-0.81117
2.036160816,0.414277,-1.24337
2.052827483,0.723509,-1.651564
2.06949415,0.930957,-1.898644
2.086160816,1.008292,-1.946043
2.102827483,1.015757,-1.764276
2.11949415,0.9,-1.439864
2.136160816,0.719059,-0.929373
2.152827483,0.473918,-0.368871
2.16949415,0.174346,0.220512
2.186160816,-0.105673,0.784526
2.202827483,-0.34435,1.272941
2.21949415,-0.522602,1.624272
2.236160816,-0.62512,1.811518
2.252827483,-0.635839,1.813754
2.26949415,-0.564759,1.655581
2.286160816,-0.40272,1.311172
2.302827483,-0.158177,0.800646
2.31949415,0.117352,0.236864
2.336160816,0.401288,-0.347816
2.352827483,0.663762,-0.890156
2.36949415,0.87676,-1.328294
2.386160816,1.006779,-1.634546
2.402827483,1.050022,-1.80393
2.41949415,1.008482,-1.733799
2.436160816,0.871574,-1.489806
2.452827483,0.629733,-1.11914
2.46949415,0.318775,-0.63159
2.486160816,0.008564,-0.048098
2.502827483,-0.325314,0.552382
2.51949415,-0.623113,1.06889
2.536160816,-0.863852,1.468803
2.552827483,-1.033261,1.746924
2.56949415,-1.099332,1.837787
2.586160816,-1.064509,1.742736
2.602827483,-0.929095,1.463018
2.61949415,-0.704898,1.025911
2.636160816,-0.461334,0.570585
2.652827483,-0.147617,-0.012184
2.66949415,0.210362,-0.669307
2.686160816,0.497951,-1.171399
2.702827483,0.727583,-1.56178
2.71949415,0.881382,-1.803044
2.736160816,0.935785,-1.896744
2.752827483,0.881708,-1.77724
2.76949415,0.750728,-1.506801
2.786160816,0.57283,-1.123645
2.802827483,0.341223,-0.608899
2.81949415,0.026608,0.085239
2.836160816,-0.241584,0.652341
2.852827483,-0.464454,1.150796
2.86949415,-0.630263,1.529312
2.886160816,-0.716416,1.749459
2.902827483,-0.705962,1.78835
2.91949415,-0.599005,1.641756
2.936160816,-0.404539,1.328436
2.952827483,-0.148322,0.892796
2.96949415,0.170658,0.338322
2.986160816,0.500569,-0.241512
3.002827483,0.79676,-0.790931
3.01949415,1.040846,-1.257881
3.036160816,1.197818,-1.556605
3.052827483,1.264952,-1.73439
3.06949415,1.208732,-1.741327
3.086160816,1.065475,-1.536398
3.102827483,0.82921,-1.142099
3.11949415,0.486284,-0.716259
3.136160816,0.116548,-0.15821
3.152827483,-0.248482,0.405617
3.16949415,-0.612948,0.962473
3.186160816,-0.935221,1.404566
3.202827483,-1.135954,1.66432
3.21949415,-1.269253,1.841692
3.236160816,-1.286786,1.823493
3.252827483,-1.180096,1.597383
3.26949415,-0.969652,1.201336
3.286160816,-0.681891,0.703316
3.302827483,-0.342439,0.130656
3.31949415,0.018841,-0.465331
3.336160816,0.355315,-0.991064
3.352827483,0.651116,-1.44333
3.36949415,0.876791,-1.76395
3.386160816,0.986943,-1.925894
3.402827483,1.022336,-1.826706
3.41949415,0.941728,-1.595437
3.436160816,0.75461,-1.206304
3.452827483,0.517726,-0.7202
3.46949415,0.225683,-0.115349
3.486160816,-0.072196,0.477492
3.502827483,-0.362282,1.026644
3.51949415,-0.601717,1.465422
3.536160816,-0.77919,1.779386
3.552827483,-0.859693,1.894218
3.56949415,-0.848008,1.820152
3.586160816,-0.742564,1.560452
3.602827483,-0.578685,1.178994
3.61949415,-0.338314,0.650177
3.636160816,-0.035454,0.006163
3.652827483,0.234297,-0.56353
3.66949415,0.497523,-1.106311
3.686160816,0.705924,-1.503598
3.702827483,0.833988,-1.736422
3.71949415,0.870797,-1.798402
3.736160816,0.816462,-1.681988
3.752827483,0.678947,-1.398457
3.76949415,0.485722,-0.998905
3.786160816,0.206835,-0.450045
3.802827483,-0.058518,0.070783
3.81949415,-0.32324,0.608288
3.836160816,-0.590553,1.180186
3.852827483,-0.764797,1.550522
3.86949415,-0.857791,1.760885
3.886160816,-0.861338,1.793917
3.902827483,-0.768741,1.64177
3.91949415,-0.618716,1.363447
3.936160816,-0.422133,0.982456
3.952827483,-0.171684,0.496626
3.96949415,0.092566,-0.023942
3.986160816,0.42423,-0.682507
4.002827483,0.705635,-1.281882
4.01949415,0.863751,-1.64552
4.036160816,0.912139,-1.830533
4.052827483,0.881947,-1.778134
4.06949415,0.764316,-1.559778
4.086160816,0.54045,-1.206558
4.102827483,0.238063,-0.748229
4.11949415,-0.066828,-0.193505
4.136160816,-0.353147,0.313922
4.152827483,-0.624864,0.807947
4.16949415,-0.906541,1.356374
4.186160816,-1.044377,1.648012
4.202827483,-1.101768,1.800743
4.21949415,-1.056318,1.781194
4.236160816,-0.889682,1.550059
4.252827483,-0.629904,1.142534
4.26949415,-0.305942,0.613081
4.286160816,0.045345,0.014704
4.302827483,0.401368,-0.533652
4.31949415,0.728887,-1.064372
4.336160816,0.984379,-1.48177
4.352827483,1.144813,-1.732784
4.36949415,1.204938,-1.832975
4.386160816,1.15228,-1.733607
4.402827483,0.986532,-1.476319
4.41949415,0.697318,-1.078674
4.436160816,0.376394,-0.526509
4.452827483,0.008251,0.050136
4.46949415,-0.368774,0.647726
4.486160816,-0.702287,1.187908
4.502827483,-0.974604,1.594518
4.51949415,-1.159227,1.861602
4.536160816,-1.232154,1.930053
4.552827483,-1.191286,1.804671
4.56949415,-1.040125,1.493812
4.586160816,-0.790765,1.021152
4.602827483,-0.482841,0.471393
4.61949415,-0.122403,-0.148126
4.636160816,0.220494,-0.720799
4.652827483,0.547695,-1.283232
4.66949415,0.827224,-1.665876
