t_s,bending_avg_y_mm,torsion_diff_y_mm
0.011890628,-0.155396,0.094144
0.028557295,0.227914,-0.660718
0.045223961,0.573471,-1.352238
0.061890628,0.856192,-1.873448
0.078557295,1.044674,-2.188184
0.095223961,1.118402,-2.261761
0.111890628,1.082305,-2.095514
0.128557295,0.916549,-1.733136
0.145223961,0.663837,-1.209976
0.161890628,0.361356,-0.538074
0.178557295,0.020476,0.18567
0.195223961,-0.316388,0.890248
0.211890628,-0.586722,1.460983
0.228557295,-0.827041,1.965926
0.245223961,-0.956428,2.229466
0.261890628,-0.967818,2.239962
0.278557295,-0.86542,2.012151
0.295223961,-0.66163,1.565531
0.311890628,-0.381733,0.949401
0.328557295,-0.053234,0.26619
0.345223961,0.284643,-0.481722
0.361890628,0.594295,-1.14397
0.378557295,0.831161,-1.716764
0.395223961,0.995072,-2.112636
0.411890628,1.046105,-2.254015
0.428557295,1.022979,-2.214143
0.445223961,0.884712,-1.954018
0.461890628,0.65048,-1.489169
0.478557295,0.376088,-0.980825
0.495223961,-0.04178,-0.163004
0.511890628,-0.41393,0.595702
0.528557295,-0.732753,1.263692
0.545223961,-0.983504,1.804595
0.561890628,-1.134901,2.141688
0.578557295,-1.176293,2.258989
0.595223961,-1.094938,2.144063
0.611890628,-0.90873,1.787772
0.628557295,-0.62927,1.243838
0.645223961,-0.290784,0.57354
0.661890628,0.088561,-0.188012
0.678557295,0.456033,-0.883842
0.695223961,0.771731,-1.491279
0.711890628,0.994816,-1.952978
0.728557295,1.10458,-2.213804
0.745223961,1.108932,-2.240282
0.761890628,1.002161,-2.02503
0.778557295,0.774666,-1.600352
0.795223961,0.483267,-1.018844
0.811890628,0.132646,-0.310143
0.828557295,-0.223593,0.422056
0.845223961,-0.557746,1.11238
0.861890628,-0.842425,1.694094
0.878557295,-1.026869,2.084927
0.895223961,-1.098624,2.254335
0.911890628,-1.085318,2.249196
0.928557295,-0.930668,1.949642
0.945223961,-0.650375,1.404697
0.961890628,-0.315719,0.753893
0.978557295,0.050615,0.029232
0.995223961,0.419825,-0.695379
1.011890628,0.738983,-1.362968
1.028557295,0.997505,-1.869738
1.045223961,1.149599,-2.174086
1.061890628,1.184797,-2.247406
1.078557295,1.106804,-2.086793
1.095223961,0.910387,-1.718625
1.111890628,0.619219,-1.167485
1.128557295,0.269634,-0.515217
1.145223961,-0.103705,0.218136
1.161890628,-0.476981,0.952159
1.178557295,-0.787738,1.543735
1.195223961,-1.022375,1.992705
1.211890628,-1.1548,2.236777
1.228557295,-1.170194,2.244898
1.245223961,-1.076745,2.029663
1.261890628,-0.864206,1.564028
1.278557295,-0.567173,0.942993
1.295223961,-0.217313,0.22207
1.311890628,0.14778,-0.529382
1.328557295,0.475582,-1.176895
1.345223961,0.757611,-1.708407
1.361890628,0.957688,-2.092774
1.378557295,1.03675,-2.250868
1.395223961,1.007379,-2.18139
1.411890628,0.847103,-1.867757
1.428557295,0.627632,-1.346571
1.445223961,0.327654,-0.682356
1.461890628,-0.000227,0.044554
1.478557295,-0.324496,0.76105
1.495223961,-0.613702,1.403988
1.511890628,-0.836009,1.91319
1.528557295,-0.957947,2.207746
1.545223961,-0.972257,2.265758
1.561890628,-0.871815,2.091431
1.578557295,-0.666056,1.68738
1.595223961,-0.379326,1.11049
1.611890628,-0.040033,0.418223
1.628557295,0.319171,-0.318608
1.645223961,0.659195,-1.019767
1.661890628,0.925248,-1.629114
1.678557295,1.107859,-2.044248
1.695223961,1.183009,-2.232716
1.711890628,1.170436,-2.234124
1.728557295,1.006874,-1.963484
1.745223961,0.728645,-1.497134
1.761890628,0.395285,-0.870028
1.778557295,0.01816,-0.138015
1.795223961,-0.358717,0.594888
1.811890628,-0.692671,1.260276
1.828557295,-0.953857,1.789909
1.845223961,-1.127192,2.141982
1.861890628,-1.195482,2.278406
1.878557295,-1.136717,2.166672
1.895223961,-0.961916,1.826306
1.911890628,-0.683436,1.273278
1.928557295,-0.345748,0.598832
1.945223961,0.027276,-0.14477
1.961890628,0.372268,-0.842669
1.978557295,0.68226,-1.505759
1.995223961,0.927781,-1.979714
2.011890628,1.059976,-2.235555
2.028557295,1.074524,-2.263738
2.045223961,0.971676,-2.070108
2.061890628,0.761315,-1.675612
2.078557295,0.470006,-1.053675
2.095223961,0.120485,-0.326628
2.111890628,-0.231806,0.401998
2.128557295,-0.566126,1.100706
2.145223961,-0.836648,1.659174
2.161890628,-1.036124,2.071658
2.178557295,-1.130834,2.264706
2.195223961,-1.093652,2.207457
2.211890628,-0.939345,1.920572
2.228557295,-0.679896,1.414766
2.245223961,-0.351734,0.772704
2.261890628,0.01886,0.046164
2.278557295,0.395002,-0.672364
2.295223961,0.72327,-1.347553
