t_s,bending_avg_y_mm,torsion_diff_y_mm
0.013147211,1.866028,-3.338384
0.029813878,2.000402,-3.799832
0.046480544,1.93656,-3.87019
0.063147211,1.702261,-3.556708
0.079813878,1.267913,-2.907872
0.096480544,0.71825,-1.911357
0.113147211,0.09348,-0.760173
0.129813878,-0.531077,0.456052
0.146480544,-1.082773,1.619254
0.163147211,-1.558866,2.615984
0.179813878,-1.856956,3.376954
0.196480544,-1.94932,3.781966
0.213147211,-1.837481,3.787064
0.229813878,-1.52185,3.39466
0.246480544,-1.038903,2.66027
0.263147211,-0.442634,1.660378
0.279813878,0.231356,0.436262
0.296480544,0.839562,-0.725336
0.313147211,1.480889,-1.974707
0.329813878,1.940431,-2.956651
0.346480544,2.241604,-3.67817
0.363147211,2.353066,-3.956243
0.379813878,2.239766,-3.841742
0.396480544,1.945833,-3.326318
0.413147211,1.478427,-2.50511
0.429813878,0.910349,-1.40206
0.446480544,0.25771,-0.135931
0.463147211,-0.363039,1.116076
0.479813878,-0.941294,2.244406
0.496480544,-1.412272,3.167308
0.513147211,-1.682694,3.754217
0.529813878,-1.801526,4.044615
0.546480544,-1.735164,3.951701
0.563147211,-1.435435,3.38531
0.579813878,-0.995669,2.506732
0.596480544,-0.461253,1.392468
0.613147211,0.118632,0.119107
0.629813878,0.603747,-1.009048
0.646480544,1.08367,-2.143449
0.663147211,1.432031,-3.103736
0.679813878,1.583941,-3.628215
0.696480544,1.529075,-3.796717
0.713147211,1.271449,-3.582204
0.729813878,0.863798,-2.967291
0.746480544,0.35511,-2.110606
0.763147211,-0.208013,-1.11033
0.779813878,-0.80602,0.079621
0.796480544,-1.440009,1.456488
0.813147211,-1.895999,2.499339
0.829813878,-2.167915,3.25971
0.846480544,-2.262064,3.761104
0.863147211,-2.146509,3.841648
0.879813878,-1.821116,3.494297
0.896480544,-1.314162,2.770838
0.913147211,-0.711289,1.783916
0.929813878,-0.011571,0.563628
0.946480544,0.690368,-0.741448
0.963147211,1.281161,-1.89004
0.979813878,1.779372,-2.89997
0.996480544,2.056932,-3.603542
1.013147211,2.188929,-3.933321
1.029813878,2.086964,-3.883741
1.046480544,1.775729,-3.406
1.063147211,1.288215,-2.61091
1.079813878,0.693222,-1.522504
1.096480544,0.024549,-0.303543
1.113147211,-0.60554,0.956726
1.129813878,-1.175696,2.152831
1.146480544,-1.62442,3.109995
1.163147211,-1.887938,3.768601
1.179813878,-1.953482,4.056764
1.196480544,-1.814199,3.969256
1.213147211,-1.457341,3.433697
1.229813878,-0.928348,2.544802
1.246480544,-0.310029,1.414333
1.263147211,0.360635,0.146582
1.279813878,0.984013,-1.150002
1.296480544,1.545557,-2.351914
1.313147211,1.950388,-3.279592
1.329813878,2.137816,-3.829247
1.346480544,2.18937,-4.008213
1.363147211,2.003786,-3.807604
1.379813878,1.598878,-3.169558
1.396480544,1.055986,-2.227144
1.413147211,0.427406,-1.042973
1.429813878,-0.233912,0.18593
1.446480544,-0.873312,1.442893
1.463147211,-1.419438,2.558138
1.479813878,-1.809531,3.410594
1.496480544,-2.012251,3.944624
1.513147211,-2.006676,4.082917
1.529813878,-1.793856,3.824602
1.546480544,-1.387239,3.164476
1.563147211,-0.802788,2.121411
1.579813878,-0.159024,0.901279
1.596480544,0.49916,-0.402825
1.613147211,1.096023,-1.639111
1.629813878,1.583044,-2.729336
1.646480544,1.920058,-3.505874
1.663147211,2.031931,-3.93537
1.679813878,1.943352,-3.968821
1.696480544,1.659236,-3.581163
1.713147211,1.188052,-2.84171
1.729813878,0.61376,-1.798495
1.746480544,-0.04339,-0.558852
1.763147211,-0.606853,0.545445
1.779813878,-1.109428,1.617493
1.796480544,-1.648819,2.80207
1.813147211,-1.98679,3.64383
1.829813878,-2.088448,4.046794
1.846480544,-2.005631,4.088151
1.863147211,-1.754345,3.772436
1.879813878,-1.336312,3.080228
1.896480544,-0.716649,1.911032
1.913147211,-0.096345,0.679008
1.929813878,0.53103,-0.632805
1.946480544,1.059974,-1.828709
1.963147211,1.486881,-2.838208
1.979813878,1.739394,-3.634238
1.996480544,1.789478,-3.924896
2.013147211,1.607066,-3.847442
2.029813878,1.248246,-3.379878
2.046480544,0.733325,-2.562742
2.063147211,0.114655,-1.452384
2.079813878,-0.528823,-0.241442
2.096480544,-1.141768,0.96592
2.113147211,-1.662913,2.137124
2.129813878,-2.041512,3.068797
2.146480544,-2.219958,3.699526
2.163147211,-2.186896,3.922404
2.179813878,-1.933784,3.743649
2.196480544,-1.472222,3.153416
2.213147211,-0.860156,2.202759
2.229813878,-0.153289,1.013574
2.246480544,0.575965,-0.281228
2.263147211,1.247845,-1.525818
2.279813878,1.834354,-2.653633
2.296480544,2.260137,-3.481334
2.313147211,2.447647,-3.988886
2.329813878,2.420179,-4.055582
2.346480544,2.176829,-3.721639
2.363147211,1.72767,-3.022369
2.379813878,1.142914,-2.021113
2.396480544,0.466785,-0.80372
2.413147211,-0.243969,0.502324
2.429813878,-0.916701,1.751511
2.446480544,-1.459928,2.87139
2.463147211,-1.855466,3.693429
2.479813878,-2.070016,4.179585
2.496480544,-2.078679,4.257963
2.513147211,-1.874717,3.902524
2.529813878,-1.504381,3.161077
2.546480544,-0.991496,2.086976
2.563147211,-0.389001,0.783656
2.579813878,0.201663,-0.526493
2.596480544,0.746052,-1.784149
2.613147211,1.209567,-2.861272
2.629813878,1.469612,-3.624573
2.646480544,1.59738,-4.015486
2.663147211,1.531153,-4.055027
2.679813878,1.260273,-3.634359
2.696480544,0.837833,-2.84798
2.713147211,0.309001,-1.771626
2.729813878,-0.263268,-0.576404
2.746480544,-0.82461,0.664441
2.763147211,-1.298595,1.860462
2.779813878,-1.64563,2.832506
2.796480544,-1.812056,3.53105
2.813147211,-1.799465,3.845084
2.829813878,-1.578605,3.812967
2.846480544,-1.199766,3.409567
2.863147211,-0.597438,2.478852
2.879813878,0.06704,1.367043
2.896480544,0.760021,0.102135
2.913147211,1.396002,-1.149118
2.929813878,1.932082,-2.276394
2.946480544,2.308336,-3.155733
2.963147211,2.485369,-3.725695
2.979813878,2.441603,-3.919205
2.996480544,2.209109,-3.676542
3.013147211,1.759072,-3.068359
3.029813878,1.207672,-2.199178
3.046480544,0.601879,-1.17922
3.063147211,-0.170032,0.229464
3.079813878,-0.828429,1.490994
3.096480544,-1.388434,2.581529
3.113147211,-1.782547,3.441408
3.129813878,-2.00418,3.992477
3.146480544,-2.021194,4.144481
3.163147211,-1.81645,3.855948
3.179813878,-1.424586,3.163414
3.196480544,-0.892867,2.150338
3.213147211,-0.278306,0.929954
3.229813878,0.346222,-0.366754
3.246480544,0.916424,-1.580792
3.263147211,1.367763,-2.645506
3.279813878,1.65208,-3.463695
3.296480544,1.739788,-3.873446
3.313147211,1.605908,-3.870174
3.329813878,1.259103,-3.480848
3.346480544,0.756378,-2.734022
3.363147211,0.131091,-1.696506
3.379813878,-0.521772,-0.590085
3.396480544,-1.093138,0.453147
3.413147211,-1.721673,1.692674
3.429813878,-2.292714,2.893262
3.446480544,-2.597303,3.659476
3.463147211,-2.668789,4.014632
3.479813878,-2.505368,3.946199
3.496480544,-2.126056,3.453137
3.513147211,-1.562179,2.579822
3.529813878,-0.863424,1.407863
3.546480544,-0.100065,0.088716
3.563147211,0.633567,-1.259696
3.579813878,1.301855,-2.474819
3.596480544,1.838981,-3.446138
3.613147211,2.185903,-4.104288
3.629813878,2.326572,-4.342712
3.646480544,2.257217,-4.143806
3.663147211,1.975787,-3.563776
3.679813878,1.530688,-2.625596
3.696480544,0.981358,-1.43781
3.713147211,0.365437,-0.135256
3.729813878,-0.207522,1.134152
3.746480544,-0.73305,2.315273
3.763147211,-1.182918,3.353797
3.779813878,-1.429168,3.999602
3.796480544,-1.479157,4.240842
3.813147211,-1.327752,4.053739
3.829813878,-0.988505,3.453482
3.846480544,-0.512004,2.501316
3.863147211,0.04021,1.315927
3.879813878,0.615961,0.005648
3.896480544,1.156248,-1.299234
3.913147211,1.598538,-2.428582
3.929813878,1.873554,-3.308148
3.946480544,1.971991,-3.824504
3.963147211,1.866947,-3.95351
3.979813878,1.577133,-3.629994
3.996480544,1.099048,-2.95569
4.013147211,0.513586,-1.979577
4.029813878,-0.140749,-0.80164
4.046480544,-0.806985,0.481268
4.063147211,-1.407442,1.735248
4.079813878,-1.917541,2.774908
4.096480544,-2.266571,3.565012
4.113147211,-2.414674,4.006245
4.129813878,-2.321876,4.085417
4.146480544,-2.034156,3.716406
4.163147211,-1.572602,2.967304
4.179813878,-1.032914,2.007816
4.196480544,-0.450958,0.895529
4.213147211,0.31611,-0.648724
4.229813878,0.925881,-1.926912
4.246480544,1.385974,-2.97114
4.263147211,1.68794,-3.705524
4.279813878,1.796227,-4.041639
4.296480544,1.675923,-3.995062
4.313147211,1.36952,-3.525353
4.329813878,0.906793,-2.70883
4.346480544,0.344868,-1.625407
4.363147211,-0.265745,-0.402914
4.379813878,-0.860831,0.854518
4.396480544,-1.389189,2.027403
