t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.00186972,-0.073595,2.852042,-3.042441,-0.00891584,0.04232597,0.00333988,0.999058489,-0.000758875,-0.002886912,1.780741401
0.018536387,-0.093578,3.404042,1.964907,-0.022548342,0.017782217,0.005619588,0.999571801,-0.000758875,-0.002886912,1.780741401
0.035203053,-0.101638,3.574649,2.392908,-0.050505953,0.008793753,0.006281201,0.998665292,-0.000758875,-0.002886912,1.780741401
0.05186972,-0.097944,3.394329,2.631258,-0.067548845,0.004888186,0.005755488,0.997687393,-0.000758875,-0.002886912,1.780741401
0.068536387,-0.068479,2.923375,2.777734,-0.080047119,0.004595721,0.003534613,0.996774219,-0.000758875,-0.002886912,1.780741401
0.085203053,-0.032505,2.141457,3.002093,-0.087764607,0.003491746,0.000317978,0.996135071,-0.000758875,-0.002886912,1.780741401
0.10186972,0.001252,1.225049,2.714929,-0.093476724,0.001403231,-0.003800858,0.995613221,-0.000758875,-0.002886912,1.780741401
0.118536387,0.036681,0.181095,2.84098,-0.093875894,0.003499349,-0.008229695,0.995543743,-0.000758875,-0.002886912,1.780741401
0.135203053,0.0468,-0.835094,2.46134,-0.091871315,0.005026135,-0.012727113,0.995676865,-0.000758875,-0.002886912,1.780741401
0.15186972,0.048574,-1.698538,2.277889,-0.086675484,0.003529629,-0.0166104,0.996091862,-0.000758875,-0.002886912,1.780741401
0.168536387,0.050273,-2.385326,2.666465,-0.075808838,0.003839556,-0.019826137,0.996917851,-0.000758875,-0.002886912,1.780741401
0.185203053,0.041534,-2.777949,2.701894,-0.06196797,0.005487965,-0.021820389,0.997824495,-0.000758875,-0.002886912,1.780741401
0.20186972,0.040366,-2.86197,2.612014,-0.045722496,0.009518886,-0.022412872,0.998657352,-0.000758875,-0.002886912,1.780741401
0.218536387,0.043087,-2.644331,1.637926,-0.024300578,0.015763606,-0.021504111,0.99934907,-0.000758875,-0.002886912,1.780741401
0.235203053,0.043502,-2.068067,-2.684967,-0.009329674,0.038652626,-0.019052536,0.999027493,-0.000758875,-0.002886912,1.780741401
0.25186972,0.047012,-1.279563,-6.724637,-0.003825113,0.051974045,-0.015468984,0.998521296,-0.000758875,-0.002886912,1.780741401
0.268536387,0.038148,-0.346442,-9.322291,-0.009844441,0.058392841,-0.01140031,0.998180042,-0.000758875,-0.002886912,1.780741401
0.285203053,0.013579,0.644522,-9.542064,-0.004798103,0.05938839,-0.006562078,0.998201852,-0.000758875,-0.002886912,1.780741401
0.30186972,-0.012573,1.532921,-6.101153,-0.009275038,0.049891742,-0.002270645,0.998708983,-0.000758875,-0.002886912,1.780741401
0.318536387,-0.058217,2.291412,-1.940696,-0.014662152,0.036434264,0.001439823,0.999227448,-0.000758875,-0.002886912,1.780741401
0.335203053,-0.087136,2.781459,1.628623,-0.027245854,0.018206413,0.004131937,0.99945441,-0.000758875,-0.002886912,1.780741401
0.35186972,-0.098722,2.973523,2.669446,-0.049843505,0.006703921,0.005916531,0.998717016,-0.000758875,-0.002886912,1.780741401
0.368536387,-0.104431,2.835486,2.866292,-0.065747461,0.003595163,0.006041881,0.997811526,-0.000758875,-0.002886912,1.780741401
0.385203053,-0.092428,2.386578,2.89873,-0.079773182,0.006968463,0.004554852,0.996778277,-0.000758875,-0.002886912,1.780741401
0.40186972,-0.060431,1.659243,3.381728,-0.087019497,0.002825602,0.002132431,0.996200319,-0.000758875,-0.002886912,1.780741401
0.418536387,-0.034441,0.716945,3.283715,-0.091852439,0.001213752,-0.001343014,0.995770984,-0.000758875,-0.002886912,1.780741401
0.435203053,0.001261,-0.344833,2.557065,-0.095708528,0.002926659,-0.005798199,0.995388212,-0.000758875,-0.002886912,1.780741401
0.45186972,0.020905,-1.400121,2.831099,-0.093086754,0.003326593,-0.010027841,0.995601945,-0.000758875,-0.002886912,1.780741401
0.468536387,0.023235,-2.044901,2.853967,-0.09017519,0.003761607,-0.012879788,0.995835527,-0.000758875,-0.002886912,1.780741401
0.485203053,0.032622,-2.944378,2.667863,-0.083209129,0.003913596,-0.017124735,0.996377272,-0.000758875,-0.002886912,1.780741401
