frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.00186972,-0.00083247,-3.487e-05,1.77769896,-0.00891584,0.04232597,0.00333988,0.99905849,0.232083
1,0.016980711,-0.00085164,0.0004991,1.78266519,-0.0198698,0.01865113,0.0055509,0.99961318,0.230007
2,0.034122809,-0.0008606,0.00069777,1.78311827,-0.04937496,0.00906873,0.00630531,0.99871924,0.124776
3,0.050455648,-0.00085929,0.00054607,1.78336078,-0.06646778,0.00490992,0.00593988,0.99775881,0.078465
4,0.067722958,-0.00082912,7.408e-05,1.78350584,-0.07966314,0.00464412,0.00368778,0.9968042,0.052137
5,0.083845699,-0.00079411,-0.00067152,1.78376935,-0.08727128,0.00368467,0.00065179,0.99617756,0.116395
6,0.100828156,-0.00075996,-0.00159655,1.78344585,-0.09344103,0.00127081,-0.00352469,0.99561777,0.166506
7,0.117302375,-0.000723,-0.0026296,1.78361161,-0.09400456,0.00336527,-0.00789275,0.99553479,0.109292
8,0.133808868,-0.00071222,-0.0036491,1.78322064,-0.09228233,0.00515871,-0.01239972,0.99564231,0.042786
9,0.15105759,-0.00071042,-0.00455108,1.7829992,-0.08719539,0.0035184,-0.01644993,0.99604919,0.114571
10,0.167473549,-0.00070801,-0.00524582,1.78340529,-0.07668128,0.00374517,-0.01969263,0.99685413,0.020469
11,0.184037176,-0.00071724,-0.00565752,1.78344544,-0.06307802,0.00521577,-0.02177147,0.99775747,0.086678
12,0.200774293,-0.00071869,-0.0057629,1.78341464,-0.04713455,0.00912266,-0.022471,0.99859409,0.172855
13,0.218328063,-0.00071579,-0.00553827,1.78243353,-0.02449507,0.01546954,-0.0215337,0.99934828,0.170878
14,0.23412402,-0.00071565,-0.00500542,1.77832364,-0.00973926,0.03776123,-0.01928252,0.99905326,0.15418
15,0.250823564,-0.00071137,-0.00422478,1.77418825,-0.00339928,0.05155242,-0.01572103,0.99854076,0.232943
16,0.2675257,-0.00071924,-0.00329393,1.77145044,-0.01019762,0.05828114,-0.01169628,0.9981796,0.227053
17,0.283941435,-0.00074339,-0.00231005,1.77094158,-0.00446095,0.06009378,-0.00688877,0.998159,0.196272
18,0.30111276,-0.00076933,-0.00138916,1.7744498,-0.00904949,0.05048936,-0.0024419,0.99868061,0.222798
19,0.317589092,-0.00081543,-0.00062365,1.77859518,-0.01395796,0.0374764,0.00128593,0.9991992,0.18874
20,0.334894007,-0.00084579,-0.00010941,1.78234966,-0.02681823,0.01842971,0.00409684,0.99946203,0.134537
21,0.350791651,-0.00085715,9.415e-05,1.78339721,-0.04880736,0.00693755,0.00590103,0.99876668,0.188946
22,0.367405911,-0.00086404,-2.204e-05,1.78360737,-0.06476926,0.00333622,0.00613918,0.99787581,0.055518
