frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,949.324068,560.446521,806.705322,709.610229,1099.240967,705.89801,1091.6604,411.578186,799.937012,415.509094,55.3587,0,85974.9827,16231.9962,30.4545
1,0,949.801928,568.167229,807.015808,717.722412,1099.499512,713.259705,1091.729736,419.511047,800.06897,423.040466,55.0345,0,85961.5251,16135.6729,31.0702
2,0,949.788067,575.883826,807.301575,725.173584,1099.834473,721.250061,1091.846436,427.042633,800.197266,430.958984,55.7204,0,85965.9798,16337.1966,31.7314
3,0,950.305736,583.642711,807.6651,733.115051,1100.250488,728.66333,1092.15332,435.001404,800.322876,438.585236,55.0756,0,85968.1574,16148.346,32.595
4,0,950.682671,590.907321,807.93335,740.50824,1100.657837,735.848633,1092.530884,442.250763,800.549927,445.813721,55.0016,0,86026.3244,16132.1038,31.6818
5,0,950.748194,597.740311,808.078491,746.972351,1100.781982,742.69397,1093.061401,448.881165,800.739075,452.810486,53.7963,0,86025.9924,15778.5559,34.0413
6,0,950.7463,603.794585,808.145813,752.745056,1100.953247,748.862488,1093.342285,454.848816,800.999084,459.170685,53.4302,0,85987.1488,15667.6396,31.6446
7,0,951.19487,609.063243,808.311035,758.158325,1101.178955,753.899048,1093.658691,460.406433,801.200745,464.217743,52.8943,0,85989.4805,15510.7049,29.0702
8,0,951.544993,613.486887,808.375793,762.898926,1101.300171,758.042664,1093.885742,464.939423,801.55249,468.702026,52.7617,0,85961.1504,15469.2725,31.7521
9,0,951.395584,616.909914,808.552185,765.655579,1101.422974,761.796875,1093.953247,468.461792,801.56781,472.215729,53.1165,0,85880.9292,15566.0284,31.8058
10,0,951.404723,619.027992,808.603638,768.007324,1101.51355,763.526184,1094.01001,470.25293,801.82135,475.035614,52.7914,0,85785.8582,15462.1909,33.1736
11,0,951.665138,619.976577,808.708923,768.443604,1101.640625,764.633545,1094.095215,472.055969,802.031677,475.649506,51.8477,0,85636.2354,15172.5396,31.5826
12,0,951.703613,619.964979,808.841553,768.315491,1101.690552,764.54895,1094.131836,472.064972,802.068176,475.719849,52.9801,0,85581.7102,15498.9849,30.2975
13,0,951.663314,618.686675,808.733948,767.209656,1101.654785,762.71991,1094.117676,470.657288,802.168884,475.130737,53.4969,0,85443.2617,15637.5073,36.9504
14,0,951.640398,616.246511,808.543091,764.35553,1101.550781,760.481079,1094.109009,468.788208,802.118713,472.385925,52.737,0,85386.2458,15410.2392,34.281
15,0,951.564171,612.72953,808.45697,760.916687,1101.451782,756.673096,1094.054932,465.180695,801.955139,469.053497,53.4288,0,85357.7541,15609.7846,30.781
16,0,951.457072,608.36737,808.361572,756.43042,1101.21936,751.875,1094.012451,460.86319,801.6073,464.775909,52.8755,0,85282.8072,15441.3487,32.9215
17,0,951.230739,603.214036,808.229492,750.865234,1100.975708,746.605286,1093.812256,455.996216,801.187561,459.537231,53.2499,0,85189.9626,15542.2185,29.7149
18,0,951.230739,603.214036,808.229492,750.865234,1100.975708,746.605286,1093.812256,455.996216,801.187561,459.537231,53.2499,0,85189.9626,15542.2185,29.7149
19,0,951.080713,596.971242,808.127502,744.609314,1100.852295,740.231689,1093.551514,449.83139,801.026733,453.440674,53.7794,0,85119.4994,15690.2724,29.9628
20,0,950.595657,590.231096,807.997437,737.590149,1100.609497,733.663635,1093.191162,442.874847,800.72937,446.939636,53.1231,0,85075.5738,15494.7957,31.7645
21,0,950.405849,582.952126,807.769592,730.186035,1100.355713,726.496277,1092.844482,435.922211,800.576599,439.523437,54.085,0,85011.4496,15769.4136,32.7149
22,0,950.178576,575.459115,807.549988,722.741211,1100.030518,718.8172,1092.425293,428.57135,800.405823,432.176788,55.8876,0,84898.6648,16284.1798,31.0868
23,0,949.72743,567.529745,807.190613,714.783203,1099.737427,711.078491,1092.097534,420.448517,800.312256,424.550201,55.3856,0,84882.5533,16136.3789,30.5165
24,0,949.647579,559.881513,806.850586,707.30365,1099.424683,703.40802,1091.813843,413.110535,800.184998,416.656403,55.5435,0,84873.9649,16181.5637,30.4339
25,0,949.351437,552.331133,806.543152,699.85437,1099.287964,695.860413,1091.662354,405.321686,800.083618,409.441986,55.5411,0,84894.4262,16182.8149,28.7107
26,0,949.080166,545.169977,806.349609,692.660828,1099.114746,688.991333,1091.470703,398.030487,799.953369,402.218811,56.5397,0,84953.4569,16479.4999,29.0537
27,0,949.059276,538.496625,805.983948,686.191589,1098.949219,682.405823,1091.343018,391.618805,799.885315,395.274841,55.4748,0,85015.7584,16175.0437,31.2521
28,0,949.018944,532.703841,805.994202,680.348083,1098.863281,676.679565,1091.281616,385.846283,799.63385,389.169373,55.9572,0,85073.3226,16321.222,31.0
29,0,948.858328,527.628056,805.968384,675.63147,1098.859375,671.712708,1091.24231,380.148712,799.569031,384.227081,56.8742,0,85223.6449,16603.3359,32.9587
30,0,948.692847,523.388808,805.878418,671.198914,1098.771606,667.641235,1091.22229,375.873657,799.469727,379.958801,57.3787,0,85239.912,16752.2136,35.1488
31,0,948.949063,520.307249,805.843628,668.710083,1098.716553,664.321777,1091.162231,372.829712,799.30957,376.415802,57.3,0,85366.7899,16741.6823,35.5165
32,0,948.806373,518.286537,805.820435,666.699524,1098.673462,662.719116,1091.099976,370.592163,799.21283,374.117584,56.5755,0,85502.305,16543.1159,34.686
33,0,948.812083,517.410999,805.747559,666.067017,1098.597656,661.721619,1091.072266,369.590759,799.120483,373.190918,57.2296,0,85556.4047,16739.6731,35.2273
34,0,948.753695,517.673376,805.716553,666.438599,1098.64563,662.228882,1091.044434,369.684448,799.089111,373.337128,57.166,0,85661.7562,16731.3619,34.2851
35,0,948.716009,519.148851,805.775818,668.184265,1098.612549,663.714233,1091.111938,370.680908,799.062927,374.818268,56.8571,0,85774.7359,16651.9232,37.0537
36,0,948.670043,521.816596,805.774231,670.646362,1098.617432,666.809875,1091.112671,373.458832,799.20343,377.288208,57.6668,0,85796.8843,16891.243,33.6488
