t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.003787355,0.029878,1.295955,0.191366,0.022255303,0.019425048,-0.008849028,0.999524419,0.0049917,-0.005678544,1.395990629
0.020454022,0.036878,1.272273,0.346505,-0.023238635,-0.018669565,-0.008885309,0.999516115,0.0049917,-0.005678544,1.395990629
0.037120688,0.031679,1.216387,1.100856,0.04336988,0.026993733,-0.009027935,0.998653538,0.0049917,-0.005678544,1.395990629
0.053787355,0.024771,1.106471,0.823413,0.045929536,0.02843654,-0.009054957,0.998498798,0.0049917,-0.005678544,1.395990629
0.070454022,0.027848,0.978561,0.693227,0.02710166,0.017665304,-0.009362596,0.999432729,0.0049917,-0.005678544,1.395990629
0.087120688,0.029985,0.825254,1.199178,-0.042084378,-0.021109546,-0.009639185,0.998844522,0.0049917,-0.005678544,1.395990629
0.103787355,0.028496,0.681263,1.03599,-0.02561381,-0.013137845,-0.009966508,0.999535892,0.0049917,-0.005678544,1.395990629
0.120454022,0.022382,0.542099,0.986726,0.047688683,0.026054914,-0.010322325,0.998469018,0.0049917,-0.005678544,1.395990629
0.137120688,0.01705,0.404026,0.962559,0.047948077,0.026471014,-0.010621416,0.998442514,0.0049917,-0.005678544,1.395990629
0.153787355,0.017935,0.262767,1.055952,0.027577446,0.01476862,-0.010721316,0.999453063,0.0049917,-0.005678544,1.395990629
0.170454022,0.012569,0.12723,0.788721,-0.022679151,-0.012168775,-0.01069098,0.999611565,0.0049917,-0.005678544,1.395990629
0.187120688,0.006641,0.016553,0.707439,0.047208617,0.027812401,-0.010600182,0.998441512,0.0049917,-0.005678544,1.395990629
0.203787355,0.002261,-0.098801,0.781799,0.026494063,0.01622977,-0.010438196,0.999462707,0.0049917,-0.005678544,1.395990629
0.220454022,0.005006,-0.200917,0.659272,-0.040761002,-0.026118268,-0.010155743,0.99877587,0.0049917,-0.005678544,1.395990629
0.237120688,0.000874,-0.272311,0.535743,-0.039378338,-0.026451121,-0.009955443,0.998824596,0.0049917,-0.005678544,1.395990629
0.253787355,-0.003476,-0.322308,0.177619,-0.040361551,-0.028700614,-0.009777652,0.998724996,0.0049917,-0.005678544,1.395990629
0.270454022,-0.002783,-0.3568,0.216655,-0.038626273,-0.028513092,-0.009551489,0.998801173,0.0049917,-0.005678544,1.395990629
0.287120688,-0.007367,-0.380556,0.491253,-0.036546728,-0.027247529,-0.009430045,0.998915904,0.0049917,-0.005678544,1.395990629
0.303787355,-0.008051,-0.396809,0.588568,-0.020220755,-0.014207256,-0.009256783,0.999651733,0.0049917,-0.005678544,1.395990629
0.320454022,-0.017175,-0.411339,0.485102,0.026275229,0.018759181,-0.009073845,0.999437527,0.0049917,-0.005678544,1.395990629
0.337120688,-0.012893,-0.448933,0.329514,-0.039119279,-0.027569032,-0.00889624,0.998814541,0.0049917,-0.005678544,1.395990629
0.353787355,-0.015743,-0.489305,0.135241,-0.022036968,-0.015768821,-0.008825432,0.999593832,0.0049917,-0.005678544,1.395990629
0.370454022,-0.024741,-0.533069,0.07787,0.044215662,0.032196091,-0.008911893,0.998463302,0.0049917,-0.005678544,1.395990629
0.387120688,-0.02157,-0.598033,0.62871,0.042315581,0.029461259,-0.009285667,0.998626658,0.0049917,-0.005678544,1.395990629
0.403787355,-0.020896,-0.663651,0.500593,0.026602839,0.018791118,-0.009634876,0.99942301,0.0049917,-0.005678544,1.395990629
0.420454022,-0.011053,-0.724912,0.728813,-0.022848792,-0.015737189,-0.0100583,0.999564457,0.0049917,-0.005678544,1.395990629
0.437120688,-0.019904,-0.751974,0.399921,0.025065275,0.018115265,-0.01030789,0.999468517,0.0049917,-0.005678544,1.395990629
0.453787355,-0.013721,-0.761881,-0.144449,-0.022136537,-0.01803846,-0.010469271,0.999537384,0.0049917,-0.005678544,1.395990629
0.470454022,-0.017224,-0.729683,-0.25701,0.037709954,0.035132603,-0.010701725,0.998613605,0.0049917,-0.005678544,1.395990629
0.487120688,-0.019575,-0.67073,-0.483715,0.03772366,0.035984328,-0.010686303,0.998582924,0.0049917,-0.005678544,1.395990629
0.503787355,-0.015182,-0.582656,-0.813782,0.037823807,0.037169826,-0.010623654,0.99853638,0.0049917,-0.005678544,1.395990629
0.520454022,-0.017691,-0.462807,-1.091309,0.036445178,0.038534544,-0.010525059,0.99853696,0.0049917,-0.005678544,1.395990629
0.537120688,-0.015009,-0.316563,-1.415674,0.022794011,0.025682635,-0.010373661,0.999356404,0.0049917,-0.005678544,1.395990629
0.553787355,-0.003397,-0.137344,-1.519353,-0.027103161,-0.03747276,-0.010230615,0.998877643,0.0049917,-0.005678544,1.395990629
0.570454022,0.000301,0.08251,-1.597975,-0.015762371,-0.024187998,-0.009906967,0.999534062,0.0049917,-0.005678544,1.395990629
0.587120688,-0.003298,0.321819,-1.73848,0.017467086,0.026951934,-0.009454612,0.999439395,0.0049917,-0.005678544,1.395990629
0.603787355,0.000904,0.550441,-2.111605,-0.016453456,-0.024614582,-0.009012645,0.999520974,0.0049917,-0.005678544,1.395990629
0.620454022,-0.000607,0.77502,-1.815865,0.031813933,0.042436438,-0.008628265,0.998555244,0.0049917,-0.005678544,1.395990629
0.637120688,0.003245,0.955006,-1.405877,0.019853555,0.026928385,-0.008415909,0.999404758,0.0049917,-0.005678544,1.395990629
0.653787355,0.018267,1.084815,-0.692828,-0.020315548,-0.022441136,-0.008193963,0.999508146,0.0049917,-0.005678544,1.395990629
0.670454022,0.016318,1.195182,-0.121737,0.020071566,0.020831433,-0.008198375,0.999547883,0.0049917,-0.005678544,1.395990629
0.687120688,0.024627,1.251751,-0.157581,-0.021897333,-0.01919742,-0.008166524,0.999542532,0.0049917,-0.005678544,1.395990629
0.703787355,0.021477,1.280971,0.075803,0.039143112,0.032777187,-0.008425009,0.998660349,0.0049917,-0.005678544,1.395990629
0.720454022,0.023869,1.270434,0.278186,0.026688675,0.022641275,-0.008670709,0.999349742,0.0049917,-0.005678544,1.395990629
0.737120688,0.039817,1.214422,0.906035,-0.025701934,-0.016328233,-0.009218789,0.999493779,0.0049917,-0.005678544,1.395990629
0.753787355,0.035338,1.145052,1.198018,0.042927968,0.025451067,-0.009644399,0.998707374,0.0049917,-0.005678544,1.395990629
0.770454022,0.036404,1.039968,1.041577,0.045414015,0.027053354,-0.009896845,0.998552821,0.0049917,-0.005678544,1.395990629
0.787120688,0.033715,0.924538,1.072035,0.032295544,0.019643344,-0.010252683,0.999232715,0.0049917,-0.005678544,1.395990629
0.803787355,0.037775,0.78924,0.998557,-0.027815412,-0.015072914,-0.010554304,0.999443704,0.0049917,-0.005678544,1.395990629
0.820454022,0.030213,0.6582,1.015774,0.033155716,0.018937565,-0.010871289,0.99921163,0.0049917,-0.005678544,1.395990629
0.837120688,0.028682,0.51411,0.883161,-0.028230157,-0.015245997,-0.010995777,0.99942469,0.0049917,-0.005678544,1.395990629
0.853787355,0.024419,0.39473,0.968754,0.046711261,0.027215365,-0.011097516,0.998475952,0.0049917,-0.005678544,1.395990629
0.870454022,0.015468,0.273885,0.968436,0.045705935,0.026471245,-0.010973475,0.998543852,0.0049917,-0.005678544,1.395990629
0.887120688,0.010628,0.157209,0.80835,0.032003912,0.018499349,-0.010742907,0.999258782,0.0049917,-0.005678544,1.395990629
0.903787355,0.008905,0.026141,0.928578,-0.02793605,-0.015107385,-0.010217201,0.999443321,0.0049917,-0.005678544,1.395990629
0.920454022,-0.003732,-0.100348,1.161271,0.047325208,0.027008036,-0.009903004,0.998465233,0.0049917,-0.005678544,1.395990629
0.937120688,-0.007954,-0.250306,0.847174,0.034347273,0.019990202,-0.009467823,0.99916516,0.0049917,-0.005678544,1.395990629
0.953787355,-0.009385,-0.417183,0.957464,-0.028324072,-0.014494052,-0.009330883,0.999450151,0.0049917,-0.005678544,1.395990629
0.970454022,-0.017403,-0.568756,0.513167,0.050807476,0.029596215,-0.008976944,0.998229472,0.0049917,-0.005678544,1.395990629
0.987120688,-0.023009,-0.735502,1.299073,0.04850027,0.024831091,-0.00906471,0.99847332,0.0049917,-0.005678544,1.395990629
1.003787355,-0.024876,-0.906686,0.902505,0.034224915,0.019319333,-0.009006928,0.999186816,0.0049917,-0.005678544,1.395990629
1.020454022,-0.024335,-1.084033,0.713973,-0.029693827,-0.017494444,-0.008859805,0.999366662,0.0049917,-0.005678544,1.395990629
1.037120688,-0.033321,-1.226948,1.367524,0.047638793,0.024405277,-0.009245269,0.998523637,0.0049917,-0.005678544,1.395990629
1.053787355,-0.032314,-1.354869,0.797268,0.034007169,0.020131816,-0.009316513,0.999175373,0.0049917,-0.005678544,1.395990629
1.070454022,-0.031358,-1.460429,0.610278,-0.027322675,-0.017102506,-0.009562499,0.999434607,0.0049917,-0.005678544,1.395990629
1.087120688,-0.035818,-1.514944,0.628732,0.041899995,0.029520245,-0.009819703,0.998637331,0.0049917,-0.005678544,1.395990629
1.103787355,-0.037285,-1.538287,0.422202,0.032626405,0.02420545,-0.010063975,0.999123781,0.0049917,-0.005678544,1.395990629
1.120454022,-0.027914,-1.527294,-0.082954,-0.022505498,-0.019611332,-0.010491757,0.999499285,0.0049917,-0.005678544,1.395990629
1.137120688,-0.035596,-1.451687,-0.346543,0.02564172,0.023223525,-0.010651942,0.999344638,0.0049917,-0.005678544,1.395990629
1.153787355,-0.027726,-1.342941,-1.206482,-0.025208244,-0.027045343,-0.010777821,0.999258191,0.0049917,-0.005678544,1.395990629
1.170454022,-0.031268,-1.172124,-1.40914,0.024406515,0.027612491,-0.010629541,0.999264172,0.0049917,-0.005678544,1.395990629
1.187120688,-0.023282,-0.988357,-1.754098,-0.028189507,-0.038544229,-0.010482714,0.998804188,0.0049917,-0.005678544,1.395990629
1.203787355,-0.019146,-0.788342,-1.824969,-0.018876777,-0.028082419,-0.010245921,0.999374838,0.0049917,-0.005678544,1.395990629
1.220454022,-0.027349,-0.585528,-1.799434,0.028670317,0.036393195,-0.009778006,0.99887834,0.0049917,-0.005678544,1.395990629
1.237120688,-0.014687,-0.365697,-1.650426,-0.01809395,-0.025279845,-0.009591946,0.999470626,0.0049917,-0.005678544,1.395990629
1.253787355,-0.019432,-0.156867,-1.710558,0.022036871,0.029814729,-0.009223537,0.999269926,0.0049917,-0.005678544,1.395990629
1.270454022,-0.011606,0.039552,-1.933046,-0.02117753,-0.02952888,-0.009097953,0.999298146,0.0049917,-0.005678544,1.395990629
1.287120688,-0.013847,0.261333,-1.978601,0.031935516,0.042340535,-0.008928429,0.998552795,0.0049917,-0.005678544,1.395990629
1.303787355,-0.006433,0.466959,-1.524878,0.022557115,0.029614935,-0.009090509,0.999265478,0.0049917,-0.005678544,1.395990629
1.320454022,0.012518,0.652781,-1.26271,-0.017727374,-0.025358467,-0.009175093,0.999479117,0.0049917,-0.005678544,1.395990629
1.337120688,0.006578,0.839104,-1.184516,0.031196145,0.039853472,-0.00922723,0.998675803,0.0049917,-0.005678544,1.395990629
1.353787355,0.016044,0.996979,-0.882624,0.024416057,0.028510749,-0.00932345,0.999251753,0.0049917,-0.005678544,1.395990629
1.370454022,0.030378,1.145594,-0.956835,-0.020889273,-0.025248295,-0.009459446,0.999418171,0.0049917,-0.005678544,1.395990629
1.387120688,0.030356,1.301852,-0.854873,0.023682585,0.02773837,-0.009538019,0.999289119,0.0049917,-0.005678544,1.395990629
1.403787355,0.04694,1.43622,-0.511414,-0.02016561,-0.022293067,-0.009831351,0.999499731,0.0049917,-0.005678544,1.395990629
1.420454022,0.043039,1.574622,-0.415635,0.032079385,0.036044904,-0.009975761,0.998785343,0.0049917,-0.005678544,1.395990629
1.437120688,0.052912,1.684013,-0.225236,0.034420525,0.034578228,-0.010132415,0.998757682,0.0049917,-0.005678544,1.395990629
1.453787355,0.055923,1.764038,0.04235,0.036757326,0.033094485,-0.010104079,0.998724968,0.0049917,-0.005678544,1.395990629
1.470454022,0.058057,1.812559,0.124789,0.038514211,0.032670936,-0.010030263,0.99867345,0.0049917,-0.005678544,1.395990629
