frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,954.314438,575.062801,810.730347,722.516113,1103.350342,721.277588,1097.859741,427.649323,806.269531,429.820251,55.0704,0,85642.6168,16116.2203,33.0248
1,0,954.959859,576.290265,810.723083,724.203186,1103.159058,722.122253,1097.935913,429.670197,806.278198,429.983521,55.7088,0,85673.5995,16305.9952,35.8554
2,0,954.526715,578.313192,810.409424,725.74408,1102.731445,724.098022,1097.650024,431.899139,805.739868,431.95575,54.775,0,85592.297,16025.0623,36.3595
3,0,953.407984,580.804878,809.391296,728.544495,1101.713379,726.111572,1097.006958,433.493774,804.284302,434.696442,54.0854,0,85786.1096,15841.2166,32.6818
4,0,952.280832,582.147315,808.089783,730.48822,1101.691895,728.168945,1094.78064,435.546326,803.735901,436.972168,55.0291,0,85681.5794,16107.7968,33.1116
5,0,951.015244,584.433451,808.109314,732.63092,1100.406372,729.06012,1093.944824,436.211456,801.286926,439.480347,54.8696,0,85718.504,16064.5693,34.1901
6,0,949.728989,585.637971,807.035522,734.462463,1099.592651,730.171265,1091.818115,437.443787,800.19397,441.421631,53.8673,0,85578.9347,15758.2739,30.5289
7,0,948.59653,587.066021,806.090637,736.146362,1098.735229,730.997253,1090.971436,438.122711,798.554199,443.227173,54.2991,0,85720.6084,15897.735,36.5744
8,0,947.673702,587.570929,805.225159,737.257935,1098.580444,731.719299,1088.871338,439.198395,797.502014,444.124695,54.5117,0,85657.2044,15954.0767,32.7727
9,0,947.019465,588.409236,804.898254,738.05304,1097.813232,732.079041,1088.218384,439.736542,796.57196,445.069336,54.1514,0,85590.4341,15842.4485,34.157
10,0,946.7487,588.464378,804.902893,737.948486,1097.620239,731.861694,1087.954834,439.654388,796.054993,445.236084,54.1645,0,85542.5341,15841.8463,36.5537
11,0,946.575757,587.531871,804.994507,736.718445,1097.427002,730.726807,1087.902222,438.61377,795.718445,444.331177,54.9148,0,85482.1323,16055.62,35.4339
12,0,946.764874,585.537609,804.985352,734.694214,1097.854248,728.792419,1088.127686,436.819397,796.245178,442.822937,54.2324,0,85405.9066,15849.0333,37.2397
13,0,947.490334,582.528441,805.224182,731.456787,1098.542725,726.370178,1088.785767,434.616272,797.379211,439.583038,54.1713,0,85359.6743,15826.8918,32.9545
14,0,948.349667,579.62798,806.264404,727.848511,1098.7146,723.0271,1090.618042,431.216431,798.114868,436.352966,56.2008,0,85342.1783,16418.1553,30.4298
15,0,949.458275,575.699171,806.950012,723.573059,1099.521973,719.667114,1091.620728,428.184113,799.874939,432.192078,55.0643,0,85174.0729,16070.2943,33.9339
16,0,950.422264,571.956466,807.873108,719.328613,1100.296265,716.26709,1093.05481,424.498108,800.634155,427.728546,55.7767,0,85317.7221,16291.9265,36.3595
17,0,951.084802,567.457274,808.012695,714.578186,1100.990967,712.444519,1094.141235,420.352478,802.258728,423.514679,55.1059,0,85282.8889,16092.705,33.0
18,0,951.696387,562.600963,808.009644,709.907898,1101.557739,707.878784,1094.634766,416.061249,803.529602,418.965881,55.2713,0,85192.1327,16132.4165,32.0331
