frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.015019713,-0.00072553,-0.0022074,1.78353137,-0.04323868,0.0047148,-0.00724073,0.99902741,0.091847
1,0.031391996,-0.00072338,-0.00212428,1.78359107,-0.04851317,0.0021358,-0.00705471,0.99879535,0.196563
2,0.048316243,-0.00072372,-0.00209956,1.78330996,-0.05143415,0.00479817,-0.00702833,0.99864013,0.132623
3,0.065002081,-0.00072397,-0.00210524,1.78327897,-0.05253812,0.0058279,-0.00704084,0.99857709,0.131368
4,0.08131167,-0.00072436,-0.00213647,1.78355376,-0.05360448,0.00367242,-0.00712435,0.99853008,0.128717
5,0.098228507,-0.00072633,-0.00218509,1.78340303,-0.05468807,0.00605935,-0.00728009,0.99845856,0.087859
6,0.115065818,-0.00072472,-0.00226029,1.7834219,-0.05490237,0.00782255,-0.00764528,0.99843181,0.105615
7,0.132793148,-0.0007244,-0.00236504,1.78325535,-0.05688605,0.00830084,-0.00792052,0.99831475,0.094255
8,0.148142457,-0.00072235,-0.0025023,1.78325175,-0.05870715,0.00979698,-0.00826355,0.99819297,0.067377
9,0.164806475,-0.00071994,-0.00265504,1.78340003,-0.05928745,0.00859926,-0.00840558,0.99816852,0.069113
10,0.181863796,-0.00072206,-0.00279783,1.78306432,-0.05833015,0.00850731,-0.00861814,0.9982239,0.06679
11,0.198717285,-0.0007234,-0.00291371,1.78343784,-0.05632854,0.00629845,-0.0089382,0.99835241,0.113536
12,0.215137151,-0.00072416,-0.00299444,1.78341095,-0.05444579,0.00721621,-0.00897799,0.99845029,0.099533
13,0.231401285,-0.00072565,-0.00304345,1.78338596,-0.05367795,0.00720282,-0.00903611,0.99849144,0.091691
14,0.248050029,-0.00072653,-0.00308065,1.78357192,-0.05179164,0.00846123,-0.00897426,0.99858174,0.121312
15,0.264980524,-0.00072718,-0.00310073,1.78349471,-0.05151921,0.00856727,-0.00879793,0.9985965,0.098986
16,0.281278592,-0.00072779,-0.0030996,1.783369,-0.05034979,0.00952647,-0.00862662,0.99864895,0.12662
17,0.298300199,-0.00072819,-0.00306768,1.78359987,-0.04586146,0.00750338,-0.00831599,0.99888501,0.085869
18,0.315431549,-0.00073134,-0.00299387,1.78341835,-0.0463529,0.00840723,-0.00810371,0.99885688,0.07323
19,0.331564327,-0.00073443,-0.0028956,1.78327947,-0.04491447,0.00946257,-0.00779989,0.99891557,0.152548
20,0.348304674,-0.00073753,-0.0028099,1.78355844,-0.04585818,0.00798821,-0.00767339,0.99888655,0.137272
21,0.364945283,-0.00073681,-0.00275441,1.78366052,-0.04658898,0.00411184,-0.00722352,0.99887956,0.037368
22,0.381753002,-0.00073652,-0.00272459,1.78349271,-0.04862169,0.0040076,-0.0070229,0.99878454,0.081615
23,0.398301453,-0.00073433,-0.00270828,1.78367222,-0.0498014,0.00284923,-0.0070156,0.99873044,0.067308
24,0.415302918,-0.00073282,-0.00269202,1.78359646,-0.04913352,0.00359196,-0.00701982,0.99876109,0.062695
25,0.432046601,-0.00073267,-0.00267622,1.78344115,-0.04970351,0.00690183,-0.00711401,0.99871483,0.09466
26,0.448456392,-0.00073311,-0.00268202,1.78334204,-0.05133208,0.00595645,-0.00725785,0.9986375,0.071357
27,0.465132266,-0.0007321,-0.00273042,1.78323607,-0.05542235,0.0049633,-0.0075735,0.99842194,0.088184
28,0.481913809,-0.0007329,-0.00281326,1.78318366,-0.05585169,0.01061306,-0.00805067,0.99835021,0.054713
29,0.498613654,-0.00072922,-0.00290027,1.78316671,-0.05626336,0.0082275,-0.00827968,0.99834773,0.092862
30,0.515332846,-0.00072514,-0.00297249,1.78310937,-0.05508176,0.00884044,-0.00853361,0.99840624,0.090714
31,0.532106937,-0.00072427,-0.00300898,1.78337149,-0.05222765,0.00932819,-0.00876335,0.99855318,0.098113
32,0.548707445,-0.00072296,-0.00301922,1.78324669,-0.0515639,0.0082852,-0.00893252,0.99859538,0.121389
33,0.565381887,-0.00072262,-0.0030203,1.78333601,-0.05130012,0.00772109,-0.00899864,0.99861289,0.100355
34,0.583879693,-0.00072236,-0.00301829,1.78330715,-0.05073445,0.0090174,-0.00910026,0.99863001,0.109649
35,0.598600662,-0.00072438,-0.00300188,1.7834499,-0.0485949,0.00777208,-0.00900751,0.99874771,0.146693
36,0.615765793,-0.00072412,-0.00295232,1.78346064,-0.04699577,0.00683193,-0.00886083,0.99883242,0.116421
37,0.631972887,-0.00072531,-0.00286479,1.7832151,-0.04383823,0.00768221,-0.00870764,0.99897116,0.131438
38,0.649100233,-0.00072567,-0.0027523,1.7834523,-0.04275327,0.00686853,-0.00837312,0.99902696,0.081173
39,0.665522462,-0.00072668,-0.00263638,1.78332844,-0.0447077,0.0086142,-0.00810239,0.99893011,0.086181
40,0.681961678,-0.0007262,-0.002534,1.78296,-0.0453359,0.01080633,-0.00786648,0.99888237,0.121283
41,0.699183161,-0.00072777,-0.00246863,1.78334089,-0.04695974,0.00746293,-0.00743068,0.99884127,0.174121
42,0.715883179,-0.0007279,-0.00241386,1.7834541,-0.04733797,0.00475422,-0.0071737,0.99884186,0.109362
43,0.73217421,-0.00072811,-0.00236916,1.78335245,-0.04830221,0.00809997,-0.0071682,0.9987742,0.115557
44,0.748884155,-0.00072908,-0.00234139,1.7833432,-0.04970668,0.00879903,-0.00720796,0.99869909,0.093629
45,0.766463778,-0.00072994,-0.00233367,1.78343654,-0.05111911,0.00798259,-0.00715115,0.99863506,0.114495
46,0.782390824,-0.00072838,-0.0023586,1.7836079,-0.05295913,0.00777436,-0.00733569,0.99853947,0.132139
47,0.798732327,-0.00072824,-0.00243271,1.78350778,-0.0554894,0.00664278,-0.00748551,0.99840912,0.134985
48,0.815835781,-0.00072562,-0.00253079,1.78339311,-0.05611642,0.0082981,-0.00770124,0.99836005,0.06961
49,0.832122751,-0.00072573,-0.00263014,1.78360806,-0.05507292,0.00684278,-0.00801515,0.99842672,0.111165
50,0.849548563,-0.00072645,-0.00271858,1.78308738,-0.05533009,0.0064665,-0.0081753,0.99841371,0.044822
51,0.865529907,-0.00072582,-0.00279292,1.78323382,-0.05469329,0.00910314,-0.00852313,0.99842533,0.0845
52,0.882528058,-0.00072631,-0.00285238,1.78332904,-0.05411902,0.00811231,-0.00890771,0.9984618,0.083461
53,0.898952663,-0.00072326,-0.00289882,1.78330929,-0.05376582,0.00918054,-0.00898341,0.99847096,0.063335
54,0.915403935,-0.00071968,-0.00293085,1.78332502,-0.05191623,0.00681456,-0.00913301,0.99858643,0.095948
55,0.932288181,-0.00071852,-0.00293513,1.78331354,-0.05129796,0.00737739,-0.00911665,0.99861453,0.127606
56,0.948867035,-0.00071712,-0.00291047,1.7835289,-0.0468469,0.00723813,-0.00898228,0.99883547,0.121894
57,0.965573774,-0.00072096,-0.00284932,1.78350745,-0.04551564,0.00809406,-0.00891908,0.99889102,0.110343
58,0.982339662,-0.00072408,-0.00277035,1.78350164,-0.0456035,0.00741058,-0.00844818,0.99889641,0.078879
59,0.998983557,-0.00072624,-0.002686,1.78352524,-0.04534544,0.00732463,-0.00825547,0.9989104,0.079531
60,1.015676054,-0.00072556,-0.00260817,1.78309895,-0.04686226,0.00887938,-0.00796409,0.99883014,0.138613
61,1.032269351,-0.00072771,-0.00254897,1.78334137,-0.04742541,0.00832589,-0.00761669,0.99881104,0.094063
62,1.049086487,-0.0007283,-0.00250657,1.78324698,-0.04848662,0.00921345,-0.00736004,0.99875422,0.130052
63,1.065657454,-0.00072938,-0.00248999,1.78344033,-0.04946972,0.00663805,-0.00701454,0.99872893,0.05218
64,1.082471217,-0.00073071,-0.00249686,1.78330787,-0.05127669,0.008667,-0.00693671,0.99862278,0.082795
65,1.099765533,-0.00073356,-0.00253681,1.78335568,-0.05397706,0.00792797,-0.00709765,0.99848548,0.061636
66,1.115937384,-0.00073249,-0.00260677,1.7834277,-0.05506233,0.00855497,-0.00712679,0.99842083,0.108113
67,1.132642278,-0.00073443,-0.00271346,1.78336395,-0.05658906,0.00472447,-0.00709449,0.99836117,0.073715
68,1.149462305,-0.00073509,-0.00283286,1.78320523,-0.05718492,0.00601679,-0.00758003,0.9983167,0.10828
69,1.165941089,-0.00073547,-0.00296405,1.78376842,-0.05738024,0.00785212,-0.00781002,0.99829097,0.097085
70,1.182706962,-0.00073148,-0.00309013,1.78302797,-0.05754967,0.00966629,-0.00820422,0.99826213,0.064533
71,1.199618185,-0.00072902,-0.00319831,1.78334738,-0.05680146,0.00735779,-0.00850841,0.99832212,0.05982
72,1.215933735,-0.00073073,-0.0032794,1.78328424,-0.05443402,0.00981784,-0.00879522,0.99843036,0.100686
73,1.232564435,-0.00073023,-0.00332569,1.78340906,-0.05220917,0.00863648,-0.00902783,0.99855802,0.085783
74,1.250269924,-0.00073111,-0.00333396,1.78334574,-0.05058305,0.00849411,-0.00918405,0.99864151,0.112916
75,1.265883605,-0.00073051,-0.00330908,1.78347082,-0.04720445,0.00718305,-0.00916877,0.99881734,0.085995
76,1.282732647,-0.00072849,-0.00323688,1.78349933,-0.04518728,0.0082479,-0.00921947,0.99890194,0.11651
77,1.29938672,-0.00072652,-0.00312115,1.78356414,-0.04243576,0.00785535,-0.00904097,0.99902741,0.121643
78,1.316543936,-0.00072613,-0.0029784,1.78354067,-0.0404977,0.00596986,-0.00859201,0.99912485,0.132446
79,1.332685622,-0.0007249,-0.00280809,1.78353912,-0.03840329,0.00825952,-0.00840697,0.99919282,0.120256
80,1.349421528,-0.00072428,-0.00263471,1.7834517,-0.03796205,0.00821679,-0.00789286,0.99921423,0.084178
81,1.365903637,-0.00072585,-0.00246647,1.78333167,-0.0394786,0.00879166,-0.0076875,0.99915217,0.123276
82,1.382780627,-0.00072646,-0.00231535,1.78331988,-0.04092298,0.01004456,-0.00746469,0.99908393,0.090798
83,1.399396303,-0.00072622,-0.00218939,1.78362059,-0.0422843,0.00603993,-0.00711918,0.999062,0.112687
84,1.415885939,-0.00072638,-0.00209818,1.78353186,-0.047575,0.00787465,-0.00696774,0.99881232,0.180132
85,1.432898665,-0.0007252,-0.00205328,1.78346055,-0.04997617,0.00857089,-0.00708238,0.99868852,0.125826
86,1.44957571,-0.00072312,-0.00205131,1.78333835,-0.05231343,0.00943212,-0.00707694,0.99856109,0.083418
87,1.465985038,-0.00072191,-0.0020901,1.78324637,-0.05555683,0.00728915,-0.00700595,0.99840434,0.174347
88,1.482903358,-0.00072351,-0.00216517,1.7833439,-0.05552587,0.00478433,-0.00722238,0.99841966,0.158432
89,1.499368657,-0.00072162,-0.00227561,1.78336382,-0.05673215,0.00593683,-0.00764842,0.99834249,0.110693
90,1.516190645,-0.00072397,-0.00239529,1.78335488,-0.0580328,0.00745997,-0.00788103,0.9982557,0.088206
91,1.532672364,-0.00072362,-0.00253862,1.78324335,-0.05828284,0.00946376,-0.00831875,0.99822059,0.070809
92,1.549524843,-0.000721,-0.00267785,1.78326864,-0.05818016,0.00737157,-0.00852948,0.99824244,0.112993
93,1.566162211,-0.00071779,-0.00280343,1.7832431,-0.05750843,0.00813391,-0.00885567,0.99827261,0.063773
94,1.583244981,-0.00072067,-0.00291168,1.78336848,-0.0567161,0.00731764,-0.00903333,0.99832266,0.053178
95,1.599706303,-0.00072317,-0.00298651,1.78329209,-0.054707,0.00735695,-0.00916094,0.99843332,0.129374
96,1.616232662,-0.00072257,-0.00302556,1.78325286,-0.05321087,0.00745152,-0.0091091,0.99851395,0.117563
97,1.632851349,-0.00072527,-0.00303158,1.78329647,-0.05145886,0.00720739,-0.00906226,0.99860799,0.109999
98,1.649677876,-0.00072538,-0.00301567,1.7836456,-0.04862682,0.00562656,-0.00878085,0.99876257,0.098551
99,1.666326705,-0.00072925,-0.00296657,1.78329316,-0.04826099,0.00738662,-0.00854225,0.99877092,0.118551
100,1.682837582,-0.00072609,-0.002898,1.78351447,-0.04586629,0.00699662,-0.00826616,0.99888888,0.12106
101,1.700718492,-0.00072907,-0.0028192,1.78342611,-0.04489628,0.00749245,-0.0080048,0.99893148,0.138246
102,1.716334123,-0.00073181,-0.00273763,1.78340897,-0.04554012,0.00611075,-0.00746735,0.99891591,0.125562
103,1.733006768,-0.00073222,-0.00266825,1.78351748,-0.04648378,0.00494186,-0.00723691,0.99888061,0.111592
104,1.749668585,-0.00073388,-0.00262143,1.78343669,-0.04855474,0.00810554,-0.00718432,0.99876179,0.104293
105,1.766357278,-0.00073428,-0.00260349,1.78341276,-0.0503313,0.00929265,-0.00719041,0.99866346,0.097509
106,1.783421141,-0.00073393,-0.00260445,1.78353588,-0.05083317,0.007502,-0.0070511,0.99865409,0.103555
107,1.799675104,-0.00073239,-0.00262595,1.78343669,-0.05313616,0.00820382,-0.00720625,0.99852757,0.123394
108,1.816353819,-0.00073263,-0.00267929,1.78333147,-0.0543279,0.00558129,-0.00720969,0.99848152,0.066948
109,1.832946283,-0.00073161,-0.00274807,1.78323454,-0.05557764,0.00729378,-0.007356,0.99840063,0.044259
110,1.849524236,-0.00072994,-0.00284493,1.78313579,-0.05655588,0.00905772,-0.00790153,0.99832708,0.070735
111,1.866144786,-0.00073029,-0.00295224,1.78336367,-0.05822161,0.00713575,-0.00805775,0.99824566,0.128919
112,1.883093008,-0.00072941,-0.0030607,1.78341458,-0.05581538,0.00732698,-0.00846398,0.99837834,0.073698
113,1.899603088,-0.00072661,-0.00314521,1.78327127,-0.05521133,0.0094935,-0.00879133,0.99839085,0.061566
114,1.916513955,-0.00072604,-0.0031991,1.78335704,-0.05336723,0.0068345,-0.00886944,0.99851217,0.09806
115,1.933205385,-0.00072829,-0.00322554,1.78352432,-0.051714,0.00891944,-0.0091697,0.99858,0.089273
116,1.949580784,-0.00072825,-0.00322936,1.78344318,-0.05080834,0.00930325,-0.00909244,0.9986237,0.114454
117,1.966250657,-0.00072818,-0.00321314,1.78368107,-0.04850566,0.00763667,-0.00912903,0.99875199,0.151335
118,1.983199069,-0.0007277,-0.00316722,1.78340191,-0.04685732,0.00817512,-0.00896333,0.99882792,0.09903
119,1.999881131,-0.00072926,-0.00308338,1.78305589,-0.04487003,0.009144,-0.00889368,0.99891139,0.099312
120,2.01697579,-0.00072856,-0.00296436,1.78367048,-0.04185666,0.00801048,-0.00844339,0.99905584,0.07521
121,2.033583241,-0.00072939,-0.00282683,1.78374223,-0.03948509,0.00620785,-0.0081625,0.99916754,0.11869
122,2.052081326,-0.00073272,-0.00270206,1.78399414,-0.0408956,0.00366113,-0.00768609,0.99912715,0.046026
123,2.067450883,-0.00073289,-0.00258898,1.78331489,-0.04430171,0.01088061,-0.00765013,0.99892965,0.081639
124,2.083245184,-0.00073297,-0.00250779,1.78322533,-0.04567693,0.00850375,-0.00728379,0.99889351,0.116669
125,2.09991377,-0.00073185,-0.00244032,1.78373401,-0.04469893,0.00418873,-0.00701134,0.99896712,0.136631
126,2.116503631,-0.00073178,-0.00238271,1.78356484,-0.0464071,0.00514614,-0.00703657,0.99888457,0.133932
127,2.133884503,-0.00073066,-0.00234492,1.78352727,-0.04816479,0.00891383,-0.00716825,0.9987739,0.083702
128,2.150600736,-0.00072706,-0.00234048,1.78363746,-0.04974786,0.00738859,-0.00716649,0.99870877,0.075138
129,2.166627419,-0.00072867,-0.00237966,1.78329404,-0.0550921,0.0079352,-0.00740141,0.99842231,0.108781
130,2.183453083,-0.00072723,-0.00246408,1.78332686,-0.05550858,0.00646689,-0.00764792,0.99840798,0.084167
131,2.200402642,-0.00072556,-0.00256581,1.78354403,-0.05437297,0.00956799,-0.00803349,0.99844254,0.075877
132,2.216609951,-0.0007217,-0.00265534,1.78358136,-0.05389225,0.00917413,-0.00823692,0.99847064,0.078226
133,2.233552353,-0.0007205,-0.0027189,1.7833891,-0.05390454,0.00672659,-0.00858256,0.99848655,0.041396
134,2.25009064,-0.00071646,-0.00276523,1.78359541,-0.05267322,0.00948661,-0.00888037,0.99852725,0.059016
135,2.266576012,-0.00071807,-0.00280613,1.78333631,-0.05305662,0.00763105,-0.00908142,0.99852105,0.072748
136,2.283479087,-0.00071989,-0.00285034,1.78340749,-0.05334669,0.00648639,-0.00924739,0.99851216,0.118892
137,2.300083008,-0.00071855,-0.00288077,1.78363506,-0.05156643,0.00708483,-0.00928226,0.9986013,0.105203
138,2.317355191,-0.00071858,-0.00288228,1.78368288,-0.04917546,0.00833895,-0.00917279,0.99871322,0.095458
139,2.333470753,-0.00072052,-0.00283535,1.78335095,-0.04629738,0.00759972,-0.00895961,0.99885861,0.104654
140,2.350196934,-0.00072039,-0.00275013,1.78358777,-0.04354077,0.00529399,-0.0086279,0.99900037,0.112015
141,2.366777035,-0.00072293,-0.00266548,1.78376923,-0.04539292,0.00491801,-0.00827763,0.99892281,0.11461
142,2.383488463,-0.00072397,-0.00261213,1.78338916,-0.04905179,0.00674039,-0.00792396,0.99874206,0.152
143,2.400232857,-0.00072833,-0.00258661,1.78312053,-0.05039025,0.01044285,-0.007705,0.99864528,0.055547
144,2.416683964,-0.00072996,-0.00257562,1.78340788,-0.04881355,0.00952202,-0.00735859,0.99873541,0.086153
145,2.433437313,-0.00072966,-0.00255737,1.783329,-0.04826321,0.00967815,-0.00721607,0.9987617,0.076624
146,2.450577499,-0.00073187,-0.0025394,1.78339063,-0.04905751,0.00869933,-0.00711472,0.99873273,0.089435
147,2.466855452,-0.00073325,-0.00254621,1.78343968,-0.0510256,0.00947442,-0.00714745,0.99862683,0.100429
148,2.483549695,-0.00073453,-0.00259979,1.78343631,-0.0558498,0.00937323,-0.00722572,0.99836904,0.118035
149,2.500420727,-0.00073423,-0.00270667,1.78331058,-0.05750448,0.00418331,-0.00716774,0.99831075,0.099395
150,2.516925431,-0.00073304,-0.0028292,1.78323507,-0.0574712,0.00773709,-0.00756918,0.99828849,0.039001
151,2.533775903,-0.00073019,-0.00295026,1.78339278,-0.05697858,0.00743722,-0.00787516,0.99831664,0.092908
152,2.550495396,-0.00072777,-0.00304046,1.78320025,-0.05494419,0.00788902,-0.00813229,0.99842514,0.064378
153,2.567025066,-0.000728,-0.00309587,1.78336323,-0.05424128,0.00839347,-0.00855755,0.99845591,0.088973
154,2.584110771,-0.00072783,-0.00313922,1.78341257,-0.05245123,0.00878803,-0.00869056,0.998547,0.085018
155,2.600400247,-0.00072678,-0.00317629,1.78339588,-0.05311004,0.00880995,-0.00899317,0.9985093,0.071601
156,2.617136885,-0.00072682,-0.0031999,1.78339071,-0.05181795,0.00823386,-0.00922299,0.99858001,0.092789
157,2.633836608,-0.00072279,-0.00319184,1.78350613,-0.04968021,0.00689393,-0.00918469,0.99869915,0.112747
158,2.650674262,-0.00071985,-0.00312474,1.78320777,-0.04464945,0.00867737,-0.00913936,0.99892322,0.101371
159,2.667174422,-0.00072003,-0.00300152,1.78344626,-0.04225003,0.00646463,-0.00902797,0.99904536,0.093533
160,2.683868218,-0.00072385,-0.00284653,1.78317605,-0.04040106,0.00758512,-0.00876659,0.99911629,0.087033
161,2.701172332,-0.00072614,-0.00269718,1.78360747,-0.04103958,0.00209741,-0.00826732,0.99912112,0.047895
162,2.717124372,-0.00072731,-0.00257131,1.78337963,-0.04301096,0.00833298,-0.00824654,0.99900581,0.077707
163,2.734902669,-0.00072267,-0.00246153,1.78322362,-0.04365296,0.00777241,-0.00771051,0.99898676,0.16103
164,2.751052546,-0.00072159,-0.00235753,1.78351004,-0.0428568,0.00785948,-0.0076477,0.99902104,0.155684
165,2.767648648,-0.00071882,-0.00226664,1.78311456,-0.04431042,0.01038075,-0.00730798,0.99893715,0.174952
166,2.783971269,-0.00072159,-0.00219244,1.7835416,-0.04500008,0.00452046,-0.00698453,0.99895234,0.154934
167,2.800605894,-0.00072485,-0.00215925,1.7834042,-0.05133154,0.0057955,-0.00686935,0.99864123,0.150649
168,2.817468241,-0.00072693,-0.00218653,1.78326734,-0.05421631,0.00634924,-0.00699784,0.99848451,0.12064
169,2.834413985,-0.00072803,-0.00228372,1.78327362,-0.05621896,0.00724215,-0.00728731,0.9983656,0.089511
170,2.851716415,-0.00072651,-0.00240127,1.78323501,-0.05809634,0.00649202,-0.00748758,0.99826179,0.130492
171,2.871304184,-0.00072298,-0.00253307,1.78309139,-0.05789128,0.00909564,-0.00785954,0.99825052,0.078743
172,2.884419314,-0.00071986,-0.00265238,1.78324084,-0.05677821,0.00881062,-0.00807837,0.99831525,0.100967
173,2.90119973,-0.00072105,-0.0027691,1.78319199,-0.05692703,0.00662265,-0.00823514,0.99832241,0.047991
174,2.917358823,-0.00072361,-0.00288608,1.78358508,-0.05660424,0.00859461,-0.00863791,0.99832233,0.070991
175,2.934169395,-0.00072543,-0.00301006,1.78341921,-0.05842121,0.00665521,-0.00888672,0.99823028,0.079078
176,2.951028918,-0.00072626,-0.00312298,1.78343182,-0.0561746,0.00664103,-0.00909236,0.99835747,0.105284
177,2.967577113,-0.00072642,-0.00319362,1.78346013,-0.05318412,0.00834689,-0.00918425,0.9985076,0.088668
178,2.984593986,-0.00072315,-0.0032038,1.78353008,-0.05001171,0.00761713,-0.00916468,0.99867753,0.105917
179,3.000966755,-0.00072447,-0.00316613,1.78335085,-0.04685179,0.00602216,-0.0089528,0.99884358,0.104
180,3.017515633,-0.00072632,-0.00308965,1.78301974,-0.04593697,0.00951792,-0.00888849,0.99885945,0.110955
181,3.034205759,-0.00072796,-0.00300387,1.78307083,-0.04654638,0.0087472,-0.00865448,0.99884034,0.103888
182,3.050861579,-0.00072917,-0.0029145,1.78332191,-0.04544839,0.0067177,-0.00825286,0.99891001,0.13475
183,3.067631636,-0.00073184,-0.00282326,1.78358981,-0.04220543,0.00736441,-0.00810741,0.99904892,0.124345
184,3.084122247,-0.00073126,-0.00271768,1.78358753,-0.04272983,0.00661054,-0.00762995,0.99903566,0.083695
185,3.101336478,-0.00072884,-0.00260301,1.78323946,-0.04358407,0.01006929,-0.00756179,0.9989704,0.083268
186,3.117376924,-0.00072777,-0.00249933,1.78347354,-0.04377636,0.00997094,-0.00727569,0.9989651,0.140888
187,3.134329366,-0.00072818,-0.00243689,1.78338869,-0.04765559,0.00708692,-0.00709261,0.9988135,0.155231
188,3.151250685,-0.00072771,-0.00242647,1.78348144,-0.05028138,0.0049924,-0.00696786,0.99869831,0.110137
189,3.167606921,-0.00072911,-0.00245426,1.78358424,-0.05299575,0.00467332,-0.00709887,0.99855857,0.095429
190,3.184878491,-0.00073069,-0.00251462,1.78307944,-0.05504753,0.0085123,-0.00741151,0.99841994,0.052251
191,3.201773451,-0.00072853,-0.00258184,1.78299939,-0.05425495,0.01079245,-0.00761844,0.99843972,0.092982
192,3.217832431,-0.00072793,-0.0026545,1.78318567,-0.05586806,0.00794585,-0.00768952,0.99837693,0.049599
193,3.235396246,-0.00072701,-0.00274299,1.78323944,-0.05717111,0.00666221,-0.0079731,0.99831033,0.04368
194,3.251361472,-0.0007244,-0.00284794,1.78299031,-0.0573208,0.0080824,-0.00835493,0.99828813,0.076709
195,3.26780739,-0.00072565,-0.00296233,1.78329254,-0.05830606,0.00653809,-0.0085867,0.99824041,0.095753
196,3.284239649,-0.00072411,-0.00306827,1.7832547,-0.05561649,0.00837898,-0.00884376,0.99837788,0.093896
197,3.301330036,-0.00072362,-0.00313326,1.78317517,-0.05384832,0.00858842,-0.00907533,0.99847095,0.084436
198,3.317899117,-0.00072437,-0.00315288,1.78324308,-0.05131402,0.00986936,-0.0091772,0.99859163,0.094982
199,3.334552398,-0.00072449,-0.00314107,1.78332614,-0.04954843,0.00724146,-0.00905814,0.99870439,0.098445
200,3.351312727,-0.00072462,-0.00309906,1.78363563,-0.04617986,0.00767876,-0.00897789,0.99886328,0.080446
201,3.367874742,-0.00072572,-0.00304371,1.78297557,-0.04757747,0.00858988,-0.00892919,0.9987907,0.109962
202,3.384705654,-0.00072547,-0.0029703,1.78350818,-0.04530943,0.00677137,-0.00854839,0.99891347,0.140274
203,3.401188724,-0.00072717,-0.00287642,1.78352134,-0.04294005,0.00863556,-0.00835121,0.99900542,0.120159
204,3.417767349,-0.00072652,-0.00276365,1.7832829,-0.0428848,0.00693984,-0.00795466,0.99902425,0.09719
205,3.434917046,-0.00073032,-0.00264225,1.78346526,-0.04174256,0.00722343,-0.00763609,0.99907311,0.106048
206,3.451390826,-0.00073107,-0.00252445,1.78306107,-0.04406237,0.00917902,-0.00747757,0.99895863,0.090125
207,3.468110354,-0.00072828,-0.00243613,1.78342835,-0.04516123,0.00524686,-0.00715319,0.99894032,0.101063
208,3.484954554,-0.0007286,-0.00239011,1.78325564,-0.04908234,0.00617863,-0.00713782,0.99875012,0.117382
209,3.502534863,-0.00072779,-0.00237723,1.78329444,-0.05051088,0.00483931,-0.00711769,0.99868642,0.090666
210,3.519246837,-0.00072702,-0.00238541,1.78327283,-0.05094568,0.0052523,-0.00716214,0.99866193,0.102862
