t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.003787355,0.017217,1.294992,0.131269,-0.05085563,0.00716252,-0.00689189,0.99865655,-0.000720357,-0.002912612,1.783280021
0.020454022,0.019913,1.273427,0.174142,-0.054621767,0.006621091,-0.007009914,0.998460557,-0.000720357,-0.002912612,1.783280021
0.037120688,0.020998,1.19647,-0.006887,-0.055471243,0.007611522,-0.007067882,0.998406255,-0.000720357,-0.002912612,1.783280021
0.053787355,0.016965,1.089823,0.018756,-0.056715387,0.006999565,-0.007255163,0.998339488,-0.000720357,-0.002912612,1.783280021
0.070454022,0.02051,0.969514,-0.003159,-0.058524682,0.007981097,-0.007502725,0.998225863,-0.000720357,-0.002912612,1.783280021
0.087120688,0.015076,0.825858,-0.195383,-0.059159412,0.006445571,-0.007747517,0.998197673,-0.000720357,-0.002912612,1.783280021
0.103787355,0.016861,0.675433,-0.283419,-0.059517902,0.007967492,-0.008152089,0.998162152,-0.000720357,-0.002912612,1.783280021
0.120454022,0.011258,0.529012,-0.138347,-0.058432373,0.009686372,-0.008533601,0.998207899,-0.000720357,-0.002912612,1.783280021
0.137120688,0.009785,0.387432,-0.093554,-0.058059243,0.008532791,-0.008705107,0.998238717,-0.000720357,-0.002912612,1.783280021
0.153787355,0.009727,0.250412,0.172981,-0.057701724,0.008133622,-0.00885664,0.998261446,-0.000720357,-0.002912612,1.783280021
0.170454022,0.004718,0.121167,-0.070958,-0.058152895,0.004919713,-0.008809886,0.998256692,-0.000720357,-0.002912612,1.783280021
0.187120688,0.006246,0.001532,-0.015214,-0.057332453,0.006019894,-0.008676245,0.998299291,-0.000720357,-0.002912612,1.783280021
0.203787355,-0.000284,-0.108872,-0.055184,-0.057659494,0.004897473,-0.008612293,0.998287146,-0.000720357,-0.002912612,1.783280021
0.220454022,0.002125,-0.198338,0.272452,-0.054227013,0.00650647,-0.00837914,0.998472276,-0.000720357,-0.002912612,1.783280021
0.237120688,-0.000542,-0.264657,0.035441,-0.054492267,0.007291671,-0.008169047,0.998454151,-0.000720357,-0.002912612,1.783280021
0.253787355,-0.003374,-0.318328,0.063559,-0.05299399,0.005718854,-0.008019233,0.998546255,-0.000720357,-0.002912612,1.783280021
0.270454022,0.000251,-0.354923,0.003518,-0.052882256,0.00434707,-0.007527215,0.998562923,-0.000720357,-0.002912612,1.783280021
0.287120688,-0.008393,-0.376749,0.028649,-0.052571015,0.008263431,-0.007544253,0.998554499,-0.000720357,-0.002912612,1.783280021
0.303787355,-0.007907,-0.394412,0.033303,-0.052529206,0.006862709,-0.007321448,0.998568967,-0.000720357,-0.002912612,1.783280021
0.320454022,-0.013021,-0.415921,0.031589,-0.051519379,0.007390361,-0.007169296,0.998618915,-0.000720357,-0.002912612,1.783280021
0.337120688,-0.015169,-0.44648,0.228389,-0.052718111,0.006842819,-0.007033534,0.998561218,-0.000720357,-0.002912612,1.783280021
0.353787355,-0.017862,-0.491809,-0.015898,-0.053750571,0.008384813,-0.006995135,0.998494687,-0.000720357,-0.002912612,1.783280021
0.370454022,-0.019911,-0.54307,0.130689,-0.053775164,0.006287561,-0.007012055,0.998508653,-0.000720357,-0.002912612,1.783280021
0.387120688,-0.018733,-0.604575,0.020791,-0.054843766,0.008356347,-0.007209418,0.998433952,-0.000720357,-0.002912612,1.783280021
0.403787355,-0.018737,-0.67084,-0.225452,-0.0546109,0.009724727,-0.007637677,0.998431142,-0.000720357,-0.002912612,1.783280021
