frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,948.910407,508.004961,806.506592,654.431335,1095.49292,650.242371,1091.163574,361.73349,802.732239,366.159912,34.4405,0
1,0,948.817685,509.207295,806.49292,655.294617,1095.509644,651.51355,1091.203735,363.057068,802.797913,367.553131,33.6667,0
2,0,948.875607,509.572977,806.433594,655.68457,1095.465698,651.714111,1091.277832,363.502197,802.818237,367.948395,34.4231,0
3,0,948.864157,509.512685,806.439026,655.583557,1095.428467,651.590637,1091.309204,363.421387,802.810242,367.929504,34.2488,0
4,0,948.862227,509.06737,806.503479,655.078979,1095.459229,651.092102,1091.230591,363.045898,802.76355,367.525421,34.6864,0
5,0,948.869754,508.384739,806.502502,654.46814,1095.421265,650.246948,1091.227051,362.311554,802.70459,366.896515,33.6967,0
6,0,948.896901,507.242989,806.562134,653.506653,1095.567993,649.010986,1091.112061,361.102234,802.718079,365.950806,33.8607,0
7,0,948.911641,505.727479,806.624573,652.039062,1095.647827,647.338074,1091.061035,359.557465,802.644409,364.569458,34.2014,0
8,0,948.954453,503.767874,806.759705,650.130066,1095.713989,645.149719,1091.040283,357.517792,802.591675,362.76825,34.1944,0
9,0,948.98328,501.570774,806.869385,647.904907,1095.791016,642.891907,1091.018555,355.317596,802.561829,360.62149,34.2344,0
10,0,948.985243,499.458423,806.840942,645.980469,1095.885742,640.779175,1090.911621,353.161011,802.471436,358.509674,34.0737,0
11,0,948.899369,497.79413,806.981567,644.327942,1095.970459,639.15625,1090.741333,351.338623,802.333862,356.917969,34.4904,0
12,0,948.893161,496.648667,807.00177,643.243958,1095.932739,638.020508,1090.756226,350.082642,802.297607,355.703735,33.933,0
13,0,948.884015,495.928274,806.988403,642.586426,1095.940186,637.306824,1090.708862,349.343262,802.263855,354.968903,34.5327,0
14,0,948.8405,495.393967,806.968384,642.056702,1095.876099,636.849854,1090.712646,348.731201,802.305908,354.420074,34.0253,0
15,0,948.849625,495.115664,806.916077,641.747192,1095.805908,636.60376,1090.776855,348.490662,802.325684,354.043823,34.1854,0
16,0,948.853752,495.058703,806.774231,641.781311,1095.811768,636.684509,1090.766724,348.508087,802.439636,353.957062,34.2628,0
17,0,948.851774,495.590125,806.794922,642.22583,1095.675903,637.382141,1090.872925,348.991272,802.417236,354.174347,33.5875,0
18,0,948.847606,496.623994,806.63446,643.287598,1095.597656,638.45575,1090.884033,350.142639,802.464844,355.147217,34.3552,0
19,0,948.69661,498.05231,806.494324,644.572021,1095.455688,640.109497,1090.952393,351.477478,802.50354,356.542999,32.8028,0
20,0,948.670434,499.298226,806.440918,645.738708,1095.377686,641.346863,1090.9104,352.846985,802.494629,357.76416,34.2336,0
21,0,948.795712,500.123701,806.380737,646.456787,1095.288086,642.190796,1091.025024,353.981384,802.54895,358.2948,34.4032,0
22,0,948.769549,500.516737,806.270996,646.760315,1095.286011,642.6651,1091.062622,354.484039,802.63562,358.739502,33.973,0
23,0,948.799158,500.776406,806.344299,646.933838,1095.299805,642.87854,1091.086304,354.791046,802.648071,359.013336,34.405,0
24,0,948.824331,501.012786,806.357483,647.20636,1095.314453,643.122437,1091.125854,354.988861,802.670532,359.229401,33.836,0
25,0,948.781205,501.243325,806.344238,647.455627,1095.299072,643.317139,1091.157837,355.092957,802.69342,359.586548,34.8581,0
26,0,948.834955,501.133117,806.351746,647.424316,1095.378784,643.099426,1091.083618,355.082733,802.647095,359.511658,33.6642,0
27,0,948.828306,500.421094,806.436462,646.669678,1095.516968,642.218079,1090.991089,354.407776,802.56604,359.036285,34.322,0
28,0,948.83173,499.2503,806.532898,645.694946,1095.506592,640.767517,1090.948242,352.993286,802.512207,358.075928,33.6577,0
29,0,948.829702,497.996323,806.676025,644.397827,1095.668945,639.517334,1090.911255,351.669098,802.440186,356.908752,34.1383,0
30,0,948.885805,496.961518,806.81604,643.467407,1095.781616,638.4328,1090.918579,350.493774,802.418823,355.903229,33.4699,0
31,0,948.897551,496.425546,806.912964,643.072266,1095.847656,637.909729,1090.832397,349.8302,802.401672,355.378693,33.3232,0
32,0,948.88947,496.27693,806.983948,642.956238,1095.942505,637.780029,1090.799683,349.592773,802.334229,355.252838,33.8715,0
33,0,948.917077,496.264297,807.023438,642.975525,1095.968018,637.733765,1090.773438,349.591614,802.313538,355.22525,33.7223,0
34,0,948.908998,496.297732,807.050903,643.055786,1095.975464,637.746155,1090.768188,349.538544,802.306763,355.295807,34.2754,0
35,0,948.844996,496.528419,807.014099,643.261108,1095.944824,638.119202,1090.728149,349.741669,802.292603,355.464569,33.7232,0
36,0,948.87788,497.255106,806.999451,643.992615,1095.912842,638.908813,1090.772705,350.500641,802.303955,356.045563,34.9715,0
37,0,948.843388,498.517328,806.922791,645.298584,1095.859375,640.327087,1090.825317,351.672638,802.312012,357.175018,33.7934,0
38,0,948.895124,500.147166,806.847168,646.888611,1095.756592,642.023621,1090.890015,353.460541,802.405701,358.630127,33.1538,0
39,0,948.874365,501.822297,806.722839,648.469421,1095.64624,643.723389,1090.981934,355.22052,802.498535,360.304108,34.01,0
40,0,948.855413,503.268135,806.584045,649.896912,1095.605591,645.277161,1091.075806,356.691895,802.61731,361.754639,34.242,0
41,0,948.769384,504.2379,806.494202,650.552124,1095.471313,646.390625,1091.136353,357.829285,802.677246,362.676056,34.0305,0
42,0,948.842632,505.02567,806.44281,651.296997,1095.435059,647.201355,1091.165039,358.833862,802.713684,363.2995,34.2038,0
43,0,948.839613,505.659264,806.38623,651.968445,1095.395752,647.786072,1091.19873,359.446899,802.782959,364.016846,34.0156,0
44,0,948.85673,506.060491,806.371948,652.388,1095.380005,648.095703,1091.183105,359.89566,802.777466,364.455688,33.8723,0
45,0,948.817105,506.172248,806.348877,652.403015,1095.359985,648.214172,1091.170044,360.059814,802.780579,364.621124,34.0779,0
46,0,948.814532,505.820947,806.440002,652.005493,1095.418579,647.760254,1091.130615,359.696411,802.763306,364.41687,34.2295,0
47,0,948.830952,504.721404,806.453979,650.90918,1095.514282,646.567871,1091.058838,358.686707,802.723877,363.43219,34.2734,0
48,0,948.91811,503.341542,806.569763,649.612305,1095.546387,644.996277,1091.108643,357.232941,802.68573,362.069275,34.0335,0
49,0,948.866295,501.909253,806.697205,648.206665,1095.646118,643.559875,1090.979004,355.669861,802.577515,360.732513,34.2645,0
50,0,948.917492,500.638472,806.715088,647.053467,1095.70459,642.194946,1090.978394,354.369171,802.445679,359.386047,34.079,0
51,0,948.918091,499.520931,806.770874,646.115906,1095.796875,640.996948,1090.863159,353.13443,802.469666,358.459442,33.517,0
52,0,948.880716,498.69885,806.931702,645.328125,1095.87561,640.082214,1090.758911,352.142731,802.301697,357.715485,34.8069,0
53,0,948.945849,498.028772,806.991821,644.724365,1095.919067,639.363098,1090.798218,351.438232,802.341248,357.04892,34.4516,0
54,0,948.966213,497.554973,807.106201,644.287964,1096.068848,638.977295,1090.762695,350.887695,802.304565,356.55661,34.3966,0
55,0,948.965624,497.46037,807.081482,644.230164,1096.105591,638.94812,1090.758423,350.785065,802.367249,356.493408,34.2436,0
56,0,948.989205,497.829466,807.106689,644.648804,1096.06958,639.463501,1090.804565,351.07962,802.416748,356.68454,34.9331,0
57,0,948.937833,498.729635,807.045532,645.56311,1095.96936,640.391907,1090.792603,351.934998,802.373108,357.51712,34.7853,0
58,0,948.93184,499.871778,806.866638,646.602051,1095.801636,641.641602,1090.879883,353.262512,802.447693,358.474213,34.0411,0
59,0,948.885571,501.115844,806.804626,647.756287,1095.693359,642.942627,1090.924438,354.518829,802.448547,359.647247,33.5624,0
60,0,948.83876,502.209715,806.649841,648.756836,1095.651611,644.172852,1091.04248,355.647339,802.566223,360.769043,34.2152,0
61,0,948.863473,503.067577,806.53656,649.534668,1095.514771,645.054932,1091.087891,356.705963,802.648987,361.503143,34.4108,0
62,0,948.805079,503.694682,806.447876,650.017151,1095.410034,645.757751,1091.185669,357.348175,802.714294,362.129852,33.2317,0
63,0,948.886064,503.937914,806.365845,650.184448,1095.322632,645.997009,1091.231445,357.870789,802.763,362.182953,33.4912,0
64,0,948.817849,503.84576,806.296692,650.002991,1095.245972,645.895142,1091.27832,357.750763,802.795105,362.189636,33.3554,0
65,0,948.821018,503.250007,806.284607,649.428528,1095.275146,645.146851,1091.163574,357.270294,802.725037,361.700165,34.2709,0
66,0,948.764413,502.260256,806.324097,648.324768,1095.260742,644.148682,1091.193604,356.207153,802.737244,360.826233,33.969,0
67,0,948.788056,500.693026,806.296143,646.724426,1095.318115,642.570801,1091.108154,354.837708,802.65509,359.199738,34.3547,0
68,0,948.737263,498.955967,806.392029,645.104248,1095.441528,640.707886,1090.981445,352.911438,802.529297,357.683594,35.0063,0
69,0,948.744897,497.075461,806.487305,643.268555,1095.417603,638.663757,1090.898804,350.988922,802.543945,355.942566,34.1383,0
70,0,948.841637,495.232102,806.579712,641.663635,1095.605347,636.684326,1090.920898,348.988586,802.466248,354.154144,33.9718,0
71,0,948.869277,493.690176,806.773865,640.141357,1095.733521,635.081848,1090.828613,347.379242,802.370667,352.650513,34.4975,0
72,0,948.831299,492.470019,806.77002,639.145325,1095.7948,633.879822,1090.707642,345.985657,802.350037,351.524231,34.0811,0
73,0,948.834445,491.828144,806.901062,638.572021,1095.859009,633.22876,1090.645752,345.21048,802.240723,350.841888,33.9174,0
74,0,948.790872,491.702685,806.931885,638.510681,1095.904907,633.148987,1090.58313,344.963745,802.173157,350.733582,33.5394,0
75,0,948.831957,492.068625,806.974426,638.959045,1095.921631,633.59259,1090.572998,345.298828,802.153015,350.93985,33.6572,0
76,0,948.813304,493.141976,807.047241,640.028931,1095.921631,634.713867,1090.620117,346.212799,802.157349,352.005432,34.6859,0
77,0,948.857283,494.77579,807.000183,641.723145,1095.946045,636.500305,1090.647217,347.89801,802.265808,353.530426,34.0917,0
78,0,948.853649,496.835859,806.885254,643.675232,1095.860474,638.778992,1090.76123,350.059387,802.361694,355.389862,33.8889,0
79,0,948.88242,499.307161,806.850159,646.164429,1095.78894,641.315674,1090.858398,352.508087,802.457214,357.763916,33.5171,0
80,0,948.906103,501.863735,806.751831,648.555664,1095.610229,643.980042,1091.072876,355.158905,802.552673,360.087158,33.9235,0
81,0,948.861541,504.251628,806.603821,650.898193,1095.574463,646.462646,1091.079346,357.64621,802.640686,362.517578,34.2565,0
82,0,948.916521,506.426178,806.505249,653.073303,1095.49292,648.604797,1091.137085,359.975433,802.735657,364.631226,34.7414,0
83,0,948.859702,508.286077,806.479736,654.645508,1095.405518,650.58429,1091.214355,361.952667,802.766541,366.427399,34.792,0
84,0,948.785373,509.60138,806.386414,655.758545,1095.340942,651.863708,1091.279419,363.346619,802.859863,367.950653,33.6587,0
85,0,948.859338,510.252633,806.419312,656.453247,1095.377686,652.348389,1091.282227,364.069611,802.858643,368.658905,34.4194,0
86,0,948.932354,510.287317,806.429565,656.48291,1095.387207,652.258789,1091.344849,364.184357,802.899048,368.724487,34.9774,0
87,0,948.85969,509.699061,806.396606,655.697632,1095.456543,651.737976,1091.339111,363.683746,802.922485,368.299286,34.9523,0
88,0,948.841123,508.654369,806.512878,654.632568,1095.491943,650.616028,1091.250977,362.592468,802.75238,367.236816,34.2869,0
89,0,948.930355,507.026873,806.621948,653.196777,1095.64563,648.770508,1091.141968,360.95639,802.716187,365.767365,34.1244,0
