t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.009552167,0.005591849,-0.005497285,1.395465604,0.006836953,0.007221867,-0.010009099,0.999900454
0.026218834,0.005592368,-0.005478669,1.395451963,-0.003260648,-0.002296161,-0.010005842,0.999941988
0.0428855,0.005592937,-0.005467914,1.395868252,0.00498563,0.002857929,-0.01005661,0.999932918
0.059552167,0.005588924,-0.005471052,1.395994528,0.041207298,0.032633016,-0.010106805,0.998566421
0.076218834,0.005595027,-0.005498956,1.396061185,-0.004471884,-0.00238488,-0.010068256,0.99993647
0.0928855,0.005600601,-0.005517237,1.396160504,-0.036779612,-0.027613686,-0.010017988,0.998891578
0.109552167,0.005600205,-0.005514018,1.396054925,-0.035825201,-0.028322629,-0.009990843,0.998906686
0.126218834,0.005594423,-0.005488869,1.395923074,-0.002140892,-0.001084658,-0.01003621,0.999946756
0.1428855,0.00559259,-0.005467924,1.395896169,0.004666672,0.004807339,-0.010084158,0.999926708
0.159552167,0.005592966,-0.005467099,1.396007797,0.004646892,0.003483402,-0.01008514,0.999932279
0.176218834,0.005590355,-0.005478137,1.396081622,0.040613284,0.03251896,-0.010096204,0.998594585
0.1928855,0.005591016,-0.005492674,1.395920275,0.041111335,0.033050829,-0.010046277,0.998557246
0.209552167,0.00559504,-0.005499273,1.395719225,-0.002775071,-0.00255103,-0.010019222,0.999942702
0.226218834,0.005592828,-0.005486663,1.395705363,0.006232305,0.006013582,-0.010055182,0.99991194
0.2428855,0.005587743,-0.005465563,1.395794652,0.039445553,0.033475531,-0.010056017,0.998610191
0.259552167,0.005592432,-0.005464704,1.395821224,-0.00243458,-0.000868084,-0.010072162,0.999945934
0.276218834,0.005593098,-0.005472907,1.395847885,0.006031655,0.00547948,-0.010130673,0.999915478
0.2928855,0.005591068,-0.005484721,1.395912633,0.040655269,0.032517117,-0.010104427,0.998592853
0.309552167,0.00559169,-0.005493721,1.395916645,0.04039108,0.032810922,-0.010064521,0.998594367
0.326218834,0.005594881,-0.005494077,1.395748228,0.002914483,0.002717423,-0.010027499,0.999941784
0.3428855,0.00559208,-0.005481466,1.395769104,0.003147765,0.002813006,-0.010045265,0.999940634
0.359552167,0.005586121,-0.005467995,1.395923697,0.039383841,0.032807207,-0.010112028,0.998634241
0.376218834,0.005588137,-0.005469098,1.395973568,0.040764729,0.032677854,-0.010121763,0.998582968
0.3928855,0.005590672,-0.005478935,1.395966473,0.041470618,0.03227007,-0.010105763,0.998567326
0.409552167,0.005591684,-0.005489618,1.395855489,0.041263317,0.032542232,-0.010095581,0.998567184
0.426218834,0.005597211,-0.005498387,1.395831246,0.000519192,0.00020929,-0.010108505,0.999948751
0.4428855,0.005594844,-0.00548861,1.395747458,0.003044191,0.003212126,-0.01007549,0.999939448
0.459552167,0.005585471,-0.005471295,1.39573437,0.040144337,0.033409336,-0.01010165,0.9985841
0.476218834,0.005584938,-0.005468234,1.395846306,0.040731828,0.032559395,-0.010168764,0.998587703
0.4928855,0.00558875,-0.005475564,1.395963476,0.040588367,0.031971118,-0.010149829,0.998612744
0.509552167,0.005591204,-0.005485968,1.395992732,0.040684284,0.03234711,-0.010092759,0.998597311
0.526218834,0.005591528,-0.005487613,1.395843588,0.040945451,0.033448081,-0.010070811,0.998550587
0.5428855,0.005595028,-0.005485947,1.395813011,0.002144103,0.002051075,-0.010049773,0.999945097
0.559552167,0.005593215,-0.005476585,1.39585052,-0.000240321,0.000261875,-0.010067527,0.999949258
0.576218834,0.005586476,-0.005465589,1.395852327,0.040499896,0.03307883,-0.01014923,0.998580263
0.5928855,0.00558721,-0.005470647,1.395928492,0.040929691,0.032828585,-0.010154383,0.998570945
