frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.004509753,-0.00055204,0.00216226,1.73784925,-0.04940293,-0.06844063,-0.00924053,0.9963884,0.094326
1,0.020538954,-0.00052636,0.00223921,1.73748006,-0.05155945,-0.06695253,-0.0089472,0.99638292,0.024133
2,0.037259083,-0.00052281,0.00229928,1.73853453,0.04758159,0.06195562,-0.00890564,0.9969043,0.126284
3,0.055002692,-0.00051226,0.0023429,1.74002398,0.04347312,0.057909,-0.00898357,0.99733441,0.032705
4,0.071103503,-0.00050786,0.00237068,1.74045727,0.04511384,0.05670416,-0.00896,0.99733099,0.071962
5,0.087679754,-0.00050727,0.00238866,1.74050049,0.0460794,0.05651247,-0.00894996,0.99729781,0.08177
6,0.104389294,-0.00051311,0.00239355,1.74046117,0.04684988,0.05693816,-0.00893968,0.99723779,0.124322
7,0.120875037,-0.00053279,0.00238284,1.74077156,0.04709626,0.05736965,-0.00939386,0.99719728,0.046345
8,0.137632775,-0.00055291,0.00234004,1.74159056,0.04390289,0.05816665,-0.00983441,0.99729257,0.164393
9,0.154563354,-0.00056193,0.00228525,1.74002901,-0.04980058,-0.06282275,-0.00946165,0.99673652,0.134699
10,0.171351339,-0.00058051,0.00224146,1.74086318,-0.04937613,-0.06279153,-0.00940873,0.9967601,0.144732
11,0.187611278,-0.00060242,0.00216511,1.74235093,-0.04630155,-0.05793581,-0.00969136,0.99719892,0.211224
12,0.205029944,-0.00062074,0.00209451,1.74305999,-0.04544302,-0.0551952,-0.01010801,0.99738972,0.147449
13,0.220749501,-0.00063344,0.00201487,1.74327794,-0.04480103,-0.05295347,-0.01057482,0.99753545,0.124617
14,0.237167027,-0.0006377,0.00195033,1.74074063,-0.05266426,-0.05833933,-0.00988543,0.9968577,0.025668
15,0.253980352,-0.0006409,0.00189026,1.74178209,-0.05033717,-0.05582902,-0.0101632,0.99711885,0.049271
16,0.270882634,-0.00064,0.00183581,1.74036032,-0.05321178,-0.05937828,-0.00978364,0.99676828,0.069411
17,0.287362015,-0.00063569,0.0017938,1.74126867,-0.05042187,-0.0575765,-0.00989952,0.99701784,0.033755
18,0.304116582,-0.00062233,0.00175763,1.74352337,-0.04227221,-0.05389918,-0.01029867,0.99759805,0.175115
19,0.320474383,-0.00059727,0.00172448,1.74310225,-0.04271783,-0.05701724,-0.010224,0.99740648,0.260165
20,0.337616623,-0.00058124,0.00171126,1.74246782,-0.04154773,-0.058718,-0.00987475,0.99736075,0.209262
21,0.353979923,-0.0005676,0.00171919,1.74212467,-0.0434087,-0.05933794,-0.00981135,0.99724542,0.16666
22,0.370496184,-0.00054888,0.0017426,1.7411488,-0.04585639,-0.06006515,-0.00965367,0.99709387,0.137822
23,0.387268267,-0.00054319,0.00177628,1.74119014,0.04659379,0.05797532,-0.00914732,0.99718815,0.119076
