t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.002827483,-0.000722304,-0.004137962,1.781512813,-0.007607548,0.024339169,-0.012448172,0.999597305
0.01949415,-0.000727586,-0.003529986,1.779137134,-0.011962766,0.035612057,-0.010188851,0.999242143
0.036160816,-0.000737298,-0.002882077,1.778098887,-0.010963462,0.039816556,-0.007808723,0.999116344
0.052827483,-0.000748271,-0.002276738,1.778632778,-0.010192186,0.037356062,-0.005628969,0.999234186
0.06949415,-0.000757653,-0.001700282,1.77961702,-0.018905786,0.033114025,-0.003906798,0.999265115
0.086160816,-0.000767191,-0.001261517,1.781587651,-0.025611119,0.022890516,-0.002344002,0.999407125
0.102827483,-0.000773893,-0.000963156,1.783155224,-0.033741829,0.008952847,-0.001480664,0.999389385
0.11949415,-0.000773552,-0.000857853,1.783419751,-0.047640291,0.006040587,-0.000848821,0.998845931
0.136160816,-0.00076941,-0.000939909,1.783509317,-0.058735972,0.006788364,-0.001217846,0.998249729
0.152827483,-0.000760703,-0.00119094,1.783432859,-0.065900029,0.005459261,-0.002282202,0.997808686
0.16949415,-0.000744644,-0.001601146,1.783331093,-0.074675663,0.002216546,-0.004093131,0.997197011
0.186160816,-0.000733191,-0.002093573,1.783252122,-0.077526274,0.001796262,-0.006112066,0.996969956
0.202827483,-0.00072118,-0.002692222,1.783376624,-0.076722645,0.002544156,-0.008679348,0.99701145
0.21949415,-0.000714288,-0.003239301,1.783066467,-0.076475137,0.003361134,-0.010852465,0.99700676
0.236160816,-0.000710077,-0.003718119,1.783055443,-0.072233686,0.005728759,-0.012792925,0.997289234
0.252827483,-0.000709837,-0.004084314,1.783137119,-0.065574939,0.007462131,-0.01418827,0.997718867
0.26949415,-0.000708473,-0.004304291,1.783208213,-0.056684781,0.006192986,-0.014946312,0.998261033
0.286160816,-0.000707098,-0.004346312,1.783306162,-0.047361264,0.008065437,-0.015304615,0.998728005
0.302827483,-0.000706402,-0.004207296,1.78336343,-0.035234261,0.007066604,-0.014700269,0.999245972
0.31949415,-0.000711047,-0.003904836,1.782730292,-0.022879954,0.015709255,-0.013563506,0.999522765
