frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,949.061938,566.825921,806.513306,715.234863,1099.143188,711.197083,1091.233276,418.809784,799.307434,422.769073,55.1738,0,85500.0257,16133.0329,35.719
1,0,949.659976,566.345346,806.951477,714.600525,1099.673706,711.106873,1091.765259,418.716827,800.150391,422.070313,55.2692,0,85472.8309,16158.3579,32.9876
2,0,950.246629,566.284446,807.575317,714.203857,1100.001587,711.040405,1092.639648,418.653564,800.47467,421.512054,55.9888,0,85529.7369,16374.1863,35.0165
3,0,950.782871,566.334075,807.932861,714.039246,1100.266724,710.960327,1093.761475,418.495941,801.011353,421.429504,55.5107,0,85599.5576,16240.9887,34.4793
4,0,951.21488,566.135673,808.075378,714.026917,1100.749634,711.000061,1094.091309,418.516235,801.790649,421.378357,54.4519,0,85590.9974,15930.4147,37.4711
5,0,951.417003,566.019516,807.974365,714.014526,1100.946533,711.148743,1094.174683,418.731201,802.358582,421.347534,54.9503,0,85554.6206,16072.8097,35.719
6,0,951.496832,566.204727,808.009521,714.083679,1100.964111,711.484924,1094.171875,419.162903,802.398438,421.283081,55.1271,0,85549.0312,16123.9965,35.5248
7,0,951.473354,566.710688,808.042175,714.490356,1100.843384,711.908508,1094.159058,419.699097,802.037659,421.449036,55.1629,0,85595.3373,16138.8336,33.8678
8,0,951.046666,567.561764,807.979248,715.419312,1100.342285,712.238342,1093.926392,419.898193,801.217896,422.36853,56.493,0,85642.5095,16532.5304,33.595
9,0,950.409726,568.177712,807.729553,716.193054,1099.846558,712.692566,1093.192139,420.056305,800.640015,423.340942,55.8342,0,85602.5579,16335.9227,33.5868
10,0,949.892168,568.482909,807.173218,717.343018,1099.615234,712.849426,1091.956543,420.305542,800.275574,424.219055,55.9276,0,85556.1069,16358.8093,32.2769
11,0,949.253821,569.196242,806.457458,718.33075,1099.138306,713.368225,1091.440552,420.698425,799.783752,425.422882,54.9614,0,85578.5733,16078.3067,36.2314
12,0,948.748746,570.120594,806.189148,718.880737,1098.661743,714.242981,1091.017212,421.664246,798.661438,425.830627,55.0133,0,85656.4852,16100.8136,34.7934
13,0,948.516788,570.670068,805.824036,719.637085,1098.493408,714.662598,1090.579224,422.361084,798.123596,426.277588,56.3687,0,85705.9321,16502.2613,33.3017
14,0,948.05099,571.067123,805.588135,720.305603,1098.558228,715.096191,1089.934204,422.435852,797.843201,427.324615,55.1787,0,85700.3133,16153.3525,33.0702
15,0,947.860037,571.391346,805.447449,720.673096,1098.511719,715.560669,1089.600464,422.814178,797.728149,427.719452,55.5284,0,85691.0092,16254.8434,33.1364
16,0,947.867879,571.707531,805.462036,720.858154,1098.535156,715.944397,1089.668701,423.190582,797.707153,427.955597,55.9288,0,85697.5388,16372.6763,32.157
17,0,948.297251,572.125624,805.82135,720.861145,1098.588379,716.284241,1090.425537,423.752991,797.960693,427.923431,55.4859,0,85693.8154,16242.6683,30.1694
18,0,948.725175,572.226375,806.184143,720.830017,1098.793701,716.504333,1090.940308,423.962494,798.583618,427.878204,55.0566,0,85655.3467,16113.3792,31.0661
19,0,949.265043,572.007264,806.60321,720.649841,1099.175415,716.418701,1091.363403,423.951782,799.459656,427.69696,54.2934,0,85570.7713,15882.1672,33.0
20,0,949.748716,571.648217,807.125671,720.132996,1099.742432,716.276672,1091.783936,423.775421,800.136108,427.387238,55.5371,0,85512.6843,16240.4653,34.0579
21,0,950.368842,571.42073,807.710571,719.542969,1100.146484,716.052002,1092.745361,423.591034,800.482483,426.684479,55.2813,0,85582.976,16172.3056,34.2521
22,0,950.955821,571.04418,807.95636,718.848938,1100.453613,715.78241,1093.796387,423.403656,801.094421,425.953918,55.8284,0,85644.4224,16338.2194,33.8595
23,0,951.193548,570.439467,808.026306,718.487122,1100.801758,715.227783,1094.039673,422.723877,801.763,425.82309,55.2439,0,85609.1421,16163.8348,37.5455
