frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.012943713,0.00396579,-0.00244123,1.7442527,-0.04548809,-0.05339557,0.05874851,0.99580538,0.206355
1,0.028868952,0.00361381,-0.00243606,1.74484716,-0.02377854,-0.05802617,0.05453556,0.99654073,0.365385
2,0.045334912,0.00284003,-0.00221806,1.74287902,-0.00176982,-0.0706616,0.04420867,0.99651864,0.611481
3,0.061960028,0.00172385,-0.00178645,1.7390795,0.00833407,-0.08428804,0.02876005,0.99599143,0.784966
4,0.078454148,0.00037601,-0.00114652,1.73620582,0.01414154,-0.0934059,0.00962667,0.99548113,1.011171
5,0.095200917,-0.00108954,-0.00034808,1.73420616,0.01939502,-0.09935283,-0.01130792,0.99479896,1.043746
6,0.111850434,-0.00252351,0.00049816,1.7340348,0.01713301,-0.09591167,-0.03230967,0.9947178,0.960684
7,0.128301846,-0.00378803,0.00130063,1.7360745,0.01154735,-0.08608204,-0.05119917,0.99490461,0.838994
8,0.14546387,-0.00476504,0.00195172,1.73917382,0.00065055,-0.07282886,-0.06612556,0.99514971,0.50933
9,0.161943195,-0.00535117,0.00236477,1.74099716,-0.02258518,-0.06042985,-0.07580015,0.99503391,0.266942
10,0.17857086,-0.00548892,0.00249169,1.74068671,-0.04705682,-0.06090969,-0.07907726,0.99389258,0.193054
11,0.195434694,-0.00519767,0.00233526,1.74014423,0.06364513,0.06476588,-0.07574078,0.9929844,0.456536
12,0.212073675,-0.00447078,0.0018921,1.7403003,0.07599964,0.07471511,-0.06643237,0.99208288,0.808251
13,0.229437605,-0.00338103,0.00123622,1.74199648,0.08283311,0.07937114,-0.05175944,0.99204831,1.130263
14,0.245386311,-0.0020472,0.00045675,1.74229127,0.08690771,0.08430163,-0.03367455,0.99207173,1.40836
15,0.261960032,-0.0006138,-0.00031764,1.74080677,0.08708605,0.08546459,-0.01301782,0.99244262,1.53198
16,0.278477134,0.00082247,-0.00099653,1.73967804,-0.08395194,-0.0880091,0.00745518,0.99254768,1.617825
17,0.295479785,0.00207887,-0.00147713,1.73907493,0.07882929,0.08008249,0.0273476,0.99328991,1.095302
18,0.311912933,0.00309543,-0.00177656,1.73665208,-0.07088096,-0.07711176,0.04291493,0.99357334,0.709275
19,0.328490413,0.00374042,-0.00184651,1.73609103,-0.06123154,-0.07287441,0.05355954,0.9940178,0.344608
20,0.345527589,0.00399487,-0.00173573,1.73777796,-0.04613293,-0.06820451,0.05850379,0.99488552,0.200117
21,0.362000945,0.00380731,-0.00145635,1.73907785,-0.02768173,-0.06912567,0.05708144,0.99558881,0.312582
22,0.378932244,0.00318594,-0.00101598,1.73904846,-0.00822052,-0.07419694,0.04912861,0.9959988,0.399354
23,0.395393241,0.00221093,-0.0004135,1.73698729,0.00609918,-0.08352614,0.03557905,0.99585155,0.719634
24,0.412145806,0.00095359,0.00036664,1.73388751,0.01910944,-0.09304064,0.01756897,0.99532387,0.821538
25,0.428582752,-0.00046353,0.00127162,1.73199004,0.01604909,-0.09974234,-0.00307418,0.99487911,0.693222
26,0.44552138,-0.00192741,0.00221127,1.73328295,0.01626129,-0.09624705,-0.02443518,0.99492462,0.820254
27,0.461869925,-0.00326146,0.00308123,1.73446417,0.01462325,-0.090834,-0.04455963,0.99476117,0.844534
28,0.478740037,-0.00436863,0.00377509,1.73891901,0.00481693,-0.07502118,-0.06125598,0.99528706,0.614851
29,0.49540679,-0.00511089,0.00420484,1.74212796,-0.0138737,-0.05962713,-0.07273234,0.99547081,0.337976
30,0.512321253,-0.00540838,0.0043056,1.74310809,-0.04413125,-0.05298786,-0.07836308,0.99453705,0.153752
31,0.528775723,-0.00527379,0.00409232,1.74247718,0.06295194,0.0573088,-0.07716547,0.99337719,0.335734
32,0.545318745,-0.00469136,0.0035473,1.74221629,0.07880696,0.06599807,-0.06991346,0.99224283,0.725152
33,0.561993155,-0.00373982,0.00274231,1.7450488,0.08555724,0.07232064,-0.05716318,0.9920595,1.165881
34,0.578741403,-0.00249464,0.00174823,1.74568176,0.09419953,0.07551171,-0.04007661,0.99187615,1.402874
35,0.595621892,-0.00107532,0.00067514,1.74647098,-0.09502906,-0.07727347,-0.02024111,0.99226437,1.529194
36,0.612303519,0.00033191,-0.00028502,1.74661493,0.09160638,0.07525198,0.00087581,0.99294745,1.516954
37,0.628938368,0.00165937,-0.00111151,1.74275076,0.08852648,0.0756718,0.02054791,0.99298269,1.284866
38,0.645401722,0.00276424,-0.00174901,1.74060812,-0.0806925,-0.07170999,0.03767067,0.99344216,0.858992
39,0.662461106,0.0035433,-0.00214503,1.74027969,-0.06963544,-0.06600826,0.05034876,0.99411207,0.44473
40,0.678926762,0.00393511,-0.00232523,1.74047223,-0.05679598,-0.06149975,0.05730096,0.99484099,0.117614
41,0.695705231,0.0039017,-0.00230327,1.74202898,-0.03753916,-0.05966145,0.05797477,0.99582642,0.176714
42,0.712140867,0.00343633,-0.00207502,1.74210484,-0.01531708,-0.06550155,0.05239179,0.99635839,0.324464
43,0.72876774,0.00258152,-0.00163196,1.73880269,0.00115075,-0.07935147,0.04077552,0.99601174,0.632771
44,0.745401018,0.00139887,-0.00097767,1.73608815,0.01008691,-0.08975586,0.02390882,0.99562569,0.847017
45,0.762126462,1.802e-05,-0.00014318,1.7333131,0.01859926,-0.09544208,0.00470859,0.99525007,0.72735
46,0.778795987,-0.0014419,0.00078774,1.73266881,0.01737773,-0.09746738,-0.01675189,0.99494598,0.796501
47,0.795422966,-0.00282897,0.00171158,1.73411271,0.01364233,-0.09327546,-0.03752321,0.99483948,0.814834
48,0.812144508,-0.00401995,0.00251855,1.73610047,0.0100326,-0.0839146,-0.05517832,0.99489348,0.661488
49,0.828558948,-0.00489318,0.00311651,1.74007184,-0.00434972,-0.06739659,-0.06875307,0.99534506,0.374468
50,0.845600617,-0.00536017,0.00342039,1.74234296,-0.03073071,-0.05620326,-0.07683461,0.99498405,0.301
