t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.002827483,-0.001052579,0.001648127,1.741012901,-0.046927881,-0.059287724,-0.016426987,0.997001953
0.01949415,-0.000962507,0.001665979,1.740328552,-0.048457061,-0.059359283,-0.015385665,0.996941157
0.036160816,-0.000838098,0.001697442,1.739947275,-0.048900665,-0.063004684,-0.013836768,0.996718455
0.052827483,-0.000686202,0.001742713,1.739602752,-0.048811884,-0.063580507,-0.011675249,0.996713905
0.06949415,-0.000531322,0.001795743,1.739619882,-0.049346913,-0.06532932,-0.009332061,0.996599155
0.086160816,-0.000380918,0.001845808,1.739634138,-0.049522743,-0.064103046,-0.006852641,0.996690192
0.102827483,-0.000237521,0.001888641,1.737004889,-0.05686878,-0.068599119,-0.004259159,0.996013033
0.11949415,-0.000148094,0.001930674,1.738167524,-0.049603288,-0.060896947,-0.003128615,0.996905857
0.136160816,-9.856e-05,0.002015483,1.7399504,-0.046976901,-0.059022431,-0.002300228,0.997148049
0.152827483,-9.6054e-05,0.002046406,1.74093443,-0.046887525,-0.056044515,-0.002315368,0.997324025
0.16949415,-0.000134782,0.002077735,1.741449856,-0.039179701,-0.05461823,-0.002867037,0.997734223
0.186160816,-0.000218453,0.002130355,1.741814855,-0.036570493,-0.055283765,-0.004668633,0.997789812
0.202827483,-0.000346717,0.002156825,1.742863061,-0.03908371,-0.056102613,-0.006051357,0.997641389
0.21949415,-0.000494221,0.002164228,1.742074956,-0.041941554,-0.0586251,-0.00770467,0.997368859
0.236160816,-0.000655583,0.002180665,1.742457617,-0.03944701,-0.058306537,-0.010032405,0.997468612
0.252827483,-0.000806594,0.002190284,1.741565293,-0.043757149,-0.059515434,-0.012320491,0.997191772
0.26949415,-0.000934296,0.002192655,1.740878435,-0.04655846,-0.059042326,-0.014052767,0.997070125
0.286160816,-0.001022033,0.002195766,1.740740054,-0.046628643,-0.058325036,-0.015661625,0.997085088
0.302827483,-0.001067703,0.002196708,1.740934868,-0.046232751,-0.059734624,-0.016548698,0.997005741
0.31949415,-0.001060341,0.002190294,1.740701738,-0.047684364,-0.060254285,-0.016678264,0.996903936
0.336160816,-0.00100804,0.002176843,1.739933973,-0.050164039,-0.060873942,-0.016008172,0.996755572
0.352827483,-0.000909046,0.002156878,1.73988033,-0.050985593,-0.060553436,-0.014580885,0.99675531
0.36949415,-0.000776129,0.002130487,1.739229338,-0.053226491,-0.062034329,-0.01281595,0.996571339
0.386160816,-0.000624844,0.002093363,1.738757925,-0.055809578,-0.062692175,-0.010645859,0.996414396
0.402827483,-0.000469865,0.002046585,1.740694834,-0.052880939,-0.058849409,-0.008836368,0.996826099
0.41949415,-0.000325392,0.001968559,1.740539396,-0.052859214,-0.061032346,-0.006464548,0.996714185
0.436160816,-0.00020132,0.001893411,1.73873202,-0.056501045,-0.065080194,-0.004169451,0.996270453
0.452827483,-0.00012888,0.001844244,1.741418642,-0.051017554,-0.054136467,-0.002663059,0.997225832
0.46949415,-0.000101218,0.001734975,1.742437151,-0.050814686,-0.051382739,-0.002241973,0.997382903
0.486160816,-0.000115564,0.00166872,1.742465451,-0.049548512,-0.051411351,-0.002163602,0.997445305
0.502827483,-0.000175387,0.001562321,1.743056938,-0.045424328,-0.054196498,-0.003239333,0.997491292
0.51949415,-0.000281688,0.001483602,1.744240004,-0.046591291,-0.05370999,-0.005138383,0.997455806
0.536160816,-0.000427933,0.001414398,1.741188696,-0.028343444,-0.02844209,-0.005667573,0.999177449
0.552827483,-0.00059234,0.001364368,1.74303588,0.018535393,0.023692195,-0.008788248,0.999508822
0.56949415,-0.000743104,0.001316738,1.742396719,-0.045364785,-0.052521821,-0.011131348,0.997526735
0.586160816,-0.000885486,0.00129652,1.742127758,-0.043497875,-0.05461362,-0.01309221,0.99747375
0.602827483,-0.001000373,0.00129854,1.741624386,-0.044989802,-0.056613676,-0.01482639,0.997271772
0.61949415,-0.001074469,0.001322885,1.740925722,-0.045693045,-0.06040287,-0.016293312,0.996994567
0.636160816,-0.001099001,0.001366373,1.740295649,-0.045431962,-0.061928225,-0.016646435,0.996907081
0.652827483,-0.00107228,0.00143477,1.739345575,-0.046239992,-0.063168805,-0.016464561,0.996795106
0.66949415,-0.000995781,0.001527422,1.738458216,-0.047756533,-0.064909397,-0.015606679,0.996625564
0.686160816,-0.000879608,0.00163271,1.738413623,-0.047113476,-0.065327265,-0.014028489,0.996652332
0.702827483,-0.000731574,0.001746155,1.738425742,-0.049142247,-0.065271654,-0.011988276,0.996584634
0.71949415,-0.000571927,0.001856281,1.737359647,-0.052413612,-0.06741146,-0.00947145,0.996302564
0.736160816,-0.000417469,0.001970846,1.737673417,-0.021382135,-0.027859106,-0.007398912,0.999355758
0.752827483,-0.000284131,0.002083957,1.737468856,0.05092682,0.066040576,-0.005322146,0.996502271
0.76949415,-0.000168792,0.002171986,1.739206834,0.017395199,0.027014448,-0.004034645,0.999475537
0.786160816,-0.000101512,0.00220822,1.740096131,-0.020688645,-0.023096885,-0.002701709,0.99951549
0.802827483,-9.0588e-05,0.002246074,1.737463423,0.021276,0.030055516,-0.002455047,0.999318753
