t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.020034548,0.005593963,-0.005515958,1.395884518,0.02560169,0.020913276,-0.010031042,0.999403105
0.036701215,0.005601928,-0.005527037,1.395979826,-0.037066695,-0.027839932,-0.010008774,0.998874778
0.053367881,0.005601224,-0.005532813,1.395813992,-0.037739873,-0.028896963,-0.010031175,0.998819325
0.070034548,0.005598817,-0.005536186,1.395816121,-0.020462933,-0.015823393,-0.010057979,0.999614789
0.086701215,0.005592714,-0.005533095,1.395994728,0.040638205,0.032328595,-0.01009977,0.998599716
0.103367881,0.005594342,-0.005537118,1.395886351,0.024566369,0.020239521,-0.010108305,0.999442183
0.120034548,0.005600316,-0.005542078,1.395878202,-0.036403714,-0.029399313,-0.010048249,0.998854085
0.136701215,0.005597994,-0.005537125,1.395844849,-0.036164743,-0.029852164,-0.010070759,0.998849107
0.153367881,0.005598934,-0.0055299,1.395922536,-0.028277636,-0.022566144,-0.010023449,0.999295089
0.170034548,0.00559325,-0.005519663,1.395816069,0.025347072,0.020068834,-0.010041864,0.9994268
0.186701215,0.005600191,-0.005528481,1.39573908,-0.03803111,-0.029190286,-0.009992078,0.99880014
0.203367881,0.005602175,-0.005530032,1.395888872,-0.037102285,-0.028979147,-0.010095118,0.998840186
0.220034548,0.00560277,-0.005525136,1.39584977,-0.036699673,-0.029288876,-0.010083835,0.99884614
0.236701215,0.00560095,-0.0055139,1.39571409,-0.036712616,-0.029722821,-0.010007292,0.998833616
0.253367881,0.005598018,-0.005502062,1.395854772,-0.020848359,-0.016614752,-0.010089608,0.999593665
0.270034548,0.00559102,-0.005487738,1.3958684,0.04023273,0.032608392,-0.010090223,0.998607134
0.286701215,0.005592885,-0.00549043,1.395900213,0.025273974,0.021246431,-0.010070781,0.99940402
0.303367881,0.00560195,-0.005504704,1.395896082,-0.03739022,-0.028979753,-0.010115979,0.998829221
0.320034548,0.005601587,-0.005505714,1.395709126,-0.022243429,-0.017182964,-0.010094598,0.999553938
0.336701215,0.005595526,-0.005495471,1.395672354,0.025805195,0.021917007,-0.010090707,0.999375762
0.353367881,0.00559933,-0.005490165,1.395728532,-0.0225897,-0.018665377,-0.010033011,0.999520209
0.370034548,0.005593018,-0.005474533,1.395877755,0.025786236,0.021220174,-0.010083742,0.999391361
0.386701215,0.005598645,-0.005480501,1.39582341,-0.027452118,-0.022676855,-0.010107772,0.999314752
0.403367881,0.005593726,-0.005477914,1.395952769,0.024434589,0.018547514,-0.010205732,0.999477255
0.420034548,0.005593824,-0.005485935,1.3959392,0.041307681,0.031985229,-0.010131484,0.998582983
0.436701215,0.005596276,-0.005490753,1.395927988,0.040366702,0.03318977,-0.01009883,0.998582486
0.453367881,0.005604238,-0.005494221,1.395835527,-0.029393877,-0.024453088,-0.010084381,0.99921787
0.470034548,0.005602355,-0.005481898,1.39591566,-0.034948451,-0.029142533,-0.010025192,0.998913817
0.486701215,0.005591697,-0.005465902,1.395923702,0.037780981,0.031432517,-0.010171603,0.998739772
0.503367881,0.005591091,-0.005466715,1.39593652,0.039658746,0.03273477,-0.010126837,0.998625588
