t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.00186972,-0.000633283,0.001899654,1.737714353,0.058969013,0.067142613,-0.010814606,0.995940545
0.018536387,-0.000293056,0.001868658,1.736158456,0.062488752,0.070720606,-0.005724425,0.995520458
0.035203053,-8.006e-06,0.001801078,1.738220073,0.059547084,0.070656462,-0.001217352,0.995721009
0.05186972,0.000222806,0.001762524,1.742320263,0.03148383,0.051644626,0.002204119,0.998166691
0.068536387,0.000373076,0.001709054,1.738274585,-0.05728536,-0.057030466,0.004888021,0.996715617
0.085203053,0.000415676,0.00169954,1.741010286,-0.048654087,-0.068812719,0.005100933,0.99642941
0.10186972,0.000359165,0.001706766,1.741801261,-0.044663331,-0.054986077,0.005371583,0.99747324
0.118536387,0.000198327,0.001746261,1.742987699,-0.03620148,-0.071651677,0.002621739,0.996769089
0.135203053,-2.0781e-05,0.001819565,1.74259526,-0.032617331,-0.06814215,0.000400278,0.997142215
0.15186972,-0.000320018,0.001906,1.740401719,-0.043878079,-0.062759816,-0.004222114,0.997054709
0.168536387,-0.000627296,0.002035085,1.742395034,-0.028755678,-0.057682459,-0.009549661,0.997875067
0.185203053,-0.000948252,0.002177439,1.741879855,-0.033260643,-0.057207279,-0.013885788,0.997711502
0.20186972,-0.001222029,0.00231769,1.741295859,-0.035121808,-0.057326263,-0.017858744,0.997577678
0.218536387,-0.001422926,0.002440149,1.741160764,-0.038318289,-0.059661665,-0.021252712,0.997256495
0.235203053,-0.001542673,0.002528944,1.740432176,-0.043252196,-0.059596243,-0.023182747,0.997015594
0.25186972,-0.001564319,0.002571406,1.740992508,-0.045260022,-0.058803821,-0.023778671,0.996959486
0.268536387,-0.001479429,0.002555808,1.739733437,-0.051883547,-0.061965862,-0.023237228,0.996457907
0.285203053,-0.001301638,0.00249193,1.738927325,-0.042092165,-0.048009319,-0.020633071,0.997746276
0.30186972,-0.001062336,0.002401159,1.739600864,0.055713155,0.062553778,-0.017195887,0.996336977
0.318536387,-0.000773937,0.002257609,1.739765969,0.046178183,0.048861637,-0.013179132,0.997650453
0.335203053,-0.000460613,0.002066529,1.739513901,-0.062162289,-0.061206458,-0.008793959,0.996148727
0.35186972,-0.000158897,0.001852759,1.737775266,-0.060144616,-0.065423897,-0.003936608,0.996035563
0.368536387,8.4684e-05,0.001647225,1.741551192,-0.0613596,-0.060930843,0.000287744,0.996254159
0.385203053,0.000253058,0.001430154,1.744894797,-0.051138309,-0.060382839,0.002659981,0.996860928
0.40186972,0.000370707,0.001223791,1.742036994,-0.056443435,-0.047636969,0.004915555,0.997256584
0.418536387,0.00036294,0.00106226,1.744340543,-0.047638469,-0.044232774,0.004824849,0.997873118
0.435203053,0.000234632,0.000937429,1.743521208,-0.048247807,-0.059108176,0.003504941,0.997078777
0.45186972,0.000110866,0.000865138,1.739220938,-0.057349317,-0.054072287,0.001042124,0.996888237
0.468536387,-0.000187008,0.000821493,1.744528907,-0.032899362,-0.055510326,-0.002312176,0.997913268
0.485203053,-0.000491757,0.000854517,1.741392044,-0.039082188,-0.062766614,-0.006692853,0.997240262
0.50186972,-0.000815976,0.000951162,1.742484613,-0.033855003,-0.058967132,-0.011432788,0.997620172
0.518536387,-0.00110829,0.001078896,1.74178538,-0.035033614,-0.058899619,-0.015778635,0.997524193
0.535203053,-0.001339735,0.001226093,1.741013217,-0.036739231,-0.059024957,-0.019313532,0.997393238
0.55186972,-0.001502665,0.001376899,1.740520836,-0.038045136,-0.057419668,-0.022081752,0.997380542
0.568536387,-0.001581863,0.001549557,1.740261931,-0.040054222,-0.061119795,-0.023541291,0.997048563
0.585203053,-0.00155632,0.00168037,1.739239508,-0.033600657,-0.046845855,-0.023293998,0.998065054
0.60186972,-0.001434273,0.001769604,1.738171304,0.036764518,0.047070505,-0.021649691,0.997979974
0.618536387,-0.001192188,0.001790157,1.738234033,-0.040116666,-0.048852206,-0.018855492,0.997821921
0.635203053,-0.000926554,0.00180009,1.738119971,0.054730153,0.064853767,-0.015121654,0.996278041
0.65186972,-0.00063012,0.001792318,1.737404817,0.056475209,0.067138517,-0.010714323,0.996086429
0.668536387,-0.000335586,0.001763331,1.737374859,0.061476786,0.069756828,-0.006200543,0.995648604
0.685203053,-3.0969e-05,0.001721683,1.739032778,0.0563217,0.069679943,-0.002363172,0.995975395
0.70186972,0.000209238,0.001646181,1.738666414,0.036440827,0.053676531,0.001894306,0.997891431
0.718536387,0.000344724,0.001602272,1.736223618,-0.06102487,-0.056806807,0.004233634,0.996509422
0.735203053,0.000397667,0.001597794,1.741303578,-0.046395365,-0.061117792,0.005584387,0.997036058
0.75186972,0.00033566,0.00160342,1.738321827,-0.053200932,-0.058173238,0.004804071,0.996876349
0.768536387,0.000203992,0.001643183,1.742424498,-0.037018917,-0.073778052,0.002528019,0.99658417
0.785203053,1.0832e-05,0.001708208,1.742459611,-0.027773554,-0.070108247,0.000679493,0.997152447
0.80186972,-0.000305759,0.001827044,1.740983868,-0.030892089,-0.063265187,-0.0050951,0.997505506
0.818536387,-0.000616894,0.001976489,1.741196559,-0.036831127,-0.059541818,-0.008690126,0.997508256
0.835203053,-0.000919773,0.002127694,1.74113777,-0.0322735,-0.059267434,-0.013591186,0.997627722
0.85186972,-0.001187196,0.002293293,1.740937849,-0.034738386,-0.05972706,-0.017473736,0.997457062
0.868536387,-0.001402881,0.00245773,1.740079535,-0.037611844,-0.061997894,-0.020933602,0.997147629
0.885203053,-0.001533631,0.002595363,1.74015508,-0.04033133,-0.060040209,-0.023035509,0.997114799
0.90186972,-0.001545155,0.002681163,1.739441057,-0.048009323,-0.062343228,-0.023478173,0.996622899
0.918536387,-0.00145556,0.002698888,1.738911091,-0.052678581,-0.063787095,-0.022888388,0.996309337
0.935203053,-0.001293739,0.002670054,1.738776502,-0.055209266,-0.063709967,-0.020564705,0.996227921
0.95186972,-0.001060724,0.002615622,1.738696916,-0.040758419,-0.046171117,-0.01727899,0.997952111
0.968536387,-0.000790722,0.00252026,1.738431736,0.04380016,0.048764806,-0.013345642,0.997760208
0.985203053,-0.000479818,0.002361743,1.738552468,-0.063057314,-0.064478889,-0.009202065,0.995882307
1.00186972,-0.000169826,0.002178824,1.737814767,-0.059749821,-0.066755875,-0.00430695,0.995969408
1.018536387,7.2059e-05,0.002032513,1.743238796,-0.040456468,-0.042578414,-0.000719225,0.998273427
1.035203053,0.000242211,0.001866503,1.747166374,0.028729535,0.045423983,0.002459595,0.998551564
1.05186972,0.000379267,0.001657889,1.743126535,-0.054257344,-0.048416136,0.004816079,0.997340876
1.068536387,0.000379228,0.001472913,1.746207305,-0.028471208,-0.030730944,0.005145992,0.999108862
1.085203053,0.000267348,0.001319925,1.739397338,0.043210302,0.035789344,0.003517487,0.99841856
1.10186972,8.6742e-05,0.001171125,1.739671657,-0.05859193,-0.041218035,0.001557328,0.997429513
1.118536387,-0.00016709,0.001088258,1.745761865,-0.03983962,-0.045331374,-0.002272459,0.998174688
1.135203053,-0.000453465,0.00100868,1.743803072,-0.038769683,-0.052991921,-0.006536346,0.997820647
1.15186972,-0.000771521,0.000995978,1.743940767,-0.037073073,-0.052808172,-0.011004252,0.997855596
1.168536387,-0.001059024,0.001016788,1.742662832,-0.038494301,-0.054644564,-0.014984887,0.997651048
1.185203053,-0.001307305,0.001065007,1.742472996,-0.037307606,-0.056203013,-0.018742091,0.997546038
