frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.000916586,-0.00057764,0.00200127,1.74169749,-0.04452511,-0.0606471,-0.00981431,0.99711741,0.167752
1,0.017941469,-0.00057881,0.00200794,1.74207088,-0.04367969,-0.06004464,-0.00992871,0.99719013,0.15683
2,0.034428843,-0.0005749,0.00201388,1.74228638,-0.04232434,-0.05927861,-0.01001367,0.99729355,0.165794
3,0.050976928,-0.00057583,0.00201471,1.74212736,-0.04275814,-0.05963573,-0.01004509,0.99725344,0.171044
4,0.067496158,-0.00057897,0.00202774,1.74250238,-0.04011307,-0.05864013,-0.01020824,0.99742071,0.1694
5,0.083960438,-0.00058197,0.00204731,1.74309944,-0.03910314,-0.05718179,-0.01015097,0.99754606,0.177043
6,0.100893961,-0.00058073,0.00205028,1.74332842,-0.03911808,-0.05713408,-0.01021912,0.99754751,0.177027
7,0.11774873,-0.00057757,0.00205233,1.74297571,-0.03992477,-0.05821719,-0.01021935,0.99745292,0.160148
8,0.134016137,-0.00057857,0.00206313,1.74265869,-0.0395405,-0.05872772,-0.01017689,0.99743874,0.154828
9,0.150775389,-0.0005768,0.0020806,1.7421178,-0.04288841,-0.05962052,-0.010024,0.99724896,0.145535
10,0.16750564,-0.00057602,0.00208954,1.74183251,-0.04452433,-0.0601758,-0.00977918,0.99714634,0.156632
11,0.184102181,-0.00057378,0.00209387,1.74169744,-0.04504498,-0.06050858,-0.0098435,0.99710219,0.173294
12,0.200894126,-0.00057425,0.00209737,1.74151497,-0.04557292,-0.0606889,-0.00972359,0.99706841,0.141264
13,0.217563154,-0.00057602,0.0021071,1.74084816,-0.04708496,-0.0622913,-0.00951961,0.99690129,0.183107
14,0.234559903,-0.00057599,0.00211415,1.74037302,-0.04933513,-0.06334292,-0.00945513,0.9967268,0.146479
15,0.250967008,-0.00057443,0.00211526,1.74045744,-0.04939996,-0.06327858,-0.00945577,0.99672767,0.15912
16,0.267365758,-0.00057265,0.00211649,1.74022685,-0.04904934,-0.063624,-0.00944854,0.99672307,0.150997
