frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,1048.59507,450.373678,906.517944,597.472778,1197.234009,592.304993,1190.53479,303.41684,899.991882,308.476501,35.1812,0,84008.9428,10197.0232,40.8182
1,0,1048.564389,450.381382,906.490723,597.433533,1197.154419,592.325684,1190.598022,303.370667,899.963745,308.426941,34.4406,0,84025.2232,9983.3327,41.3926
2,0,1048.625386,450.312412,906.468567,597.436462,1197.210693,592.220398,1190.559082,303.419281,900.021667,308.386841,34.7096,0,84006.5505,10060.19,38.3017
3,0,1048.609404,450.234312,906.498352,597.326294,1197.229492,592.164368,1190.53479,303.334503,899.992676,308.307465,34.2994,0,84005.4438,9941.2327,40.1405
4,0,1048.58901,450.162261,906.505005,597.241699,1197.213989,592.105713,1190.530029,303.230835,899.968506,308.223083,34.5418,0,84011.586,10011.8551,40.8926
5,0,1048.557425,450.105636,906.512756,597.154846,1197.169434,592.020996,1190.555664,303.104492,899.966797,308.210693,34.9828,0,84003.4222,10139.1852,42.1157
6,0,1048.582434,450.072764,906.568481,597.126282,1197.1698,591.972595,1190.558594,303.05838,899.940308,308.120636,34.2392,0,84008.4015,9923.9592,41.2479
7,0,1048.589378,450.096752,906.521545,597.184204,1197.175903,592.027283,1190.539917,303.130737,899.978516,308.142975,34.1558,0,84010.1405,9899.8888,41.7686
8,0,1048.519832,450.160227,906.497986,597.247742,1197.139404,592.121704,1190.464966,303.152161,899.923401,308.220856,34.2947,0,84014.1898,9940.3878,41.7686
9,0,1048.57029,450.280522,906.502502,597.351257,1197.134399,592.200562,1190.542603,303.308624,899.956909,308.313416,33.8717,0,84009.0926,9817.4826,42.5661
10,0,1048.551833,450.327477,906.519653,597.325989,1197.156616,592.251282,1190.574829,303.33847,899.932556,308.389832,35.5638,0,84006.2391,10307.7513,40.2769
11,0,1048.594227,450.322613,906.506348,597.35199,1197.170044,592.242737,1190.570679,303.408539,899.939697,308.327301,35.4312,0,84009.5812,10269.523,44.1322
12,0,1048.591177,450.266914,906.537537,597.35144,1197.228027,592.19342,1190.527466,303.303894,899.981445,308.366302,34.5236,0,84004.3355,10006.1481,44.2686
13,0,1048.604506,450.305229,906.550781,597.412781,1197.248901,592.247009,1190.532471,303.327911,900.007874,308.409058,35.3618,0,84009.4349,10249.3989,43.4669
14,0,1048.580884,450.471582,906.51709,597.530701,1197.205078,592.470642,1190.556519,303.503723,899.99353,308.507721,34.2899,0,84022.4396,9939.4845,43.1983
15,0,1048.572961,450.622041,906.4776,597.764038,1197.189209,592.562927,1190.522827,303.630707,899.964539,308.688629,34.0714,0,84028.4108,9876.4997,40.2355
16,0,1048.52363,450.73172,906.479675,597.800232,1197.18103,592.702087,1190.537109,303.694763,899.951294,308.84259,34.865,0,84024.6456,10106.3193,38.7025
17,0,1048.508884,450.737134,906.478088,597.776184,1197.160522,592.744202,1190.516357,303.722229,899.97644,308.843933,35.5601,0,84013.3478,10307.1149,41.2314
18,0,1048.585542,450.679817,906.565674,597.742249,1197.202393,592.564392,1190.534546,303.690765,899.943359,308.771057,35.3118,0,83998.9667,10234.269,41.5248
19,0,1048.625111,450.59892,906.592041,597.662476,1197.254639,592.529541,1190.562622,303.634308,899.981018,308.654388,34.8987,0,84009.5052,10115.1764,39.6157
