frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,0.00554908,-0.0092227,1.39425994,0.0331148,0.04086942,-0.02503066,0.99830184,0.091108
1,0.016324295,0.00553683,-0.0088115,1.3893503,0.02261589,0.05915858,-0.02352854,0.99771499,0.037602
2,0.033261924,0.00553098,-0.00805979,1.38446073,0.01925903,0.0726153,-0.02055407,0.99696221,0.039107
3,0.049497144,0.00552793,-0.00705626,1.38141823,0.01672564,0.08047754,-0.01658643,0.99647805,0.03745
4,0.065991103,0.00552522,-0.00590434,1.37946759,0.01461909,0.08494459,-0.0119254,0.99620705,0.031402
5,0.082563614,0.00551903,-0.00472681,1.37973014,0.01526047,0.08491507,-0.00670166,0.99624878,0.077289
6,0.099407829,0.00550811,-0.00365083,1.38278427,0.01544629,0.07715791,-0.00211925,0.99689697,0.022474
7,0.116055956,0.00550529,-0.00277163,1.38713356,0.01818459,0.0657407,0.00190318,0.99766921,0.079952
8,0.13274912,0.00549703,-0.00220438,1.39180805,0.02369129,0.05232173,0.00427714,0.99834005,0.065937
9,0.149592372,0.00550466,-0.00200333,1.39613579,0.03737866,0.03233877,0.00507451,0.99876488,0.095512
10,0.16628521,0.0055201,-0.00220419,1.39749538,-0.05715271,-0.0189272,0.00510912,0.99817294,0.165042
11,0.182801918,0.0055419,-0.0027659,1.39767362,-0.07130271,-0.01671382,0.00297669,0.99731024,0.178559
12,0.200075213,0.00556344,-0.00363333,1.39786099,-0.07871707,-0.01296175,-0.00019837,0.99681271,0.198735
13,0.217330772,0.00558091,-0.00472409,1.39778901,-0.08763473,-0.01131519,-0.00437596,0.9960788,0.313153
14,0.232899664,0.00559874,-0.00593185,1.39784793,-0.08976271,-0.01191833,-0.00909751,0.99585031,0.287663
15,0.249667943,0.00560216,-0.00714165,1.39784406,-0.08672611,-0.0103758,-0.01371941,0.99608368,0.252511
16,0.266447221,0.00558867,-0.00823219,1.39790783,-0.0799712,-0.01279377,-0.0178482,0.99655525,0.20824
17,0.283259612,0.00557288,-0.00909057,1.39735772,-0.06992108,-0.01552031,-0.02169695,0.99719577,0.141787
18,0.300120823,0.00556045,-0.00962952,1.39680365,-0.05444661,-0.02007683,-0.02411001,0.99802364,0.122834
19,0.316425467,0.00555003,-0.00979127,1.39539866,-0.03313282,-0.03020619,-0.02490746,0.99868384,0.081225
20,0.334924644,0.00552427,-0.00953153,1.39096741,0.0279186,0.05418345,-0.02440454,0.99784223,0.119058
21,0.349900775,0.005519,-0.0088891,1.38584515,0.0216959,0.06917044,-0.02224523,0.9971208,0.049403
