t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.010681323,-0.0004475,0.00516814,1.74147596,-0.04807278,-0.05559909,-0.00923809,0.997252429
0.02734799,-0.000450555,0.005079526,1.743848554,-0.047124759,-0.048428484,-0.009514316,0.997668992
0.044014656,-0.000451812,0.004908381,1.74310844,-0.055754872,-0.050920543,-0.009059961,0.997104011
0.060681323,-0.000457383,0.004665308,1.744826517,-0.056247567,-0.045123032,-0.009323299,0.997353097
0.07734799,-0.000468989,0.004363052,1.745129421,-0.059156871,-0.043563025,-0.009254195,0.997254776
0.094014656,-0.00048246,0.004031907,1.743661351,-0.064833845,-0.046818169,-0.009158871,0.996755109
0.110681323,-0.000500854,0.003642658,1.744550091,-0.062903474,-0.04509881,-0.009412017,0.996955698
0.12734799,-0.000526469,0.003219367,1.746434374,-0.063618304,-0.042438235,-0.009922295,0.997022194
0.144014656,-0.000553242,0.002761518,1.747062743,-0.063167072,-0.044029818,-0.009993571,0.996981156
0.160681323,-0.000570509,0.002284847,1.747379707,-0.060329124,-0.044949584,-0.009805351,0.99711774
0.17734799,-0.000587136,0.001800386,1.747218737,-0.061733493,-0.045929824,-0.009601616,0.996989085
0.194014656,-0.000604147,0.001345736,1.748005627,-0.059782823,-0.043379151,-0.009741306,0.997220823
0.210681323,-0.000613116,0.000893725,1.747960137,-0.058809775,-0.042803,-0.009785488,0.997303142
0.22734799,-0.000619135,0.000465798,1.746495857,-0.057992576,-0.046121963,-0.009527113,0.997205525
0.244014656,-0.000632127,9.6953e-05,1.746419223,-0.056369328,-0.044974294,-0.009569588,0.997350608
0.260681323,-0.000638859,-0.000223942,1.746035758,-0.056274443,-0.045651649,-0.009568905,0.997325198
0.27734799,-0.000641062,-0.000528432,1.744747048,-0.056271641,-0.048652314,-0.009574663,0.997183424
0.294014656,-0.000641017,-0.000760814,1.74329557,-0.052177835,-0.052975303,-0.009455181,0.997186888
0.310681323,-0.000637258,-0.000912727,1.742742234,-0.047912423,-0.054675104,-0.009514047,0.997308636
0.32734799,-0.000635324,-0.000981926,1.742858469,-0.046265261,-0.05471735,-0.009395356,0.997385214
0.344014656,-0.000631452,-0.00099933,1.74265296,-0.041744109,-0.055506838,-0.009592847,0.997539171
0.360681323,-0.00062534,-0.000949367,1.740485293,-0.043717365,-0.060727308,-0.009137007,0.997154703
0.37734799,-0.000620914,-0.000822503,1.739024382,-0.040166908,-0.064917988,-0.0091928,0.997039501
0.394014656,-0.000617289,-0.000634072,1.738885339,-0.041338297,-0.065349085,-0.009068922,0.996964592
0.410681323,-0.000615013,-0.00039751,1.7371729,-0.040838072,-0.069134611,-0.008922792,0.996731178
0.42734799,-0.000613772,-7.7594e-05,1.73679761,-0.036144636,-0.067536859,-0.009229985,0.99701913
0.444014656,-0.000624246,0.000287259,1.736975544,0.033195243,0.064949109,-0.009393417,0.99729206
0.460681323,-0.000602397,0.000673769,1.735130806,-0.037280145,-0.073909092,-0.009200248,0.99652546
0.47734799,-0.000600122,0.001110115,1.735520348,-0.039174994,-0.073163113,-0.0092502,0.996507357
0.494014656,-0.000594961,0.00154947,1.735536604,-0.038017102,-0.073278152,-0.009543792,0.996540982
0.510681323,-0.000584126,0.002008691,1.734999987,-0.037764095,-0.07472935,-0.009784187,0.996440499
0.52734799,-0.00057516,0.002479243,1.735043218,-0.039390068,-0.074496307,-0.009749669,0.996395337
0.544014656,-0.000561334,0.002918131,1.734501338,-0.042106236,-0.075257611,-0.009801782,0.996226521
0.560681323,-0.000546434,0.003348411,1.735257207,-0.043442953,-0.073362105,-0.00997783,0.996308765
0.57734799,-0.000525952,0.003744727,1.734037258,-0.045903112,-0.073882837,-0.009853979,0.996161197
0.594014656,-0.000509347,0.004097266,1.735616294,-0.046889841,-0.069284175,-0.00978412,0.996446344
0.610681323,-0.000488691,0.004421063,1.736442114,-0.044662217,-0.061889866,-0.00951823,0.99703778
0.62734799,-0.00048926,0.004677102,1.738128007,0.033608157,0.056213817,-0.009969318,0.997803143
0.644014656,-0.000463969,0.004858535,1.738224142,-0.047793569,-0.061314661,-0.009131821,0.996931741
0.660681323,-0.000454767,0.004984651,1.739665297,-0.045521978,-0.058925938,-0.009279883,0.997180709
0.67734799,-0.000447044,0.005031988,1.740678436,-0.047747843,-0.056820342,-0.009004744,0.997201337
0.694014656,-0.000444616,0.005015422,1.741251393,-0.050135231,-0.056374233,-0.008952868,0.997109949
0.710681323,-0.0004476,0.004926625,1.7428968,-0.051773861,-0.052213045,-0.008971897,0.997252611
0.72734799,-0.000451117,0.004777363,1.743917675,-0.05324161,-0.048633861,-0.009127895,0.997354882
0.744014656,-0.000459582,0.004560982,1.742978983,-0.055453654,-0.05045578,-0.009000504,0.997144973
0.760681323,-0.000480998,0.004278584,1.744532916,-0.057587862,-0.043597442,-0.009541868,0.997342396
0.77734799,-0.000497193,0.003933165,1.744231317,-0.061454327,-0.045418367,-0.009632898,0.99702946
0.794014656,-0.00051903,0.003562158,1.744731535,-0.064147863,-0.046759096,-0.00970709,0.996797076
0.810681323,-0.000541882,0.003156392,1.745981926,-0.063183509,-0.046402605,-0.010025418,0.996872175
0.82734799,-0.000558146,0.002818073,1.746766984,-0.06181931,-0.045188699,-0.01006724,0.997013042
0.844014656,-0.000578139,0.002264421,1.747374557,-0.058605224,-0.045360193,-0.010086916,0.997199145
0.860681323,-0.000591632,0.0018264,1.747258402,-0.061229415,-0.04615945,-0.009638547,0.997009209
0.87734799,-0.000604413,0.001380156,1.747922294,-0.058488609,-0.043456586,-0.009786479,0.997293754
0.894014656,-0.000619557,0.000922632,1.747132184,-0.057742423,-0.044363197,-0.009529042,0.997299813
0.910681323,-0.000623079,0.000508733,1.746620677,-0.059953926,-0.045279158,-0.009485607,0.997128551
0.92734799,-0.000624977,0.00012921,1.746925954,-0.054263024,-0.044123563,-0.009710616,0.997504055
0.944014656,-0.000627146,-0.000196975,1.745721943,-0.052543654,-0.047096143,-0.009575637,0.99746149
0.960681323,-0.0006293,-0.000463502,1.743469037,-0.054937419,-0.053033229,-0.009157811,0.99703836
0.97734799,-0.00062792,-0.000677377,1.743300919,-0.051939665,-0.05397448,-0.009249176,0.997147672
0.994014656,-0.000627748,-0.000811509,1.741739392,-0.049423774,-0.05735205,-0.00910841,0.997088296
1.010681323,-0.000630312,-0.000904988,1.742222566,-0.044977202,-0.056403931,-0.009277097,0.997351284
1.02734799,-0.000628614,-0.00091088,1.741031972,-0.04471876,-0.059258439,-0.009160125,0.997198457
1.044014656,-0.000624922,-0.000835962,1.739836197,-0.041470357,-0.062286779,-0.009346733,0.997152549
1.060681323,-0.000623877,-0.00072459,1.739378063,-0.04017866,-0.063765996,-0.009324557,0.997112143
1.07734799,-0.000624999,-0.000518863,1.738736145,-0.03756963,-0.064720517,-0.009555075,0.997150178
1.094014656,-0.000621166,-0.000252146,1.737377969,-0.035778161,-0.06823692,-0.00956847,0.996981489
1.110681323,-0.000620534,5.42e-05,1.736633419,-0.038046055,-0.069999103,-0.009430791,0.996776647
1.12734799,-0.000619467,0.000422177,1.736284091,-0.038844137,-0.070803459,-0.009359746,0.99668972
1.144014656,-0.000616151,0.000809858,1.735617017,-0.037242136,-0.072465759,-0.009431135,0.996630719
1.160681323,-0.000610852,0.001176929,1.735811253,-0.03644627,-0.072303796,-0.009752285,0.996668813
1.17734799,-0.000598684,0.001694511,1.735923225,-0.036686098,-0.07228532,-0.009792731,0.996660958
1.194014656,-0.000584561,0.002140739,1.735681971,-0.037527944,-0.073039191,-0.009810344,0.996574476
