frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.000307312,0.00499424,-0.00452255,1.39548704,-0.0324441,-0.03217228,-0.00724766,0.99892932,0.063396
1,0.016571297,0.00498381,-0.00447087,1.39631524,0.03944962,0.03169398,-0.00689345,0.998695,0.071511
2,0.033743009,0.00499215,-0.00452697,1.39715529,-0.04079696,-0.02229564,-0.00686713,0.99889507,0.063896
3,0.049954044,0.00498327,-0.00463605,1.39648567,0.04848214,0.03032186,-0.00686229,0.99834011,0.089703
4,0.066812556,0.00498543,-0.00483313,1.3974839,0.0501644,0.0220348,-0.00773466,0.99846791,0.110311
5,0.083297315,0.00498841,-0.00507302,1.397336,0.05195758,0.02438653,-0.00856657,0.99831474,0.11833
6,0.100069269,0.00499393,-0.00536093,1.39768485,-0.04965904,-0.0178675,-0.00949523,0.99856125,0.07745
7,0.117524756,0.00498663,-0.00563134,1.3975859,0.05464647,0.02247,-0.01036419,0.9981991,0.10861
8,0.133768797,0.00498664,-0.00590339,1.39760901,0.05313418,0.02163691,-0.01119877,0.99829013,0.101928
9,0.150117114,0.00498737,-0.00616016,1.39748959,-0.04614577,-0.01894612,-0.01177305,0.99868564,0.102931
10,0.167053592,0.00497728,-0.00633787,1.39694535,0.04885577,0.02704139,-0.01220138,0.99836517,0.107253
11,0.184309131,0.00497707,-0.00646193,1.39692592,0.04391306,0.02803973,-0.01262094,0.99856203,0.084851
12,0.200235972,0.00497939,-0.00652539,1.39618741,-0.03635373,-0.02816461,-0.0125036,0.99886377,0.112328
13,0.218470752,0.00496747,-0.00649337,1.39543275,0.03853273,0.03648928,-0.01233003,0.99851476,0.086812
14,0.234285066,0.00496213,-0.00641025,1.39516074,0.03538185,0.03696342,-0.01181136,0.99862021,0.077802
15,0.250540016,0.00496126,-0.00628194,1.39465267,0.03578261,0.03998159,-0.0111467,0.99849729,0.074024
16,0.266977783,0.00495731,-0.00612855,1.39466816,0.03512754,0.03988292,-0.01020747,0.99853453,0.092103
17,0.283537646,0.00495309,-0.00597252,1.39468097,0.03622399,0.04040933,-0.00927439,0.9984833,0.092183
