t_s,bending_avg_y_mm,torsion_diff_y_mm
0.005331897,-0.065365,-0.004628
0.021998564,-0.059993,-0.002569
0.03866523,-0.054839,-0.003496
0.055331897,-0.050072,-0.004924
0.071998564,-0.040226,0.005278
0.08866523,-0.030904,0.016721
0.105331897,-0.025065,0.010412
0.121998564,-0.015921,0.000786
0.13866523,-0.002536,-0.000334
0.155331897,0.009722,0.005268
0.171998564,0.018841,0.002384
0.18866523,0.022461,0.003362
0.205331897,0.029537,-0.000512
0.221998564,0.039148,-0.001773
0.23866523,0.045528,-0.003557
0.255331897,0.048274,-0.006732
0.271998564,0.051333,-0.00896
0.28866523,0.053643,-0.003357
0.305331897,0.055292,0.007107
0.321998564,0.054506,0.009008
0.33866523,0.053389,0.003426
0.355331897,0.054865,-0.00012
0.371998564,0.057023,0.001294
0.38866523,0.05531,0.004452
0.405331897,0.050336,0.00864
0.421998564,0.045676,0.009687
0.43866523,0.043471,0.010348
0.455331897,0.041222,0.01056
0.471998564,0.037358,0.005354
0.48866523,0.032289,-0.000198
0.505331897,0.029536,0.003206
0.521998564,0.021707,0.016568
0.53866523,0.016381,0.014804
0.555331897,0.00786,0.009038
0.571998564,-0.001335,0.008796
0.58866523,-0.002384,0.00402
0.605331897,-0.009647,0.003505
0.621998564,-0.018217,0.002278
0.63866523,-0.028107,0.01003
0.655331897,-0.032275,0.015371
0.671998564,-0.035516,0.017072
0.68866523,-0.037347,0.005164
0.705331897,-0.042418,0.001077
0.721998564,-0.044132,0.000378
0.73866523,-0.045793,0.001274
0.755331897,-0.04777,-0.000689
0.771998564,-0.047374,-0.001638
0.78866523,-0.04097,-0.00505
0.805331897,-0.036504,-0.004691
0.821998564,-0.036712,-0.007139
0.83866523,-0.034444,-0.01337
0.855331897,-0.028469,-0.00823
0.871998564,-0.021364,-0.004913
0.88866523,-0.01718,-0.003835
0.905331897,-0.013374,-0.003304
0.921998564,-0.008381,0.001058
0.93866523,0.001756,0.001958
0.955331897,0.004465,0.00963
0.971998564,0.00663,0.008677
0.98866523,0.011067,0.005796
1.005331897,0.021233,0.004977
1.021998564,0.027862,0.012852
1.03866523,0.03065,0.013083
1.055331897,0.032982,0.004559
1.071998564,0.03607,0.001165
1.08866523,0.041802,0.002444
1.105331897,0.040963,0.006243
1.121998564,0.043051,0.000931
1.13866523,0.044458,0.000417
1.155331897,0.045404,0.001953
1.171998564,0.042309,0.007288
1.18866523,0.040835,0.000696
1.205331897,0.038242,-0.001185
1.221998564,0.037338,0.000976
1.23866523,0.033679,0.00784
1.255331897,0.026828,0.016189
1.271998564,0.018304,0.018592
1.28866523,0.007776,0.013259
1.305331897,0.004772,0.013598
1.321998564,0.004056,0.013775
1.33866523,-0.004535,0.010869
1.355331897,-0.016437,0.01013
1.371998564,-0.02006,0.011198
1.38866523,-0.023095,0.01805
1.405331897,-0.027847,0.01914
1.421998564,-0.038965,0.001945
1.43866523,-0.046843,-0.012345
1.455331897,-0.045147,-0.010454
1.471998564,-0.044805,-0.007012
1.48866523,-0.048173,-0.00557
1.505331897,-0.051328,-0.000643
1.521998564,-0.051026,-0.001715
1.53866523,-0.04841,-0.003739
1.555331897,-0.043834,-0.002043
1.571998564,-0.042014,0.000567
1.58866523,-0.04035,0.001466
1.605331897,-0.035513,0.00279
1.621998564,-0.02766,0.007688
1.63866523,-0.012431,0.012477
1.655331897,-0.00654,0.015143
1.671998564,-0.000133,0.004411
1.68866523,0.010154,0.005003
1.705331897,0.021083,0.008161
1.721998564,0.028193,0.000859
1.73866523,0.033183,0.000385
1.755331897,0.044909,-0.005079
1.771998564,0.053024,-0.008676
1.78866523,0.059947,-0.013842
1.805331897,0.064124,-0.013919
1.821998564,0.066516,-0.010866
1.83866523,0.068366,-0.009026
1.855331897,0.070603,-0.010947
1.871998564,0.072887,-0.009965
1.88866523,0.073608,-0.001642
1.905331897,0.070939,0.000568
1.921998564,0.065942,-0.001443
1.93866523,0.063956,-0.000499
1.955331897,0.063944,0.003423
1.971998564,0.059533,0.00615
1.98866523,0.05365,0.003329
2.005331897,0.049819,0.005713
2.021998564,0.045768,0.010112
2.03866523,0.036536,0.012008
2.055331897,0.026271,0.004042
2.071998564,0.015882,-0.00536
2.08866523,0.011007,-0.001684
2.105331897,0.00622,-0.000552
2.121998564,-0.009018,0.001538
2.13866523,-0.028024,0.000992
2.155331897,-0.041488,0.001287
2.171998564,-0.04905,0.001482
2.18866523,-0.056774,0.001018
2.205331897,-0.065956,-0.005177
2.221998564,-0.076291,-0.006864
2.23866523,-0.080066,-0.000406
2.255331897,-0.082627,0.00333
2.271998564,-0.084343,0.006887
2.28866523,-0.085666,0.004727
2.305331897,-0.084127,-0.005996
2.321998564,-0.07742,-0.012014
2.33866523,-0.068476,-0.008216
2.355331897,-0.06145,-0.010732
2.371998564,-0.054643,-0.013049
2.38866523,-0.039809,-0.004838
2.405331897,-0.022113,0.002228
2.421998564,-0.006929,0.004684
2.43866523,0.003249,-0.005576
2.455331897,0.020586,-0.01226
2.471998564,0.039386,-0.006218
2.48866523,0.050436,0.000837
2.505331897,0.060219,-0.000947
2.521998564,0.069173,-0.0051
2.53866523,0.078721,-0.002684
2.555331897,0.091112,-0.000539
2.571998564,0.098176,-0.000971
2.58866523,0.100972,-0.000991
2.605331897,0.104528,0.000628
2.621998564,0.110694,0.005324
2.63866523,0.113709,0.013
2.655331897,0.111181,0.007873
2.671998564,0.107978,-4.7e-05
2.68866523,0.103102,-0.001597
2.705331897,0.096388,-0.004198
2.721998564,0.0878,-0.002247
2.73866523,0.078058,0.005095
2.755331897,0.065184,0.002619
2.771998564,0.053104,0.002931
2.78866523,0.040715,0.003814
2.805331897,0.026514,0.008767
2.821998564,0.009755,0.013874
2.83866523,-0.00832,0.012914
2.855331897,-0.025052,0.010854
2.871998564,-0.037149,0.018314
2.88866523,-0.048406,0.02356
2.905331897,-0.064015,0.015944
2.921998564,-0.081425,0.002631
2.93866523,-0.089582,0.002309
2.955331897,-0.095579,0.002629
2.971998564,-0.100346,0.003412
2.98866523,-0.102857,0.001941
3.005331897,-0.104973,0.001165
3.021998564,-0.103948,-0.002563
3.03866523,-0.102662,-0.005512
3.055331897,-0.103389,-0.007524
3.071998564,-0.100085,-0.012189
3.08866523,-0.09338,-0.017383
3.105331897,-0.084716,-0.019075
3.121998564,-0.076089,-0.016326
3.13866523,-0.066606,-0.012
3.155331897,-0.058958,-0.005727
3.171998564,-0.049727,-0.002643
3.18866523,-0.037183,-0.004714
3.205331897,-0.01796,-0.00372
3.221998564,0.002427,0.00334
3.23866523,0.0195,0.013726
3.255331897,0.032292,0.015472
3.271998564,0.043614,0.006215
3.28866523,0.060101,-0.001904
3.305331897,0.075834,-0.003324
3.321998564,0.088787,-0.007674
3.33866523,0.09989,-0.013326
3.355331897,0.108419,-0.014002
3.371998564,0.119355,-0.008988
3.38866523,0.130328,-0.002185
3.405331897,0.131767,-0.002435
3.421998564,0.129809,-0.005994
3.43866523,0.127231,-0.010918
3.455331897,0.120868,-0.007916
3.471998564,0.109004,0.001331
3.48866523,0.094203,0.003777
3.505331897,0.077243,-0.000958
3.521998564,0.062215,0.00713
3.53866523,0.04773,0.017534
3.555331897,0.029806,0.022579
3.571998564,0.008586,0.025147
3.58866523,-0.014258,0.026883
3.605331897,-0.035136,0.024634
3.621998564,-0.052986,0.017602
3.63866523,-0.070509,0.005434
3.655331897,-0.086922,-0.000546
3.671998564,-0.097011,-0.001412
3.68866523,-0.106481,-0.001464
3.705331897,-0.115989,0.001664
3.721998564,-0.121981,0.001416
3.73866523,-0.126626,-0.001716
3.755331897,-0.126837,-0.008488
3.771998564,-0.124971,-0.011218
3.78866523,-0.124808,-0.009512
3.805331897,-0.120899,-0.010358
3.821998564,-0.112489,-0.010409
3.83866523,-0.103834,-0.001869
3.855331897,-0.097825,-0.002144
3.871998564,-0.085725,-0.004498
3.88866523,-0.070583,-0.006482
3.905331897,-0.05029,-0.00278
3.921998564,-0.031612,0.005197
3.93866523,-0.015519,0.010794
3.955331897,0.001093,0.005074
3.971998564,0.020686,-0.002211
3.98866523,0.041192,-0.002097
4.005331897,0.054919,-0.007442
4.021998564,0.063925,-0.013342
4.03866523,0.073311,-0.01627
4.055331897,0.081668,-0.015819
4.071998564,0.090639,-0.015204
4.08866523,0.099674,-0.012784
4.105331897,0.102273,-0.012585
4.121998564,0.103912,-0.012484
4.13866523,0.105982,-0.007551
4.155331897,0.104681,-0.000318
4.171998564,0.09949,0.005274
4.18866523,0.091996,0.009709
4.205331897,0.08393,0.01213
4.221998564,0.078136,0.009609
4.23866523,0.069326,0.009387
4.255331897,0.057408,0.006865
4.271998564,0.04792,0.011061
4.28866523,0.038364,0.016478
4.305331897,0.024944,0.015389
4.321998564,0.009086,0.015786
4.33866523,-0.007531,0.010392
4.355331897,-0.023456,0.000312
4.371998564,-0.037502,0.002683
4.38866523,-0.052484,0.001383
4.405331897,-0.068931,-0.002325
4.421998564,-0.082907,-0.006471
4.43866523,-0.093488,-0.008912
4.455331897,-0.102158,-0.004581
4.471998564,-0.107243,0.001184
4.48866523,-0.113534,0.0041
4.505331897,-0.119269,0.007576
4.521998564,-0.120551,0.010302
4.53866523,-0.116871,0.00734
4.555331897,-0.111668,0.003526
4.571998564,-0.10289,-0.003018
4.58866523,-0.09035,-0.010291
4.605331897,-0.077219,-0.00561
4.621998564,-0.062829,-0.001357
4.63866523,-0.047305,-0.005736
4.655331897,-0.024156,-0.007179
