frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,948.837213,498.772182,806.680603,645.334167,1095.661499,640.460388,1090.864136,352.343903,802.483215,357.537811,33.5595,0
1,0,948.760006,498.541564,806.651611,645.087341,1095.63916,640.286438,1090.810425,352.055573,802.448486,357.344482,34.1336,0
2,0,948.783993,498.522037,806.660339,645.0224,1095.589355,640.280762,1090.903687,352.025757,802.451294,357.219727,33.956,0
3,0,948.751395,498.616445,806.577026,645.159058,1095.567139,640.365051,1090.897705,352.102753,802.454651,357.368927,34.5448,0
4,0,948.78833,498.92389,806.589111,645.466675,1095.512817,640.678711,1090.956665,352.412933,802.490051,357.580841,33.6841,0
5,0,948.808177,499.450765,806.579773,646.033142,1095.550903,641.26062,1090.883057,353.026611,802.470947,358.032776,34.3899,0
6,0,948.871276,500.152008,806.606201,646.654846,1095.480225,642.036377,1090.990845,353.799011,802.501038,358.498657,34.0038,0
7,0,948.824046,500.914189,806.568848,647.397766,1095.49292,642.839722,1090.957031,354.556458,802.505859,359.328003,34.3561,0
8,0,948.820236,501.703492,806.595764,648.260986,1095.519409,643.569214,1090.984619,355.207916,802.508301,360.21225,35.0269,0
9,0,948.852444,502.481171,806.623657,649.0802,1095.541504,644.271057,1090.995605,355.970398,802.572021,361.086273,33.5559,0
10,0,948.877267,503.19276,806.616821,649.836121,1095.569092,645.049683,1090.994385,356.697144,802.56427,361.702179,34.2351,0
11,0,948.846853,503.763516,806.632935,650.291443,1095.622681,645.719116,1090.989502,357.309021,802.614136,362.333191,34.5426,0
12,0,948.959073,504.357163,806.705017,650.938599,1095.707764,646.208374,1091.044434,357.949554,802.597351,362.880005,33.753,0
13,0,948.949498,504.665305,806.728271,651.136536,1095.715332,646.548523,1091.077515,358.29007,802.609375,363.193634,34.703,0
14,0,948.910909,504.845318,806.672974,651.243835,1095.682251,646.788696,1091.104126,358.492828,802.617737,363.36438,33.6427,0
15,0,948.903073,504.974286,806.732971,651.329163,1095.613159,646.828186,1091.108032,358.583527,802.597778,363.51178,34.7663,0
16,0,948.904449,504.856462,806.742859,651.24292,1095.606201,646.625488,1091.094849,358.440338,802.589478,363.461212,33.9543,0
17,0,948.876959,504.521051,806.682617,650.909424,1095.602783,646.276672,1091.077515,358.126282,802.623413,363.22171,33.5555,0
18,0,948.883151,503.991823,806.733704,650.440735,1095.62915,645.695801,1090.970337,357.607056,802.571411,362.707184,34.1288,0
19,0,948.91996,503.363388,806.710815,649.835876,1095.667236,645.016541,1090.97998,357.044495,802.579285,362.102722,33.6629,0
20,0,948.893216,502.64223,806.721252,649.119202,1095.740845,644.318054,1090.959351,356.274292,802.589233,361.490906,34.4692,0
21,0,948.85052,501.990964,806.757446,648.315613,1095.649902,643.672241,1091.001465,355.60672,802.507263,360.749908,34.2411,0
22,0,948.868731,501.251043,806.687561,647.64563,1095.682373,642.934265,1090.934082,354.975708,802.503296,360.000366,33.5508,0
23,0,948.908203,500.621754,806.674622,647.003113,1095.641968,642.309204,1090.920166,354.468475,802.491455,359.240417,33.3397,0
24,0,948.928246,500.08192,806.685486,646.594482,1095.692871,641.744385,1090.866211,353.883301,802.492981,358.737366,33.7648,0
25,0,948.906194,499.73653,806.703247,646.272949,1095.681763,641.366272,1090.859375,353.457489,802.441284,358.406555,33.661,0
26,0,948.842561,499.480799,806.671692,646.039978,1095.652466,641.187439,1090.855957,353.083954,802.473877,358.200043,33.3772,0
27,0,948.81126,499.424899,806.655518,645.933716,1095.593018,641.148071,1090.942993,352.940826,802.487671,358.144104,33.7371,0
28,0,948.852043,499.490006,806.697205,646.036255,1095.575073,641.183167,1090.880981,353.073547,802.458008,358.114563,33.5911,0
29,0,948.866504,499.69467,806.665527,646.281616,1095.652954,641.534424,1090.859741,353.321869,802.473694,358.235291,33.4067,0
30,0,948.846734,500.157645,806.611633,646.732239,1095.590698,642.012817,1090.858765,353.812927,802.519409,358.705231,34.1848,0
31,0,948.776389,500.73739,806.582703,647.234985,1095.573853,642.658936,1090.826904,354.387299,802.455933,359.277008,34.2729,0
32,0,948.869249,501.395132,806.565369,647.981323,1095.605957,643.274902,1090.997192,354.990173,802.566101,359.93457,33.9506,0
33,0,948.783007,502.090708,806.604065,648.645508,1095.577759,644.04071,1090.924072,355.574951,802.570374,360.703613,34.6991,0
34,0,948.824689,502.836236,806.587891,649.394653,1095.501221,644.67804,1091.023682,356.316772,802.568237,361.400665,33.5061,0
35,0,948.82755,503.482913,806.592896,650.055359,1095.501343,645.370483,1091.045654,356.927521,802.565125,361.993286,34.7275,0
36,0,948.891616,503.912998,806.646545,650.375671,1095.583252,645.765747,1091.066895,357.522186,802.580505,362.428223,33.3782,0
37,0,948.90256,504.207536,806.612122,650.651123,1095.616333,646.081665,1091.076172,357.884186,802.594849,362.726074,33.8536,0
38,0,948.944448,504.417985,806.65155,650.904236,1095.664062,646.32489,1091.090698,358.082703,802.605103,362.878876,33.8624,0
39,0,948.905644,504.409308,806.674622,650.851624,1095.666504,646.251953,1091.057007,358.049011,802.588379,362.995392,34.1366,0
40,0,948.970748,504.251646,806.713135,650.747986,1095.684814,645.906738,1091.114502,357.872559,802.589417,362.917816,33.7732,0
41,0,948.911272,503.755608,806.704224,650.247559,1095.673218,645.446106,1090.994385,357.391327,802.572693,362.473846,34.7027,0
42,0,948.930969,503.195523,806.703003,649.735901,1095.680542,644.769043,1091.016846,356.801544,802.543762,361.971588,34.7274,0
43,0,948.92921,502.545876,806.768982,649.047241,1095.730591,644.125488,1090.979736,356.157562,802.535156,361.3591,33.5751,0
44,0,948.908273,501.882092,806.78125,648.263184,1095.657349,643.450073,1091.078491,355.456512,802.521545,360.663666,33.9364,0
45,0,948.887271,501.085162,806.77533,647.538452,1095.745117,642.697083,1090.897705,354.736481,802.460815,359.889221,34.4477,0
46,0,948.862104,500.302155,806.808594,646.662354,1095.79834,642.018127,1090.850098,354.00946,802.486938,359.127319,34.8324,0
47,0,948.926938,499.659483,806.822937,646.160828,1095.750244,641.229309,1090.888672,353.30481,802.463623,358.436768,33.483,0
48,0,948.866473,499.097554,806.760986,645.632446,1095.724609,640.684021,1090.858887,352.67926,802.435242,357.922668,33.3122,0
49,0,948.863348,498.689203,806.737305,645.276184,1095.771606,640.318726,1090.801758,352.295746,802.432617,357.52005,33.9922,0
50,0,948.781154,498.507878,806.639954,645.097595,1095.699219,640.198975,1090.814087,352.029816,802.414307,357.348389,34.1707,0
51,0,948.79521,498.46316,806.667969,645.031189,1095.637085,640.154175,1090.883911,351.934875,802.411621,357.214355,33.3642,0
52,0,948.795223,498.482428,806.642029,645.029114,1095.587646,640.179199,1090.89917,351.986511,802.451721,357.218994,33.5902,0
53,0,948.766654,498.659242,806.610718,645.231018,1095.569214,640.469055,1090.841553,352.171021,802.453674,357.322357,33.5742,0
54,0,948.83566,499.000277,806.575623,645.592346,1095.55188,640.795227,1090.901245,352.608582,802.516418,357.588989,33.8789,0
55,0,948.831321,499.443327,806.560669,646.037964,1095.504517,641.269348,1090.937622,353.018036,802.527893,357.974854,33.9359,0
56,0,948.806873,499.946077,806.500244,646.39386,1095.373413,641.821838,1091.044678,353.569122,802.531982,358.352631,35.0506,0
57,0,948.835845,500.338986,806.480164,646.71405,1095.39502,642.273132,1090.921021,354.242065,802.533813,358.65387,34.3165,0
58,0,948.803752,500.666661,806.536499,647.015564,1095.425659,642.594177,1090.961426,354.430481,802.546509,359.092133,34.4852,0
59,0,948.795833,500.902174,806.509216,647.251038,1095.447021,642.813416,1090.940918,354.698883,802.491333,359.326416,33.7394,0
60,0,948.793264,501.020154,806.513916,647.345947,1095.492798,642.957458,1090.958984,354.811218,802.531311,359.506226,33.7429,0
61,0,948.807,501.073038,806.532532,647.442444,1095.487671,642.956848,1090.956543,354.832153,802.54071,359.590057,33.6386,0
62,0,948.818059,501.051129,806.572815,647.47583,1095.57605,642.894348,1090.904541,354.789856,802.533447,359.665436,33.9551,0
63,0,948.823925,500.99962,806.591431,647.448425,1095.586426,642.783081,1090.914185,354.697266,802.49176,359.631897,34.8685,0
64,0,948.864376,500.813583,806.630188,647.326904,1095.672485,642.55365,1090.917725,354.486542,802.470154,359.473114,34.3379,0
65,0,948.850327,500.492963,806.707642,646.930908,1095.706055,642.181885,1090.868652,354.183136,802.422913,359.217285,34.0568,0
66,0,948.904166,500.136459,806.789856,646.71991,1095.7229,641.682007,1090.861694,353.714722,802.449585,358.941986,33.837,0
67,0,948.955545,499.802623,806.842224,646.37677,1095.764648,641.387268,1090.932129,353.369507,802.459534,358.519928,33.5312,0
68,0,948.973754,499.579362,806.93158,646.21283,1095.838501,641.130859,1090.850708,353.116455,802.439758,358.346649,34.1783,0
69,0,948.944022,499.497777,806.978455,646.097839,1095.896606,641.080872,1090.828979,352.980957,802.346313,358.256592,34.5977,0
70,0,948.90715,499.427264,806.896484,646.092285,1095.868286,641.029663,1090.772705,352.912109,802.372192,358.235504,34.1302,0
71,0,948.936283,499.463406,806.925903,646.035706,1095.791016,641.052856,1090.861206,352.979309,802.371399,358.153412,32.9992,0
72,0,948.887817,499.497925,806.80957,646.06897,1095.747314,641.151855,1090.843506,353.053314,802.384766,358.187805,33.5985,0
73,0,948.849737,499.582608,806.750183,646.148926,1095.653687,641.252747,1090.879517,353.088257,802.447571,358.300201,33.6249,0
74,0,948.88874,499.711779,806.695129,646.28656,1095.700195,641.521545,1090.833374,353.393646,802.483704,358.294586,33.5137,0
75,0,948.882313,499.93437,806.670593,646.462158,1095.609863,641.716553,1090.849854,353.658173,802.449585,358.437073,34.7157,0
76,0,948.829427,500.246486,806.598816,646.627686,1095.516235,642.142761,1090.877075,354.053589,802.48877,358.685059,34.1521,0
77,0,948.825607,500.422059,806.557861,646.753357,1095.477661,642.386963,1090.905396,354.284088,802.519287,358.79184,33.4537,0
78,0,948.822096,500.50389,806.453308,646.892578,1095.526611,642.449463,1090.918335,354.395447,802.539062,358.966125,34.0117,0
79,0,948.790358,500.600711,806.462524,646.909912,1095.443237,642.510376,1090.922974,354.492188,802.505737,359.047394,34.2053,0
80,0,948.821161,500.567127,806.449158,646.910034,1095.487671,642.500977,1090.924927,354.499939,802.553406,359.019165,34.7095,0
81,0,948.805088,500.589516,806.45166,646.852844,1095.425049,642.537231,1091.012695,354.476013,802.57135,359.015717,34.5732,0
82,0,948.81654,500.613613,806.517517,647.002502,1095.486328,642.481873,1090.921753,354.424103,802.507507,359.094299,33.3584,0
83,0,948.774414,500.538938,806.546021,646.822632,1095.446411,642.40802,1090.926636,354.333588,802.464844,359.020416,34.4204,0
84,0,948.854958,500.403435,806.557251,646.875427,1095.603516,642.242065,1090.893677,354.198029,802.515015,358.959747,32.746,0
85,0,948.818965,500.286789,806.614258,646.769226,1095.61792,642.115112,1090.862061,353.970825,802.459167,358.882751,34.3311,0
86,0,948.854011,500.236094,806.651123,646.783447,1095.681763,641.97345,1090.883179,353.867767,802.472717,358.929718,34.5557,0
87,0,948.865372,500.28942,806.720093,646.812561,1095.684692,642.006042,1090.887207,353.893524,802.415222,358.929138,33.1666,0
88,0,948.886361,500.427699,806.689941,647.051514,1095.677612,642.123352,1090.847778,354.046204,802.453918,359.0784,33.263,0
89,0,948.958498,500.798169,806.816772,647.429077,1095.716187,642.479126,1090.876953,354.397583,802.398987,359.308533,33.8222,0
90,0,948.923559,501.19182,806.838684,647.808777,1095.738037,642.966492,1090.854858,354.733337,802.504456,359.79895,33.3869,0
91,0,948.923264,501.688212,806.846497,648.337891,1095.783569,643.399963,1090.885986,355.15625,802.451782,360.351654,34.0017,0
92,0,948.877837,502.222734,806.807007,648.879089,1095.769043,643.950745,1090.921265,355.594666,802.470398,360.961487,33.6901,0
93,0,948.93425,502.695957,806.814819,649.34845,1095.78186,644.453552,1090.928589,356.172546,802.523499,361.360077,34.1332,0
94,0,948.978487,503.205575,806.793396,649.890137,1095.681641,644.884338,1090.977173,356.713318,802.540344,361.782745,34.363,0
95,0,948.897379,503.637174,806.766968,650.166687,1095.642212,645.440979,1090.999634,357.136688,802.5896,362.255707,34.1338,0
96,0,948.891148,503.969722,806.727722,650.439575,1095.647461,645.846313,1091.043457,357.511322,802.618042,362.560272,34.169,0
97,0,948.916168,504.165913,806.673401,650.556641,1095.588867,646.043274,1091.147705,357.786743,802.652588,362.684296,33.8725,0
