-9.40E-05,9.82E-05,-8.71E-05
-9.34E-05,8.34E-05,-0.00010106
-0.000112711,8.69E-05,-0.00013482
-0.000146564,2.45E-05,-0.000163467
-0.000182736,4.08E-06,-0.000204813
-0.000239917,-5.76E-05,-0.000213784
-0.000263802,-3.76E-05,-0.00021805
-0.000217507,-6.33E-05,-0.000211482
-0.00016899,-3.50E-05,-0.000189891
-0.000171602,1.55E-05,-0.000160177
-0.000151003,2.15E-05,-0.00013984
-0.00013006,4.11E-05,-0.000102971
-9.86E-05,9.80E-05,-8.81E-05
-8.90E-05,0.000114225,-2.42E-05
-1.79E-05,0.000157997,3.39E-05
1.64E-05,0.000225917,4.62E-05
5.50E-05,0.000243314,5.63E-05
4.61E-05,0.0002492,4.88E-05
2.25E-05,0.000244604,5.27E-05
5.67E-05,0.000241259,9.87E-05
9.79E-05,0.000267554,0.00010158
9.44E-05,0.000275344,0.000106917
6.55E-05,0.000290307,8.82E-05
1.58E-05,0.000245512,3.30E-05
1.35E-05,0.000216733,1.11E-05
-6.31E-05,0.000123171,-4.92E-05
-8.81E-05,7.27E-05,-6.23E-05
-0.0001413,5.57E-05,-0.000110241
-0.000153044,4.54E-05,-0.000119119
-0.000154878,3.67E-05,-0.000130567
-0.000168569,2.86E-05,-0.000156624
-0.000184899,-9.70E-06,-0.000178074
-0.000188525,-4.74E-05,-0.000205126
-0.000227065,-4.45E-05,-0.000219285
-0.000208672,-3.01E-05,-0.000219292
-0.000199859,-2.31E-05,-0.000194165
-0.000207457,-3.41E-05,-0.00019583
-0.000163487,-5.07E-05,-0.000192635
-0.000187975,-2.75E-05,-0.000195222
-0.000173321,-4.03E-06,-0.000201973
-0.000120232,3.90E-05,-0.000144981
-8.06E-05,8.40E-05,-0.000115761
-6.59E-05,0.000127509,-6.34E-05
-0.00010216,0.000113838,-5.88E-05
-7.59E-05,0.000146856,-2.81E-05
-6.87E-05,0.000176029,-1.87E-05
-1.17E-05,0.000190427,-1.82E-05
9.35E-06,0.000196079,3.22E-05
7.11E-06,0.000246075,5.93E-05
4.85E-05,0.000261575,8.71E-05
5.43E-05,0.000247046,9.79E-05
6.57E-05,0.000257803,9.59E-05
3.67E-05,0.00023879,9.32E-05
2.49E-05,0.000234046,8.08E-05
6.40E-05,0.000226682,7.03E-05
3.05E-05,0.000229486,4.91E-05
4.21E-05,0.000185232,7.43E-06
1.87E-05,0.000192525,-2.42E-05
-2.56E-05,0.000177273,-1.30E-05
-5.04E-05,0.000159353,-2.94E-05
-0.00011968,0.000137373,-8.84E-05
-0.000157306,7.75E-05,-0.000131618
-0.000171881,2.62E-05,-0.000150228
-0.000190559,2.78E-06,-0.000158523
-0.000163132,-2.55E-06,-0.000160776
-0.000213067,-5.12E-07,-0.000182836
-0.000204902,-6.33E-05,-0.000227938
-0.00020586,-5.29E-05,-0.00022466
-0.000224046,-1.90E-05,-0.000197904
-0.000204119,-5.45E-06,-0.00018536
-0.000210422,8.66E-06,-0.00016578
-0.000180477,1.44E-05,-0.000160365
-0.000166296,1.99E-05,-0.000144765
-0.00012545,2.79E-05,-0.000137336
-0.000130251,3.75E-05,-0.000109309
-9.42E-05,9.12E-05,-7.91E-05
-8.35E-05,0.000148102,-5.83E-05
-7.75E-05,0.000133993,-3.32E-05
-5.72E-05,0.000167554,-4.70E-06
-2.56E-05,0.000199176,-7.44E-07
-9.82E-06,0.000231422,3.07E-05
1.59E-05,0.00022883,5.69E-05
4.57E-08,0.000212978,7.45E-05
5.30E-05,0.000236351,6.95E-05
5.62E-05,0.000245726,7.08E-05
7.20E-05,0.000240189,5.07E-05
5.78E-05,0.000268696,7.46E-05
6.77E-05,0.000279971,4.44E-05
8.40E-05,0.000237075,6.29E-05
6.10E-05,0.000239583,3.49E-05
1.50E-05,0.000168787,-6.11E-06
-1.82E-05,0.000164388,-6.87E-06
-7.74E-05,0.000103018,-0.000102653
-0.000135779,5.87E-05,-0.000132206
-0.000148045,7.78E-05,-0.00013611
-0.000161242,6.73E-05,-0.000151912
-0.000192099,7.56E-05,-0.000127455
-0.000161852,1.54E-05,-0.000175835
-0.000175548,-2.53E-05,-0.000220333
-0.000174729,1.26E-05,-0.000189897
-0.000158105,9.17E-06,-0.00018385
-0.000138235,-9.00E-06,-0.000183686
-0.000190574,-3.51E-05,-0.000180077
-0.00019034,6.44E-05,-0.00014911
-0.000163924,7.48E-05,-8.59E-05
-0.0001474,9.50E-05,-9.15E-05
-0.000154897,9.89E-05,-8.41E-05
-0.000104793,8.33E-05,-4.94E-05
-6.02E-05,0.000157435,-1.99E-05
3.64E-05,0.000201877,1.17E-05
6.32E-05,0.000246843,6.29E-05
5.18E-05,0.00022659,4.61E-05
6.38E-05,0.000238458,6.83E-05
5.27E-05,0.00020503,0.00010928
6.68E-05,0.00023953,0.000119524
8.36E-05,0.000215566,7.96E-05
3.76E-05,0.000211041,3.49E-05
2.22E-05,0.000195221,2.92E-05
5.99E-05,0.000209011,1.39E-05
-6.15E-06,0.000203134,-1.29E-05
-4.10E-06,0.000179276,-3.67E-05
-0.000118273,9.52E-05,-9.70E-05
-0.000125169,8.07E-05,-0.000107659
-0.000142521,4.15E-05,-0.000154099
