frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.004293164,0.00553629,-0.00214786,1.39100812,0.02377327,0.05449737,0.00128699,0.99823004,0.082483
1,0.020379119,0.00554948,-0.00193313,1.39471829,0.03870754,0.03905905,0.00230644,0.99848425,0.081086
2,0.036765082,0.00556232,-0.00205496,1.39734938,0.05333844,0.0238097,0.00197927,0.99829064,0.104087
3,0.052821378,0.00557893,-0.00253833,1.39816247,-0.06411112,-0.01048916,0.00080713,0.99788731,0.133889
4,0.069353883,0.00559293,-0.00328567,1.39740243,-0.07893759,-0.0172298,-0.00155657,0.99672944,0.137048
5,0.08588338,0.00559912,-0.00422021,1.39742489,0.08738731,0.01990431,-0.00529725,0.99596145,0.258652
6,0.103221355,0.00560812,-0.00529445,1.39743006,0.08932022,0.01851933,-0.00910063,0.99578919,0.232908
7,0.119553346,0.00561419,-0.0064133,1.3975833,-0.08356258,-0.01151852,-0.01293122,0.99635205,0.216305
8,0.13608462,0.00560683,-0.00742197,1.39776743,-0.07853381,-0.0116782,-0.01651381,0.99670625,0.243006
9,0.153332747,0.00559419,-0.00825382,1.39775285,-0.06876288,-0.01502191,-0.0195942,0.99732747,0.159249
10,0.169930607,0.00558227,-0.00882847,1.39737717,-0.05660646,-0.01776937,-0.0217122,0.99800227,0.137492
11,0.186453271,0.00557016,-0.00908699,1.39607258,-0.04012922,-0.02519999,-0.0225424,0.99862227,0.086246
12,0.203629776,0.0055494,-0.00898699,1.3933714,0.03072578,0.04489917,-0.02222803,0.99827146,0.114375
13,0.220173168,0.00553713,-0.0085641,1.38937456,0.02352869,0.05857848,-0.02060573,0.99779275,0.064848
14,0.236475803,0.00552742,-0.00786092,1.38518178,0.02030505,0.07096003,-0.01748792,0.99711913,0.060741
15,0.253459386,0.0055218,-0.0069684,1.38295463,0.01765993,0.07811015,-0.01413449,0.99668809,0.058223
16,0.269737194,0.00552111,-0.00597037,1.38208646,0.01425343,0.07920183,-0.01027937,0.99670369,0.037266
17,0.286278395,0.00551533,-0.00496804,1.38269874,0.02057986,0.07758917,-0.00594862,0.99675524,0.0962
18,0.30432758,0.00551493,-0.00407802,1.3860712,0.01420328,0.06883747,-0.00258756,0.99752342,0.013877
19,0.32074922,0.00551114,-0.00338471,1.38919656,0.01803563,0.06020946,0.00043989,0.99802272,0.121844
20,0.337155173,0.00551443,-0.00295485,1.39270331,0.02961649,0.04726756,0.00197526,0.99844115,0.086592
21,0.35335545,0.00553692,-0.00284483,1.39588804,-0.0406755,-0.02833854,0.00233843,0.99876772,0.037514
22,0.369848524,0.00554157,-0.00304429,1.3973104,0.05627021,0.01882995,0.00156888,0.99823676,0.11168
23,0.386402176,0.00556348,-0.00356735,1.39770339,-0.0668383,-0.01587308,-0.0001234,0.99763755,0.17138
24,0.403404792,0.00558122,-0.00430025,1.39754397,-0.07669802,-0.01490392,-0.00317873,0.9969379,0.176981
25,0.421043419,0.00559486,-0.00517698,1.39795741,0.08204981,0.01573434,-0.00713536,0.99647847,0.274101
26,0.436953151,0.00560581,-0.00615841,1.39782346,-0.07920534,-0.01408282,-0.01078765,0.99670046,0.236002
27,0.454124455,0.00560329,-0.00705817,1.39822378,0.08052115,0.01627313,-0.01471649,0.99651139,0.170212
28,0.46989659,0.00559881,-0.00787157,1.3974588,-0.06962961,-0.01663828,-0.01796398,0.99727237,0.205294
29,0.487081496,0.00558789,-0.00845205,1.39736104,-0.05785773,-0.01714472,-0.02077413,0.99796141,0.123512
30,0.503866037,0.0055807,-0.00875435,1.39678475,-0.04219618,-0.02303736,-0.022325,0.99859419,0.104189
31,0.520339011,0.00557622,-0.00872548,1.39451912,-0.02782397,-0.03499963,-0.0227618,0.99874058,0.086413
32,0.536824996,0.00555182,-0.00836174,1.39064824,0.02469386,0.05503389,-0.02149317,0.99794766,0.101463
33,0.553482021,0.00554493,-0.00771098,1.38638616,0.01863993,0.06769077,-0.01936869,0.99734416,0.044772
34,0.569949151,0.00554132,-0.00682775,1.38334214,0.01710062,0.07603411,-0.01616101,0.99682757,0.052555
35,0.586513861,0.00554064,-0.00581953,1.38180491,0.0165066,0.07980832,-0.01231397,0.99659748,0.074612
36,0.60310057,0.00553764,-0.00477033,1.38170648,0.01693235,0.08001384,-0.00822869,0.99661596,0.067098
37,0.621166827,0.00553682,-0.00379545,1.38382302,0.01394783,0.07538561,-0.0045083,0.99704671,0.035047
38,0.6365625,0.0055336,-0.00299324,1.38721839,0.01918372,0.0664497,-0.00084465,0.99760499,0.077331
39,0.653962352,0.00553112,-0.00244341,1.39111568,0.02385496,0.05376089,0.00118004,0.99826816,0.089616
40,0.670042282,0.00554072,-0.00219476,1.39439848,0.03837209,0.04111234,0.00232056,0.99841473,0.05508
41,0.686449507,0.00555984,-0.00229581,1.39708005,-0.04918813,-0.02194804,0.00211984,0.9985461,0.114616
42,0.703431518,0.00556614,-0.00269918,1.39848025,0.06715968,0.01501009,0.00085329,0.99762896,0.098236
43,0.720924153,0.00558517,-0.00342738,1.39798479,-0.07509316,-0.01144086,-0.00155589,0.99710967,0.155013
44,0.737190638,0.00559376,-0.0043213,1.39780078,0.08577752,0.01530527,-0.00518608,0.99618325,0.160411
45,0.754139582,0.00560651,-0.00539516,1.39758201,-0.08577249,-0.01346486,-0.00844946,0.99618793,0.212658
46,0.769993835,0.00560824,-0.00646256,1.39783622,-0.0832701,-0.01287678,-0.01222916,0.99636877,0.221165
47,0.786803729,0.00560397,-0.00745373,1.39802204,-0.07746138,-0.01198108,-0.01617535,0.99679213,0.247249
