t_s,bending_avg_y_mm,torsion_diff_y_mm,bending_smoothed_mm,torsion_smoothed_mm
0.764853,-0.000718,-0.002534,-0.000673,-0.002179
0.781519,0.001877,0.001761,0.001733,0.001539
0.798186,0.001536,0.002074,0.001316,0.002247
0.814853,-0.002938,0.004832,-0.002552,0.004432
0.831519,-0.000294,-0.000319,-0.000484,-0.000087
0.848186,-0.000627,-0.001662,-0.000517,-0.001666
0.864853,0.001178,-0.002822,0.001165,-0.002891
0.881519,0.002520,-0.004587,0.002439,-0.004387
0.898186,0.001958,-0.002170,0.001946,-0.002305
0.914853,0.000802,-0.001760,0.000743,-0.001727
0.931519,-0.001488,-0.000589,-0.001268,-0.000640
0.948186,0.000290,-0.000375,0.000083,-0.000206
0.964853,-0.001470,0.002588,-0.001320,0.002365
0.981519,-0.000400,0.001116,-0.000576,0.001173
0.998186,-0.002320,0.000379,-0.002040,0.000276
1.014853,0.000870,-0.002188,0.000568,-0.001788
1.031519,-0.001240,0.002457,-0.001112,0.002022
1.048186,-0.000935,-0.000552,-0.000825,-0.000572
1.064853,0.001392,-0.003600,0.001276,-0.003117
1.081519,0.001502,0.002284,0.001503,0.002037
1.098186,0.001278,0.003616,0.001277,0.003472
1.114853,0.000796,0.001698,0.000696,0.001764
1.131519,-0.001414,0.000429,-0.001221,0.000269
1.148186,0.000078,-0.003584,0.000029,-0.003217
1.164853,0.000839,-0.000618,0.000859,-0.000769
1.181519,0.001828,0.000053,0.001670,-0.000157
1.198186,-0.000232,-0.002683,-0.000107,-0.002356
1.214853,-0.000126,0.000642,-0.000171,0.000600
1.231519,-0.000663,0.003116,-0.000626,0.002971
1.248186,-0.000277,0.002332,-0.000293,0.002443
1.264853,0.000014,0.002632,0.000115,0.002299
1.281519,0.002110,-0.003396,0.001943,-0.003184
1.298186,0.001015,-0.005192,0.001144,-0.005021
1.314853,0.001906,-0.003020,0.001787,-0.003115
1.331519,0.000457,-0.001820,0.000445,-0.001763
1.348186,-0.001106,0.000490,-0.001022,0.000445
1.364853,-0.000846,0.001636,-0.000755,0.001475
1.381519,0.001279,-0.000478,0.001176,-0.000383
1.398186,0.001458,-0.001082,0.001461,-0.000906
1.414853,0.001310,0.001420,0.001277,0.001140
1.431519,0.000217,-0.001004,0.000171,-0.000953
1.448186,-0.001704,-0.002343,-0.001675,-0.002027
1.464853,-0.002852,0.002238,-0.002591,0.001769
1.481519,0.000803,-0.001259,0.000511,-0.000872
1.498186,-0.000754,0.002084,-0.000891,0.002172
1.514853,-0.004660,0.006512,-0.004224,0.005872
1.531519,-0.000546,-0.000927,-0.000748,-0.000515
1.548186,0.000046,-0.000996,-0.000024,-0.000869
1.564853,-0.000690,0.001432,-0.000800,0.001510
1.581519,-0.003351,0.005095,-0.002959,0.004542
1.598186,0.001100,-0.001442,0.000859,-0.001193
1.614853,0.001086,-0.003326,0.001048,-0.003061
1.631519,-0.000054,0.000144,-0.000028,0.000081
1.648186,-0.001009,0.002726,-0.001126,0.002609
1.664853,-0.003719,0.002744,-0.003590,0.002627
1.681519,-0.003448,0.000247,-0.003131,0.000143
1.698186,0.002791,-0.003871,0.002450,-0.003368
1.714853,0.002580,0.001409,0.002450,0.001298
1.731519,-0.000531,0.004616,-0.000402,0.004208
1.748186,-0.001490,0.000030,-0.001402,0.000181
1.764853,-0.000660,-0.002006,-0.000600,-0.001917
1.781519,0.001150,-0.001798,0.001117,-0.001800
1.798186,0.001786,-0.000726,0.001480,-0.000491
1.814853,-0.003532,0.004883,-0.003426,0.004668
1.831519,-0.006601,0.006142,-0.006493,0.006086
1.848186,-0.006676,0.005464,-0.006363,0.005322
1.864853,-0.000303,0.001602,-0.000620,0.001840
1.881519,0.000546,0.001773,0.000387,0.001849
1.898186,-0.001736,0.003240,-0.001386,0.002914
1.914853,0.001813,-0.001028,0.001655,-0.000928
1.931519,0.002052,-0.003049,0.001928,-0.002832
1.948186,-0.000402,-0.000536,-0.000371,-0.000482
1.964853,-0.002427,0.003171,-0.002322,0.002917
1.981519,-0.002240,0.001944,-0.002254,0.001927
1.998186,-0.001756,-0.000060,-0.001803,0.000013
2.014853,-0.001830,-0.000663,-0.001511,-0.000822
2.031519,0.003428,-0.003400,0.003052,-0.002970
2.048186,0.001274,0.001940,0.000981,0.002062
2.064853,-0.006426,0.009054,-0.005826,0.008035
2.081519,-0.003092,-0.002534,-0.003199,-0.001893
2.098186,-0.001241,-0.002414,-0.001424,-0.002121
2.114853,-0.002652,0.003631,-0.002577,0.003503
2.131519,-0.002948,0.007422,-0.002999,0.007087
2.148186,-0.004176,0.004552,-0.004127,0.004522
2.164853,-0.004163,0.000586,-0.004332,0.001125
2.181519,-0.006508,0.005974,-0.006043,0.005461
2.198186,-0.000057,0.001965,-0.000355,0.002103
2.214853,0.000957,0.000301,0.000936,0.000238
2.231519,0.000926,-0.002114,0.000912,-0.001961
2.248186,-0.000003,-0.001070,-0.000116,-0.000969
2.264853,-0.003084,0.002212,-0.002851,0.002062
2.281519,-0.001705,0.002666,-0.001796,0.002649
2.298186,-0.001505,0.002244,-0.001478,0.002247
2.314853,-0.000500,0.001279,-0.000510,0.001228
2.331519,0.000433,-0.000867,0.000482,-0.000876
2.348186,0.002074,-0.002904,0.002054,-0.002901
2.364853,0.002852,-0.004128,0.002794,-0.003914
2.381519,0.001854,-0.000709,0.001839,-0.000790
2.398186,-0.000026,0.001643,-0.000124,0.001586
2.414853,-0.003668,0.002768,-0.003629,0.002764
2.431519,-0.005950,0.003304,-0.005677,0.003253
2.448186,-0.002594,0.002487,-0.002634,0.002485
2.464853,0.000486,0.001251,0.000034,0.001525
2.481519,-0.004400,0.004685,-0.003802,0.003974
2.498186,0.001332,-0.004344,0.001006,-0.003608
2.514853,0.001034,0.000266,0.001033,0.000250
2.531519,0.000344,0.004670,0.000329,0.004424
2.548186,-0.000777,0.004029,-0.000792,0.003762
2.564853,-0.001890,-0.002059,-0.001694,-0.001831
2.581519,0.000800,-0.003833,0.000776,-0.003738
2.598186,0.002881,-0.002944,0.002807,-0.002872
2.614853,0.002881,0.000095,0.002743,0.000041
2.631519,-0.000380,0.002381,-0.000393,0.002302
2.648186,-0.003910,0.002858,-0.003943,0.002961
2.664853,-0.007019,0.004311,-0.006730,0.004233
2.681519,-0.003634,0.003503,-0.003406,0.003157
2.698186,0.004304,-0.003744,0.003900,-0.003342
2.714853,0.004194,-0.003157,0.004194,-0.003204
2.731519,0.002630,-0.002224,0.002478,-0.002124
2.748186,-0.002522,0.001272,-0.002435,0.001340
2.764853,-0.005840,0.005702,-0.005699,0.005525
2.781519,-0.005443,0.005799,-0.005470,0.005637
2.798186,-0.004347,0.002016,-0.003953,0.001746
2.814853,0.003940,-0.006374,0.003495,-0.005652
2.831519,0.003206,-0.000611,0.003153,-0.000841
2.848186,0.000165,0.002110,-0.000088,0.002277
2.864853,-0.007832,0.007704,-0.007306,0.007335
2.881519,-0.005590,0.005580,-0.005901,0.005748
2.898186,-0.007420,0.005149,-0.007078,0.004936
2.914853,-0.002170,0.000400,-0.002032,0.000266
2.931519,0.005148,-0.005902,0.004701,-0.005405
2.948186,0.003180,-0.001936,0.002844,-0.001608
2.964853,-0.005694,0.008373,-0.005202,0.007711
2.981519,-0.005305,0.005837,-0.005325,0.005841
2.998186,-0.003923,0.001805,-0.003785,0.001812
3.014853,0.000860,-0.002764,0.000847,-0.002741
3.031519,0.005164,-0.006187,0.005021,-0.006113
3.048186,0.005667,-0.006637,0.005569,-0.006470
3.064853,0.003000,-0.002520,0.002852,-0.002329
3.081519,-0.002856,0.005371,-0.002736,0.005149
3.098186,-0.005845,0.008065,-0.005631,0.007847
3.114853,-0.003588,0.004839,-0.003536,0.004742
3.131519,0.000629,-0.001425,0.000645,-0.001472
3.148186,0.004962,-0.008192,0.004798,-0.007819
3.164853,0.005222,-0.006675,0.005064,-0.006693
3.181519,0.001444,-0.003809,0.001450,-0.003649
3.198186,-0.002552,0.002318,-0.002521,0.002293
3.214853,-0.005182,0.006913,-0.004947,0.006317
3.231519,-0.002306,-0.000675,-0.002286,-0.000422
3.248186,0.001711,-0.004426,0.001746,-0.004365
3.264853,0.005945,-0.006383,0.005752,-0.006340
3.281519,0.005408,-0.006100,0.005274,-0.005913
3.298186,0.001154,-0.001269,0.001157,-0.001344
3.314853,-0.003270,0.002376,-0.003378,0.002529
3.331519,-0.008540,0.007716,-0.007889,0.007130
3.348186,-0.000806,0.001170,-0.001092,0.001440
3.364853,0.002364,-0.001333,0.002236,-0.001320
3.381519,0.002638,-0.003232,0.002670,-0.003290
3.398186,0.002330,-0.004906,0.002202,-0.004705
3.414853,-0.000901,-0.001817,-0.001056,-0.001476
3.431519,-0.006666,0.007514,-0.006110,0.006924
3.448186,-0.001794,0.005337,-0.002048,0.005339
3.464853,-0.000850,0.001930,-0.001044,0.002076
3.481519,-0.003234,0.000627,-0.002773,0.000453
3.498186,0.002171,-0.003179,0.001843,-0.002976
3.514853,0.001032,-0.002300,0.000725,-0.002002
3.531519,-0.005866,0.004436,-0.005556,0.004204
3.548186,-0.006602,0.006448,-0.006394,0.006211
3.564853,-0.002496,0.002969,-0.002628,0.003010
3.581519,-0.000094,-0.000622,-0.000052,-0.000622
3.598186,0.002863,-0.004060,0.002719,-0.003915
3.614853,0.002518,-0.003970,0.002599,-0.004045
3.631519,0.002672,-0.003944,0.002651,-0.003859
3.648186,0.001564,-0.001350,0.001424,-0.001132
3.664853,-0.002325,0.005151,-0.002495,0.005111
3.681519,-0.008552,0.009690,-0.007982,0.009093
3.698186,-0.003348,0.001970,-0.003469,0.002141
3.714853,0.000504,-0.003326,0.000375,-0.003051
3.731519,0.001833,-0.003050,0.001810,-0.003070
3.748186,0.001872,-0.002062,0.001803,-0.001991
3.764853,-0.000109,0.000886,-0.000107,0.000626
3.781519,-0.002157,-0.000773,-0.002308,-0.000253
3.798186,-0.006298,0.006247,-0.005713,0.005562
3.814853,0.000646,0.000294,0.000318,0.000414
3.831519,0.001701,-0.003605,0.001611,-0.003400
3.848186,0.000612,-0.003209,0.000402,-0.002915
3.864853,-0.004464,0.003054,-0.004030,0.002605
3.881519,-0.001455,0.001256,-0.001585,0.001388
3.898186,-0.000306,0.001332,-0.000416,0.001376
3.914853,-0.000838,0.001677,-0.000732,0.001602
3.931519,0.000548,0.000422,0.000632,0.000264
3.948186,0.003162,-0.003463,0.003039,-0.003191
3.964853,0.002907,-0.001837,0.002870,-0.001874
3.981519,0.001144,-0.000151,0.001117,-0.000125
3.998186,-0.001392,0.002082,-0.001654,0.002256
4.014853,-0.007928,0.006726,-0.007294,0.006136
4.031519,-0.001986,-0.000085,-0.002198,0.000300
4.048186,0.000896,-0.000443,0.000862,-0.000580
4.064853,0.002928,-0.002885,0.002847,-0.002734
4.081519,0.002661,-0.001928,0.002578,-0.001875
4.098186,0.000230,0.000424,0.000297,0.000322
4.114853,-0.001116,0.000857,-0.001156,0.000940
4.131519,-0.002724,0.002282,-0.002550,0.001987
4.148186,-0.000653,-0.001931,-0.000641,-0.001693
4.164853,0.001814,-0.001870,0.001694,-0.001881
4.181519,0.001801,-0.001607,0.001788,-0.001672
4.198186,0.001042,-0.002044,0.000975,-0.001870
4.214853,-0.001128,0.000853,-0.001064,0.000703
4.231519,-0.001965,0.001029,-0.001866,0.001042
4.248186,-0.000766,0.001214,-0.000728,0.001198
4.264853,0.001240,0.000762,0.000890,0.000957
4.281519,-0.002990,0.003430,-0.002529,0.002955
4.298186,0.001010,-0.002575,0.000713,-0.002121
4.314853,-0.000264,-0.000318,-0.000228,-0.000539
4.331519,-0.000840,-0.001609,-0.000784,-0.001443
4.348186,-0.000294,0.000279,-0.000281,0.000291
4.364853,0.000590,0.002258,0.000654,0.001939
4.381519,0.002413,-0.001648,0.002287,-0.001336
4.398186,0.001537,-0.000097,0.001503,-0.000137
4.414853,-0.000249,0.000657,-0.000301,0.000560
4.431519,-0.002728,-0.000488,-0.002546,-0.000500
4.448186,-0.001299,-0.001917,-0.001292,-0.001926
4.464853,0.000760,-0.003106,0.000846,-0.003100
4.481519,0.004123,-0.003416,0.003980,-0.003180
4.498186,0.003968,0.001135,0.003847,0.001013
4.514853,0.000597,0.003560,0.000569,0.003490
4.531519,-0.003546,0.004031,-0.003598,0.004166
4.548186,-0.007635,0.005735,-0.007396,0.005449
4.564853,-0.005888,0.001513,-0.005464,0.001293
4.581519,0.004142,-0.006300,0.003708,-0.005764
4.598186,0.005492,-0.003010,0.005325,-0.003065
4.614853,0.002314,0.000606,0.001906,0.001128
4.631519,-0.008600,0.013092,-0.007824,0.012134
4.648186,-0.004624,0.006528,-0.004768,0.006628
4.664853,-0.001798,-0.000057,-0.001825,0.000129
4.681519,0.001154,-0.003613,0.001226,-0.003745
4.698186,0.004812,-0.008123,0.004705,-0.007930
4.714853,0.005224,-0.007027,0.005049,-0.006757
4.731519,0.001096,0.000603,0.001109,0.000548
4.748186,-0.003278,0.007330,-0.003479,0.007286
4.764853,-0.010188,0.011516,-0.009697,0.011118
4.781519,-0.006483,0.006324,-0.006221,0.006116
4.798186,0.003000,-0.003613,0.002584,-0.003164
4.814853,0.004568,-0.004839,0.004438,-0.004663
4.831519,0.002452,-0.001520,0.002403,-0.001650
4.848186,-0.001408,0.000309,-0.001311,0.000284
4.864853,-0.003316,0.001565,-0.003201,0.001557
4.881519,-0.002352,0.002045,-0.002285,0.001884
4.898186,0.000364,-0.000834,0.000413,-0.000819
4.914853,0.003608,-0.003232,0.003462,-0.003194
4.931519,0.003363,-0.004250,0.002904,-0.003767
4.948186,-0.005541,0.003850,-0.004903,0.003223
4.964853,-0.002684,0.000659,-0.002848,0.000866
4.981519,-0.002003,0.000812,-0.001988,0.000851
4.998186,-0.000718,0.001444,-0.000675,0.001413
5.014853,0.000926,0.001652,0.000913,0.001439
5.031519,0.001542,-0.001603,0.001178,-0.001095
5.048186,-0.004785,0.004401,-0.004601,0.004206
5.064853,-0.007440,0.006592,-0.007118,0.006258
5.081519,-0.003494,0.002206,-0.003666,0.002430
5.098186,-0.001870,0.001312,-0.002119,0.001519
5.114853,-0.004353,0.003879,-0.003825,0.003464
5.131519,0.002534,-0.001040,0.002124,-0.000824
5.148186,0.001714,-0.001931,0.001720,-0.001901
5.164853,0.000492,-0.001829,0.000552,-0.001822
5.181519,0.000075,-0.001125,0.000122,-0.001147
5.198186,0.000519,-0.000587,0.000528,-0.000571
5.214853,0.001112,0.000228,0.001078,0.000202
5.231519,0.000962,0.000468,0.000927,0.000387
5.248186,0.000031,-0.000816,0.000070,-0.000649
5.264853,-0.000296,0.000819,-0.000294,0.000730
5.281519,-0.000628,0.000860,-0.000613,0.000702
5.298186,-0.000528,-0.001888,-0.000810,-0.001466
5.314853,-0.005008,0.002814,-0.004426,0.002432
5.331519,0.001313,0.000541,0.001012,0.000554
5.348186,0.002222,-0.001557,0.002125,-0.001381
5.364853,0.000904,-0.000305,0.000955,-0.000376
5.381519,-0.000064,0.000067,-0.000019,0.000058
5.398186,-0.000273,0.000337,-0.000588,0.000639
5.414853,-0.005599,0.005546,-0.004970,0.004943
5.431519,0.000920,-0.000561,0.000595,-0.000306
5.448186,0.001826,-0.002230,0.001801,-0.002105
5.464853,0.001928,-0.001270,0.001896,-0.001245
5.481519,0.000958,0.000538,0.000985,0.000417
5.498186,0.000264,0.000168,0.000260,0.000221
5.514853,-0.000390,0.000467,-0.000386,0.000420
5.531519,-0.000688,-0.000295,-0.000573,-0.000362
5.548186,0.001252,-0.002171,0.001185,-0.002104
5.564853,0.001868,-0.002443,0.001818,-0.002321
5.581519,0.001251,-0.000112,0.001224,-0.000152
5.598186,-0.000092,0.001625,-0.000066,0.001486
5.614853,-0.000982,0.000728,-0.000897,0.000836
5.631519,-0.000308,0.001609,-0.000333,0.001526
5.648186,0.000024,0.000868,-0.000243,0.001119
5.664853,-0.004208,0.004377,-0.003703,0.003954
5.681519,0.000748,0.000111,0.000446,0.000363
5.698186,0.000228,0.000368,0.000194,0.000368
5.714853,-0.001158,0.000800,-0.001162,0.000875
5.731519,-0.002744,0.002722,-0.002582,0.002442
5.748186,-0.001170,-0.000473,-0.001494,0.000008
5.764853,-0.004861,0.004581,-0.004343,0.004041
5.781519,0.001054,-0.000287,0.000766,-0.000140
5.798186,0.001659,-0.002397,0.001650,-0.002253
5.814853,0.001398,-0.001258,0.001381,-0.001305
5.831519,0.000328,-0.000428,-0.000034,0.000006
5.848186,-0.006892,0.007808,-0.006162,0.006969
5.864853,-0.000255,0.000221,-0.000582,0.000570
5.881519,0.001072,-0.001558,0.001127,-0.001531
5.898186,0.003149,-0.002556,0.003016,-0.002342
5.914853,0.002174,0.000775,0.002181,0.000482
5.931519,0.000817,-0.000877,0.000854,-0.000793
5.948186,-0.000039,-0.000996,-0.000033,-0.000842
5.964853,-0.000634,0.001434,-0.000643,0.001321
5.981519,-0.001097,0.001524,-0.001024,0.001236
5.998186,-0.000017,-0.003657,-0.000062,-0.003275
6.014853,0.000301,-0.001654,0.000329,-0.001800
6.031519,0.000974,-0.001706,0.000861,-0.001493
6.048186,-0.000500,0.002258,-0.000441,0.001967
6.064853,-0.000847,0.000800,-0.000834,0.000959
6.081519,-0.000712,0.001800,-0.000645,0.001693
6.098186,0.000767,0.000627,0.000773,0.000664
6.114853,0.002037,0.000176,0.002037,0.000110
6.131519,0.002750,-0.001243,0.002311,-0.000893
6.148186,-0.004626,0.003607,-0.004058,0.003216
6.164853,-0.001522,0.001167,-0.001768,0.001272
6.181519,-0.002172,0.000270,-0.002067,0.000192
6.198186,-0.000504,-0.002028,-0.000527,-0.001797
6.214853,0.000779,0.000034,0.000797,-0.000158
6.231519,0.002052,-0.001123,0.001966,-0.001035
6.248186,0.001240,-0.000541,0.001247,-0.000640
6.264853,0.000159,-0.001568,0.000031,-0.001354
6.281519,-0.003073,0.001241,-0.002895,0.001098
6.298186,-0.002558,0.001290,-0.002426,0.001175
6.314853,0.000786,-0.000890,0.000661,-0.000795
6.331519,0.001825,-0.001298,0.001773,-0.001177
6.348186,0.001422,0.000691,0.001361,0.000551
6.364853,-0.000444,0.000287,-0.000450,0.000371
6.381519,-0.002260,0.001168,-0.002128,0.001220
6.398186,-0.001210,0.002538,-0.001170,0.002259
6.414853,0.000954,-0.001414,0.000913,-0.001263
6.431519,0.002285,-0.002584,0.002270,-0.002541
6.448186,0.002813,-0.002426,0.002716,-0.002409
6.464853,0.001072,-0.001386,0.001025,-0.001274
6.481519,-0.001617,0.001760,-0.001490,0.001594
6.498186,-0.001644,0.001616,-0.001617,0.001561
6.514853,-0.000662,0.000036,-0.000603,0.000148
6.531519,0.001516,0.000246,0.001484,0.000113
6.548186,0.002636,-0.001616,0.002558,-0.001590
6.564853,0.001688,-0.002536,0.001371,-0.002056
6.581519,-0.005162,0.005292,-0.004581,0.004609
6.598186,-0.001390,0.000774,-0.001676,0.001010
6.614853,-0.002210,0.000205,-0.002329,0.000476
6.631519,-0.004853,0.004408,-0.004313,0.003878
6.648186,0.002072,-0.000755,0.001400,-0.000221
6.664853,-0.003116,0.003538,-0.002953,0.003369
6.681519,-0.005266,0.004550,-0.004913,0.004262
6.698186,-0.000724,0.000102,-0.001014,0.000457
6.714853,-0.001078,0.001818,-0.000951,0.001607
6.731519,0.000606,-0.000038,0.000569,0.000007
6.748186,0.001254,-0.000894,0.000958,-0.000586
6.764853,-0.003470,0.003706,-0.003000,0.003177
6.781519,0.000355,-0.001234,0.000160,-0.000998
6.798186,0.000784,-0.001862,0.000764,-0.001729
6.814853,0.000736,0.000074,0.000642,0.000100
6.831519,-0.001088,0.002328,-0.000926,0.002077
6.848186,0.000105,-0.000332,0.000063,-0.000386
6.864853,0.000652,-0.004006,0.000688,-0.003822
6.881519,0.001717,-0.003883,0.001635,-0.003723
6.898186,0.001021,-0.000288,0.001025,-0.000524
6.914853,0.000157,-0.000645,0.000143,-0.000592
6.931519,-0.001018,-0.000055,-0.000930,-0.000045
6.948186,-0.000604,0.000706,-0.000625,0.000737
6.964853,-0.000421,0.001815,-0.000687,0.001958
6.981519,-0.004666,0.004970,-0.004147,0.004485
6.998186,0.000662,-0.000998,0.000350,-0.000628
7.014853,0.000504,-0.000511,0.000449,-0.000459
7.031519,-0.000764,0.000966,-0.000642,0.000764
7.048186,0.000050,-0.001031,0.000003,-0.001043
7.064853,0.000067,-0.003039,0.000125,-0.002789
7.081519,0.000982,-0.000218,0.001017,-0.000459
7.098186,0.002290,-0.001459,0.001916,-0.001194
7.114853,-0.003126,0.001979,-0.002623,0.001643
7.131519,0.000617,-0.000756,0.000387,-0.000571
7.148186,0.000414,-0.000278,0.000465,-0.000253
7.164853,0.001076,0.000582,0.000970,0.000555
7.181519,-0.000310,0.000842,-0.000193,0.000737
7.198186,0.000306,-0.000880,0.000285,-0.000818
7.214853,0.000451,-0.001438,0.000392,-0.001344
7.231519,-0.000636,-0.000028,-0.000550,-0.000254
7.248186,-0.000210,-0.002367,-0.000518,-0.001931
7.264853,-0.005007,0.003133,-0.004442,0.002668
7.281519,0.000599,0.000180,0.000252,0.000374
7.298186,0.000035,0.000508,0.000041,0.000510
7.314853,-0.000800,0.000908,-0.000693,0.000789
7.331519,-0.000093,-0.000613,-0.000443,-0.000315
7.348186,-0.005433,0.003174,-0.005098,0.002980
7.364853,-0.004162,0.003246,-0.003956,0.003043
7.381519,0.001220,-0.000558,0.000912,-0.000246
7.398186,0.000951,0.001095,0.000872,0.001080
7.414853,-0.001151,0.002382,-0.001014,0.002167
7.431519,-0.001009,-0.000229,-0.000974,-0.000249
7.448186,-0.000328,-0.002879,-0.000287,-0.002674
7.464853,0.000836,-0.001128,0.000585,-0.001060
7.481519,-0.002729,0.002463,-0.002578,0.002357
7.498186,-0.003476,0.004082,-0.003513,0.004162
7.514853,-0.004403,0.006400,-0.004172,0.006102
7.531519,-0.000761,0.002526,-0.001025,0.002789
7.548186,-0.001664,0.002756,-0.001606,0.002573
7.564853,-0.001480,-0.000357,-0.001411,-0.000307
7.581519,-0.000106,-0.002149,-0.000053,-0.002018
7.598186,0.001970,-0.001057,0.001791,-0.000994
7.614853,0.000448,0.001432,0.000437,0.001238
7.631519,-0.001430,0.000346,-0.001339,0.000357
7.648186,-0.001427,-0.000765,-0.001394,-0.000683
7.664853,-0.000444,-0.000498,-0.000360,-0.000545
7.681519,0.002068,-0.001026,0.001961,-0.001037
7.698186,0.002142,-0.001381,0.002156,-0.001595
7.714853,0.001814,-0.004929,0.001480,-0.004183
7.731519,-0.004608,0.005094,-0.004187,0.004523
7.748186,-0.002986,0.004434,-0.002998,0.004251
7.764853,-0.000946,-0.000183,-0.000995,0.000025
7.781519,0.000326,-0.001178,0.000316,-0.001045
7.798186,0.001086,0.000555,0.000832,0.000646
7.814853,-0.003022,0.004088,-0.002595,0.003589
7.831519,0.000448,-0.001320,-0.000016,-0.000829
7.848186,-0.004146,0.002102,-0.003686,0.001881
7.864853,-0.000383,0.001738,-0.000546,0.001833
7.881519,0.000522,0.002882,0.000162,0.003025
7.898186,-0.004832,0.005924,-0.004261,0.005435
7.914853,0.000238,-0.000354,0.000026,-0.000128
7.931519,0.001583,-0.002601,0.001476,-0.002432
7.948186,0.000767,-0.001319,0.000760,-0.001340
7.964853,-0.000388,0.000005,-0.000323,-0.000085
7.981519,-0.000346,-0.000186,-0.000223,-0.000319
7.998186,0.001873,-0.002587,0.001755,-0.002394
8.014853,0.001619,-0.001080,0.001613,-0.001109
8.031519,0.000879,0.000170,0.000577,0.000520
8.048186,-0.005122,0.007212,-0.004571,0.006481
8.064853,-0.000762,0.000411,-0.000937,0.000659
8.081519,0.000776,-0.002258,0.000693,-0.002057
8.098186,0.000769,-0.001070,0.000576,-0.000913
8.114853,-0.002812,0.003190,-0.002362,0.002625
8.131519,0.001560,-0.002524,0.001327,-0.002177
8.148186,0.001606,-0.001826,0.001355,-0.001605
8.164853,-0.002960,0.003000,-0.002572,0.002646
8.181519,-0.000654,0.001505,-0.000681,0.001444
8.198186,0.001190,-0.001217,0.000791,-0.000772
8.214853,-0.004128,0.003972,-0.003616,0.003501
8.231519,-0.000424,0.000768,-0.000678,0.001000
8.248186,-0.001296,0.001609,-0.001502,0.001685
8.264853,-0.005580,0.003561,-0.005318,0.003411
8.281519,-0.004573,0.002481,-0.004398,0.002400
8.298186,0.000095,-0.000310,-0.000095,-0.000198
8.314853,0.001274,-0.000936,0.001219,-0.000932
8.331519,0.000869,-0.001044,0.000824,-0.000955
8.348186,-0.000916,0.000832,-0.000773,0.000672
8.364853,-0.000313,-0.000039,-0.000580,0.000210
8.381519,-0.004268,0.003380,-0.003851,0.002992
8.398186,-0.000558,-0.000241,-0.000727,-0.000022
8.414853,0.000196,0.000050,-0.000088,0.000246
8.431519,-0.004195,0.003951,-0.003688,0.003449
8.448186,0.000403,-0.001045,-0.000083,-0.000457
8.464853,-0.003616,0.004374,-0.003262,0.003942
8.481519,-0.001188,0.001847,-0.001457,0.002083
8.498186,-0.003296,0.003156,-0.003091,0.002963
8.514853,-0.001410,0.000641,-0.001410,0.000772
8.531519,0.000594,0.000303,0.000524,0.000196
8.548186,0.001159,-0.001791,0.001143,-0.001759
8.564853,0.001050,-0.002830,0.001024,-0.002721
