t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.015019713,-0.00072553,-0.0022074,1.78353137,-0.04323868,0.0047148,-0.00724073,0.999027407
0.03168638,-0.000723386,-0.00212385,1.78358618,-0.048563984,0.00218211,-0.007054252,0.998792779
0.048353046,-0.000723721,-0.002099573,1.783309892,-0.051436585,0.004800441,-0.007028358,0.998639993
0.065019713,-0.00072397,-0.002105274,1.783279267,-0.052539273,0.00582557,-0.00704093,0.998577044
0.08168638,-0.000724404,-0.002137547,1.783550421,-0.053628486,0.003725291,-0.0071278,0.998528569
0.098353046,-0.000726318,-0.002185646,1.78340317,-0.054689656,0.006072392,-0.007282791,0.998458376
0.115019713,-0.000724724,-0.002260084,1.783421848,-0.054901784,0.007817722,-0.00764428,0.998431892
0.13168638,-0.00072442,-0.0023585,1.783265748,-0.05676221,0.00827098,-0.007903337,0.998322182
0.148353046,-0.00072232,-0.00250423,1.783253624,-0.058714484,0.009781844,-0.008265345,0.998192671
0.165019713,-0.000719967,-0.002656825,1.783395833,-0.059275483,0.008598111,-0.008408237,0.99816922
0.18168638,-0.000722038,-0.002796345,1.783067812,-0.058340107,0.008508266,-0.008615929,0.998223325
0.198353046,-0.000723371,-0.002911206,1.783429767,-0.056371804,0.006346189,-0.008931284,0.998349727
0.215019713,-0.000724155,-0.002993863,1.783411142,-0.054459257,0.007209646,-0.008977706,0.998449604
0.23168638,-0.000725665,-0.003044087,1.783389144,-0.053645651,0.007224369,-0.009035051,0.998493025
0.248353046,-0.000726542,-0.003081009,1.783570538,-0.051786764,0.008463128,-0.008971104,0.998582008
0.265019713,-0.000727181,-0.003100727,1.783494408,-0.051516398,0.008569576,-0.008797518,0.998596629
0.28168638,-0.0007278,-0.003098835,1.783374531,-0.050242277,0.009478005,-0.008619181,0.998654891
0.298353046,-0.0007282,-0.003067452,1.78359931,-0.045862976,0.007506168,-0.008315335,0.998884928
0.315019713,-0.000731264,-0.002995644,1.783422714,-0.046341086,0.008385502,-0.008108813,0.998857565
0.33168638,-0.000734453,-0.002894975,1.783281504,-0.044921351,0.009451821,-0.007798968,0.998915367
0.348353046,-0.000737528,-0.002809739,1.783558737,-0.045860305,0.007976942,-0.007672082,0.99888655
0.365019713,-0.000736809,-0.002754278,1.783659777,-0.046597982,0.004111378,-0.007222632,0.998879151
0.38168638,-0.000736521,-0.002724708,1.783493375,-0.048613633,0.004008013,-0.007023695,0.998784921
0.398353046,-0.000734325,-0.002708231,1.78367199,-0.049799373,0.002851484,-0.007015613,0.998730531
0.415019713,-0.000732845,-0.002692291,1.783597722,-0.049144646,0.003579588,-0.00701975,0.998760589
0.43168638,-0.000732673,-0.00267656,1.783444491,-0.049691253,0.006830623,-0.007111984,0.998715946
0.448353046,-0.000733107,-0.002681983,1.783342664,-0.051321824,0.005962404,-0.007256944,0.998638001
0.465019713,-0.000732107,-0.002730093,1.783236785,-0.055394746,0.004970004,-0.00757137,0.998423455
0.48168638,-0.000732889,-0.002812137,1.78318437,-0.055845883,0.010536495,-0.008044205,0.998351396
0.498353046,-0.000729277,-0.002898912,1.783166975,-0.056256938,0.008264728,-0.008276107,0.998347814
0.515019713,-0.000725216,-0.002971137,1.783110444,-0.055103891,0.00882896,-0.008528854,0.998405163
0.53168638,-0.000724292,-0.003008065,1.783364918,-0.052299213,0.009315962,-0.008757591,0.998549603
0.548353046,-0.000722988,-0.003019001,1.783249354,-0.051578071,0.008307467,-0.008928909,0.998594494
0.565019713,-0.000722627,-0.003020277,1.78333407,-0.05130585,0.007733343,-0.008997204,0.998612515
0.58168638,-0.000722391,-0.003018528,1.783310572,-0.050801527,0.008863695,-0.009088212,0.998628081
0.598353046,-0.000724346,-0.003002156,1.783447499,-0.048630891,0.007793027,-0.009009071,0.998745784
0.615019713,-0.000724131,-0.002954474,1.783460173,-0.047065279,0.006872794,-0.008867206,0.998828813
0.63168638,-0.000725289,-0.002866337,1.783219441,-0.043894053,0.00766718,-0.008710349,0.998968796
0.648353046,-0.000725654,-0.002757207,1.783441952,-0.042800604,0.006904027,-0.008387714,0.999024569
0.665019713,-0.000726649,-0.002639929,1.783332232,-0.044647872,0.008560759,-0.008110679,0.99893318
0.68168638,-0.000726208,-0.002535715,1.78296617,-0.045325382,0.01076962,-0.007870431,0.998883217
0.698353046,-0.000727694,-0.002471781,1.78332253,-0.046881482,0.007624092,-0.007451689,0.998843567
0.715019713,-0.000727893,-0.002416692,1.783448247,-0.047318422,0.004894273,-0.007186988,0.99884201
0.73168638,-0.000728104,-0.002370499,1.783355494,-0.048273345,0.007999784,-0.007168366,0.998776402
0.748353046,-0.000729049,-0.002342273,1.783343494,-0.049662042,0.008776811,-0.007206697,0.998701513
0.765019713,-0.000729869,-0.002334304,1.783428873,-0.051003092,0.008049657,-0.007155817,0.998640417
0.78168638,-0.000728449,-0.002357497,1.783600321,-0.052877751,0.00778357,-0.007327528,0.998543773
0.798353046,-0.000728243,-0.00243099,1.783510104,-0.055430678,0.006669044,-0.007482033,0.998412231
0.815019713,-0.000725745,-0.00252611,1.783398581,-0.056086506,0.008219119,-0.007690947,0.998362459
0.83168638,-0.000725727,-0.002627478,1.783602301,-0.05510088,0.006881772,-0.00800674,0.998424973
0.848353046,-0.000726401,-0.002712512,1.783123102,-0.055312447,0.006492315,-0.008164313,0.998414607
0.865019713,-0.00072584,-0.002790547,1.783229145,-0.054713626,0.009018968,-0.008512027,0.998425071
0.88168638,-0.000726286,-0.002849436,1.783324325,-0.054147458,0.008161372,-0.008888668,0.998460032
0.898353046,-0.000723371,-0.002897125,1.783310011,-0.053778715,0.009141542,-0.008980647,0.998470646
0.915019713,-0.000719764,-0.002930102,1.783324653,-0.051959433,0.006869819,-0.009129517,0.998583835
0.93168638,-0.000718561,-0.002934977,1.783313949,-0.051319997,0.007357329,-0.009117233,0.998613541
0.948353046,-0.000717163,-0.002911235,1.783522223,-0.046984909,0.00724245,-0.008986449,0.998828919
0.965019713,-0.000720833,-0.002851348,1.783508161,-0.045559791,0.008065674,-0.008921176,0.998889215
0.98168638,-0.000723958,-0.002773427,1.783501866,-0.045600077,0.007437212,-0.008466529,0.99889621
0.998353046,-0.000726158,-0.002689195,1.783524346,-0.045355216,0.007327886,-0.00826277,0.998909872
1.015019713,-0.000725587,-0.00261123,1.783115712,-0.046802624,0.008818249,-0.007975548,0.998833391
1.03168638,-0.000727634,-0.00255105,1.783332853,-0.047405626,0.008345336,-0.007628895,0.998811725
1.048353046,-0.000728274,-0.002508419,1.783251097,-0.04844034,0.009174741,-0.007371233,0.998756738
1.065019713,-0.000729338,-0.002490628,1.783432889,-0.049431892,0.006737166,-0.007027838,0.998730048
1.08168638,-0.000730648,-0.002496539,1.783314053,-0.051192352,0.008572294,-0.006940344,0.998627904
1.098353046,-0.000733327,-0.002533547,1.783351775,-0.053756527,0.007988331,-0.007084508,0.998496987
1.115019713,-0.000732551,-0.0026028,1.783423613,-0.055000749,0.008519391,-0.007125137,0.998424544
1.13168638,-0.000734319,-0.002707355,1.783367598,-0.056501722,0.004943664,-0.007096342,0.998365042
1.148353046,-0.000735046,-0.002824986,1.783215697,-0.057145628,0.005931564,-0.00754801,0.998319699
1.165019713,-0.000735449,-0.002956715,1.78373693,-0.057369324,0.007749502,-0.007797161,0.998292497
1.18168638,-0.000731723,-0.003082455,1.783073043,-0.057539362,0.009555858,-0.008180225,0.998263989
1.198353046,-0.000729204,-0.003190217,1.783323485,-0.056857446,0.007530492,-0.008485655,0.998317843
1.215019713,-0.000730634,-0.003274857,1.783287777,-0.054566665,0.009680027,-0.008779155,0.99842461
