t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.014852612,0.001007,-0.002518,0.072637,0.012765446,0.011227288,-0.010117043,0.999804299,0.005588409,-0.005471927,1.395945384
0.031519279,0.002553,-0.00148,0.171548,-0.007502349,-0.005606857,-0.01012875,0.999904839,0.005588409,-0.005471927,1.395945384
0.048185945,-0.001418,0.005578,0.054497,0.040008009,0.032387355,-0.010115975,0.998623095,0.005588409,-0.005471927,1.395945384
0.064852612,0.002905,-0.003015,0.02749,0.014554562,0.011846554,-0.01011672,0.999772712,0.005588409,-0.005471927,1.395945384
0.081519279,0.006604,-0.012633,-0.008021,-0.010613089,-0.007569566,-0.010063107,0.99986439,0.005588409,-0.005471927,1.395945384
0.098185945,0.00021,-0.005932,-0.038424,0.04002355,0.032863671,-0.010118348,0.998606886,0.005588409,-0.005471927,1.395945384
0.114852612,-0.00125,-0.00186,-0.157901,0.040106263,0.033832284,-0.010079689,0.998571612,0.005588409,-0.005471927,1.395945384
0.131519279,-0.002587,0.005371,-0.042327,0.040254281,0.031997814,-0.010027325,0.99862665,0.005588409,-0.005471927,1.395945384
0.148185945,-0.003435,0.007412,-0.029809,0.039946351,0.032920661,-0.010148646,0.998607793,0.005588409,-0.005471927,1.395945384
0.164852612,-0.002428,0.003312,0.023856,0.04087918,0.032612435,-0.010107206,0.998580576,0.005588409,-0.005471927,1.395945384
0.181519279,-0.000505,-0.004235,0.041798,0.040809609,0.032768015,-0.010079142,0.998578612,0.005588409,-0.005471927,1.395945384
0.198185945,-0.000436,-0.007273,-0.079053,0.040407997,0.033119664,-0.010061299,0.998583523,0.005588409,-0.005471927,1.395945384
0.214852612,2.9e-05,-0.001969,-0.004925,0.039375345,0.032839539,-0.010094107,0.998633695,0.005588409,-0.005471927,1.395945384
0.231519279,0.0001,0.003993,0.149112,0.038644797,0.031944319,-0.010155476,0.998690646,0.005588409,-0.005471927,1.395945384
0.248185945,-0.002415,0.006958,0.142368,0.039250145,0.031760335,-0.010141113,0.998673052,0.005588409,-0.005471927,1.395945384
0.264852612,-0.003672,0.004079,0.108714,0.039894243,0.032097533,-0.010108121,0.998637083,0.005588409,-0.005471927,1.395945384
