frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,949.60226,569.645259,806.707397,718.469299,1099.432983,714.026611,1091.655273,421.697998,800.107971,425.588104,54.6441,0,85510.5066,15979.1258,36.4628
1,0,949.597604,569.71361,806.788391,718.488281,1099.484131,714.160645,1091.640991,421.736755,800.06897,425.611481,55.1006,0,85522.9428,16113.788,34.8182
2,0,949.554788,569.707112,806.729492,718.479553,1099.43457,714.137695,1091.628784,421.717255,800.044922,425.632996,54.4824,0,85521.1722,15932.8348,36.3719
3,0,949.538233,569.754764,806.690369,718.499939,1099.354614,714.176147,1091.65564,421.770203,800.052002,425.651642,55.2162,0,85515.7244,16146.913,35.0207
4,0,949.567099,569.697024,806.668518,718.495972,1099.455078,714.121216,1091.613892,421.785034,800.07074,425.650177,54.9154,0,85514.5479,16058.8393,34.814
5,0,949.608654,569.713512,806.780518,718.512634,1099.412354,714.011475,1091.63562,421.749054,800.026611,425.629059,54.2641,0,85496.9937,15866.7517,35.7769
6,0,949.633333,569.681354,806.795349,718.53479,1099.464722,714.028625,1091.593262,421.74295,800.052979,425.575928,54.5307,0,85506.8441,15945.6237,33.0455
7,0,949.613695,569.646667,806.736389,718.465576,1099.460083,714.106323,1091.633179,421.721252,800.120361,425.527374,54.7601,0,85521.2898,16014.0564,36.7397
8,0,949.626899,569.702091,806.792175,718.496277,1099.449097,714.103271,1091.63855,421.76532,800.06427,425.551086,54.819,0,85514.8951,16030.6818,34.9174
9,0,949.584392,569.759153,806.728455,718.505981,1099.390991,714.164856,1091.664429,421.820221,800.076721,425.641602,54.4778,0,85506.468,15930.1199,33.4545
10,0,949.584873,569.768132,806.730896,718.528992,1099.384888,714.146606,1091.653198,421.825409,800.036194,425.631897,54.2065,0,85511.0526,15851.2127,35.3636
11,0,949.603358,569.763282,806.773193,718.559326,1099.399292,714.09967,1091.642334,421.791473,800.013245,425.625214,55.0521,0,85512.8124,16098.651,35.1818
12,0,949.591722,569.744066,806.766174,718.49939,1099.426147,714.169128,1091.671387,421.765594,800.081909,425.631897,53.9439,0,85515.6567,15774.8471,36.1653
13,0,949.616083,569.679829,806.743835,718.472412,1099.452637,714.042053,1091.668579,421.740967,800.091675,425.618347,54.6784,0,85504.4307,15988.5879,36.0909
