frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.002448211,0.00501566,-0.00384711,1.39644782,0.04934531,0.03059248,-0.00703004,0.99828839,0.100431
1,0.018275956,0.00503353,-0.00402911,1.39744851,0.04929369,0.02152598,-0.008654,0.99851483,0.082194
2,0.035170332,0.0050333,-0.00426227,1.39737518,-0.04744886,-0.02150345,-0.00959573,0.99859608,0.121555
3,0.051971882,0.00504818,-0.00448031,1.39731516,-0.04804227,-0.02128554,-0.01072021,0.99856094,0.109796
4,0.07452829,0.00504694,-0.00467864,1.39743654,-0.04412655,-0.02087502,-0.01180003,0.99873812,0.099132
5,0.086376502,0.00504244,-0.0048159,1.3971534,0.04493715,0.0265971,-0.01280836,0.99855355,0.072771
6,0.101597783,0.00504155,-0.00492949,1.39693601,0.04392356,0.02766183,-0.01342082,0.99856168,0.096852
7,0.118797859,0.00505079,-0.0050154,1.39665298,-0.04010273,-0.02643439,-0.0132774,0.99875758,0.109117
8,0.135124737,0.00503472,-0.00505258,1.39623274,-0.03879856,-0.02826837,-0.01311096,0.99876107,0.099486
9,0.151802105,0.00502993,-0.00504572,1.39589515,0.04115798,0.03343218,-0.01259702,0.99851371,0.099715
10,0.168680946,0.00502386,-0.00503887,1.39561947,-0.03715423,-0.0299537,-0.01167579,0.99879228,0.103437
11,0.185627438,0.00500909,-0.00499265,1.39538918,0.03977143,0.03554263,-0.01058259,0.99852039,0.083732
12,0.201591037,0.00499912,-0.00497122,1.39578252,0.04091973,0.03384866,-0.00946393,0.99854408,0.093932
13,0.218452351,0.00500007,-0.00498184,1.39628185,0.0418817,0.03056807,-0.00859664,0.99861785,0.062495
14,0.235123346,0.00498978,-0.00508204,1.39725315,-0.04133161,-0.02240523,-0.00762223,0.99886516,0.117814
15,0.251789264,0.00497813,-0.00522145,1.39658552,0.05299514,0.02858484,-0.00697675,0.99816118,0.105057
16,0.268389001,0.00497534,-0.00548699,1.39717779,-0.0515197,-0.02137534,-0.00651935,0.99842191,0.091101
17,0.285294982,0.00497047,-0.00582774,1.39740329,-0.05535382,-0.01896351,-0.0066123,0.9982648,0.11369
18,0.303213043,0.00495329,-0.00621291,1.39742879,0.06354458,0.02330982,-0.00691694,0.99768276,0.133937
19,0.31905632,0.00496375,-0.0066914,1.39742573,-0.05999558,-0.02021249,-0.00761085,0.99796496,0.137587
20,0.336306488,0.00495174,-0.00715839,1.39769973,0.06502533,0.01913817,-0.00874996,0.9976617,0.123232
21,0.351857409,0.00496057,-0.0076682,1.39766879,-0.06007536,-0.01618213,-0.00993092,0.99801326,0.116494
22,0.368767809,0.00495131,-0.00813302,1.39737059,-0.05806878,-0.0193015,-0.01103491,0.99806498,0.100127
23,0.385923108,0.00495504,-0.00854367,1.39776455,-0.05289749,-0.01754517,-0.01218555,0.99837144,0.10193
24,0.402558268,0.00494684,-0.00886486,1.39741072,-0.04896134,-0.0199968,-0.0129043,0.9985171,0.093691
25,0.418627948,0.00494141,-0.00906056,1.39687169,0.04985667,0.02631781,-0.01350694,0.99831821,0.109322
26,0.435843953,0.00494228,-0.00916472,1.3963998,-0.03707031,-0.02548466,-0.01363976,0.99889453,0.085714
27,0.452289721,0.00494294,-0.00912456,1.39520144,-0.03169772,-0.03341196,-0.0135835,0.99884653,0.070344
28,0.468821719,0.00492453,-0.00895303,1.39399482,0.03236946,0.04280395,-0.01268136,0.99847845,0.086232
29,0.485387437,0.00492326,-0.00867443,1.39258163,0.03187226,0.04894348,-0.01179835,0.99822317,0.085286
30,0.502034102,0.00491715,-0.00830468,1.3915451,0.02787115,0.05204717,-0.0105842,0.99819951,0.087048
31,0.519046231,0.00491316,-0.00786829,1.3903251,0.02952163,0.05658251,-0.00938612,0.99791723,0.075517
32,0.535754595,0.00490732,-0.0074065,1.39104961,0.02353019,0.05433228,-0.00817096,0.99821219,0.088842
