t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.008786946,-0.000729767,-0.002846835,1.783461536,-0.050904125,0.008642782,-0.00825789,0.998632004
0.025453613,-0.000731776,-0.002861377,1.78348057,-0.050274684,0.008618077,-0.008259874,0.998664087
0.042120279,-0.000731169,-0.002863526,1.783375115,-0.049990677,0.008767611,-0.008154746,0.998677907
0.058786946,-0.000732754,-0.00285284,1.783143795,-0.050513733,0.010422108,-0.008142244,0.998635793
0.075453613,-0.00073226,-0.002829627,1.783260434,-0.049391286,0.01040043,-0.008052189,0.998692893
0.092120279,-0.000732709,-0.002790949,1.783446699,-0.048061321,0.008118121,-0.007987463,0.998779458
0.108786946,-0.000731388,-0.002743802,1.783601792,-0.04654135,0.006298987,-0.00775871,0.998866371
0.125453613,-0.000731925,-0.002689417,1.783525522,-0.046984347,0.006844653,-0.007793994,0.998841767
0.142120279,-0.000730608,-0.00263558,1.783313947,-0.047338885,0.009705914,-0.007944836,0.998800133
0.158786946,-0.000728963,-0.002583471,1.783325812,-0.047926996,0.011264789,-0.008011637,0.998755186
0.175453613,-0.000728291,-0.002533216,1.783328765,-0.046640537,0.009945849,-0.007960125,0.998830505
0.192120279,-0.000725951,-0.002493277,1.783454699,-0.047242501,0.008116554,-0.007914698,0.998819115
0.208786946,-0.000722735,-0.00245609,1.783275764,-0.048314091,0.007292803,-0.007968047,0.998773785
0.225453613,-0.000721636,-0.002437546,1.783314039,-0.049095639,0.006014761,-0.007887876,0.998744823
0.242120279,-0.000722359,-0.002426781,1.783227905,-0.049548364,0.005655701,-0.007780778,0.998725404
0.258786946,-0.000723088,-0.00242212,1.783510913,-0.049862908,0.006681736,-0.007843694,0.998702919
0.275453613,-0.000723643,-0.002432742,1.783483336,-0.050778797,0.008094282,-0.007928424,0.998645651
0.292120279,-0.000724617,-0.002456012,1.783451523,-0.051765532,0.008959252,-0.007954906,0.998587393
0.308786946,-0.000725739,-0.002492829,1.783672906,-0.051392769,0.008219016,-0.008087812,0.998611946
0.325453613,-0.000725087,-0.00253289,1.783494029,-0.052698752,0.008281459,-0.008107007,0.998543207
0.342120279,-0.000724142,-0.00258497,1.783397822,-0.053219949,0.008266381,-0.008183716,0.998515063
0.358786946,-0.000725668,-0.002634287,1.783480086,-0.053319544,0.006683825,-0.008094265,0.998522326
0.375453613,-0.000727317,-0.002680418,1.783430345,-0.053624177,0.005829792,-0.008072322,0.998511542
0.392120279,-0.000728383,-0.002724787,1.78357973,-0.053089447,0.004358844,-0.007986942,0.998548306
0.408786946,-0.000728506,-0.002758452,1.783566428,-0.052247787,0.005382446,-0.008127961,0.998586568
0.425453613,-0.000729398,-0.002781705,1.783496538,-0.051828407,0.006261027,-0.008206339,0.99860266
0.442120279,-0.000730007,-0.002797,1.783478226,-0.050620429,0.008088774,-0.008203846,0.998651511
0.458786946,-0.000729906,-0.002801335,1.783371587,-0.050478176,0.009268915,-0.008144903,0.998648938
0.475453613,-0.000730748,-0.00279598,1.783679255,-0.049129188,0.007664673,-0.008143861,0.99872982
0.492120279,-0.000730028,-0.002777781,1.783600283,-0.047667403,0.00580907,-0.008066222,0.998813801
0.508786946,-0.000731579,-0.002743431,1.783707856,-0.047631658,0.006478746,-0.00797941,0.998812084
0.525453613,-0.000732828,-0.002702632,1.783583996,-0.047856476,0.005497521,-0.007938876,0.998807544
0.542120279,-0.000728774,-0.002656618,1.783180328,-0.048155371,0.008903208,-0.007914057,0.998768823
0.558786946,-0.000729835,-0.002609787,1.783507633,-0.046672655,0.009481135,-0.007969069,0.998833452
0.575453613,-0.000729809,-0.002560329,1.783255158,-0.047667178,0.011274634,-0.007916387,0.998768268
0.592120279,-0.000729004,-0.002518227,1.783222777,-0.046962107,0.010801535,-0.00788509,0.998807145
0.608786946,-0.000726055,-0.002490024,1.7833273,-0.049177619,0.007699177,-0.007831774,0.998729667
0.625453613,-0.000725331,-0.002468771,1.783196924,-0.049924868,0.006868573,-0.00778344,0.998699028
0.642120279,-0.000723624,-0.002455933,1.783201024,-0.049033594,0.006344528,-0.007806207,0.998746473
0.658786946,-0.000723914,-0.002457987,1.783246447,-0.050615232,0.007113504,-0.007914784,0.998661531
0.675453613,-0.000722621,-0.002473128,1.783055666,-0.052595329,0.009225282,-0.008052491,0.998540827
0.692120279,-0.000725058,-0.002506181,1.783352396,-0.052137489,0.008675006,-0.008109452,0.998569308
0.708786946,-0.000724965,-0.002546447,1.783109568,-0.053513576,0.009983126,-0.008218219,0.998483398
0.725453613,-0.000723787,-0.0025921,1.783300071,-0.053597183,0.008784054,-0.008262911,0.998489813
0.742120279,-0.000723713,-0.002641402,1.783247004,-0.054153405,0.008659407,-0.008183807,0.998461541
0.758786946,-0.000725791,-0.002693687,1.783478263,-0.053484497,0.00596737,-0.008292854,0.998516413
0.775453613,-0.00072472,-0.002745299,1.783698541,-0.053268474,0.003966629,-0.008261481,0.998538173
0.792120279,-0.000725546,-0.002790411,1.783579768,-0.052747877,0.006636367,-0.008359652,0.998550818
0.808786946,-0.000727911,-0.002827284,1.78342119,-0.052606526,0.007681778,-0.008399909,0.998550442
0.825453613,-0.000728747,-0.002851275,1.783377231,-0.052123701,0.007286052,-0.008420617,0.998578553
0.842120279,-0.000731453,-0.002862717,1.783144046,-0.051631166,0.008845816,-0.008361136,0.998592042
0.858786946,-0.000731055,-0.002867727,1.783180588,-0.050710254,0.009364578,-0.008287254,0.998635117
0.875453613,-0.000731642,-0.002865254,1.783310353,-0.050429275,0.009676293,-0.008201948,0.998647078
0.892120279,-0.000733159,-0.002851689,1.783502594,-0.048359368,0.008750672,-0.008130196,0.998758578
0.908786946,-0.000732301,-0.002834469,1.783462826,-0.048596764,0.00895093,-0.008033832,0.99874606
0.925453613,-0.000732302,-0.00280485,1.783433029,-0.047835843,0.009596343,-0.007946073,0.998777504
0.942120279,-0.000733836,-0.002764658,1.783445653,-0.048033588,0.008481018,-0.007626195,0.9987806
0.958786946,-0.000735114,-0.002736261,1.78390903,-0.048344295,0.00366337,-0.007496568,0.99879588
0.975453613,-0.00073316,-0.002715676,1.783832887,-0.048608115,0.00514576,-0.007599649,0.998775759
0.992120279,-0.000734094,-0.002699009,1.783612871,-0.04966222,0.0043524,-0.007621485,0.998727507
1.008786946,-0.000732389,-0.002690419,1.783561233,-0.050216619,0.00465249,-0.007633832,0.998698338
1.025453613,-0.000732107,-0.002687415,1.783608044,-0.050197637,0.005825769,-0.007714783,0.998692515
1.042120279,-0.000731045,-0.002687806,1.783567741,-0.050762324,0.006018455,-0.0078795,0.998661543
1.058786946,-0.000730933,-0.002692733,1.783399115,-0.051283647,0.006575948,-0.007968732,0.998630684
1.075453613,-0.000729111,-0.002706483,1.783206175,-0.05182374,0.006465428,-0.008099756,0.99860247
1.092120279,-0.000728609,-0.002730193,1.783403699,-0.052758772,0.005407938,-0.008219264,0.998558816
1.108786946,-0.000726959,-0.002754083,1.783510039,-0.052136696,0.00829079,-0.008428382,0.998569973
1.125453613,-0.000723987,-0.002776693,1.7834269,-0.051366213,0.0073322,-0.008385405,0.998617763
1.142120279,-0.000722948,-0.002792096,1.783667008,-0.05058372,0.006475655,-0.008582097,0.998661955
1.158786946,-0.00072304,-0.002798114,1.783509487,-0.050516724,0.004777658,-0.008661301,0.998674229
1.175453613,-0.000725421,-0.002800488,1.783538537,-0.050183952,0.00613748,-0.008659453,0.998683592
1.192120279,-0.000724921,-0.002801106,1.78362136,-0.050120767,0.005414322,-0.008500209,0.998692315
1.208786946,-0.000727686,-0.002796473,1.783498956,-0.050257329,0.006081219,-0.008385523,0.998682584
1.225453613,-0.000728806,-0.002790269,1.78355883,-0.049766668,0.008122673,-0.008290043,0.998693434
1.242120279,-0.000728997,-0.002777995,1.783683179,-0.0486525,0.004777659,-0.008109938,0.998771414
1.258786946,-0.00073119,-0.002764174,1.783757433,-0.048791723,0.004281912,-0.007993597,0.998767809
1.275453613,-0.000732678,-0.002744094,1.783906959,-0.048809015,0.002823871,-0.007731296,0.998774215
1.292120279,-0.000732961,-0.002732,1.783890481,-0.04867262,0.002144837,-0.007580002,0.99878372
1.308786946,-0.000733483,-0.002723415,1.78345096,-0.050626889,0.003813917,-0.007594355,0.99868148
1.325453613,-0.000735036,-0.0027197,1.783607596,-0.050964421,0.003679163,-0.007552412,0.998665135
1.342120279,-0.000733677,-0.00272019,1.783573247,-0.05097021,0.003687818,-0.007525295,0.998665013
1.358786946,-0.000733081,-0.00272072,1.783549801,-0.050942812,0.004442754,-0.007454821,0.998663866
1.375453613,-0.000733633,-0.002719243,1.783614907,-0.050256602,0.004855414,-0.007695691,0.998694886
1.392120279,-0.000734159,-0.002726589,1.78369249,-0.050710338,0.003973275,-0.007684019,0.998675939
1.408786946,-0.000731214,-0.002731929,1.783467433,-0.050592264,0.005105417,-0.007872711,0.998675312
1.425453613,-0.000731333,-0.002740717,1.783489877,-0.049999268,0.005421237,-0.008016896,0.998702364
1.442120279,-0.000729258,-0.002743351,1.783309497,-0.050995905,0.007056779,-0.008166688,0.998640538
1.458786946,-0.000728915,-0.002741295,1.783381568,-0.050483209,0.006002092,-0.008208029,0.998673144
1.475453613,-0.000729525,-0.002729036,1.783483229,-0.049672516,0.007148504,-0.008243154,0.998705958
1.492120279,-0.000726935,-0.002705726,1.783618464,-0.048041789,0.005075689,-0.008281396,0.998798099
1.508786946,-0.00072508,-0.002676247,1.783908193,-0.046879795,0.006048345,-0.008295412,0.99884778
1.525453613,-0.000724551,-0.002642465,1.783487459,-0.048162939,0.00727192,-0.008413954,0.998777581
1.542120279,-0.000724583,-0.002605453,1.78325312,-0.04848085,0.009315056,-0.008425426,0.998745137
