frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,-0.00106611,0.00164579,1.74114857,-0.04662898,-0.05963875,-0.01658183,0.99699248,0.245575
1,0.014652936,-0.00099599,0.0016579,1.74044549,-0.04817786,-0.05781947,-0.01577934,0.99703902,0.199391
2,0.031707112,-0.00087804,0.00168636,1.74003355,-0.04916084,-0.06324309,-0.01439236,0.99668269,0.214119
3,0.04795986,-0.00073228,0.0017268,1.73971871,-0.04821129,-0.06237295,-0.01236483,0.99681111,0.486227
4,0.064729038,-0.00057354,0.00178162,1.73931923,-0.05027989,-0.06653242,-0.00998908,0.99646655,0.265175
5,0.082739667,-0.00041397,0.001835,1.7404556,-0.04675281,-0.06198413,-0.00750562,0.99695326,0.512071
6,0.098079455,-0.00026577,0.00188346,1.73677232,-0.05916777,-0.07147861,-0.00457711,0.99567516,0.14459
7,0.114924322,-0.00016555,0.00190184,1.73759742,-0.05100796,-0.06125859,-0.00344883,0.99681176,0.196865
8,0.131338643,-0.00010285,0.00200541,1.73964517,-0.04596202,-0.05995898,-0.00229862,0.99713947,0.571298
9,0.148041586,-8.799e-05,0.0020403,1.74070242,-0.04947696,-0.0567145,-0.00230417,0.99716106,0.286221
10,0.165074958,-0.00011669,0.00206203,1.74152816,-0.04025943,-0.05432814,-0.00234395,0.99770844,0.787924
11,0.181462901,-0.00018378,0.00212027,1.74123778,-0.03625511,-0.05540348,-0.00428372,0.99779641,0.100574
12,0.198041936,-0.00030614,0.00215586,1.74327429,-0.03736806,-0.05498094,-0.00564208,0.99777196,0.144773
13,0.214910594,-0.00044917,0.00215926,1.74182474,-0.04341482,-0.05893365,-0.00708463,0.99729223,0.358203
14,0.231332678,-0.00061058,0.00217706,1.74272122,-0.03813585,-0.05782745,-0.00930603,0.99755453,0.34302
15,0.248287036,-0.00076861,0.00218972,1.74179556,-0.04273965,-0.05950916,-0.01185664,0.9972419,0.254479
16,0.264776933,-0.00090656,0.00219177,1.74095928,-0.04643472,-0.05953159,-0.01354117,0.99705388,0.214865
17,0.28145947,-0.00100465,0.0021949,1.74067337,-0.04687222,-0.05780116,-0.01535041,0.99710901,0.075289
18,0.298125333,-0.00106627,0.00219797,1.74090976,-0.04600867,-0.05965814,-0.01645361,0.99702226,0.234657
19,0.314858566,-0.00107137,0.00219348,1.74099911,-0.04680608,-0.0599303,-0.01679199,0.99696318,0.241633
20,0.331708654,-0.00103128,0.0021819,1.73991818,-0.04999839,-0.06110771,-0.01637853,0.99674357,0.205563
21,0.347819671,-0.00094718,0.0021636,1.73997533,-0.05059777,-0.06026171,-0.0150383,0.99678596,0.085142
22,0.36485843,-0.00081743,0.00214073,1.7396521,-0.05191722,-0.06125418,-0.01348195,0.99667987,0.100861
23,0.381450167,-0.00066961,0.00210407,1.73813899,-0.05660256,-0.06404562,-0.0110981,0.99627865,0.034292
24,0.398124503,-0.00051115,0.00206617,1.74032984,-0.05379496,-0.05925406,-0.00949717,0.99674714,0.092054
25,0.414799349,-0.00036477,0.00199673,1.74162396,-0.05055387,-0.05781895,-0.00715418,0.99702061,0.081045
26,0.431351388,-0.00022594,0.00189741,1.73780021,-0.0586778,-0.06914373,-0.00472234,0.99586834,0.339372
27,0.448031746,-0.00014055,0.00188354,1.74103197,-0.05112299,-0.05504427,-0.00280439,0.99717035,0.518375
28,0.464441257,-0.00010062,0.00174908,1.74235504,-0.05076204,-0.05193786,-0.00232079,0.99735665,0.561707
29,0.481499959,-0.00010264,0.00170146,1.74263225,-0.05093971,-0.05006369,-0.0020547,0.99744401,0.592305
