frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,949.626326,569.691599,806.856384,718.489563,1099.415161,714.004456,1091.704956,421.614136,800.096008,425.627808,55.2115,0,85502.0889,16144.2513,35.8678
1,0,949.616643,569.676,806.856812,718.447021,1099.505981,714.061279,1091.673218,421.637848,800.066406,425.617371,54.8291,0,85514.9849,16033.6437,35.8719
2,0,949.583444,569.629269,806.649414,718.528564,1099.407104,713.995422,1091.64978,421.633881,800.099243,425.59021,55.0072,0,85529.2517,16087.0672,35.6942
3,0,949.547507,569.733385,806.609131,718.528137,1099.379883,714.180786,1091.617798,421.842285,800.054504,425.613159,55.5515,0,85524.9399,16245.8403,33.281
4,0,949.543979,569.780211,806.658691,718.493042,1099.389282,714.240784,1091.632446,421.896698,800.051697,425.659973,55.6579,0,85510.1953,16275.5534,34.6777
5,0,949.606395,569.738145,806.777466,718.494873,1099.43396,714.085205,1091.644653,421.804901,800.034424,425.637329,54.1539,0,85499.0875,15834.7233,35.1322
6,0,949.587123,569.705403,806.754089,718.429077,1099.38147,714.035217,1091.657227,421.776123,800.033386,425.607422,55.2016,0,85488.2386,16140.0491,34.8223
7,0,949.598106,569.70344,806.655945,718.530457,1099.358643,714.046326,1091.676025,421.776245,800.075623,425.589996,54.8834,0,85514.6715,16049.4932,34.4752
8,0,949.621303,569.695278,806.735535,718.496704,1099.435059,714.072083,1091.670044,421.765533,800.101013,425.601288,55.1554,0,85508.5132,16128.4531,35.2562
9,0,949.595857,569.73102,806.803284,718.484131,1099.453491,714.159485,1091.669189,421.727173,800.067627,425.620026,55.027,0,85519.9462,16091.9823,34.7934
10,0,949.658048,569.685439,806.800964,718.516296,1099.439087,713.968384,1091.681519,421.723053,800.054138,425.57312,55.2731,0,85506.8164,16162.7104,35.3884
11,0,949.560851,569.633625,806.687073,718.497742,1099.392456,713.987061,1091.610107,421.628601,800.037476,425.577148,54.5597,0,85521.9416,15955.5122,35.5909
12,0,949.535265,569.700191,806.702332,718.438171,1099.379761,714.126709,1091.641724,421.718719,800.030579,425.601196,54.8929,0,85517.5047,16052.5372,35.7231
13,0,949.577066,569.74517,806.751038,718.530457,1099.395264,714.106445,1091.669556,421.72403,800.024353,425.639709,55.2478,0,85522.3627,16156.7808,35.1818
14,0,949.572021,569.766442,806.766235,718.480957,1099.444214,714.229919,1091.658325,421.801178,800.058838,425.649017,55.0489,0,85518.0017,16098.2037,35.0661
15,0,949.559743,569.825008,806.732971,718.544312,1099.338379,714.231262,1091.686768,421.83432,800.017151,425.646332,54.9082,0,85522.4854,16057.479,33.6281
16,0,949.594772,569.737789,806.763367,718.522827,1099.390747,714.025757,1091.6521,421.759094,799.986206,425.630341,54.747,0,85506.507,16008.8416,35.4504
17,0,949.593173,569.643201,806.778076,718.462646,1099.456421,714.010925,1091.659912,421.603577,800.052551,425.586273,55.2865,0,85523.8493,16168.2389,33.9917
18,0,949.606554,569.719831,806.795654,718.46875,1099.436157,714.112122,1091.683472,421.735413,800.061768,425.60202,54.6773,0,85513.6874,15989.1316,34.8595
19,0,949.562693,569.701848,806.717834,718.469482,1099.377197,714.107605,1091.676636,421.695435,800.089417,425.625,54.2628,0,85513.2516,15867.8801,35.876
